DOMNAME,AS4LOCAL,AS4VERS,VALPOS,DDLANGUAGE,VALUE,DDTEXT
VKBUR,A,0000,455,D,,
VKBUR,A,0000,456,D,,
VKGRP,A,0000,457,D,,
VKGRP,A,0000,458,D,,
VKGRP,A,0000,459,D,,
VKORG,A,0000,460,D,,
VKORG,A,0000,461,D,,
VSBED,A,0000,462,D,,
VSBED,A,0000,463,D,,
VTWEG,A,0000,464,D,,
VTWEG,A,0000,465,D,,
VTWEG,A,0000,466,D,,
WAERK,A,0000,467,D,,
WAERK,A,0000,468,D,,
MANDT,A,0000,1,D,,
VBELN_VA,A,0000,2,D,,
POSNR_VA,A,0000,3,D,,
MATNR,A,0000,4,D,,
MATWA,A,0000,5,D,,
PMATN,A,0000,6,D,,
CHARG_D,A,0000,7,D,,
MATKL,A,0000,8,D,,
ARKTX,A,0000,9,D,,
PSTYV,A,0000,10,D,,
POSAR,A,0000,11,D,,
Value,A,0000,12,D,,
LFREL_AP,A,0000,13,D,,
Value,A,0000,14,D,,
FKREL,A,0000,15,D,,
Value,A,0000,16,D,,
UEPOS,A,0000,17,D,,
GRPOS,A,0000,18,D,,
ABGRU_VA,A,0000,19,D,,
PRODH_D,A,0000,20,D,,
DZWERT,A,0000,21,D,,
DZMENG,A,0000,22,D,,
DZIEME,A,0000,23,D,,
UMZIZ,A,0000,24,D,,
UMZIN,A,0000,25,D,,
MEINS,A,0000,26,D,,
SMENG,A,0000,27,D,,
ABLFZ,A,0000,28,D,,
ABDAT,A,0000,29,D,,
ABSFZ,A,0000,30,D,,
POSEX,A,0000,31,D,,
MATNR_KU,A,0000,32,D,,
KBVER,A,0000,33,D,,
KEVER,A,0000,34,D,,
VKGRU,A,0000,35,D,,
ABRVW,A,0000,36,D,,
GRKOR,A,0000,37,D,,
FMENG,A,0000,38,D,,
Value,A,0000,39,D,,
UEBTK_V,A,0000,40,D,,
Value,A,0000,41,D,,
UEBTO,A,0000,42,D,,
UNTTO,A,0000,43,D,,
FAKSP_AP,A,0000,44,D,,
ATPKZ,A,0000,45,D,,
Value,A,0000,46,D,,
RKFKF,A,0000,47,D,,
SPART,A,0000,48,D,,
GSBER,A,0000,49,D,,
NETWR_AP,A,0000,50,D,,
WAERK,A,0000,51,D,,
ANTLF,A,0000,52,D,,
KZTLF,A,0000,53,D,,
Value,A,0000,54,D,,
CHSPL,A,0000,55,D,,
Value,A,0000,56,D,,
KWMENG,A,0000,57,D,,
LSMENG,A,0000,58,D,,
KBMENG,A,0000,59,D,,
KLMENG,A,0000,60,D,,
VRKME,A,0000,61,D,,
UMVKZ,A,0000,62,D,,
UMVKN,A,0000,63,D,,
BRGEW_AP,A,0000,64,D,,
NTGEW_AP,A,0000,65,D,,
GEWEI,A,0000,66,D,,
VOLUM_AP,A,0000,67,D,,
VOLEH,A,0000,68,D,,
VBELV,A,0000,69,D,,
POSNV,A,0000,70,D,,
VGBEL,A,0000,71,D,,
VGPOS,A,0000,72,D,,
VOREF,A,0000,73,D,,
Value,A,0000,74,D,,
UPFLV,A,0000,75,D,,
Value,A,0000,76,D,,
ERLRE,A,0000,77,D,,
Value,A,0000,78,D,,
LPRIO,A,0000,79,D,,
WERKS_EXT,A,0000,80,D,,
LGORT_D,A,0000,81,D,,
VSTEL,A,0000,82,D,,
ROUTE,A,0000,83,D,,
STKEY,A,0000,84,D,,
STDAT,A,0000,85,D,,
STNUM,A,0000,86,D,,
STPOS_VBAP,A,0000,87,D,,
AWAHR,A,0000,88,D,,
Value,A,0000,89,D,,
ERDAT,A,0000,90,D,,
ERNAM,A,0000,91,D,,
ERZET,A,0000,92,D,,
TAXMT,A,0000,93,D,,
TAXMT,A,0000,94,D,,
TAXMT,A,0000,95,D,,
TAXMT,A,0000,96,D,,
TAXMT,A,0000,97,D,,
TAXMT,A,0000,98,D,,
TAXMT,A,0000,99,D,,
TAXMT,A,0000,100,D,,
TAXMT,A,0000,101,D,,
VBEAF,A,0000,102,D,,
VBEAV,A,0000,103,D,,
VGREF,A,0000,104,D,,
Value,A,0000,105,D,,
NETPR,A,0000,106,D,,
KPEIN,A,0000,107,D,,
KMEIN,A,0000,108,D,,
SHKZG_VA,A,0000,109,D,,
Value,A,0000,110,D,,
SKTOF,A,0000,111,D,,
Value,A,0000,112,D,,
MTVFP,A,0000,113,D,,
SUMBD,A,0000,114,D,,
Value,A,0000,115,D,,
KONDM,A,0000,116,D,,
KTGRM,A,0000,117,D,,
BONUS,A,0000,118,D,,
PROVG,A,0000,119,D,,
EANNR,A,0000,120,D,,
PRSOK,A,0000,121,D,,
Value,A,0000,122,D,,
BWTAR_D,A,0000,123,D,,
BWTEX,A,0000,124,D,,
Value,A,0000,125,D,,
XCHPF,A,0000,126,D,,
Value,A,0000,127,D,,
XCHAR,A,0000,128,D,,
Value,A,0000,129,D,,
MINLF,A,0000,130,D,,
STAFO,A,0000,131,D,,
WAVWR,A,0000,132,D,,
KZWI1,A,0000,133,D,,
KZWI2,A,0000,134,D,,
KZWI3,A,0000,135,D,,
KZWI4,A,0000,136,D,,
KZWI5,A,0000,137,D,,
KZWI6,A,0000,138,D,,
STCUR_AP,A,0000,139,D,,
AEDAT,A,0000,140,D,,
EAN11,A,0000,141,D,,
FIXMG,A,0000,142,D,,
Value,A,0000,143,D,,
PRCTR,A,0000,144,D,,
MVGR1,A,0000,145,D,,
MVGR2,A,0000,146,D,,
MVGR3,A,0000,147,D,,
MVGR4,A,0000,148,D,,
MVGR5,A,0000,149,D,,
KMPMG,A,0000,150,D,,
SUGRD,A,0000,151,D,,
SOBKZ,A,0000,152,D,,
VPZUO,A,0000,153,D,,
Value,A,0000,154,D,,
RKEOBJNR,A,0000,155,D,,
PS_PSP_PNR,A,0000,156,D,,
AUFNR,A,0000,157,D,,
VPMAT,A,0000,158,D,,
VPWRK,A,0000,159,D,,
PRBME,A,0000,160,D,,
UMREFF,A,0000,161,D,,
KNTTP,A,0000,162,D,,
KZVBR,A,0000,163,D,,
Value,A,0000,164,D,,
SERNR,A,0000,165,D,,
OBJPO,A,0000,166,D,,
ABGR_SCHL,A,0000,167,D,,
BEDAE,A,0000,168,D,,
CMPRE,A,0000,169,D,,
CMTFG,A,0000,170,D,,
Value,A,0000,171,D,,
CMPNT,A,0000,172,D,,
Value,A,0000,173,D,,
CMKUA,A,0000,174,D,,
CUOBJ_VA,A,0000,175,D,,
CUOBJ_CH,A,0000,176,D,,
CEPOK,A,0000,177,D,,
Value,A,0000,178,D,,
KOUPD,A,0000,179,D,,
Value,A,0000,180,D,,
SERAIL,A,0000,181,D,,
ANZSN,A,0000,182,D,,
NACHL,A,0000,183,D,,
Value,A,0000,184,D,,
MAGRV,A,0000,185,D,,
MPROK,A,0000,186,D,,
Value,A,0000,187,D,,
VBTYP_V,A,0000,188,D,,
Value,A,0000,189,D,,
PROSA,A,0000,190,D,,
Value,A,0000,191,D,,
UEPVW,A,0000,192,D,,
Value,A,0000,193,D,,
CK_KALNR,A,0000,194,D,,
CK_KLVAR,A,0000,195,D,,
SPOSN,A,0000,196,D,,
KOWRR,A,0000,197,D,,
Value,A,0000,198,D,,
STADAT,A,0000,199,D,,
EXART,A,0000,200,D,,
PREFE,A,0000,201,D,,
Value,A,0000,202,D,,
KNUMH_CH,A,0000,203,D,,
CLINT,A,0000,204,D,,
CHMVS,A,0000,205,D,,
STLTY,A,0000,206,D,,
Value,A,0000,207,D,,
STLKN,A,0000,208,D,,
CIM_COUNT,A,0000,209,D,,
CUINK,A,0000,210,D,,
Value,A,0000,211,D,,
AUFZSCHL,A,0000,212,D,,
AUFKALSM,A,0000,213,D,,
CK_KLVAR,A,0000,214,D,,
KOSCH,A,0000,215,D,,
UPMAT,A,0000,216,D,,
UKONM,A,0000,217,D,,
MFRGR,A,0000,218,D,,
PLAVO,A,0000,219,D,,
KANNR,A,0000,220,D,,
CMPRE_FLT,A,0000,221,D,,
ABSFORM_CM,A,0000,222,D,,
ABGES_CM,A,0000,223,D,,
J_1BCFOP,A,0000,224,D,,
J_1BTAXLW1,A,0000,225,D,,
J_1BTAXLW2,A,0000,226,D,,
J_1BTXSDC_,A,0000,227,D,,
WKTNR,A,0000,228,D,,
WKTPS,A,0000,229,D,,
W_SORTK,A,0000,230,D,,
KZBWS,A,0000,231,D,,
Value,A,0000,232,D,,
WGRU_HIE1,A,0000,233,D,,
WGRU_HIE2,A,0000,234,D,,
KNUMA_PI,A,0000,235,D,,
KNUMA_AG,A,0000,236,D,,
KZFME,A,0000,237,D,,
Value,A,0000,238,D,,
LSTANR,A,0000,239,D,,
Value,A,0000,240,D,,
TECHS,A,0000,241,D,,
MWSBP,A,0000,242,D,,
BERID,A,0000,243,D,,
PCTRF,A,0000,244,D,,
LOGSYS,A,0000,245,D,,
J_1BTAXLW3,A,0000,246,D,,
J_1BTAXLW4,A,0000,247,D,,
J_1BTAXLW5,A,0000,248,D,,
STOCKLOC,A,0000,249,D,,
SLOCTYPE,A,0000,250,D,,
Value,A,0000,251,D,,
MSR_RETURNS_REASON,A,0000,252,D,,
MSR_RETURNS_REFUND_CODE,A,0000,253,D,,
MSR_APPROVAL_BLOCK,A,0000,254,D,,
Value,A,0000,255,D,,
KNUMH,A,0000,256,D,,
SLS_TRM_RISK_RELEVANCY,A,0000,257,D,,
Value,A,0000,258,D,,
HANDOVER_LOC,A,0000,259,D,,
HANDOVER_DATE,A,0000,260,D,,
HANDOVER_TIME,A,0000,261,D,,
Z_PRS_OFFSHORE,A,0000,262,D,,
Value,A,0000,263,D,,
Z_PRS_BILLABLE_FLAG,A,0000,264,D,,
Value,A,0000,265,D,,
LAND1,A,0000,266,D,,
Z_PRS_CHARGELEVEL,A,0000,267,D,,
Value,A,0000,268,D,,
J_1BTC_AUT_DET,A,0000,269,D,,
J_1BMANUAL_TC_REASON,A,0000,270,D,,
J_1BFISCAL_INCENTIVE_CODE,A,0000,271,D,,
J_1BTC_TAX_SUBJECT_ST,A,0000,272,D,,
Value,A,0000,273,D,,
J_1BFISCAL_INCENTIVE_ID_SD,A,0000,274,D,,
J_1BSPCSTO_SD,A,0000,275,D,,
/BEV1/SRBEFUND,A,0000,276,D,,
/CPD/PFP_TSTMP,A,0000,277,D,,
CO_AUFPL,A,0000,278,D,,
CIM_COUNT,A,0000,279,D,,
/XLSO/E_PRODUCT_ID,A,0000,280,D,,
BEGDA,A,0000,281,D,,
ENDDA,A,0000,282,D,,
FE_IND,A,0000,283,D,,
KOSTL,A,0000,284,D,,
BP_GEBER,A,0000,285,D,,
FISTL,A,0000,286,D,,
FKBER,A,0000,287,D,,
GM_GRANT_NBR,A,0000,288,D,,
FM_BUDGET_PERIOD,A,0000,289,D,,
IUID_RELEVANT_CUST,A,0000,290,D,,
Value,A,0000,291,D,,
MILL_SE_GPOSN,A,0000,292,D,,
OID_EXTBOL,A,0000,293,D,,
OID_MISCDL,A,0000,294,D,,
OID_PLANTD,A,0000,295,D,,
Value,A,0000,296,D,,
OID_BYPASS,A,0000,297,D,,
Value,A,0000,298,D,,
OIH_EDOK,A,0000,299,D,,
Value,A,0000,300,D,,
OIB_CMETH,A,0000,301,D,,
Value,A,0000,302,D,,
OIH_TAXFRO,A,0000,303,D,,
OIH_HANTYP,A,0000,304,D,,
OIH_TAXGRP,A,0000,305,D,,
OIH_TAXTO,A,0000,306,D,,
OIH_CERTF1,A,0000,307,D,,
OIH_OILCON,A,0000,308,D,,
Value,A,0000,309,D,,
OIH_EDBAL,A,0000,310,D,,
Value,A,0000,311,D,,
OIH_PRICIE,A,0000,312,D,,
Value,A,0000,313,D,,
OIH_INEX,A,0000,314,D,,
OIH_EDBALM,A,0000,315,D,,
Value,A,0000,316,D,,
OIC_DRC,A,0000,317,D,,
OIC_DRCTRY,A,0000,318,D,,
OIC_DRCREG,A,0000,319,D,,
OIC_METIND,A,0000,320,D,,
OIC_WAP,A,0000,321,D,,
OIC_SLF,A,0000,322,D,,
OIC_PSDRC,A,0000,323,D,,
OID_PIPEV,A,0000,324,D,,
Value,A,0000,325,D,,
LIFNR,A,0000,326,D,,
OIC_DCITYC,A,0000,327,D,,
OIC_DCOUNC,A,0000,328,D,,
OIC_DREGIO,A,0000,329,D,,
OIC_DLAND1,A,0000,330,D,,
OIC_OCITYC,A,0000,331,D,,
OIC_OCOUNC,A,0000,332,D,,
OIC_OREGIO,A,0000,333,D,,
OIC_OLAND1,A,0000,334,D,,
OIC_PORGIN,A,0000,335,D,,
OIC_PDESTN,A,0000,336,D,,
OIC_PTRIP,A,0000,337,D,,
OIC_PBATCH,A,0000,338,D,,
OIC_MOT,A,0000,339,D,,
OIC_AORGIN,A,0000,340,D,,
OIC_ADESTN,A,0000,341,D,,
OIC_TRUCKN,A,0000,342,D,,
OIA_BASELO,A,0000,343,D,,
OIA_EXGNUM,A,0000,344,D,,
OIA_EXGTYP,A,0000,345,D,,
OIA_FEETOT,A,0000,346,D,,
OIA_FEEDT,A,0000,347,D,,
OIA_NETCYC,A,0000,348,D,,
OIC_CONTNR,A,0000,349,D,,
OIC_KMPOS,A,0000,350,D,,
OIA_FEECH,A,0000,351,D,,
Value,A,0000,352,D,,
OIH_LICTP,A,0000,353,D,,
OIH_LICIN,A,0000,354,D,,
OIH_LCFOL,A,0000,355,D,,
OIH_FOLQTY,A,0000,356,D,,
OIA_SBREL,A,0000,357,D,,
OIA_SBMAT,A,0000,358,D,,
OIDMSG_PRD,A,0000,359,D,,
Value,A,0000,360,D,,
OIDMSG_QTY,A,0000,361,D,,
Value,A,0000,362,D,,
OIDMSG_UOM,A,0000,363,D,,
Value,A,0000,364,D,,
OIDMSG_DAT,A,0000,365,D,,
Value,A,0000,366,D,,
OIDMSG_TRM,A,0000,367,D,,
Value,A,0000,368,D,,
OIDMSG_SHP,A,0000,369,D,,
Value,A,0000,370,D,,
OIC_GNRULE,A,0000,371,D,,
KUNWE,A,0000,372,D,,
BWTAR_D,A,0000,373,D,,
OIH_HANTYP,A,0000,374,D,,
OIH_TAXGRP,A,0000,375,D,,
OIH_TAXFRO,A,0000,376,D,,
OIH_TAXTO,A,0000,377,D,,
OIH_EDBAL,A,0000,378,D,,
Value,A,0000,379,D,,
OIH_EDBALM,A,0000,380,D,,
Value,A,0000,381,D,,
OIH_PRICIE,A,0000,382,D,,
Value,A,0000,383,D,,
BWTAR_D,A,0000,384,D,,
OIH_HANTYP,A,0000,385,D,,
OIH_TAXGRP,A,0000,386,D,,
OIH_TAXFRO,A,0000,387,D,,
OIH_TAXTO,A,0000,388,D,,
OIH_EDBAL,A,0000,389,D,,
Value,A,0000,390,D,,
OIH_EDBALM,A,0000,391,D,,
Value,A,0000,392,D,,
OIH_PRICIE,A,0000,393,D,,
Value,A,0000,394,D,,
OIH_INEX,A,0000,395,D,,
OIH_CERTF1,A,0000,396,D,,
OIH_LICTP,A,0000,397,D,,
OIH_LICIN,A,0000,398,D,,
OIH_LCFOL,A,0000,399,D,,
OIH_FOLQTY,A,0000,400,D,,
OIHTAXRCP,A,0000,401,D,,
OIH_SHADOWPL,A,0000,402,D,,
OIH_SHADOWLOC,A,0000,403,D,,
OIHCOTDISCH,A,0000,404,D,,
Value,A,0000,405,D,,
OIU_MP_NO,A,0000,406,D,,
OIU_WL_NO,A,0000,407,D,,
OIU_WC_NO,A,0000,408,D,,
PRS_OBJNR,A,0000,409,D,,
PRS_SD_SPSNR,A,0000,410,D,,
PRS_WORK_PERIOD,A,0000,411,D,,
FMFG_TAS,A,0000,412,D,,
FMFG_BETC,A,0000,413,D,,
FMFG_MOD_ALLOW,A,0000,414,D,,
FMFG_CANCEL_ALLOW,A,0000,415,D,,
DZWELS,A,0000,416,D,,
FMFG_BPN,A,0000,417,D,,
FMFG_REP_FREQ,A,0000,418,D,,
PARGB,A,0000,419,D,,
CO_AUFPL,A,0000,420,D,,
CIM_COUNT,A,0000,421,D,,
WTYSC_RSNUM,A,0000,422,D,,
WTYSC_RSPOS,A,0000,423,D,,
WTYSC_CLMITEM,A,0000,424,D,,
Field,A,0000,425,D,,
ABFOR,A,0000,426,D,,
ABFOR,A,0000,427,D,,
ABGRS,A,0000,428,D,,
ABGRS,A,0000,429,D,,
ABGRU,A,0000,430,D,,
ABGRU,A,0000,431,D,,
AUFNR,A,0000,432,D,,
AUFNR,A,0000,433,D,,
BEDAE,A,0000,434,D,,
BEDAE,A,0000,435,D,,
BONUS,A,0000,436,D,,
BONUS,A,0000,437,D,,
BPN,A,0000,438,D,,
BPN,A,0000,439,D,,
BWTAR,A,0000,440,D,,
BWTAR,A,0000,441,D,,
CHARG,A,0000,442,D,,
CHARG,A,0000,443,D,,
CHARG,A,0000,444,D,,
CHARG,A,0000,445,D,,
CLINT,A,0000,446,D,,
CLINT,A,0000,447,D,,
EXART,A,0000,448,D,,
EXART,A,0000,449,D,,
EXART,A,0000,450,D,,
FAKSP,A,0000,451,D,,
FAKSP,A,0000,452,D,,
FERC_IND,A,0000,453,D,,
FERC_IND,A,0000,454,D,,
GEWEI,A,0000,455,D,,
GEWEI,A,0000,456,D,,
GSBER,A,0000,457,D,,
GSBER,A,0000,458,D,,
J_1BCFOP,A,0000,459,D,,
J_1BCFOP,A,0000,460,D,,
J_1BTAXLW1,A,0000,461,D,,
J_1BTAXLW1,A,0000,462,D,,
J_1BTAXLW2,A,0000,463,D,,
J_1BTAXLW2,A,0000,464,D,,
J_1BTAXLW3,A,0000,465,D,,
J_1BTAXLW3,A,0000,466,D,,
J_1BTAXLW4,A,0000,467,D,,
J_1BTAXLW4,A,0000,468,D,,
J_1BTAXLW5,A,0000,469,D,,
J_1BTAXLW5,A,0000,470,D,,
J_1BTXSDC,A,0000,471,D,,
J_1BTXSDC,A,0000,472,D,,
KALSM_K,A,0000,473,D,,
KALSM_K,A,0000,474,D,,
KALVAR,A,0000,475,D,,
KALVAR,A,0000,476,D,,
KMEIN,A,0000,477,D,,
KMEIN,A,0000,478,D,,
KNTTP,A,0000,479,D,,
KNTTP,A,0000,480,D,,
KNUMA_AG,A,0000,481,D,,
KNUMA_AG,A,0000,482,D,,
KNUMA_PI,A,0000,483,D,,
KNUMA_PI,A,0000,484,D,,
KONDM,A,0000,485,D,,
KONDM,A,0000,486,D,,
KOSCH,A,0000,487,D,,
KOSCH,A,0000,488,D,,
KTGRM,A,0000,489,D,,
KTGRM,A,0000,490,D,,
LGORT,A,0000,491,D,,
LGORT,A,0000,492,D,,
LGORT,A,0000,493,D,,
LPRIO,A,0000,494,D,,
LPRIO,A,0000,495,D,,
MAGRV,A,0000,496,D,,
MAGRV,A,0000,497,D,,
MANDT,A,0000,498,D,,
MATKL,A,0000,499,D,,
MATKL,A,0000,500,D,,
MATNR,A,0000,501,D,,
MATNR,A,0000,502,D,,
MATWA,A,0000,503,D,,
MATWA,A,0000,504,D,,
MEINS,A,0000,505,D,,
MEINS,A,0000,506,D,,
MFRGR,A,0000,507,D,,
MFRGR,A,0000,508,D,,
MSR_REFUND_CODE,A,0000,509,D,,
MSR_REFUND_CODE,A,0000,510,D,,
MSR_RET_REASON,A,0000,511,D,,
MSR_RET_REASON,A,0000,512,D,,
MTVFP,A,0000,513,D,,
MTVFP,A,0000,514,D,,
MVGR1,A,0000,515,D,,
MVGR1,A,0000,516,D,,
MVGR2,A,0000,517,D,,
MVGR2,A,0000,518,D,,
MVGR3,A,0000,519,D,,
MVGR3,A,0000,520,D,,
MVGR4,A,0000,521,D,,
MVGR4,A,0000,522,D,,
MVGR5,A,0000,523,D,,
MVGR5,A,0000,524,D,,
OBJNR,A,0000,525,D,,
OBJNR,A,0000,526,D,,
OIBWTAR_EX,A,0000,527,D,,
OIBWTAR_EX,A,0000,528,D,,
OIBWTAR_IM,A,0000,529,D,,
OIBWTAR_IM,A,0000,530,D,,
OIC_DCITYC,A,0000,531,D,,
OIC_DCITYC,A,0000,532,D,,
OIC_DCITYC,A,0000,533,D,,
OIC_DCITYC,A,0000,534,D,,
OIC_DCOUNC,A,0000,535,D,,
OIC_DCOUNC,A,0000,536,D,,
OIC_DCOUNC,A,0000,537,D,,
OIC_DCOUNC,A,0000,538,D,,
OIC_DLAND1,A,0000,539,D,,
OIC_DLAND1,A,0000,540,D,,
OIC_DREGIO,A,0000,541,D,,
OIC_DREGIO,A,0000,542,D,,
OIC_DREGIO,A,0000,543,D,,
OIC_LIFNR,A,0000,544,D,,
OIC_LIFNR,A,0000,545,D,,
OIC_MOT,A,0000,546,D,,
OIC_MOT,A,0000,547,D,,
OIC_OCITYC,A,0000,548,D,,
OIC_OCITYC,A,0000,549,D,,
OIC_OCITYC,A,0000,550,D,,
OIC_OCITYC,A,0000,551,D,,
OIC_OCOUNC,A,0000,552,D,,
OIC_OCOUNC,A,0000,553,D,,
OIC_OCOUNC,A,0000,554,D,,
OIC_OCOUNC,A,0000,555,D,,
OIC_OLAND1,A,0000,556,D,,
OIC_OLAND1,A,0000,557,D,,
OIC_OREGIO,A,0000,558,D,,
OIC_OREGIO,A,0000,559,D,,
OIC_OREGIO,A,0000,560,D,,
OIDRC,A,0000,561,D,,
OIDRC,A,0000,562,D,,
OIEXGTYP,A,0000,563,D,,
OIEXGTYP,A,0000,564,D,,
OIHANTYP,A,0000,565,D,,
OIHANTYP,A,0000,566,D,,
OIHANTYP_EX,A,0000,567,D,,
OIHANTYP_EX,A,0000,568,D,,
OIHANTYP_IM,A,0000,569,D,,
OIHANTYP_IM,A,0000,570,D,,
OIH_LCFOL,A,0000,571,D,,
OIH_LCFOL,A,0000,572,D,,
OIH_LCFOL,A,0000,573,D,,
OIH_LCFOL_EX,A,0000,574,D,,
OIH_LCFOL_EX,A,0000,575,D,,
OIH_LCFOL_EX,A,0000,576,D,,
OIH_LICTP,A,0000,577,D,,
OIH_LICTP,A,0000,578,D,,
OIH_LICTP_EX,A,0000,579,D,,
OIH_LICTP_EX,A,0000,580,D,,
OIINEX,A,0000,581,D,,
OIINEX,A,0000,582,D,,
OIINEX_EX,A,0000,583,D,,
OIINEX_EX,A,0000,584,D,,
OINETCYC,A,0000,585,D,,
OINETCYC,A,0000,586,D,,
OITAXFROM,A,0000,587,D,,
OITAXFROM,A,0000,588,D,,
OITAXFROM_EX,A,0000,589,D,,
OITAXFROM_EX,A,0000,590,D,,
OITAXFROM_IM,A,0000,591,D,,
OITAXFROM_IM,A,0000,592,D,,
OITAXGRP,A,0000,593,D,,
OITAXGRP,A,0000,594,D,,
OITAXGRP_EX,A,0000,595,D,,
OITAXGRP_EX,A,0000,596,D,,
OITAXGRP_IM,A,0000,597,D,,
OITAXGRP_IM,A,0000,598,D,,
OITAXTO,A,0000,599,D,,
OITAXTO,A,0000,600,D,,
OITAXTO_EX,A,0000,601,D,,
OITAXTO_EX,A,0000,602,D,,
OITAXTO_IM,A,0000,603,D,,
OITAXTO_IM,A,0000,604,D,,
PLAVO,A,0000,605,D,,
PLAVO,A,0000,606,D,,
PMATN,A,0000,607,D,,
PMATN,A,0000,608,D,,
POSNR,A,0000,609,D,,
POSNR,A,0000,610,D,,
POSNR,A,0000,611,D,,
POSNV,A,0000,612,D,,
POSNV,A,0000,613,D,,
POSNV,A,0000,614,D,,
PRBME,A,0000,615,D,,
PRBME,A,0000,616,D,,
PRODH,A,0000,617,D,,
PRODH,A,0000,618,D,,
PROVG,A,0000,619,D,,
PROVG,A,0000,620,D,,
PSTYV,A,0000,621,D,,
PSTYV,A,0000,622,D,,
PS_PSP_PNR,A,0000,623,D,,
PS_PSP_PNR,A,0000,624,D,,
ROUTE,A,0000,625,D,,
ROUTE,A,0000,626,D,,
SERAIL,A,0000,627,D,,
SERAIL,A,0000,628,D,,
SERNR,A,0000,629,D,,
SERNR,A,0000,630,D,,
SKOPF,A,0000,631,D,,
SKOPF,A,0000,632,D,,
SOBKZ,A,0000,633,D,,
SOBKZ,A,0000,634,D,,
SPART,A,0000,635,D,,
SPART,A,0000,636,D,,
SUGRD,A,0000,637,D,,
SUGRD,A,0000,638,D,,
UKONM,A,0000,639,D,,
UKONM,A,0000,640,D,,
UPMAT,A,0000,641,D,,
UPMAT,A,0000,642,D,,
VBELN,A,0000,643,D,,
VBELN,A,0000,644,D,,
VBELV,A,0000,645,D,,
VBELV,A,0000,646,D,,
VGBEL,A,0000,647,D,,
VGBEL,A,0000,648,D,,
VGPOS,A,0000,649,D,,
VGPOS,A,0000,650,D,,
VGPOS,A,0000,651,D,,
VKAUS,A,0000,652,D,,
VKAUS,A,0000,653,D,,
VKGRU,A,0000,654,D,,
VKGRU,A,0000,655,D,,
VOLEH,A,0000,656,D,,
VOLEH,A,0000,657,D,,
VPMAT,A,0000,658,D,,
VPMAT,A,0000,659,D,,
VPWRK,A,0000,660,D,,
VPWRK,A,0000,661,D,,
VRKME,A,0000,662,D,,
VRKME,A,0000,663,D,,
VSTEL,A,0000,664,D,,
VSTEL,A,0000,665,D,,
WAERK,A,0000,666,D,,
WAERK,A,0000,667,D,,
WKTNR,A,0000,668,D,,
WKTNR,A,0000,669,D,,
WKTPS,A,0000,670,D,,
WKTPS,A,0000,671,D,,
WKTPS,A,0000,672,D,,
ZIEME,A,0000,673,D,,
ZIEME,A,0000,674,D,,
MANDT,A,0000,1,D,,
VBELN_VA,A,0000,2,D,,
POSNR_VA,A,0000,3,D,,
ETENR,A,0000,4,D,,
ETTYP,A,0000,5,D,,
LFREL,A,0000,6,D,,
Value,A,0000,7,D,,
EDATU,A,0000,8,D,,
EZEIT_VBEP,A,0000,9,D,,
WMENG,A,0000,10,D,,
BMENG,A,0000,11,D,,
VRKME,A,0000,12,D,,
LMENG,A,0000,13,D,,
MEINS,A,0000,14,D,,
BDDAT,A,0000,15,D,,
BDART,A,0000,16,D,,
PLART,A,0000,17,D,,
VBELE,A,0000,18,D,,
POSNE,A,0000,19,D,,
ETENE,A,0000,20,D,,
RSDAT,A,0000,21,D,,
IDNNR,A,0000,22,D,,
BANFN,A,0000,23,D,,
BSART,A,0000,24,D,,
BSTYP,A,0000,25,D,,
Value,A,0000,26,D,,
WEPOS_A,A,0000,27,D,,
Value,A,0000,28,D,,
REPOS,A,0000,29,D,,
Value,A,0000,30,D,,
LRGDT,A,0000,31,D,,
PRGRS,A,0000,32,D,,
Value,A,0000,33,D,,
TDDAT_D,A,0000,34,D,,
MBDAT,A,0000,35,D,,
LDDAT,A,0000,36,D,,
WADAT,A,0000,37,D,,
CMENG,A,0000,38,D,,
LIFSP_EP,A,0000,39,D,,
GRSTR,A,0000,40,D,,
ABART,A,0000,41,D,,
Value,A,0000,42,D,,
ABRUF,A,0000,43,D,,
DCQNT,A,0000,44,D,,
ROMS2,A,0000,45,D,,
ROMS3,A,0000,46,D,,
ROMEI,A,0000,47,D,,
RFORM,A,0000,48,D,,
UMVKZ,A,0000,49,D,,
UMVKN,A,0000,50,D,,
VERFP_MAS,A,0000,51,D,,
Value,A,0000,52,D,,
BWART,A,0000,53,D,,
BNFPO,A,0000,54,D,,
EDI_ETTYP,A,0000,55,D,,
AUFNR,A,0000,56,D,,
PLNUM,A,0000,57,D,,
SERNR,A,0000,58,D,,
AESKD,A,0000,59,D,,
ABGES_CM,A,0000,60,D,,
MBUHR,A,0000,61,D,,
TDUHR,A,0000,62,D,,
LDUHR,A,0000,63,D,,
WAUHR,A,0000,64,D,,
AULWE,A,0000,65,D,,
HANDOVER_DATE,A,0000,66,D,,
HANDOVER_TIME,A,0000,67,D,,
MBDAT_DRS,A,0000,68,D,,
Field,A,0000,69,D,,
AUFNR,A,0000,70,D,,
AUFNR,A,0000,71,D,,
AULWE,A,0000,72,D,,
AULWE,A,0000,73,D,,
BNFPO,A,0000,74,D,,
BNFPO,A,0000,75,D,,
BNFPO,A,0000,76,D,,
BSART,A,0000,77,D,,
BSART,A,0000,78,D,,
BSART,A,0000,79,D,,
BWART,A,0000,80,D,,
