TABNAME,FIELDNAME,AS4LOCAL,AS4VERS,FORTABLE,FORKEY,CHECKTABLE,CHECKFIELD
T161,OIRFQREQ,A,0000,,,,OIRFQREQ
T161,Value,A,0000,,,Description,Value
T161,WVVKZ,A,0000,,,,WVVKZ
T161,Value,A,0000,,,Description,Value
T161,XLOKZ,A,0000,,,,XLOKZ
T161,Value,A,0000,,,Description,Value
T161,CP_AKTIVE,A,0000,,,,CP_AKTIVE
T161,CPTYPE,A,0000,,,,CPTYPE
T161,FLS_RSTO,A,0000,,,,FLS_RSTO
T161,Value,A,0000,,,Description,Value
T161,MSR_ACTIVE,A,0000,,,,MSR_ACTIVE
T161,Value,A,0000,,,Description,Value
T161,RDP_PROFILE,A,0000,,,L2TC_RDP_PROFILE,RDP_PROFILE
T161,NUMKC,A,0000,,,,NUMKC
T161,/SAPMP/CEACT,A,0000,,,,/SAPMP/CEACT
T161,Value,A,0000,,,Description,Value
T161,/SAPMP/PDACT,A,0000,,,,/SAPMP/PDACT
T161,Value,A,0000,,,Description,Value
T161,/SAPMP/PPROT,A,0000,,,,/SAPMP/PPROT
T161,Value,A,0000,,,Description,Value
T161,/SAPMP/PUSER,A,0000,,,,/SAPMP/PUSER
T161,Value,A,0000,,,Description,Value
T161,/SAPMP/PAUSW,A,0000,,,,/SAPMP/PAUSW
T161,Value,A,0000,,,Description,Value
T161,/SAPMP/ATNAM,A,0000,,,,/SAPMP/ATNAM
T161,/SAPMP/GAUF,A,0000,,,,/SAPMP/GAUF
T161,Value,A,0000,,,Description,Value
T161,TOLSL,A,0000,,,TME_TOLS,TOLSL
T161,MILL_OMKZ,A,0000,,,,MILL_OMKZ
T161,Value,A,0000,,,Description,Value
T161,Table,A,0000,,,Foreign key table,Table
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161,T161,A,0000,,,T161,T161
T161T,MANDT,A,0000,,,T000,MANDT
T161T,SPRAS,A,0000,,,T002,SPRAS
T161T,BSART,A,0000,,,T161,BSART
T161T,BSTYP,A,0000,,,,BSTYP
T161T,Value,A,0000,,,Description,Value
T161T,BATXT,A,0000,,,,BATXT
T161T,Table,A,0000,,,Foreign key table,Table
T161T,T161T,A,0000,,,T161T,T161T
T161T,T161T,A,0000,,,T161T,T161T
T161T,T161T,A,0000,,,T161T,T161T
T161T,T161T,A,0000,,,T161T,T161T
T161T,T161T,A,0000,,,T161T,T161T
T300,MANDT,A,0000,,,,MANDT
T300,LGNUM,A,0000,,,,LGNUM
T300,REGKZ,A,0000,,,T646R,REGKZ
T300,Table,A,0000,,,Foreign key table,Table
T300,T300,A,0000,,,T300,T300
T300,T300,A,0000,,,T300,T300
T300T,MANDT,A,0000,,,,MANDT
T300T,SPRAS,A,0000,,,T002,SPRAS
T300T,LGNUM,A,0000,,,T300,LGNUM
T300T,LNUMT,A,0000,,,,LNUMT
T300T,Table,A,0000,,,Foreign key table,Table
T300T,T300T,A,0000,,,T300T,T300T
T300T,T300T,A,0000,,,T300T,T300T
T300T,T300T,A,0000,,,T300T,T300T
T527X,MANDT,A,0000,,,T000,MANDT
T527X,SPRSL,A,0000,,,T002,SPRSL
T527X,ORGEH,A,0000,,,,ORGEH
T527X,ENDDA,A,0000,,,,ENDDA
T527X,BEGDA,A,0000,,,,BEGDA
T527X,ORGTX,A,0000,,,,ORGTX
T527X,MAINT,A,0000,,,,MAINT
T527X,Table,A,0000,,,Foreign key table,Table
T527X,T527X,A,0000,,,T527X,T527X
T527X,T527X,A,0000,,,T527X,T527X
T529T,MANDT,A,0000,,,T000,MANDT
T529T,SPRSL,A,0000,,,T002,SPRSL
T529T,MASSN,A,0000,,,T529A,MASSN
T529T,MNTXT,A,0000,,,,MNTXT
T529T,Table,A,0000,,,Foreign key table,Table
T529T,T529T,A,0000,,,T529T,T529T
T529T,T529T,A,0000,,,T529T,T529T
T529T,T529T,A,0000,,,T529T,T529T
T529T,T529T,A,0000,,,T529T,T529T
T554T,MANDT,A,0000,,,T000,MANDT
T554T,SPRSL,A,0000,,,T002,SPRSL
T554T,MOABW,A,0000,,,,MOABW
T554T,AWART,A,0000,,,T554S,AWART
T554T,ATEXT,A,0000,,,,ATEXT
T554T,Table,A,0000,,,Foreign key table,Table
T554T,T554T,A,0000,,,T554T,T554T
T554T,T554T,A,0000,,,T554T,T554T
T554T,T554T,A,0000,,,T554T,T554T
T554T,T554T,A,0000,,,T554T,T554T
T554T,T554T,A,0000,,,T554T,T554T
T556T,MANDT,A,0000,,,T000,MANDT
T556T,SPRSL,A,0000,,,T002,SPRSL
T556T,MOVER,A,0000,,,,MOVER
T556T,VTART,A,0000,,,T556,VTART
T556T,VTEXT,A,0000,,,,VTEXT
T556T,Table,A,0000,,,Foreign key table,Table
T556T,T556T,A,0000,,,T556T,T556T
T556T,T556T,A,0000,,,T556T,T556T
T556T,T556T,A,0000,,,T556T,T556T
T556T,T556T,A,0000,,,T556T,T556T
T556T,T556T,A,0000,,,T556T,T556T
T685,MANDT,A,0000,,,T000,MANDT
T685,KVEWE,A,0000,,,T681V,KVEWE
T685,KAPPL,A,0000,,,T681Z,KAPPL
T685,KSCHL,A,0000,,,,KSCHL
T685,KOZGF,A,0000,,,T682,KOZGF
T685,DATVO,A,0000,,,,DATVO
T685,Value,A,0000,,,Description,Value
T685,DTVOB,A,0000,,,,DTVOB
T685,Value,A,0000,,,Description,Value
T685,J_3GPRAEND,A,0000,,,,J_3GPRAEND
T685,Value,A,0000,,,Description,Value
T685,J_3GBUARTL,A,0000,,,,J_3GBUARTL
T685,Value,A,0000,,,Description,Value
T685,J_3GBUARTB,A,0000,,,,J_3GBUARTB
T685,Value,A,0000,,,Description,Value
T685,Table,A,0000,,,Foreign key table,Table
T685,T685,A,0000,,,T685,T685
T685,T685,A,0000,,,T685,T685
T685,T685,A,0000,,,T685,T685
T685,T685,A,0000,,,T685,T685
T685,T685,A,0000,,,T685,T685
T685,T685,A,0000,,,T685,T685
T685,T685,A,0000,,,T685,T685
T685T,MANDT,A,0000,,,T000,MANDT
T685T,SPRAS,A,0000,,,T002,SPRAS
T685T,KVEWE,A,0000,,,T681V,KVEWE
T685T,KAPPL,A,0000,,,T681A,KAPPL
T685T,KSCHL,A,0000,,,T685,KSCHL
T685T,VTEXT,A,0000,,,,VTEXT
T685T,Table,A,0000,,,Foreign key table,Table
T685T,T685T,A,0000,,,T685T,T685T
T685T,T685T,A,0000,,,T685T,T685T
T685T,T685T,A,0000,,,T685T,T685T
T685T,T685T,A,0000,,,T685T,T685T
T685T,T685T,A,0000,,,T685T,T685T
T685T,T685T,A,0000,,,T685T,T685T
T685T,T685T,A,0000,,,T685T,T685T
T685T,T685T,A,0000,,,T685T,T685T
TBDLS,LOGSYS,A,0000,,,,LOGSYS
TBDLS,ISPRFCDES,A,0000,,,RFCDES,ISPRFCDES
TBDLS,ISPRFCTYPE,A,0000,,,,ISPRFCTYPE
TBDLS,Value,A,0000,,,Description,Value
TBDLS,ISPREL,A,0000,,,TJJC1,ISPREL
TBDLS,ISPRFCDESF,A,0000,,,,ISPRFCDESF
TBDLS,Table,A,0000,,,Foreign key table,Table
TBDLS,TBDLS,A,0000,,,TBDLS,TBDLS
TBDLS,TBDLS,A,0000,,,TBDLS,TBDLS
TBDLS,TBDLS,A,0000,,,TBDLS,TBDLS
TCURC,MANDT,A,0000,,,,MANDT
TCURC,WAERS,A,0000,,,,WAERS
TCURC,ISOCD,A,0000,,,,ISOCD
TCURC,ALTWR,A,0000,,,,ALTWR
TCURC,GDATU,A,0000,,,,GDATU
TCURC,XPRIMARY,A,0000,,,,XPRIMARY
TCURC,Value,A,0000,,,Description,Value
TCURT,MANDT,A,0000,,,T000,MANDT
TCURT,SPRAS,A,0000,,,T002,SPRAS
TCURT,WAERS,A,0000,,,TCURC,WAERS
TCURT,LTEXT,A,0000,,,,LTEXT
TCURT,KTEXT,A,0000,,,,KTEXT
TCURT,Table,A,0000,,,Foreign key table,Table
TCURT,TCURT,A,0000,,,TCURT,TCURT
TCURT,TCURT,A,0000,,,TCURT,TCURT
TCURT,TCURT,A,0000,,,TCURT,TCURT
TCURT,TCURT,A,0000,,,TCURT,TCURT
TCURX,CURRKEY,A,0000,,,,CURRKEY
TCURX,CURRDEC,A,0000,,,,CURRDEC
TJ02,ISTAT,A,0000,,,,ISTAT
TJ02,NODIS,A,0000,,,,NODIS
TJ02,Value,A,0000,,,Description,Value
TJ02,SETONLY,A,0000,,,,SETONLY
TJ02,Value,A,0000,,,Description,Value
TJ02T,ISTAT,A,0000,,,TJ02,ISTAT
TJ02T,SPRAS,A,0000,,,T002,SPRAS
TJ02T,TXT04,A,0000,,,,TXT04
TJ02T,TXT30,A,0000,,,,TXT30
TJ02T,Table,A,0000,,,Foreign key table,Table
TJ02T,TJ02T,A,0000,,,TJ02T,TJ02T
TJ02T,TJ02T,A,0000,,,TJ02T,TJ02T
TKA01,MANDT,A,0000,,,T000,MANDT
TKA01,KOKRS,A,0000,,,,KOKRS
TKA01,BEZEI,A,0000,,,,BEZEI
TKA01,WAERS,A,0000,,,TCURC,WAERS
TKA01,KTOPL,A,0000,,,T004,KTOPL
TKA01,LMONA,A,0000,,,T009,LMONA
TKA01,KOKFI,A,0000,,,,KOKFI
TKA01,Value,A,0000,,,Description,Value
TKA01,LOGSYSTEM,A,0000,,,TBDLS,LOGSYSTEM
TKA01,ALEMT,A,0000,,,,ALEMT
TKA01,Value,A,0000,,,Description,Value
TKA01,MD_LOGSYSTEM,A,0000,,,TBDLS,MD_LOGSYSTEM
TKA01,KHINR,A,0000,,,,KHINR
TKA01,KOMP1,A,0000,,,,KOMP1
TKA01,Value,A,0000,,,Description,Value
TKA01,KOMP0,A,0000,,,,KOMP0
TKA01,Value,A,0000,,,Description,Value
TKA01,KOMP2,A,0000,,,,KOMP2
TKA01,Value,A,0000,,,Description,Value
TKA01,ERKRS,A,0000,,,TKEB,ERKRS
TKA01,DPRCT,A,0000,,,CEPC,DPRCT
TKA01,PHINR,A,0000,,,,PHINR
TKA01,PCLDG,A,0000,,,T881,PCLDG
TKA01,PCBEL,A,0000,,,,PCBEL
TKA01,Value,A,0000,,,Description,Value
TKA01,XWBUK,A,0000,,,,XWBUK
TKA01,Value,A,0000,,,Description,Value
TKA01,BPHINR,A,0000,,,,BPHINR
TKA01,XBPALE,A,0000,,,,XBPALE
TKA01,Value,A,0000,,,Description,Value
TKA01,KSTAR_FIN,A,0000,,,CSKA,KSTAR_FIN
TKA01,KSTAR_FID,A,0000,,,CSKA,KSTAR_FID
TKA01,PCACUR,A,0000,,,TCURC,PCACUR
TKA01,PCACURTP,A,0000,,,,PCACURTP
TKA01,Value,A,0000,,,Description,Value
TKA01,PCATRCUR,A,0000,,,,PCATRCUR
TKA01,Value,A,0000,,,Description,Value
TKA01,CTYP,A,0000,,,,CTYP
TKA01,Value,A,0000,,,Description,Value
TKA01,RCLAC,A,0000,,,,RCLAC
TKA01,Value,A,0000,,,Description,Value
TKA01,BLART,A,0000,,,T003,BLART
TKA01,FIKRS,A,0000,,,FM01,FIKRS
TKA01,RCL_PRIMAC,A,0000,,,,RCL_PRIMAC
TKA01,Value,A,0000,,,Description,Value
TKA01,PCA_ALEMT,A,0000,,,,PCA_ALEMT
TKA01,Value,A,0000,,,Description,Value
TKA01,PCA_VALU,A,0000,,,,PCA_VALU
TKA01,Value,A,0000,,,Description,Value
TKA01,CVPROF,A,0000,,,TCVPROF,CVPROF
TKA01,CVACT,A,0000,,,,CVACT
TKA01,Value,A,0000,,,Description,Value
TKA01,VNAME,A,0000,,,USR02,VNAME
TKA01,PCA_ACC_DIFF,A,0000,,,,PCA_ACC_DIFF
TKA01,Value,A,0000,,,Description,Value
TKA01,TP_VALOHB,A,0000,,,,TP_VALOHB
TKA01,Value,A,0000,,,Description,Value
TKA01,DEFPRCTR,A,0000,,,CEPC,DEFPRCTR
TKA01,AUTH_USE_NO_STD,A,0000,,,,AUTH_USE_NO_STD
TKA01,AUTH_USE_ADD1,A,0000,,,,AUTH_USE_ADD1
TKA01,AUTH_USE_ADD2,A,0000,,,,AUTH_USE_ADD2
TKA01,AUTH_KE_NO_STD,A,0000,,,,AUTH_KE_NO_STD
TKA01,AUTH_KE_USE_ADD1,A,0000,,,,AUTH_KE_USE_ADD1
TKA01,AUTH_KE_USE_ADD2,A,0000,,,,AUTH_KE_USE_ADD2
TKA01,Table,A,0000,,,Foreign key table,Table
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TKA01,TKA01,A,0000,,,TKA01,TKA01
TTDS,MANDT,A,0000,,,T000,MANDT
TTDS,TPLST,A,0000,,,,TPLST
TTDS,FABKL,A,0000,,,TFACD,FABKL
TTDS,ADRNR,A,0000,,,,ADRNR
TTDS,TPSID,A,0000,,,TQCOM,TPSID
TTDS,VTPARN,A,0000,,,,VTPARN
TTDS,VTPART,A,0000,,,,VTPART
TTDS,KSCHL,A,0000,,,T685,KSCHL
TTDS,NKETP,A,0000,,,,NKETP
TTDS,TRAEND,A,0000,,,,TRAEND
TTDS,Value,A,0000,,,Description,Value
TTDS,STTRG,A,0000,,,,STTRG
TTDS,Value,A,0000,,,Description,Value
TTDS,TPSSF,A,0000,,,,TPSSF
TTDS,Value,A,0000,,,Description,Value
TTDS,TPSTX1,A,0000,,,,TPSTX1
TTDS,TPSTX2,A,0000,,,,TPSTX2
TTDS,TPSTX3,A,0000,,,,TPSTX3
TTDS,BUKRS,A,0000,,,T001,BUKRS
TTDS,STAGEW,A,0000,,,T006,STAGEW
TTDS,STAVOL,A,0000,,,T006,STAVOL
TTDS,STADIS,A,0000,,,T006,STADIS
TTDS,STACUR,A,0000,,,TCURC,STACUR
TTDS,Table,A,0000,,,Foreign key table,Table
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDS,TTDS,A,0000,,,TTDS,TTDS
TTDST,MANDT,A,0000,,,T000,MANDT
TTDST,SPRAS,A,0000,,,T002,SPRAS
TTDST,TPLST,A,0000,,,TTDS,TPLST
TTDST,BEZEI,A,0000,,,,BEZEI
TTDST,Table,A,0000,,,Foreign key table,Table
TTDST,TTDST,A,0000,,,TTDST,TTDST
TTDST,TTDST,A,0000,,,TTDST,TTDST
TTDST,TTDST,A,0000,,,TTDST,TTDST
TTDST,TTDST,A,0000,,,TTDST,TTDST
TVAK,MANDT,A,0000,,,T000,MANDT
TVAK,AUART,A,0000,,,,AUART
TVAK,KOPGR,A,0000,,,TVHB,KOPGR
TVAK,LFARV,A,0000,,,TVLK,LFARV
TVAK,FKARV,A,0000,,,TVFK,FKARV
TVAK,FKARA,A,0000,,,TVFK,FKARA
TVAK,NUMKI,A,0000,,,,NUMKI
TVAK,NUMKE,A,0000,,,,NUMKE
TVAK,INCPO,A,0000,,,,INCPO
TVAK,UEVOR,A,0000,,,,UEVOR
TVAK,Value,A,0000,,,Description,Value
TVAK,AUGRP,A,0000,,,,AUGRP
TVAK,UMFNG,A,0000,,,,UMFNG
TVAK,Value,A,0000,,,Description,Value
TVAK,DABAR,A,0000,,,,DABAR
TVAK,Value,A,0000,,,Description,Value
TVAK,PARGR,A,0000,,,TVPG,PARGR
TVAK,FAKSK,A,0000,,,TVFS,FAKSK
TVAK,LIFSK,A,0000,,,TVLS,LIFSK
TVAK,TRVOG,A,0000,,,,TRVOG
TVAK,Value,A,0000,,,Description,Value
TVAK,SPAPO,A,0000,,,,SPAPO
TVAK,Value,A,0000,,,Description,Value
TVAK,SPAPR,A,0000,,,,SPAPR
TVAK,Value,A,0000,,,Description,Value
TVAK,VSTRM,A,0000,,,,VSTRM
TVAK,Value,A,0000,,,Description,Value
TVAK,TRTRM,A,0000,,,,TRTRM
TVAK,Value,A,0000,,,Description,Value
TVAK,TXN08,A,0000,,,,TXN08
TVAK,DIAFE,A,0000,,,,DIAFE
TVAK,Value,A,0000,,,Description,Value
TVAK,FELDK,A,0000,,,TVHF,FELDK
TVAK,DATVO,A,0000,,,,DATVO
TVAK,Value,A,0000,,,Description,Value
TVAK,AWAHR,A,0000,,,,AWAHR
TVAK,Value,A,0000,,,Description,Value
TVAK,VBTYP,A,0000,,,,VBTYP
TVAK,Value,A,0000,,,Description,Value
TVAK,VSBED,A,0000,,,TVSB,VSBED
TVAK,BEZOB,A,0000,,,,BEZOB
TVAK,Value,A,0000,,,Description,Value
TVAK,TXTGR,A,0000,,,TTXG,TXTGR
TVAK,KALVG,A,0000,,,TVKV,KALVG
TVAK,ERNAM,A,0000,,,,ERNAM
TVAK,FEHGR,A,0000,,,TVUV,FEHGR
TVAK,INFLS,A,0000,,,,INFLS
TVAK,Value,A,0000,,,Description,Value
TVAK,KUNN0,A,0000,,,,KUNN0
TVAK,Value,A,0000,,,Description,Value
TVAK,KLIMP,A,0000,,,,KLIMP
TVAK,Value,A,0000,,,Description,Value
TVAK,KALSM,A,0000,,,T683,KALSM
TVAK,KAPPL,A,0000,,,T681A,KAPPL
TVAK,KSCHL,A,0000,,,,KSCHL
TVAK,SPERR,A,0000,,,,SPERR
TVAK,Value,A,0000,,,Description,Value
TVAK,STGAK,A,0000,,,TVSF,STGAK
TVAK,KALSU,A,0000,,,T683,KALSU
TVAK,KALLI,A,0000,,,T683,KALLI
TVAK,KALAU,A,0000,,,T683,KALAU
TVAK,FKAIV,A,0000,,,TVFK,FKAIV
TVAK,CMGRA,A,0000,,,T691D,CMGRA
TVAK,OBJART_HIN,A,0000,,,TOADV,OBJART_HIN
TVAK,OBJART_VER,A,0000,,,TOADV,OBJART_VER
TVAK,HITYP_PR,A,0000,,,THIT,HITYP_PR
TVAK,ABRVW,A,0000,,,TVLV,ABRVW
TVAK,ABDIS,A,0000,,,,ABDIS
TVAK,Value,A,0000,,,Description,Value
TVAK,KPRGBZ,A,0000,,,,KPRGBZ
TVAK,Value,A,0000,,,Description,Value
TVAK,PRDATV,A,0000,,,,PRDATV
TVAK,Value,A,0000,,,Description,Value
TVAK,VLAUF,A,0000,,,,VLAUF
TVAK,GUEBGV,A,0000,,,,GUEBGV
TVAK,Value,A,0000,,,Description,Value
TVAK,VTERL,A,0000,,,,VTERL
TVAK,Value,A,0000,,,Description,Value
TVAK,HNWAG,A,0000,,,,HNWAG
TVAK,Value,A,0000,,,Description,Value
TVAK,HNWKM,A,0000,,,,HNWKM
TVAK,Value,A,0000,,,Description,Value
TVAK,STSMA,A,0000,,,TJ20,STSMA
TVAK,LISOF,A,0000,,,,LISOF
TVAK,Value,A,0000,,,Description,Value
TVAK,AUARA,A,0000,,,TVAK,AUARA
TVAK,KORLI,A,0000,,,TVLK,KORLI
TVAK,VPROF,A,0000,,,TVVD,VPROF
TVAK,AUFAK,A,0000,,,TVAK,AUFAK
TVAK,DIAPA,A,0000,,,,DIAPA
TVAK,Value,A,0000,,,Description,Value
TVAK,FPART,A,0000,,,TFPLA,FPART
TVAK,KSCHL_KO,A,0000,,,T685,KSCHL_KO
TVAK,EXCOK,A,0000,,,,EXCOK
TVAK,Value,A,0000,,,Description,Value
TVAK,EXMOD,A,0000,,,,EXMOD
TVAK,Value,A,0000,,,Description,Value
TVAK,KSKPF,A,0000,,,T683,KSKPF
TVAK,KSPOS,A,0000,,,T683,KSPOS
TVAK,LIFSM,A,0000,,,TVLS,LIFSM
TVAK,FKTKT,A,0000,,,TVKK,FKTKT
TVAK,EXDIA,A,0000,,,,EXDIA
TVAK,Value,A,0000,,,Description,Value
TVAK,ABGRU_IN,A,0000,,,TVAG,ABGRU_IN
TVAK,PRBST,A,0000,,,,PRBST
TVAK,Value,A,0000,,,Description,Value
TVAK,SCHEME_GRP,A,0000,,,TVGRPS,SCHEME_GRP
TVAK,HNWGK,A,0000,,,,HNWGK
TVAK,Value,A,0000,,,Description,Value
TVAK,PUSH_GRP,A,0000,,,,PUSH_GRP
TVAK,Value,A,0000,,,Description,Value
TVAK,ABRUF_PART,A,0000,,,,ABRUF_PART
TVAK,Value,A,0000,,,Description,Value
TVAK,RPART,A,0000,,,TFPLA,RPART
TVAK,AKTFI,A,0000,,,,AKTFI
TVAK,Value,A,0000,,,Description,Value
TVAK,VBKLT,A,0000,,,,VBKLT
TVAK,Value,A,0000,,,Description,Value
TVAK,J_1BNFTYPE,A,0000,,,J_1BAA,J_1BNFTYPE
TVAK,INCUP,A,0000,,,,INCUP
TVAK,BABSS,A,0000,,,T691R,BABSS
TVAK,EMPFI,A,0000,,,,EMPFI
TVAK,Value,A,0000,,,Description,Value
TVAK,DELCF,A,0000,,,,DELCF
TVAK,Value,A,0000,,,Description,Value
TVAK,CCPGR,A,0000,,,TVCAA,CCPGR
TVAK,EXCBC,A,0000,,,,EXCBC
TVAK,Value,A,0000,,,Description,Value
TVAK,EXCEM,A,0000,,,,EXCEM
TVAK,Value,A,0000,,,Description,Value
TVAK,EXCLG,A,0000,,,,EXCLG
TVAK,Value,A,0000,,,Description,Value
TVAK,HNWK2,A,0000,,,,HNWK2
TVAK,Value,A,0000,,,Description,Value
TVAK,EXTNR_RMA,A,0000,,,,EXTNR_RMA
TVAK,Value,A,0000,,,Description,Value
TVAK,TDID,A,0000,,,,TDID
TVAK,AAUART1,A,0000,,,,AAUART1
TVAK,AAUART2,A,0000,,,,AAUART2
TVAK,RFPA_SW,A,0000,,,,RFPA_SW
TVAK,Value,A,0000,,,Description,Value
TVAK,VARIANT,A,0000,,,SHDTVCIU,VARIANT
TVAK,ATPGM,A,0000,,,,ATPGM
TVAK,Value,A,0000,,,Description,Value
TVAK,VERLI,A,0000,,,,VERLI
TVAK,Value,A,0000,,,Description,Value
TVAK,TENUR,A,0000,,,,TENUR
TVAK,Value,A,0000,,,Description,Value
TVAK,J_1AFCTYPE,A,0000,,,,J_1AFCTYPE
TVAK,Value,A,0000,,,Description,Value
TVAK,FAUPR,A,0000,,,TVFAP,FAUPR
TVAK,PVBSM,A,0000,,,TPVV,PVBSM
TVAK,BPROC,A,0000,,,TVBPROC,BPROC
TVAK,ERMAT,A,0000,,,,ERMAT
TVAK,Value,A,0000,,,Description,Value
TVAK,BSTVO,A,0000,,,,BSTVO
TVAK,Value,A,0000,,,Description,Value
TVAK,EXTCONT,A,0000,,,,EXTCONT
TVAK,Value,A,0000,,,Description,Value
TVAK,KSCHL_BUDGET,A,0000,,,,KSCHL_BUDGET
TVAK,KSCHL_CAPS,A,0000,,,,KSCHL_CAPS
TVAK,MSR_ACTIVE,A,0000,,,,MSR_ACTIVE
TVAK,Value,A,0000,,,Description,Value
TVAK,MSR_NEXT_NUMBER,A,0000,,,,MSR_NEXT_NUMBER
TVAK,Value,A,0000,,,Description,Value
TVAK,MSR_AUARA,A,0000,,,TVAK,MSR_AUARA
TVAK,MSR_BILLING_BLK,A,0000,,,TVFS,MSR_BILLING_BLK
TVAK,MSR_CM_IMMEDIATE,A,0000,,,,MSR_CM_IMMEDIATE
TVAK,Value,A,0000,,,Description,Value
TVAK,MSR_LFART,A,0000,,,TVLK,MSR_LFART
TVAK,FCS_ACTIVE,A,0000,,,,FCS_ACTIVE
TVAK,Value,A,0000,,,Description,Value
TVAK,MSR_DELIVERY_BLK,A,0000,,,TVLS,MSR_DELIVERY_BLK
TVAK,MSR_SDF_AUART,A,0000,,,TVAK,MSR_SDF_AUART
TVAK,RDP_PROFILE,A,0000,,,L2TC_RDP_PROFILE,RDP_PROFILE
TVAK,FKART_MEV_POST,A,0000,,,TVFK,FKART_MEV_POST
TVAK,FKART_MEV_POST_IB,A,0000,,,TVFK,FKART_MEV_POST_IB
TVAK,VCLASSIFIC,A,0000,,,,VCLASSIFIC
TVAK,Value,A,0000,,,Description,Value
TVAK,KALPG,A,0000,,,,KALPG
TVAK,KALVL,A,0000,,,,KALVL
TVAK,/SAPMP/PDACT,A,0000,,,,/SAPMP/PDACT
TVAK,Value,A,0000,,,Description,Value
TVAK,/SAPMP/PPROT,A,0000,,,,/SAPMP/PPROT
TVAK,Value,A,0000,,,Description,Value
TVAK,/SAPMP/PUSER,A,0000,,,,/SAPMP/PUSER
TVAK,Value,A,0000,,,Description,Value
TVAK,/SAPMP/PAUSW,A,0000,,,,/SAPMP/PAUSW
TVAK,Value,A,0000,,,Description,Value
TVAK,/SAPMP/GAUF,A,0000,,,,/SAPMP/GAUF
TVAK,Value,A,0000,,,Description,Value
TVAK,AD01AURET,A,0000,,,TVAK,AD01AURET
TVAK,AD04NUMFLG,A,0000,,,,AD04NUMFLG
TVAK,Value,A,0000,,,Description,Value
TVAK,KALGT,A,0000,,,T683,KALGT
TVAK,UNITSALE,A,0000,,,,UNITSALE
TVAK,Value,A,0000,,,Description,Value
TVAK,CPFREE,A,0000,,,,CPFREE
TVAK,Value,A,0000,,,Description,Value
TVAK,NO_BUTTON,A,0000,,,,NO_BUTTON
TVAK,Value,A,0000,,,Description,Value
