TABNAME,FIELDNAME,AS4LOCAL,AS4VERS,POSITION,KEYFLAG,DATATYPE,LENG,DECIMALS,DOMNAME,ROLLNAME
VBUK,Value,A,0000,28,,NULL,Not Relevant,A,Value,Value
VBUK,UVALS,A,0000,29,,CHAR,1,0,UVALL_SU,UVALL_SU
VBUK,Value,A,0000,30,,NULL,Not Relevant,A,Value,Value
VBUK,UVVLS,A,0000,31,,CHAR,1,0,UVVLS_SU,UVVLS_SU
VBUK,Value,A,0000,32,,NULL,Not Relevant,A,Value,Value
VBUK,UVFAS,A,0000,33,,CHAR,1,0,UVFAK_SU,UVFAK_SU
VBUK,Value,A,0000,34,,NULL,Not Relevant,A,Value,Value
VBUK,UVALL,A,0000,35,,CHAR,1,0,UVALL_UK,UVALL_UK
VBUK,Value,A,0000,36,,NULL,Not Relevant,A,Value,Value
VBUK,UVVLK,A,0000,37,,CHAR,1,0,UVVLK_UK,UVVLK_UK
VBUK,Value,A,0000,38,,NULL,Not Relevant,A,Value,Value
VBUK,UVFAK,A,0000,39,,CHAR,1,0,UVFAK_UK,UVFAK_UK
VBUK,Value,A,0000,40,,NULL,Not Relevant,A,Value,Value
VBUK,UVPRS,A,0000,41,,CHAR,1,0,UVPRS_UK,UVPRS_UK
VBUK,Value,A,0000,42,,NULL,Not Relevant,A,Value,Value
VBUK,VBTYP,A,0000,43,,CHAR,1,0,VBTYP,VBTYP
VBUK,Value,A,0000,44,,A,Inquiry,B,Value,Value
VBUK,VBOBJ,A,0000,45,,CHAR,1,0,VBOBJ,VBOBJ
VBUK,Value,A,0000,46,,A,Order,B,Value,Value
VBUK,AEDAT,A,0000,47,,DATS,8,0,AEDAT,AEDAT
VBUK,FKIVK,A,0000,48,,CHAR,1,0,FKIVK,FKIVK
VBUK,Value,A,0000,49,,NULL,Not Relevant,A,Value,Value
VBUK,RELIK,A,0000,50,,CHAR,1,0,RELIK,RELIK
VBUK,Value,A,0000,51,,NULL,Not Relevant,A,Value,Value
VBUK,UVK01,A,0000,52,,CHAR,1,0,UVK01,UVK01
VBUK,Value,A,0000,53,,NULL,Not Relevant,A,Value,Value
VBUK,UVK02,A,0000,54,,CHAR,1,0,UVK02,UVK02
VBUK,Value,A,0000,55,,NULL,Not Relevant,A,Value,Value
VBUK,UVK03,A,0000,56,,CHAR,1,0,UVK03,UVK03
VBUK,Value,A,0000,57,,NULL,Not Relevant,A,Value,Value
VBUK,UVK04,A,0000,58,,CHAR,1,0,UVK04,UVK04
VBUK,Value,A,0000,59,,NULL,Not Relevant,A,Value,Value
VBUK,UVK05,A,0000,60,,CHAR,1,0,UVK05,UVK05
VBUK,Value,A,0000,61,,NULL,Not Relevant,A,Value,Value
VBUK,UVS01,A,0000,62,,CHAR,1,0,UVS01,UVS01
VBUK,Value,A,0000,63,,NULL,Not Relevant,A,Value,Value
VBUK,UVS02,A,0000,64,,CHAR,1,0,UVS02,UVS02
VBUK,Value,A,0000,65,,NULL,Not Relevant,A,Value,Value
VBUK,UVS03,A,0000,66,,CHAR,1,0,UVS03,UVS03
VBUK,Value,A,0000,67,,NULL,Not Relevant,A,Value,Value
VBUK,UVS04,A,0000,68,,CHAR,1,0,UVS04,UVS04
VBUK,Value,A,0000,69,,NULL,Not Relevant,A,Value,Value
VBUK,UVS05,A,0000,70,,CHAR,1,0,UVS05,UVS05
VBUK,Value,A,0000,71,,NULL,Not Relevant,A,Value,Value
VBUK,PKSTK,A,0000,72,,CHAR,1,0,PKSTK,PKSTK
VBUK,Value,A,0000,73,,NULL,Not Relevant,A,Value,Value
VBUK,CMPSA,A,0000,74,,CHAR,1,0,CMPSA,CMPSA
VBUK,Value,A,0000,75,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSB,A,0000,76,,CHAR,1,0,CMPSB,CMPSB
VBUK,Value,A,0000,77,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSC,A,0000,78,,CHAR,1,0,CMPSC,CMPSC
VBUK,Value,A,0000,79,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSD,A,0000,80,,CHAR,1,0,CMPSD,CMPSD
VBUK,Value,A,0000,81,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSE,A,0000,82,,CHAR,1,0,CMPSE,CMPSE
VBUK,Value,A,0000,83,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSF,A,0000,84,,CHAR,1,0,CMPSF,CMPSF
VBUK,Value,A,0000,85,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSG,A,0000,86,,CHAR,1,0,CMPSG,CMPSG
VBUK,Value,A,0000,87,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSH,A,0000,88,,CHAR,1,0,CMPSH,CMPSH
VBUK,Value,A,0000,89,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSI,A,0000,90,,CHAR,1,0,CMPSI,CMPSI
VBUK,Value,A,0000,91,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSJ,A,0000,92,,CHAR,1,0,CMPSJ,CMPSJ
VBUK,Value,A,0000,93,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSK,A,0000,94,,CHAR,1,0,CMPSK,CMPSK
VBUK,Value,A,0000,95,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPSL,A,0000,96,,CHAR,1,0,CMPSL,CMPSL
VBUK,Value,A,0000,97,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPS0,A,0000,98,,CHAR,1,0,CMPS0,CMPS0
VBUK,Value,A,0000,99,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPS1,A,0000,100,,CHAR,1,0,CMPS1,CMPS1
VBUK,Value,A,0000,101,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPS2,A,0000,102,,CHAR,1,0,CMPS2,CMPS2
VBUK,Value,A,0000,103,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMGST,A,0000,104,,CHAR,1,0,CMGST,CMGST
VBUK,Value,A,0000,105,,NULL,Credit check was not executed/Status not set,A,Value,Value
VBUK,TRSTA,A,0000,106,,CHAR,1,0,TRSTA,TRSTA
VBUK,Value,A,0000,107,,NULL,Not Relevant,A,Value,Value
VBUK,KOQUK,A,0000,108,,CHAR,1,0,KOQUK,KOQUK
VBUK,Value,A,0000,109,,NULL,Not Relevant,A,Value,Value
VBUK,COSTA,A,0000,110,,CHAR,1,0,COSTA_D,COSTA_D
VBUK,Value,A,0000,111,,NULL,Item not relevant for confirmation,A,Value,Value
VBUK,SAPRL,A,0000,112,,CHAR,4,0,SAPRL,SAPRL
VBUK,UVPAS,A,0000,113,,CHAR,1,0,UVPAK_SU,UVPAK_SU
VBUK,Value,A,0000,114,,NULL,Not Relevant,A,Value,Value
VBUK,UVPIS,A,0000,115,,CHAR,1,0,UVPIK_SU,UVPIK_SU
VBUK,Value,A,0000,116,,NULL,Not Relevant,A,Value,Value
VBUK,UVWAS,A,0000,117,,CHAR,1,0,UVWAK_SU,UVWAK_SU
VBUK,Value,A,0000,118,,NULL,Not Relevant,A,Value,Value
VBUK,UVPAK,A,0000,119,,CHAR,1,0,UVPAK_UK,UVPAK_UK
VBUK,Value,A,0000,120,,NULL,Not Relevant,A,Value,Value
VBUK,UVPIK,A,0000,121,,CHAR,1,0,UVPIK_UK,UVPIK_UK
VBUK,Value,A,0000,122,,NULL,Not Relevant,A,Value,Value
VBUK,UVWAK,A,0000,123,,CHAR,1,0,UVWAK_UK,UVWAK_UK
VBUK,Value,A,0000,124,,NULL,Not Relevant,A,Value,Value
VBUK,UVGEK,A,0000,125,,CHAR,1,0,UVGEK_UK,UVGEK_UK
VBUK,Value,A,0000,126,,NULL,Not Relevant,A,Value,Value
VBUK,CMPSM,A,0000,127,,CHAR,1,0,CMPSM,CMPSM
VBUK,Value,A,0000,128,,NULL,Credit check was not executed,A,Value,Value
VBUK,DCSTK,A,0000,129,,CHAR,1,0,DCSTK,DCSTK
VBUK,Value,A,0000,130,,NULL,Not Relevant,A,Value,Value
VBUK,VESTK,A,0000,131,,CHAR,1,0,VESTK,VESTK
VBUK,Value,A,0000,132,,NULL,No shipping unit put away in WM for delivery,X,Value,Value
VBUK,VLSTK,A,0000,133,,CHAR,1,0,VLSTK,VLSTK
VBUK,Value,A,0000,134,,NULL,Not Relevant,A,Value,Value
VBUK,RRSTA,A,0000,135,,CHAR,1,0,RR_STATUS,RR_STATUS
VBUK,Value,A,0000,136,,NULL,Not Relevant,A,Value,Value
VBUK,BLOCK,A,0000,137,,CHAR,1,0,BLOCK_VB,BLOCK_VB
VBUK,Value,A,0000,138,,NULL,No document block,A,Value,Value
VBUK,FSSTK,A,0000,139,,CHAR,1,0,FSSTK,FSSTK
VBUK,Value,A,0000,140,,NULL,Not Relevant,A,Value,Value
VBUK,LSSTK,A,0000,141,,CHAR,1,0,LSSTK_G,LSSTK_G
VBUK,Value,A,0000,142,,NULL,Not Relevant,A,Value,Value
VBUK,SPSTG,A,0000,143,,CHAR,1,0,SPSTG,SPSTG
VBUK,Value,A,0000,144,,NULL,Not Relevant,A,Value,Value
VBUK,PDSTK,A,0000,145,,CHAR,1,0,PDSTK,PDSTK
VBUK,Value,A,0000,146,,NULL,Not Relevant,A,Value,Value
VBUK,FMSTK,A,0000,147,,CHAR,1,0,FMSTK,FMSTK
VBUK,Value,A,0000,148,,NULL,Not Relevant,A,Value,Value
VBUK,MANEK,A,0000,149,,CHAR,1,0,MANEK,MANEK
VBUK,SPE_TMPID,A,0000,150,,CHAR,1,0,/SPE/TMPID,/SPE/TMPID
VBUK,Value,A,0000,151,,NULL,Real (non temporary) delivery,1,Value,Value
VBUK,HDALL,A,0000,152,,CHAR,1,0,/SPE/INB_HDALL,/SPE/INB_HDALL
VBUK,Value,A,0000,153,,X,Yes,NULL,Value,Value
VBUK,HDALS,A,0000,154,,CHAR,1,0,/SPE/INB_HDALS,/SPE/INB_HDALS
VBUK,Value,A,0000,155,,X,Yes,NULL,Value,Value
VBUK,CMPS_CM,A,0000,156,,CHAR,1,0,CMPS_CM,CMPS_CM
VBUK,Value,A,0000,157,,NULL,Credit check was not executed,A,Value,Value
VBUK,CMPS_TE,A,0000,158,,CHAR,1,0,CMPS_TE,CMPS_TE
VBUK,Value,A,0000,159,,NULL,Credit check was not executed,A,Value,Value
VBUK,VBTYP_EXT,A,0000,160,,CHAR,4,0,TDD_VBTYP_EXT,TDD_VBTYP_EXT
VBUK,Value,A,0000,161,,f001,Period-End Invoice,f002,Value,Value
VBUK,OIG_SSTSF,A,0000,162,,CHAR,1,0,OIG_SSTSF,OIG_SSTSF
VBUK,Value,A,0000,163,,1,Partially Scheduled,2,Value,Value
VBUK,OI_SHIP,A,0000,164,,CHAR,10,0,OI_SHIP,OI_SHIP
VBUK,OIC_NXTINV,A,0000,165,,DATS,8,0,OIC_NXINV,OIC_NXINV
VBUK,Table,A,0000,166,,Foreign key field,Check table,Check field,Field,Field
VBUK,VBUK,A,0000,167,,MANDT,T000 Clients,MANDT,MANDT,MANDT
VBUP,MANDT,A,0000,1,X,CLNT,3,0,MANDT,MANDT
VBUP,VBELN,A,0000,2,,CHAR,10,0,VBELN,VBELN
VBUP,POSNR,A,0000,3,,NUMC,6,0,POSNR,POSNR
VBUP,RFSTA,A,0000,4,,CHAR,1,0,RFSTA,RFSTA
VBUP,Value,A,0000,5,,NULL,Not Relevant,A,Value,Value
VBUP,RFGSA,A,0000,6,,CHAR,1,0,RFGSA,RFGSA
VBUP,Value,A,0000,7,,NULL,Not Relevant,A,Value,Value
VBUP,BESTA,A,0000,8,,CHAR,1,0,BESTA,BESTA
VBUP,Value,A,0000,9,,NULL,Not Relevant,A,Value,Value
VBUP,LFSTA,A,0000,10,,CHAR,1,0,LFSTA,LFSTA
VBUP,Value,A,0000,11,,NULL,Not Relevant,A,Value,Value
VBUP,LFGSA,A,0000,12,,CHAR,1,0,LFGSA,LFGSA
VBUP,Value,A,0000,13,,NULL,Not Relevant,A,Value,Value
VBUP,WBSTA,A,0000,14,,CHAR,1,0,WBSTA,WBSTA
VBUP,Value,A,0000,15,,NULL,Not Relevant,A,Value,Value
VBUP,FKSTA,A,0000,16,,CHAR,1,0,FKSTA,FKSTA
VBUP,Value,A,0000,17,,NULL,Not Relevant,A,Value,Value
VBUP,FKSAA,A,0000,18,,CHAR,1,0,FKSAA,FKSAA
VBUP,Value,A,0000,19,,NULL,Not Relevant,A,Value,Value
VBUP,ABSTA,A,0000,20,,CHAR,1,0,ABSTA_VB,ABSTA_VB
VBUP,Value,A,0000,21,,NULL,Not Relevant,A,Value,Value
VBUP,GBSTA,A,0000,22,,CHAR,1,0,GBSTA,GBSTA
VBUP,Value,A,0000,23,,NULL,Not Relevant,A,Value,Value
VBUP,KOSTA,A,0000,24,,CHAR,1,0,KOSTA,KOSTA
VBUP,Value,A,0000,25,,NULL,Not Relevant,A,Value,Value
VBUP,LVSTA,A,0000,26,,CHAR,1,0,LVSTA,LVSTA
VBUP,Value,A,0000,27,,NULL,Not Relevant,A,Value,Value
VBUP,UVALL,A,0000,28,,CHAR,1,0,UVALL_UP,UVALL_UP
VBUP,Value,A,0000,29,,NULL,Not Relevant,A,Value,Value
VBUP,UVVLK,A,0000,30,,CHAR,1,0,UVVLK_UP,UVVLK_UP
VBUP,Value,A,0000,31,,NULL,Not Relevant,A,Value,Value
VBUP,UVFAK,A,0000,32,,CHAR,1,0,UVFAK_UP,UVFAK_UP
VBUP,Value,A,0000,33,,NULL,Not Relevant,A,Value,Value
VBUP,UVPRS,A,0000,34,,CHAR,1,0,UVPRS_UP,UVPRS_UP
VBUP,Value,A,0000,35,,NULL,Not Relevant,A,Value,Value
VBUP,FKIVP,A,0000,36,,CHAR,1,0,FKIVP,FKIVP
VBUP,Value,A,0000,37,,NULL,Not Relevant,A,Value,Value
VBUP,UVP01,A,0000,38,,CHAR,1,0,UVP01,UVP01
VBUP,Value,A,0000,39,,NULL,Not Relevant,A,Value,Value
VBUP,UVP02,A,0000,40,,CHAR,1,0,UVP02,UVP02
VBUP,Value,A,0000,41,,NULL,Not Relevant,A,Value,Value
VBUP,UVP03,A,0000,42,,CHAR,1,0,UVP03,UVP03
VBUP,Value,A,0000,43,,NULL,Not Relevant,A,Value,Value
VBUP,UVP04,A,0000,44,,CHAR,1,0,UVP04,UVP04
VBUP,Value,A,0000,45,,NULL,Not Relevant,A,Value,Value
VBUP,UVP05,A,0000,46,,CHAR,1,0,UVP05,UVP05
VBUP,Value,A,0000,47,,NULL,Not Relevant,A,Value,Value
VBUP,PKSTA,A,0000,48,,CHAR,1,0,PKSTA,PKSTA
VBUP,Value,A,0000,49,,NULL,Not Relevant,A,Value,Value
VBUP,KOQUA,A,0000,50,,CHAR,1,0,KOQUA,KOQUA
VBUP,Value,A,0000,51,,NULL,Not Relevant,A,Value,Value
VBUP,COSTA,A,0000,52,,CHAR,1,0,COSTA_D,COSTA_D
VBUP,Value,A,0000,53,,NULL,Item not relevant for confirmation,A,Value,Value
VBUP,CMPPI,A,0000,54,,CHAR,1,0,CMPSI,CMPSI
VBUP,Value,A,0000,55,,NULL,Credit check was not executed,A,Value,Value
VBUP,CMPPJ,A,0000,56,,CHAR,1,0,CMPSJ,CMPSJ
VBUP,Value,A,0000,57,,NULL,Credit check was not executed,A,Value,Value
VBUP,UVPIK,A,0000,58,,CHAR,1,0,UVPIP_UP,UVPIP_UP
VBUP,Value,A,0000,59,,NULL,Not Relevant,A,Value,Value
VBUP,UVPAK,A,0000,60,,CHAR,1,0,UVPAP_UP,UVPAP_UP
VBUP,Value,A,0000,61,,NULL,Not Relevant,A,Value,Value
VBUP,UVWAK,A,0000,62,,CHAR,1,0,UVWAP_UP,UVWAP_UP
VBUP,Value,A,0000,63,,NULL,Not Relevant,A,Value,Value
VBUP,DCSTA,A,0000,64,,CHAR,1,0,DCSTA,DCSTA
VBUP,Value,A,0000,65,,NULL,Not Relevant,A,Value,Value
VBUP,RRSTA,A,0000,66,,CHAR,1,0,RR_STATUS,RR_STATUS
VBUP,Value,A,0000,67,,NULL,Not Relevant,A,Value,Value
VBUP,VLSTP,A,0000,68,,CHAR,1,0,VLSTP,VLSTP
VBUP,Value,A,0000,69,,NULL,Not Relevant,A,Value,Value
VBUP,FSSTA,A,0000,70,,CHAR,1,0,FSSTA,FSSTA
VBUP,Value,A,0000,71,,NULL,Not Relevant,A,Value,Value
VBUP,LSSTA,A,0000,72,,CHAR,1,0,LSSTA,LSSTA
VBUP,Value,A,0000,73,,NULL,Not Relevant,A,Value,Value
VBUP,PDSTA,A,0000,74,,CHAR,1,0,PDSTA,PDSTA
VBUP,Value,A,0000,75,,NULL,Not Relevant,A,Value,Value
VBUP,MANEK,A,0000,76,,CHAR,1,0,MANEK,MANEK
VBUP,HDALL,A,0000,77,,CHAR,1,0,/SPE/INB_HDALL_ITM,/SPE/INB_HDALL_ITM
VBUP,Value,A,0000,78,,X,Yes,NULL,Value,Value
VBUP,LTSPS,A,0000,79,,CHAR,1,0,/SAPHT/SW_LTSPS,/SAPHT/SW_LTSPS
VBUP,Value,A,0000,80,,NULL,No switch,3,Value,Value
VBUP,MILL_VS_VSSTA,A,0000,81,,CHAR,1,0,MILL_VS_VSSTA,MILL_VS_VSSTA
VBUP,Value,A,0000,82,,NULL,Changeable original,A,Value,Value
VBUP,OIFINAL,A,0000,83,,CHAR,1,0,OID_FINAL,OID_FINAL
VBUP,Value,A,0000,84,,NULL,Entry not selected / not active / function switched off,X,Value,Value
VBUP,OIINVCST1,A,0000,85,,CHAR,1,0,OIA_INVCS1,OIA_INVCS1
VBUP,Value,A,0000,86,,NULL,not invoiced,P,Value,Value
VBUP,OIINVCST2,A,0000,87,,CHAR,1,0,OIA_INVCS2,OIA_INVCS2
VBUP,Value,A,0000,88,,NULL,not invoiced,P,Value,Value
VBUP,OIINVCST3,A,0000,89,,CHAR,1,0,OIA_INVCS3,OIA_INVCS3
VBUP,Value,A,0000,90,,NULL,not invoiced,P,Value,Value
VBUP,OIINVCST4,A,0000,91,,CHAR,1,0,OIA_INVCS4,OIA_INVCS4
VBUP,Value,A,0000,92,,NULL,not invoiced,P,Value,Value
VBUP,OIINVCST5,A,0000,93,,CHAR,1,0,OIA_INVCS5,OIA_INVCS5
VBUP,Value,A,0000,94,,NULL,not invoiced,P,Value,Value
VBUP,OIINVCST6,A,0000,95,,CHAR,1,0,OIA_INVCS6,OIA_INVCS6
VBUP,Value,A,0000,96,,NULL,not invoiced,P,Value,Value
VBUP,OIINVCST7,A,0000,97,,CHAR,1,0,OIA_INVCS7,OIA_INVCS7
VBUP,Value,A,0000,98,,NULL,not invoiced,P,Value,Value
VBUP,OIINVCST8,A,0000,99,,CHAR,1,0,OIA_INVCS8,OIA_INVCS8
VBUP,Value,A,0000,100,,NULL,not invoiced,P,Value,Value
VBUP,OIINVCST9,A,0000,101,,CHAR,1,0,OIA_INVCS9,OIA_INVCS9
VBUP,Value,A,0000,102,,NULL,not invoiced,P,Value,Value
VBUP,Table,A,0000,103,,Foreign key field,Check table,Check field,Field,Field
VBUP,VBUP,A,0000,104,,MANDT,T000 Clients,MANDT,MANDT,MANDT
VBUP,VBUP,A,0000,105,,MANDT,VBUK Sales Document: Header Status and Administrative Data,MANDT,VBELN,VBELN
VBUP,VBUP,A,0000,106,,VBELN,VBUK Sales Document: Header Status and Administrative Data,VBELN,VBELN,VBELN
VFKN,MANDT,A,0000,1,X,CLNT,3,0,MANDT,MANDT
VFKN,FKNUM,A,0000,2,,CHAR,10,0,FKNUM,FKNUM
VFKN,FKPOS,A,0000,3,,NUMC,6,0,FKPOS,FKPOS
VFKN,LFNKN,A,0000,4,,NUMC,4,0,LFNKN,LFNKN
VFKN,AEDAT,A,0000,5,,DATS,8,0,ERDAT,ERDAT
VFKN,NOACT,A,0000,6,,CHAR,1,0,NOACT,NOACT
VFKN,KFLAG,A,0000,7,,CHAR,1,0,EFLAG,EFLAG
VFKN,Value,A,0000,8,,X,Yes,NULL,Value,Value
VFKN,NETWR,A,0000,9,,CURR,15,2,NETWR_P,NETWR_P
VFKN,RETYP,A,0000,10,,CHAR,1,0,VBTYP,VBTYP
VFKN,Value,A,0000,11,,A,Inquiry,B,Value,Value
VFKN,REBEL,A,0000,12,,CHAR,10,0,REBEL,REBEL
VFKN,REPOS,A,0000,13,,NUMC,6,0,REPOS_P,REPOS_P
VFKN,SAKTO,A,0000,14,,CHAR,10,0,SAKNR,SAKNR
VFKN,GSBER,A,0000,15,,CHAR,4,0,GSBER,GSBER
VFKN,KOSTL,A,0000,16,,CHAR,10,0,KOSTL,KOSTL
VFKN,PROJNR,A,0000,17,,NUMC,8,0,PS_POSNR,PS_POSNR
VFKN,VBELN,A,0000,18,,CHAR,10,0,VBELN,VBELN
VFKN,VBELP,A,0000,19,,NUMC,6,0,POSNR_VA,POSNR_VA
VFKN,ANLN1,A,0000,20,,CHAR,12,0,ANLN1,ANLN1
VFKN,ANLN2,A,0000,21,,CHAR,4,0,ANLN2,ANLN2
VFKN,AUFNR,A,0000,22,,CHAR,12,0,AUFNR,AUFNR
VFKN,KOKRS,A,0000,23,,CHAR,4,0,KOKRS,KOKRS
VFKN,KSTRG,A,0000,24,,CHAR,12,0,KSTRG,KSTRG
VFKN,PAOBJNR,A,0000,25,,NUMC,10,0,RKEOBJNR,RKEOBJNR
VFKN,PRCTR,A,0000,26,,CHAR,10,0,PRCTR,PRCTR
VFKN,PS_PSP_PNR,A,0000,27,,NUMC,8,0,PS_PSP_PNR,PS_PSP_PNR
VFKN,NPLNR,A,0000,28,,CHAR,12,0,NPLNR,NPLNR
VFKN,VORNR,A,0000,29,,CHAR,4,0,VORNR,VORNR
VFKN,AUFPL,A,0000,30,,NUMC,10,0,CO_AUFPL,CO_AUFPL
VFKN,IMKEY,A,0000,31,,CHAR,8,0,IMKEY,IMKEY
VFKN,APLZL,A,0000,32,,NUMC,8,0,CIM_COUNT,CIM_COUNT
VFKN,VPTNR,A,0000,33,,CHAR,10,0,JV_PART,JV_PART
VFKN,FIPOS,A,0000,34,,CHAR,14,0,FIPOS,FIPOS
VFKN,RECID,A,0000,35,,CHAR,2,0,JV_RECIND,JV_RECIND
VFKN,FISTL,A,0000,36,,CHAR,16,0,FISTL,FISTL
VFKN,GEBER,A,0000,37,,CHAR,10,0,BP_GEBER,BP_GEBER
VFKN,FKBER,A,0000,38,,CHAR,16,0,FKBER,FKBER
VFKN,WERKS,A,0000,39,,CHAR,4,0,WERKS_D,WERKS_D
VFKN,GRANT_NBR,A,0000,40,,CHAR,20,0,GM_GRANT_NBR,GM_GRANT_NBR
VFKN,DABRZ,A,0000,41,,DATS,8,0,DABRBEZ,DABRBEZ
VFKN,LSTAR,A,0000,42,,CHAR,6,0,LSTAR,LSTAR
VFKN,PRZNR,A,0000,43,,CHAR,12,0,CO_PRZNR,CO_PRZNR
VFKN,BUDGET_PD,A,0000,44,,CHAR,10,0,FM_BUDGET_PERIOD,FM_BUDGET_PERIOD
VFKN,Table,A,0000,45,,Foreign key field,Check table,Check field,Field,Field
VFKN,VFKN,A,0000,46,,ANLN1,ANLH Main asset number,ANLN1,ANLN1,ANLN1
VFKN,VFKN,A,0000,47,,MANDT,ANLH Main asset number,MANDT,ANLN1,ANLN1
VFKN,VFKN,A,0000,48,,BUKRS,ANLH Main asset number,BUKRS,ANLN1,ANLN1
VFKN,VFKN,A,0000,49,,MANDT,ANLA Asset Master Record Segment,MANDT,ANLN2,ANLN2
VFKN,VFKN,A,0000,50,,BUKRS,ANLA Asset Master Record Segment,BUKRS,ANLN2,ANLN2
VFKN,VFKN,A,0000,51,,ANLN1,ANLA Asset Master Record Segment,ANLN1,ANLN2,ANLN2
VFKN,VFKN,A,0000,52,,ANLN2,ANLA Asset Master Record Segment,ANLN2,ANLN2,ANLN2
VFKN,VFKN,A,0000,53,,MANDT,AUFK Order master data,MANDT,AUFNR,AUFNR
VFKN,VFKN,A,0000,54,,AUFNR,AUFK Order master data,AUFNR,AUFNR,AUFNR
VFKN,VFKN,A,0000,55,,FIPOS,FMFPO FIFM: Commitment Item,FIPOS,FIPOS,FIPOS
VFKN,VFKN,A,0000,56,,AEDAT,FMFPO FIFM: Commitment Item,DATBIS,FIPOS,FIPOS
VFKN,VFKN,A,0000,57,,MANDT,FMFPO FIFM: Commitment Item,MANDT,FIPOS,FIPOS
VFKN,VFKN,A,0000,58,,FIKRS,FMFPO FIFM: Commitment Item,FIKRS,FIPOS,FIPOS
VFKN,VFKN,A,0000,59,,MANDT,TFKB Functional areas,MANDT,FKBER,FKBER
VFKN,VFKN,A,0000,60,,FKBER,TFKB Functional areas,FKBER,FKBER,FKBER
VFKN,VFKN,A,0000,61,,MANDT,VFKP Shipment Costs: Item Data,MANDT,FKNUM,FKNUM
VFKN,VFKN,A,0000,62,,FKNUM,VFKP Shipment Costs: Item Data,FKNUM,FKNUM,FKNUM
VFKN,VFKN,A,0000,63,,FKPOS,VFKP Shipment Costs: Item Data,FKPOS,FKNUM,FKNUM
VFKN,VFKN,A,0000,64,,FKNUM,VFKP Shipment Costs: Item Data,FKNUM,FKPOS,FKPOS
VFKN,VFKN,A,0000,65,,FKPOS,VFKP Shipment Costs: Item Data,FKPOS,FKPOS,FKPOS
VFKN,VFKN,A,0000,66,,MANDT,VFKP Shipment Costs: Item Data,MANDT,FKPOS,FKPOS
VFKN,VFKN,A,0000,67,,MANDT,TGSB Business Areas,MANDT,GSBER,GSBER
VFKN,VFKN,A,0000,68,,GSBER,TGSB Business Areas,GSBER,GSBER,GSBER
VFKN,VFKN,A,0000,69,,KOKRS,TKA01 Controlling Areas,KOKRS,KOKRS,KOKRS
VFKN,VFKN,A,0000,70,,MANDT,TKA01 Controlling Areas,MANDT,KOKRS,KOKRS
VFKN,VFKN,A,0000,71,,MANDT,CSKS Cost Center Master Data,MANDT,KOSTL,KOSTL
VFKN,VFKN,A,0000,72,,KOKRS,CSKS Cost Center Master Data,KOKRS,KOSTL,KOSTL
VFKN,VFKN,A,0000,73,,KOSTL,CSKS Cost Center Master Data,KOSTL,KOSTL,KOSTL
VFKN,VFKN,A,0000,74,,AEDAT,CSKS Cost Center Master Data,DATBI,KOSTL,KOSTL
VFKN,VFKN,A,0000,75,,MANDT,CKPH Master Record: Cost Object ID Number,MANDT,KSTRG,KSTRG
VFKN,VFKN,A,0000,76,,KSTRG,CKPH Master Record: Cost Object ID Number,KSTRG,KSTRG,KSTRG
VFKN,VFKN,A,0000,77,,AEDAT,CKPH Master Record: Cost Object ID Number,DATBI,KSTRG,KSTRG
VFKN,VFKN,A,0000,78,,KOKRS,CSLA Activity master,KOKRS,LSTAR,LSTAR
VFKN,VFKN,A,0000,79,,LSTAR,CSLA Activity master,LSTAR,LSTAR,LSTAR
VFKN,VFKN,A,0000,80,,MANDT,CSLA Activity master,MANDT,LSTAR,LSTAR
VFKN,VFKN,A,0000,81,,MANDT,T000 Clients,MANDT,MANDT,MANDT
VFKN,VFKN,A,0000,82,,MANDT,AUFK Order master data,MANDT,NPLNR,NPLNR
VFKN,VFKN,A,0000,83,,NPLNR,AUFK Order master data,AUFNR,NPLNR,NPLNR
VFKN,VFKN,A,0000,84,,PRCTR,CEPC Profit Center Master Data Table,PRCTR,PRCTR,PRCTR
VFKN,VFKN,A,0000,85,,AEDAT,CEPC Profit Center Master Data Table,DATBI,PRCTR,PRCTR
VFKN,VFKN,A,0000,86,,KOKRS,CEPC Profit Center Master Data Table,KOKRS,PRCTR,PRCTR
VFKN,VFKN,A,0000,87,,MANDT,CEPC Profit Center Master Data Table,MANDT,PRCTR,PRCTR
VFKN,VFKN,A,0000,88,,MANDT,PRPS WBS (Work Breakdown Structure) Element Master Data,MANDT,PROJNR,PROJNR
