MANDT,VBELN,POSNR,MATNR,KWMENG,VRKME,NETWR,WERKS
100,8000017306,000020,MAT000080,280,ST,5196.8,1100
100,8000017307,000010,MAT000301,1743,ST,37457.07,1000
100,8000017308,000010,MAT000008,144,ST,691.2,1000
100,8000017308,000020,MAT000008,1254,ST,28202.46,1100
100,8000017308,000030,MAT000231,1896,ST,9404.16,1100
100,8000017309,000010,MAT000086,783,ST,9615.24,1000
100,8000017309,000020,MAT000011,380,ST,2470.0,1100
100,8000017309,000030,MAT000404,178,ST,1215.74,1000
100,8000017310,000010,MAT000071,3051,ST,64803.24,1100
100,8000017310,000020,MAT000426,214,ST,1647.8,1100
100,8000017310,000030,MAT000263,1965,ST,35959.5,1100
100,8000017310,000040,MAT000205,3945,ST,62607.15,1200
100,8000017310,000050,MAT000008,4081,ST,49992.25,1200
100,8000017311,000010,MAT000017,3937,ST,90236.04,1000
100,8000017312,000010,MAT000402,3533,ST,18336.27,1000
100,8000017312,000020,MAT000197,3702,ST,9958.38,1200
100,8000017312,000030,MAT000345,3066,ST,65612.4,1000
100,8000017312,000040,MAT000294,3364,ST,69197.48,1100
100,8000017313,000010,MAT000255,1755,ST,33239.7,1100
100,8000017313,000020,MAT000070,343,ST,6911.45,1200
100,8000017314,000010,MAT000083,741,ST,4149.6,1100
100,8000017314,000020,MAT000304,1845,ST,33560.55,1100
100,8000017315,000010,MAT000179,1540,ST,18634.0,1200
100,8000017315,000020,MAT000289,1838,ST,12369.74,1200
100,8000017316,000010,MAT000077,1339,ST,20941.96,1000
100,8000017316,000020,MAT000082,4532,ST,94492.2,1200
100,8000017316,000030,MAT000159,4652,ST,48055.16,1000
100,8000017316,000040,MAT000197,4477,ST,23056.55,1200
100,8000017317,000010,MAT000428,68,ST,947.24,1200
100,8000017317,000020,MAT000197,1155,ST,18052.65,1000
100,8000017318,000010,MAT000347,3546,ST,49041.18,1100
100,8000017318,000020,MAT000499,4650,ST,66123.0,1000
100,8000017319,000010,MAT000358,4072,ST,36688.72,1000
100,8000017319,000020,MAT000238,1886,ST,15974.42,1000
100,8000017319,000030,MAT000200,2329,ST,27295.88,1100
100,8000017319,000040,MAT000194,3360,ST,51206.4,1100
100,8000017319,000050,MAT000065,4611,ST,12634.14,1000
100,8000017320,000010,MAT000001,521,ST,7601.39,1200
100,8000017320,000020,MAT000221,2906,ST,54400.32,1200
100,8000017321,000010,MAT000294,1493,ST,17945.86,1100
100,8000017321,000020,MAT000500,4914,ST,35380.8,1200
100,8000017322,000010,MAT000281,4358,ST,46281.96,1200
100,8000017322,000020,MAT000453,4756,ST,17597.2,1200
100,8000017323,000010,MAT000135,3733,ST,44385.37,1100
100,8000017323,000020,MAT000066,3108,ST,26915.28,1200
100,8000017323,000030,MAT000143,2958,ST,66436.68,1200
100,8000017324,000010,MAT000352,3100,ST,55862.0,1000
100,8000017324,000020,MAT000355,155,ST,378.2,1200
100,8000017325,000010,MAT000294,3507,ST,17815.56,1200
100,8000017325,000020,MAT000471,4497,ST,72176.85,1200
100,8000017325,000030,MAT000344,2811,ST,69122.49,1000
100,8000017325,000040,MAT000135,2482,ST,41548.68,1100
100,8000017326,000010,MAT000009,4604,ST,7136.2,1100
100,8000017326,000020,MAT000175,4269,ST,16990.62,1200
100,8000017326,000030,MAT000335,1025,ST,6467.75,1100
100,8000017327,000010,MAT000413,2857,ST,61939.76,1200
100,8000017327,000020,MAT000070,2736,ST,57100.32,1200
100,8000017328,000010,MAT000376,1100,ST,21582.0,1000
100,8000017328,000020,MAT000487,497,ST,7837.69,1200
100,8000017329,000010,MAT000358,1381,ST,33447.82,1000
100,8000017329,000020,MAT000194,4391,ST,45359.03,1200
100,8000017329,000030,MAT000001,1801,ST,40810.66,1000
100,8000017330,000010,MAT000301,3394,ST,30274.48,1100
100,8000017330,000020,MAT000471,1575,ST,12285.0,1000
100,8000017330,000030,MAT000086,2418,ST,30660.24,1100
100,8000017331,000010,MAT000069,474,ST,8238.12,1200
100,8000017331,000020,MAT000414,1626,ST,37853.28,1200
100,8000017332,000010,MAT000272,2543,ST,13554.19,1200
100,8000017332,000020,MAT000343,1379,ST,30889.6,1200
100,8000017332,000030,MAT000002,1770,ST,8761.5,1100
100,8000017333,000010,MAT000500,4848,ST,24143.04,1000
100,8000017333,000020,MAT000082,604,ST,5321.24,1100
100,8000017334,000010,MAT000249,437,ST,6454.49,1200
100,8000017334,000020,MAT000491,3163,ST,12810.15,1100
100,8000017334,000030,MAT000019,426,ST,864.78,1000
100,8000017334,000040,MAT000014,1827,ST,41838.3,1100
100,8000017334,000050,MAT000419,184,ST,3166.64,1200
100,8000017335,000010,MAT000290,3254,ST,37941.64,1000
100,8000017336,000010,MAT000010,613,ST,12131.27,1200
100,8000017336,000020,MAT000006,2583,ST,41663.79,1100
100,8000017336,000030,MAT000355,4511,ST,99422.44,1000
100,8000017336,000040,MAT000166,2876,ST,26027.8,1000
100,8000017337,000010,MAT000011,3807,ST,58589.73,1200
100,8000017337,000020,MAT000066,2027,ST,46621.0,1000
100,8000017337,000030,MAT000483,2128,ST,46879.84,1000
100,8000017337,000040,MAT000143,3881,ST,91436.36,1000
100,8000017338,000010,MAT000220,412,ST,2175.36,1100
100,8000017338,000020,MAT000417,3438,ST,31560.84,1100
100,8000017339,000010,MAT000263,1973,ST,32159.9,1000
100,8000017339,000020,MAT000065,1453,ST,16840.27,1200
100,8000017339,000030,MAT000176,2382,ST,4287.6,1000
100,8000017340,000010,MAT000422,2139,ST,9197.7,1100
100,8000017340,000020,MAT000293,3542,ST,28725.62,1100
100,8000017340,000030,MAT000150,4735,ST,53884.3,1000
100,8000017341,000010,MAT000191,1991,ST,13917.09,1000
100,8000017341,000020,MAT000422,1410,ST,7444.8,1200
100,8000017342,000010,MAT000272,876,ST,7813.92,1200
100,8000017342,000020,MAT000416,4596,ST,95045.28,1200
100,8000017343,000010,MAT000440,2862,ST,18803.34,1200
100,8000017343,000020,MAT000231,2652,ST,55479.84,1200
100,8000017343,000030,MAT000189,3717,ST,8995.14,1200
100,8000017343,000040,MAT000266,2554,ST,32512.42,1000
100,8000017344,000010,MAT000433,4908,ST,92564.88,1100
100,8000017344,000020,MAT000491,2569,ST,22607.2,1100
100,8000017344,000030,MAT000282,459,ST,3029.4,1100
100,8000017344,000040,MAT000199,3421,ST,29660.07,1100
100,8000017345,000010,MAT000242,1949,ST,43306.78,1200
100,8000017345,000020,MAT000009,3718,ST,56290.52,1100
100,8000017346,000010,MAT000426,4515,ST,94047.45,1200
100,8000017346,000020,MAT000220,4251,ST,72011.94,1200
100,8000017346,000030,MAT000365,3259,ST,56250.34,1200
100,8000017346,000040,MAT000376,4237,ST,25845.7,1000
100,8000017346,000050,MAT000440,1152,ST,7349.76,1000
100,8000017347,000010,MAT000017,4429,ST,68959.53,1000
100,8000017347,000020,MAT000159,2295,ST,25841.7,1100
100,8000017347,000030,MAT000007,1293,ST,21476.73,1200
100,8000017348,000010,MAT000009,1792,ST,26862.08,1100
100,8000017348,000020,MAT000500,3995,ST,67475.55,1100
100,8000017348,000030,MAT000379,269,ST,1449.91,1000
100,8000017349,000010,MAT000354,3210,ST,25551.6,1200
100,8000017349,000020,MAT000311,3861,ST,92277.9,1100
100,8000017349,000030,MAT000433,3087,ST,23985.99,1100
100,8000017350,000010,MAT000150,1551,ST,12392.49,1100
100,8000017350,000020,MAT000297,2619,ST,36142.2,1100
100,8000017350,000030,MAT000343,2894,ST,71944.84,1000
100,8000017350,000040,MAT000001,3713,ST,62341.27,1100
100,8000017351,000010,MAT000262,1705,ST,36691.6,1100
100,8000017351,000020,MAT000383,2734,ST,42841.78,1100
100,8000017352,000010,MAT000487,153,ST,593.64,1200
100,8000017352,000020,MAT000383,2652,ST,19863.48,1100
100,8000017353,000010,MAT000075,1031,ST,17805.37,1200
100,8000017353,000020,MAT000086,144,ST,839.52,1000
100,8000017354,000010,MAT000293,2651,ST,22931.15,1100
100,8000017354,000020,MAT000282,4101,ST,28050.84,1100
100,8000017355,000010,MAT000341,2056,ST,25494.4,1100
100,8000017355,000020,MAT000255,4714,ST,83343.52,1100
100,8000017355,000030,MAT000433,2267,ST,36022.63,1000
100,8000017356,000010,MAT000109,3029,ST,12842.96,1200
100,8000017356,000020,MAT000357,3277,ST,32770.0,1200
100,8000017357,000010,MAT000197,4920,ST,84673.2,1100
100,8000017357,000020,MAT000117,1002,ST,15661.26,1000
100,8000017357,000030,MAT000205,1053,ST,8834.67,1100
100,8000017357,000040,MAT000250,4810,ST,103174.5,1200
100,8000017357,000050,MAT000383,1737,ST,13896.0,1100
100,8000017358,000010,MAT000417,4780,ST,49281.8,1000
100,8000017358,000020,MAT000109,2187,ST,47239.2,1000
100,8000017358,000030,MAT000176,1625,ST,12821.25,1000
100,8000017359,000010,MAT000255,4682,ST,40546.12,1100
100,8000017359,000020,MAT000122,1441,ST,35131.58,1100
100,8000017360,000010,MAT000263,4653,ST,38666.43,1100
100,8000017360,000020,MAT000168,946,ST,9034.3,1000
100,8000017361,000010,MAT000013,2962,ST,39987.0,1100
100,8000017362,000010,MAT000191,3645,ST,78331.05,1000
100,8000017362,000020,MAT000159,2998,ST,35076.6,1200
100,8000017363,000010,MAT000329,1193,ST,19195.37,1000
100,8000017363,000020,MAT000376,998,ST,4920.14,1100
100,8000017363,000030,MAT000017,970,ST,11853.4,1000
100,8000017364,000010,MAT000440,643,ST,14782.57,1100
100,8000017364,000020,MAT000324,4921,ST,89955.88,1000
100,8000017365,000010,MAT000324,1043,ST,17511.97,1100
100,8000017365,000020,MAT000004,4547,ST,8821.18,1200
100,8000017366,000010,MAT000080,2757,ST,10890.15,1100
100,8000017366,000020,MAT000010,1383,ST,24658.89,1100
100,8000017367,000010,MAT000221,340,ST,1557.2,1100
100,8000017367,000020,MAT000171,3142,ST,36541.46,1200
100,8000017367,000030,MAT000176,890,ST,3212.9,1200
100,8000017367,000040,MAT000219,630,ST,10313.1,1000
100,8000017367,000050,MAT000487,4273,ST,18886.66,1100
100,8000017368,000010,MAT000004,3665,ST,75755.55,1100
100,8000017368,000020,MAT000205,2192,ST,10762.72,1200
100,8000017369,000010,MAT000411,333,ST,4518.81,1200
100,8000017370,000010,MAT000082,4412,ST,103637.88,1100
100,8000017370,000020,MAT000497,1666,ST,12311.74,1000
100,8000017370,000030,MAT000341,2746,ST,50279.26,1000
100,8000017370,000040,MAT000222,4327,ST,14928.15,1100
100,8000017370,000050,MAT000272,3936,ST,90173.76,1100
100,8000017371,000010,MAT000077,1498,ST,24012.94,1100
100,8000017372,000010,MAT000070,4610,ST,64125.1,1000
100,8000017372,000020,MAT000066,1424,ST,33549.44,1100
100,8000017373,000010,MAT000080,1876,ST,24031.56,1200
100,8000017373,000020,MAT000440,3342,ST,44047.56,1200
100,8000017373,000030,MAT000301,4803,ST,35061.9,1200
100,8000017374,000010,MAT000343,3005,ST,26834.65,1100
100,8000017375,000010,MAT000012,2971,ST,12151.39,1000
100,8000017376,000010,MAT000015,2748,ST,26160.96,1100
100,8000017376,000020,MAT000001,4826,ST,20317.46,1200
100,8000017377,000010,MAT000427,844,ST,10676.6,1000
100,8000017378,000010,MAT000440,3207,ST,28510.23,1200
100,8000017378,000020,MAT000355,997,ST,15383.71,1200
100,8000017379,000010,MAT000153,789,ST,7740.09,1200
100,8000017380,000010,MAT000404,3495,ST,11079.15,1000
100,8000017380,000020,MAT000343,3909,ST,93425.1,1200
100,8000017380,000030,MAT000148,474,ST,5469.96,1000
100,8000017381,000010,MAT000176,2950,ST,71213.0,1100
100,8000017382,000010,MAT000008,3121,ST,61140.39,1000
100,8000017382,000020,MAT000009,987,ST,8211.84,1200
100,8000017383,000010,MAT000301,68,ST,707.88,1000
100,8000017383,000020,MAT000371,579,ST,9466.65,1200
100,8000017384,000010,MAT000404,4630,ST,12038.0,1100
100,8000017384,000020,MAT000375,4357,ST,7886.17,1200
100,8000017384,000030,MAT000080,2580,ST,41254.2,1100
100,8000017384,000040,MAT000261,1340,ST,9098.6,1100
100,8000017385,000010,MAT000200,4822,ST,107868.14,1200
100,8000017385,000020,MAT000220,4233,ST,29419.35,1000
100,8000017385,000030,MAT000275,612,ST,10918.08,1000
100,8000017386,000010,MAT000220,2554,ST,8121.72,1200
100,8000017386,000020,MAT000194,1599,ST,26175.63,1100
100,8000017386,000030,MAT000231,1398,ST,10736.64,1000
100,8000017386,000040,MAT000280,4558,ST,109847.8,1000
100,8000017387,000010,MAT000168,1661,ST,13852.74,1000
100,8000017387,000020,MAT000358,1112,ST,25053.36,1200
100,8000017388,000010,MAT000075,2931,ST,13922.25,1200
100,8000017388,000020,MAT000453,4761,ST,112121.55,1100
100,8000017389,000010,MAT000152,1852,ST,36039.92,1200
100,8000017389,000020,MAT000012,3059,ST,65799.09,1200
100,8000017389,000030,MAT000191,157,ST,2168.17,1100
100,8000017389,000040,MAT000375,1794,ST,6081.66,1200
100,8000017390,000010,MAT000012,4084,ST,13150.48,1100
100,8000017390,000020,MAT000471,1836,ST,29045.52,1000
100,8000017390,000030,MAT000018,1767,ST,28325.01,1200
100,8000017391,000010,MAT000371,506,ST,12098.46,1100
100,8000017391,000020,MAT000235,3847,ST,81440.99,1100
100,8000017391,000030,MAT000194,2249,ST,16912.48,1200
100,8000017392,000010,MAT000191,1442,ST,35631.82,1000
100,8000017392,000020,MAT000009,4909,ST,79280.35,1100
100,8000017392,000030,MAT000219,1730,ST,8477.0,1200
100,8000017392,000040,MAT000221,4662,ST,29883.42,1100
100,8000017393,000010,MAT000166,3282,ST,53102.76,1000
100,8000017393,000020,MAT000311,4420,ST,30895.8,1100
100,8000017393,000030,MAT000474,1467,ST,5633.28,1000
100,8000017393,000040,MAT000249,2853,ST,28530.0,1200
100,8000017394,000010,MAT000009,4380,ST,49581.6,1000
100,8000017394,000020,MAT000402,3551,ST,6249.76,1200
100,8000017394,000030,MAT000080,2679,ST,57812.82,1000
100,8000017394,000040,MAT000289,3912,ST,92949.12,1200
100,8000017395,000010,MAT000311,2222,ST,48550.7,1000
100,8000017395,000020,MAT000293,2484,ST,48313.8,1000
100,8000017395,000030,MAT000280,2500,ST,55950.0,1200
100,8000017395,000040,MAT000352,4155,ST,103459.5,1200
100,8000017396,000010,MAT000122,2691,ST,54223.65,1100
100,8000017396,000020,MAT000017,4804,ST,42947.76,1100
100,8000017397,000010,MAT000080,185,ST,3642.65,1100
100,8000017398,000010,MAT000206,3062,ST,62924.1,1100
100,8000017399,000010,MAT000200,4402,ST,42391.26,1200
100,8000017399,000020,MAT000468,377,ST,2921.75,1200
100,8000017399,000030,MAT000411,3857,ST,56505.05,1100
100,8000017400,000010,MAT000199,4362,ST,94131.96,1000
100,8000017400,000020,MAT000290,1973,ST,20755.96,1200
100,8000017401,000010,MAT000117,151,ST,2532.27,1100
100,8000017401,000020,MAT000086,4157,ST,79273.99,1000
100,8000017402,000010,MAT000008,2470,ST,49449.4,1000
100,8000017402,000020,MAT000205,147,ST,1390.62,1200
100,8000017402,000030,MAT000148,4803,ST,47117.43,1000
100,8000017402,000040,MAT000500,1019,ST,24017.83,1000
100,8000017403,000010,MAT000179,4413,ST,49249.08,1200
100,8000017404,000010,MAT000315,3254,ST,11681.86,1000
100,8000017404,000020,MAT000365,2691,ST,23869.17,1200
100,8000017405,000010,MAT000365,4336,ST,57668.8,1000
100,8000017405,000020,MAT000178,4013,ST,69946.59,1100
100,8000017405,000030,MAT000371,3737,ST,84194.61,1000
100,8000017405,000040,MAT000258,2286,ST,12938.76,1200
100,8000017406,000010,MAT000453,2913,ST,38043.78,1200
100,8000017406,000020,MAT000358,2400,ST,11616.0,1100
100,8000017406,000030,MAT000413,3789,ST,64299.33,1200
100,8000017406,000040,MAT000371,4187,ST,97892.06,1100
100,8000017406,000050,MAT000371,2650,ST,38875.5,1200
100,8000017407,000010,MAT000167,1486,ST,6820.74,1200
100,8000017407,000020,MAT000312,3684,ST,18051.6,1100
100,8000017407,000030,MAT000354,2769,ST,61056.45,1000
100,8000017408,000010,MAT000344,398,ST,9743.04,1000
100,8000017408,000020,MAT000371,851,ST,7829.2,1100
100,8000017408,000030,MAT000428,596,ST,12468.32,1000
100,8000017409,000010,MAT000065,2716,ST,50436.12,1100
100,8000017409,000020,MAT000297,4116,ST,102735.36,1200
100,8000017410,000010,MAT000354,3369,ST,70007.82,1100
100,8000017410,000020,MAT000175,771,ST,13931.97,1100
100,8000017411,000010,MAT000421,2595,ST,23951.85,1100
100,8000017411,000020,MAT000403,2804,ST,60005.6,1200
100,8000017411,000030,MAT000086,4301,ST,104342.26,1200
100,8000017411,000040,MAT000266,2870,ST,24854.2,1100
100,8000017412,000010,MAT000367,2506,ST,19997.88,1200
100,8000017412,000020,MAT000231,1759,ST,36815.87,1100
100,8000017413,000010,MAT000262,303,ST,3020.91,1000
100,8000017413,000020,MAT000417,691,ST,6246.64,1200
100,8000017413,000030,MAT000250,2001,ST,47343.66,1200
100,8000017413,000040,MAT000487,1485,ST,34541.1,1100
100,8000017414,000010,MAT000280,910,ST,7098.0,1200
100,8000017414,000020,MAT000004,636,ST,12605.52,1000
100,8000017414,000030,MAT000100,1036,ST,8692.04,1000
100,8000017414,000040,MAT000290,2094,ST,40937.7,1200
100,8000017415,000010,MAT000433,1430,ST,8437.0,1200
100,8000017415,000020,MAT000294,3078,ST,25178.04,1100
100,8000017416,000010,MAT000181,1652,ST,38111.64,1100
100,8000017417,000010,MAT000311,2985,ST,61908.9,1100
100,8000017417,000020,MAT000258,311,ST,6879.32,1200
100,8000017418,000010,MAT000413,2135,ST,35825.3,1100
100,8000017418,000020,MAT000427,2616,ST,53941.92,1200
100,8000017418,000030,MAT000083,1043,ST,4297.16,1000
100,8000017418,000040,MAT000371,1303,ST,10684.6,1100
100,8000017419,000010,MAT000250,2839,ST,12548.38,1000
100,8000017420,000010,MAT000500,469,ST,5538.89,1100
100,8000017420,000020,MAT000122,1333,ST,32311.92,1100
100,8000017421,000010,MAT000365,2342,ST,40703.96,1200
100,8000017421,000020,MAT000104,1428,ST,31130.4,1200
100,8000017422,000010,MAT000413,3042,ST,39819.78,1200
100,8000017422,000020,MAT000166,344,ST,3030.64,1100
100,8000017422,000030,MAT000311,964,ST,21651.44,1200
100,8000017423,000010,MAT000221,4697,ST,56410.97,1200
100,8000017423,000020,MAT000343,3789,ST,45543.78,1000
100,8000017423,000030,MAT000167,458,ST,5051.74,1000
100,8000017424,000010,MAT000179,1759,ST,29252.17,1000
100,8000017425,000010,MAT000468,1716,ST,30613.44,1000
100,8000017425,000020,MAT000173,3964,ST,17639.8,1000
100,8000017425,000030,MAT000013,1089,ST,4203.54,1100
100,8000017426,000010,MAT000347,3094,ST,67480.14,1000
100,8000017427,000010,MAT000413,1859,ST,46084.61,1100
100,8000017427,000020,MAT000367,1996,ST,33093.68,1100
100,8000017427,000030,MAT000468,2144,ST,45281.28,1200
100,8000017427,000040,MAT000075,3192,ST,41783.28,1000
100,8000017428,000010,MAT000358,4947,ST,113088.42,1200
100,8000017428,000020,MAT000404,3972,ST,71774.04,1200
100,8000017429,000010,MAT000192,4409,ST,32317.97,1200
100,8000017429,000020,MAT000111,3584,ST,80962.56,1100
100,8000017429,000030,MAT000122,170,ST,3546.2,1100
100,8000017430,000010,MAT000289,1750,ST,20667.5,1200
100,8000017431,000010,MAT000179,452,ST,11128.24,1100
100,8000017431,000020,MAT000357,1685,ST,25763.65,1000
100,8000017431,000030,MAT000275,4657,ST,57141.39,1000
100,8000017432,000010,MAT000018,4750,ST,45410.0,1100
100,8000017432,000020,MAT000195,2734,ST,12385.02,1200
100,8000017432,000030,MAT000200,1585,ST,8099.35,1000
100,8000017433,000010,MAT000195,2454,ST,26748.6,1100
100,8000017434,000010,MAT000261,2176,ST,11728.64,1000
100,8000017434,000020,MAT000125,4964,ST,114370.56,1100
100,8000017434,000030,MAT000008,2464,ST,21609.28,1100
100,8000017434,000040,MAT000235,4652,ST,102669.64,1100
100,8000017434,000050,MAT000111,4583,ST,30064.48,1100
100,8000017435,000010,MAT000282,466,ST,5233.18,1000
100,8000017435,000020,MAT000421,732,ST,16352.88,1100
100,8000017435,000030,MAT000179,2166,ST,4830.18,1200
100,8000017436,000010,MAT000347,2842,ST,44562.56,1000
100,8000017437,000010,MAT000200,2791,ST,56127.01,1000
100,8000017437,000020,MAT000266,3180,ST,12720.0,1000
100,8000017438,000010,MAT000357,1474,ST,9477.82,1200
100,8000017438,000020,MAT000297,201,ST,2584.86,1100
100,8000017439,000010,MAT000483,1705,ST,20988.55,1000
100,8000017439,000020,MAT000404,2758,ST,63985.6,1100
100,8000017440,000010,MAT000010,1885,ST,8501.35,1200
100,8000017440,000020,MAT000064,3110,ST,48205.0,1200
100,8000017440,000030,MAT000197,2249,ST,37490.83,1100
100,8000017441,000010,MAT000181,4306,ST,57312.86,1000
100,8000017442,000010,MAT000216,3381,ST,64171.38,1000
100,8000017442,000020,MAT000083,2019,ST,24187.62,1000
100,8000017443,000010,MAT000404,2752,ST,19869.44,1200
100,8000017444,000010,MAT000183,3049,ST,38325.93,1100
100,8000017444,000020,MAT000009,1519,ST,12516.56,1200
100,8000017444,000030,MAT000347,4317,ST,94024.26,1200
100,8000017445,000010,MAT000471,726,ST,6722.76,1100
100,8000017445,000020,MAT000004,3848,ST,38480.0,1200
100,8000017445,000030,MAT000403,2500,ST,58575.0,1200
100,8000017446,000010,MAT000274,2075,ST,14276.0,1200
