MANDT,VBELN,POSNR,MATNR,FKIMG,VRKME,NETWR
100,9000017222,000030,MAT000431,2695,ST,36166.9
100,9000017222,000040,MAT000275,2953,ST,63548.56
100,9000017222,000050,MAT000261,1276,ST,9557.24
100,9000017223,000010,MAT000117,4816,ST,31352.16
100,9000017223,000020,MAT000174,3898,ST,29273.98
100,9000017224,000010,MAT000192,2941,ST,32115.72
100,9000017224,000020,MAT000007,1320,ST,17688.0
100,9000017224,000030,MAT000221,123,ST,525.21
100,9000017225,000010,MAT000083,1773,ST,42676.11
100,9000017225,000020,MAT000427,462,ST,4462.92
100,9000017225,000030,MAT000183,2549,ST,37674.22
100,9000017226,000010,MAT000122,570,ST,17048.7
100,9000017227,000010,MAT000009,3399,ST,15329.49
100,9000017227,000020,MAT000403,3724,ST,21226.8
100,9000017228,000010,MAT000258,1430,ST,30473.3
100,9000017228,000020,MAT000487,1350,ST,26244.0
100,9000017229,000010,MAT000421,4265,ST,45848.75
100,9000017229,000020,MAT000201,763,ST,11116.91
100,9000017230,000010,MAT000289,97,ST,2235.85
100,9000017230,000020,MAT000013,2243,ST,28665.54
100,9000017230,000030,MAT000365,3870,ST,82779.3
100,9000017231,000010,MAT000358,2052,ST,48611.88
100,9000017231,000020,MAT000402,813,ST,13609.62
100,9000017231,000030,MAT000071,2846,ST,82420.16
100,9000017232,000010,MAT000100,4005,ST,86548.05
100,9000017232,000020,MAT000083,3114,ST,80777.16
100,9000017233,000010,MAT000417,3681,ST,58527.9
100,9000017233,000020,MAT000016,3415,ST,56620.7
100,9000017233,000030,MAT000297,3207,ST,44962.14
100,9000017233,000040,MAT000417,2789,ST,64342.23
100,9000017234,000010,MAT000166,2185,ST,36970.2
100,9000017234,000020,MAT000310,55,ST,1005.95
100,9000017235,000010,MAT000011,2493,ST,68906.52
100,9000017235,000020,MAT000066,2662,ST,44135.96
100,9000017236,000010,MAT000195,509,ST,3776.78
100,9000017236,000020,MAT000018,4015,ST,72189.7
100,9000017237,000010,MAT000003,549,ST,14230.08
100,9000017237,000020,MAT000289,855,ST,12671.1
100,9000017237,000030,MAT000379,10,ST,32.0
100,9000017238,000010,MAT000329,2628,ST,34137.72
100,9000017238,000020,MAT000174,1284,ST,15472.2
100,9000017238,000030,MAT000487,2431,ST,60070.01
100,9000017238,000040,MAT000219,3593,ST,13761.19
100,9000017239,000010,MAT000272,261,ST,6861.69
100,9000017239,000020,MAT000272,4638,ST,130142.28
100,9000017240,000010,MAT000413,910,ST,22731.8
100,9000017240,000020,MAT000421,349,ST,781.76
100,9000017241,000010,MAT000282,4839,ST,127652.82
100,9000017242,000010,MAT000080,948,ST,22609.8
100,9000017242,000020,MAT000411,1560,ST,4508.4
100,9000017243,000010,MAT000383,847,ST,19828.27
100,9000017243,000020,MAT000367,1606,ST,41017.24
100,9000017243,000030,MAT000222,1288,ST,36759.52
100,9000017244,000010,MAT000206,761,ST,14025.23
100,9000017245,000010,MAT000222,2880,ST,23932.8
100,9000017245,000020,MAT000355,528,ST,8484.96
100,9000017245,000030,MAT000275,4863,ST,141610.56
100,9000017246,000010,MAT000178,2134,ST,47268.1
100,9000017246,000020,MAT000174,4659,ST,29351.7
100,9000017246,000030,MAT000221,230,ST,3406.3
100,9000017247,000010,MAT000335,1849,ST,26662.58
100,9000017248,000010,MAT000109,3820,ST,76285.4
100,9000017249,000010,MAT000148,3154,ST,12710.62
100,9000017249,000020,MAT000345,2810,ST,60583.6
100,9000017249,000030,MAT000301,2571,ST,62989.5
100,9000017249,000040,MAT000357,1592,ST,6734.16
100,9000017249,000050,MAT000355,1055,ST,10402.3
100,9000017250,000010,MAT000171,3950,ST,105425.5
100,9000017250,000020,MAT000419,360,ST,10710.0
100,9000017250,000030,MAT000422,651,ST,7284.69
100,9000017250,000040,MAT000153,4312,ST,94087.84
100,9000017250,000050,MAT000422,2251,ST,13663.57
100,9000017251,000010,MAT000104,4697,ST,103427.94
100,9000017251,000020,MAT000195,1847,ST,29699.76
100,9000017252,000010,MAT000010,3199,ST,78343.51
100,9000017252,000020,MAT000499,4550,ST,87587.5
100,9000017252,000030,MAT000294,4358,ST,11810.18
100,9000017252,000040,MAT000168,3868,ST,66800.36
100,9000017252,000050,MAT000200,2904,ST,85871.28
100,9000017253,000010,MAT000235,4826,ST,132570.22
100,9000017253,000020,MAT000007,3355,ST,81593.6
100,9000017253,000030,MAT000008,2619,ST,11104.56
100,9000017253,000040,MAT000421,577,ST,14355.76
100,9000017254,000010,MAT000416,4032,ST,116565.12
100,9000017254,000020,MAT000297,4982,ST,135958.78
100,9000017254,000030,MAT000282,3853,ST,37451.16
100,9000017254,000040,MAT000329,2698,ST,31080.96
100,9000017255,000010,MAT000471,889,ST,23371.81
100,9000017255,000020,MAT000354,3573,ST,89860.95
100,9000017255,000030,MAT000154,3502,ST,80195.8
100,9000017256,000010,MAT000343,363,ST,7757.31
100,9000017256,000020,MAT000152,3500,ST,35455.0
100,9000017256,000030,MAT000189,728,ST,17996.16
100,9000017256,000040,MAT000344,3787,ST,104293.98
100,9000017257,000010,MAT000071,3412,ST,27739.56
100,9000017258,000010,MAT000220,388,ST,1532.6
100,9000017258,000020,MAT000289,23,ST,641.93
100,9000017259,000010,MAT000294,4705,ST,78479.4
100,9000017260,000010,MAT000221,806,ST,8954.66
100,9000017260,000020,MAT000181,515,ST,1905.5
100,9000017260,000030,MAT000352,1133,ST,10559.56
100,9000017261,000010,MAT000433,1413,ST,20050.47
100,9000017261,000020,MAT000065,4462,ST,43147.54
100,9000017262,000010,MAT000211,1771,ST,44257.29
100,9000017263,000010,MAT000453,3573,ST,82036.08
100,9000017263,000020,MAT000014,4174,ST,17948.2
100,9000017264,000010,MAT000124,2986,ST,31323.14
100,9000017264,000020,MAT000272,1769,ST,3661.83
100,9000017265,000010,MAT000222,4159,ST,26451.24
100,9000017265,000020,MAT000018,2611,ST,69008.73
100,9000017267,000010,MAT000080,4265,ST,67429.65
100,9000017268,000010,MAT000012,3952,ST,73902.4
100,9000017269,000010,MAT000416,544,ST,3030.08
100,9000017270,000010,MAT000352,3351,ST,27545.22
100,9000017270,000020,MAT000016,4381,ST,99448.7
100,9000017271,000010,MAT000205,1627,ST,6686.97
100,9000017272,000010,MAT000011,4720,ST,42244.0
100,9000017273,000010,MAT000421,3162,ST,54576.12
100,9000017273,000020,MAT000372,2394,ST,23173.92
100,9000017273,000030,MAT000004,1082,ST,18848.44
100,9000017274,000010,MAT000168,2853,ST,68814.36
100,9000017274,000020,MAT000255,3372,ST,25492.32
100,9000017274,000030,MAT000355,1384,ST,15943.68
100,9000017275,000010,MAT000201,1206,ST,35191.08
100,9000017276,000010,MAT000066,1134,ST,9854.46
100,9000017276,000020,MAT000150,1159,ST,7058.31
100,9000017277,000010,MAT000345,3566,ST,73352.62
100,9000017278,000010,MAT000491,1382,ST,31219.38
100,9000017278,000020,MAT000220,79,ST,624.1
100,9000017278,000030,MAT000343,1047,ST,8271.3
100,9000017279,000010,MAT000290,1723,ST,3669.99
100,9000017279,000020,MAT000426,1587,ST,16631.76
100,9000017279,000030,MAT000433,3468,ST,40818.36
100,9000017279,000040,MAT000311,1307,ST,34138.84
100,9000017280,000010,MAT000357,3239,ST,19855.07
100,9000017280,000020,MAT000293,1878,ST,8864.16
100,9000017281,000010,MAT000003,70,ST,740.6
100,9000017281,000020,MAT000012,864,ST,18610.56
100,9000017282,000010,MAT000005,1235,ST,36827.7
100,9000017282,000020,MAT000191,3585,ST,81594.6
100,9000017282,000030,MAT000069,1853,ST,32631.33
100,9000017282,000040,MAT000117,841,ST,24330.13
100,9000017282,000050,MAT000371,1004,ST,12248.8
100,9000017283,000010,MAT000411,4678,ST,47481.7
100,9000017284,000010,MAT000344,3565,ST,32584.1
100,9000017284,000020,MAT000070,3806,ST,108242.64
100,9000017285,000010,MAT000008,4225,ST,11830.0
100,9000017285,000020,MAT000402,1424,ST,6849.44
100,9000017285,000030,MAT000411,360,ST,8503.2
100,9000017286,000010,MAT000371,3954,ST,78328.74
100,9000017286,000020,MAT000191,2606,ST,45761.36
100,9000017286,000030,MAT000211,3970,ST,64353.7
100,9000017286,000040,MAT000311,1855,ST,49862.4
100,9000017287,000010,MAT000183,1564,ST,39162.56
100,9000017288,000010,MAT000191,3465,ST,14483.7
100,9000017288,000020,MAT000111,1933,ST,49059.54
100,9000017288,000030,MAT000427,2824,ST,69639.84
100,9000017288,000040,MAT000402,4829,ST,61569.75
100,9000017289,000010,MAT000075,1850,ST,29193.0
100,9000017289,000020,MAT000194,4179,ST,11951.94
100,9000017290,000010,MAT000329,166,ST,1683.24
100,9000017290,000020,MAT000347,4770,ST,139474.8
100,9000017290,000030,MAT000175,4785,ST,77756.25
100,9000017291,000010,MAT000272,4421,ST,114371.27
100,9000017292,000010,MAT000471,4890,ST,66846.3
100,9000017292,000020,MAT000077,2031,ST,51242.13
100,9000017293,000010,MAT000122,714,ST,12366.48
100,9000017294,000010,MAT000082,675,ST,8241.75
100,9000017294,000020,MAT000152,2244,ST,18692.52
100,9000017294,000030,MAT000018,947,ST,19877.53
100,9000017295,000010,MAT000150,964,ST,22287.68
100,9000017295,000020,MAT000018,1766,ST,5315.66
100,9000017296,000010,MAT000474,3622,ST,66101.5
100,9000017296,000020,MAT000293,3464,ST,77558.96
100,9000017297,000010,MAT000297,2340,ST,13993.2
100,9000017297,000020,MAT000422,2307,ST,53430.12
100,9000017298,000010,MAT000159,2533,ST,59348.19
100,9000017299,000010,MAT000357,1523,ST,28799.93
100,9000017299,000020,MAT000365,4192,ST,21295.36
100,9000017300,000010,MAT000125,441,ST,8304.03
100,9000017300,000020,MAT000421,1692,ST,37410.12
100,9000017300,000030,MAT000012,1405,ST,42065.7
100,9000017301,000010,MAT000154,1378,ST,8419.58
100,9000017301,000020,MAT000148,1718,ST,19275.96
100,9000017301,000030,MAT000433,3525,ST,53580.0
100,9000017302,000010,MAT000124,127,ST,1089.66
100,9000017302,000020,MAT000358,1336,ST,15804.88
100,9000017302,000030,MAT000011,734,ST,19759.28
100,9000017303,000010,MAT000402,3342,ST,73891.62
100,9000017303,000020,MAT000428,868,ST,25866.4
100,9000017304,000010,MAT000200,2525,ST,42849.25
100,9000017305,000010,MAT000312,1008,ST,3769.92
100,9000017305,000020,MAT000422,783,ST,5574.96
100,9000017306,000010,MAT000009,2912,ST,28100.8
100,9000017306,000020,MAT000281,1203,ST,19356.27
100,9000017307,000010,MAT000289,1897,ST,29099.98
100,9000017307,000020,MAT000016,2357,ST,34765.75
100,9000017308,000010,MAT000468,1850,ST,30839.5
100,9000017309,000010,MAT000167,3471,ST,96771.48
100,9000017309,000020,MAT000009,3983,ST,55642.51
100,9000017310,000010,MAT000065,3863,ST,30131.4
100,9000017310,000020,MAT000428,2117,ST,5165.48
100,9000017311,000010,MAT000242,3117,ST,38463.78
100,9000017311,000020,MAT000412,3559,ST,47761.78
100,9000017311,000030,MAT000167,3684,ST,39160.92
100,9000017311,000040,MAT000315,2091,ST,30549.51
100,9000017312,000010,MAT000352,3513,ST,23677.62
100,9000017312,000020,MAT000315,3143,ST,23132.48
100,9000017312,000030,MAT000315,2361,ST,9231.51
100,9000017313,000010,MAT000312,1748,ST,16448.68
100,9000017313,000020,MAT000312,1771,ST,13813.8
100,9000017313,000030,MAT000211,3607,ST,88010.8
100,9000017313,000040,MAT000433,2846,ST,80769.48
100,9000017313,000050,MAT000200,2255,ST,64650.85
100,9000017314,000010,MAT000200,3463,ST,21609.12
100,9000017314,000020,MAT000347,383,ST,7916.61
100,9000017314,000030,MAT000178,3791,ST,54438.76
100,9000017314,000040,MAT000189,2906,ST,37458.34
100,9000017315,000010,MAT000152,3400,ST,91426.0
100,9000017315,000020,MAT000007,2358,ST,38859.84
100,9000017315,000030,MAT000367,2610,ST,60186.6
100,9000017316,000010,MAT000200,4015,ST,116916.8
100,9000017316,000020,MAT000372,3829,ST,39438.7
100,9000017317,000010,MAT000428,2556,ST,19681.2
100,9000017317,000020,MAT000315,730,ST,18731.8
100,9000017318,000010,MAT000211,2740,ST,60307.4
100,9000017318,000020,MAT000453,4391,ST,128085.47
100,9000017318,000030,MAT000168,2815,ST,36200.9
100,9000017318,000040,MAT000372,1373,ST,4654.47
100,9000017319,000010,MAT000272,899,ST,6697.55
100,9000017320,000010,MAT000262,3637,ST,44407.77
100,9000017320,000020,MAT000077,1696,ST,42247.36
100,9000017320,000030,MAT000011,4071,ST,70021.2
100,9000017321,000010,MAT000016,1039,ST,8270.44
100,9000017321,000020,MAT000181,1914,ST,57247.74
100,9000017321,000030,MAT000181,785,ST,7842.15
100,9000017322,000010,MAT000497,1219,ST,5790.25
100,9000017322,000020,MAT000201,3875,ST,21390.0
100,9000017322,000030,MAT000403,645,ST,2605.8
100,9000017322,000040,MAT000201,337,ST,1779.36
100,9000017323,000010,MAT000487,878,ST,9201.44
100,9000017323,000020,MAT000159,687,ST,17587.2
100,9000017323,000030,MAT000077,4246,ST,45050.06
100,9000017323,000040,MAT000200,3533,ST,84686.01
100,9000017323,000050,MAT000365,1108,ST,32475.48
100,9000017324,000010,MAT000166,1770,ST,42710.1
100,9000017324,000020,MAT000173,1609,ST,9171.3
100,9000017324,000030,MAT000192,3993,ST,16770.6
100,9000017324,000040,MAT000354,3924,ST,55210.68
100,9000017324,000050,MAT000343,212,ST,5558.64
100,9000017325,000010,MAT000008,555,ST,4334.55
100,9000017325,000020,MAT000376,2486,ST,71845.4
100,9000017325,000030,MAT000422,423,ST,8210.43
100,9000017326,000010,MAT000009,443,ST,2666.86
100,9000017327,000010,MAT000275,1323,ST,29595.51
100,9000017327,000020,MAT000122,518,ST,1926.96
100,9000017328,000010,MAT000200,1776,ST,19340.64
100,9000017328,000020,MAT000083,850,ST,11194.5
100,9000017328,000030,MAT000417,1213,ST,34145.95
100,9000017328,000040,MAT000124,4476,ST,24080.88
100,9000017329,000010,MAT000239,1869,ST,4878.09
100,9000017329,000020,MAT000216,219,ST,2128.68
100,9000017330,000010,MAT000304,3636,ST,60539.4
100,9000017330,000020,MAT000468,2786,ST,77812.98
100,9000017330,000030,MAT000419,1257,ST,24700.05
100,9000017331,000010,MAT000255,2944,ST,58644.48
100,9000017331,000020,MAT000019,2516,ST,47753.68
100,9000017331,000030,MAT000086,3692,ST,11740.56
100,9000017332,000010,MAT000176,3172,ST,6534.32
100,9000017333,000010,MAT000250,112,ST,371.84
100,9000017333,000020,MAT000083,3867,ST,106419.84
100,9000017333,000030,MAT000104,2597,ST,58822.05
100,9000017334,000010,MAT000426,4380,ST,38412.6
100,9000017334,000020,MAT000453,4887,ST,39731.31
100,9000017335,000010,MAT000451,4933,ST,104924.91
100,9000017335,000020,MAT000262,991,ST,24656.08
100,9000017335,000030,MAT000201,1119,ST,5371.2
100,9000017335,000040,MAT000018,860,ST,2700.4
100,9000017336,000010,MAT000416,4431,ST,27472.2
100,9000017336,000020,MAT000414,1130,ST,13300.1
100,9000017336,000030,MAT000355,68,ST,1925.76
100,9000017336,000040,MAT000422,2088,ST,17330.4
100,9000017337,000010,MAT000086,841,ST,4945.08
100,9000017337,000020,MAT000413,2437,ST,63532.59
100,9000017338,000010,MAT000426,3033,ST,73550.25
100,9000017339,000010,MAT000497,3698,ST,98255.86
100,9000017339,000020,MAT000465,3347,ST,32566.31
100,9000017339,000030,MAT000017,3592,ST,97738.32
100,9000017340,000010,MAT000487,4751,ST,23232.39
100,9000017340,000020,MAT000167,4364,ST,129654.44
100,9000017341,000010,MAT000426,1441,ST,28488.57
100,9000017342,000010,MAT000258,3740,ST,23524.6
100,9000017343,000010,MAT000117,1452,ST,42659.76
100,9000017343,000020,MAT000013,2390,ST,50763.6
100,9000017344,000010,MAT000422,4720,ST,56592.8
100,9000017344,000020,MAT000238,2917,ST,52360.15
100,9000017344,000030,MAT000440,1021,ST,20705.88
100,9000017345,000010,MAT000345,1022,ST,24139.64
100,9000017345,000020,MAT000421,136,ST,3444.88
100,9000017345,000030,MAT000272,741,ST,13723.32
100,9000017346,000010,MAT000289,948,ST,4000.56
100,9000017346,000020,MAT000152,4032,ST,86325.12
100,9000017346,000030,MAT000453,1648,ST,41249.44
100,9000017346,000040,MAT000500,191,ST,446.94
100,9000017347,000010,MAT000471,4340,ST,120478.4
100,9000017347,000020,MAT000152,2479,ST,60809.87
100,9000017348,000010,MAT000487,4458,ST,46987.32
100,9000017348,000020,MAT000465,3579,ST,10021.2
100,9000017349,000010,MAT000197,2353,ST,21929.96
100,9000017349,000020,MAT000007,2641,ST,21656.2
100,9000017349,000030,MAT000238,3485,ST,84824.9
100,9000017349,000040,MAT000117,172,ST,3321.32
100,9000017350,000010,MAT000108,3670,ST,94098.8
100,9000017350,000020,MAT000183,2011,ST,49430.38
100,9000017351,000010,MAT000143,4917,ST,55955.46
100,9000017351,000020,MAT000238,415,ST,5668.9
100,9000017352,000010,MAT000371,4546,ST,81100.64
100,9000017352,000020,MAT000367,4413,ST,104852.88
100,9000017352,000030,MAT000174,3284,ST,79308.6
100,9000017354,000010,MAT000451,4108,ST,26989.56
100,9000017355,000010,MAT000315,4624,ST,66308.16
100,9000017355,000020,MAT000293,237,ST,765.51
100,9000017355,000030,MAT000082,3542,ST,82068.14
100,9000017355,000040,MAT000417,3684,ST,91952.64
100,9000017356,000010,MAT000357,55,ST,760.1
100,9000017356,000020,MAT000201,192,ST,4335.36
100,9000017356,000030,MAT000175,2990,ST,83839.6
100,9000017356,000040,MAT000200,1474,ST,13442.88
100,9000017356,000050,MAT000357,1770,ST,8655.3
100,9000017357,000010,MAT000474,1053,ST,3580.2
100,9000017357,000020,MAT000144,3522,ST,45574.68
100,9000017358,000010,MAT000352,827,ST,3895.17
100,9000017358,000020,MAT000258,4530,ST,128697.3
100,9000017359,000010,MAT000222,1043,ST,19378.94
100,9000017361,000010,MAT000159,1764,ST,47822.04
100,9000017361,000020,MAT000297,4451,ST,58219.08
100,9000017361,000030,MAT000004,2265,ST,54790.35
100,9000017362,000010,MAT000086,707,ST,3025.96
100,9000017363,000010,MAT000019,2073,ST,8416.38
100,9000017364,000010,MAT000341,2578,ST,60557.22
100,9000017364,000020,MAT000095,1522,ST,11247.58
100,9000017365,000010,MAT000113,3758,ST,34498.44
100,9000017365,000020,MAT000304,1077,ST,25751.07
100,9000017365,000030,MAT000379,3564,ST,45334.08
100,9000017366,000010,MAT000402,2748,ST,12750.72
100,9000017366,000020,MAT000152,2217,ST,50015.52
100,9000017367,000010,MAT000431,2908,ST,38298.36
100,9000017367,000020,MAT000499,4755,ST,29813.85
100,9000017367,000030,MAT000315,2377,ST,70668.21
100,9000017367,000040,MAT000125,3061,ST,21610.66
100,9000017368,000010,MAT000194,2307,ST,49715.85
100,9000017368,000020,MAT000154,3383,ST,29601.25
100,9000017369,000010,MAT000003,4992,ST,143619.84
100,9000017369,000020,MAT000403,4370,ST,44923.6
100,9000017370,000010,MAT000154,4838,ST,60958.8
100,9000017370,000020,MAT000301,4623,ST,90102.27
100,9000017370,000030,MAT000274,3794,ST,8688.26
100,9000017371,000010,MAT000249,1167,ST,33527.91
100,9000017371,000020,MAT000289,517,ST,12945.68
100,9000017372,000010,MAT000258,862,ST,3301.46
100,9000017372,000020,MAT000065,1914,ST,33839.52
100,9000017372,000030,MAT000200,3221,ST,7215.04
100,9000017373,000010,MAT000154,1980,ST,59103.0
100,9000017373,000020,MAT000311,3612,ST,27162.24
100,9000017373,000030,MAT000211,2057,ST,11539.77
100,9000017374,000010,MAT000206,1948,ST,29843.36
100,9000017374,000020,MAT000451,2895,ST,13085.4
100,9000017374,000030,MAT000242,1294,ST,14272.82
100,9000017375,000010,MAT000167,4621,ST,28141.89
100,9000017375,000020,MAT000427,2801,ST,6358.27
100,9000017376,000010,MAT000258,3114,ST,55273.5
100,9000017376,000020,MAT000266,1089,ST,20974.14
100,9000017376,000030,MAT000064,4533,ST,26110.08
100,9000017377,000010,MAT000018,3951,ST,100315.89
100,9000017377,000020,MAT000345,1047,ST,20133.81
100,9000017377,000030,MAT000220,4983,ST,71805.03
100,9000017378,000010,MAT000013,2333,ST,56295.29
100,9000017379,000010,MAT000491,3493,ST,29480.92
100,9000017379,000020,MAT000426,4828,ST,40603.48
100,9000017379,000030,MAT000417,4379,ST,56445.31
100,9000017379,000040,MAT000239,3151,ST,76348.73
100,9000017380,000010,MAT000347,117,ST,2561.13
100,9000017380,000020,MAT000414,3882,ST,101941.32
100,9000017380,000030,MAT000358,1942,ST,25226.58
100,9000017380,000040,MAT000154,518,ST,12007.24
100,9000017380,000050,MAT000297,3284,ST,15007.88
100,9000017381,000010,MAT000453,4415,ST,101368.4
100,9000017382,000010,MAT000206,4974,ST,131960.22
100,9000017383,000010,MAT000289,926,ST,13704.8
100,9000017383,000020,MAT000301,2641,ST,71016.49
100,9000017384,000010,MAT000358,4625,ST,107438.75
