MANDT,KOKRS,PESSION,KUNNR,MATNR,VKORG,WERKS,PERDE,GJAHR,VV010,TWAER
100,1000,0000004368,0000000309,000000000000100089,2000,0007,012,2024,7532.56,EUR
100,1000,0000004369,0000000075,000000000000100355,2000,0002,001,2023,5759.71,EUR
100,1000,0000004370,0000000039,000000000000100078,2000,0001,002,2024,5613.18,EUR
100,1000,0000004371,0000000179,000000000000100374,1000,0008,003,2023,903.04,EUR
100,1000,0000004372,0000000251,000000000000100107,1000,0002,004,2024,9838.37,EUR
100,1000,0000004373,0000000463,000000000000100005,1000,0007,005,2023,3703.96,EUR
100,1000,0000004374,0000000458,000000000000100147,2000,0006,006,2024,9225.54,EUR
100,1000,0000004375,0000000011,000000000000100075,2000,0010,007,2023,1348.56,EUR
100,1000,0000004376,0000000262,000000000000100034,2000,0006,008,2024,3027.61,EUR
100,1000,0000004377,0000000269,000000000000100013,1000,0008,009,2023,5884.4,EUR
100,1000,0000004378,0000000216,000000000000100036,2000,0004,010,2024,2259.35,EUR
100,1000,0000004379,0000000284,000000000000100038,2000,0008,011,2023,2808.36,EUR
100,1000,0000004380,0000000190,000000000000100484,2000,0005,012,2024,7327.98,EUR
100,1000,0000004381,0000000458,000000000000100398,1000,0003,001,2023,4635.06,EUR
100,1000,0000004382,0000000408,000000000000100366,2000,0005,002,2024,1937.0,EUR
100,1000,0000004383,0000000301,000000000000100312,1000,0004,003,2023,1177.27,EUR
100,1000,0000004384,0000000277,000000000000100283,1000,0001,004,2024,5352.68,EUR
100,1000,0000004385,0000000354,000000000000100499,1000,0005,005,2023,3278.87,EUR
100,1000,0000004386,0000000437,000000000000100447,2000,0001,006,2024,1068.57,EUR
100,1000,0000004387,0000000428,000000000000100346,2000,0003,007,2023,941.04,EUR
100,1000,0000004388,0000000186,000000000000100463,1000,0004,008,2024,9528.05,EUR
100,1000,0000004389,0000000313,000000000000100471,1000,0008,009,2023,8439.39,EUR
100,1000,0000004390,0000000474,000000000000100356,1000,0010,010,2024,6093.31,EUR
100,1000,0000004391,0000000392,000000000000100214,1000,0003,011,2023,7700.17,EUR
100,1000,0000004392,0000000182,000000000000100285,1000,0009,012,2024,3189.87,EUR
100,1000,0000004393,0000000204,000000000000100094,2000,0003,001,2023,882.65,EUR
100,1000,0000004394,0000000045,000000000000100352,1000,0002,002,2024,8224.72,EUR
100,1000,0000004395,0000000302,000000000000100057,2000,0008,003,2023,3476.77,EUR
100,1000,0000004396,0000000202,000000000000100325,2000,0008,004,2024,3017.03,EUR
100,1000,0000004397,0000000383,000000000000100117,2000,0007,005,2023,1855.36,EUR
100,1000,0000004398,0000000374,000000000000100013,2000,0003,006,2024,5477.04,EUR
100,1000,0000004399,0000000323,000000000000100441,2000,0010,007,2023,7519.19,EUR
100,1000,0000004400,0000000190,000000000000100082,2000,0001,008,2024,3135.99,EUR
100,1000,0000004401,0000000354,000000000000100211,2000,0003,009,2023,4835.07,EUR
100,1000,0000004402,0000000227,000000000000100161,2000,0002,010,2024,3634.48,EUR
100,1000,0000004403,0000000451,000000000000100180,2000,0009,011,2023,9224.63,EUR
100,1000,0000004404,0000000139,000000000000100235,2000,0009,012,2024,6440.21,EUR
100,1000,0000004405,0000000401,000000000000100119,2000,0002,001,2023,7986.33,EUR
100,1000,0000004406,0000000265,000000000000100429,2000,0003,002,2024,104.99,EUR
100,1000,0000004407,0000000360,000000000000100231,1000,0009,003,2023,6869.5,EUR
100,1000,0000004408,0000000428,000000000000100031,1000,0001,004,2024,3724.93,EUR
100,1000,0000004409,0000000275,000000000000100233,2000,0007,005,2023,3087.68,EUR
100,1000,0000004410,0000000337,000000000000100046,2000,0003,006,2024,2468.46,EUR
100,1000,0000004411,0000000032,000000000000100078,2000,0001,007,2023,9600.78,EUR
100,1000,0000004412,0000000097,000000000000100450,1000,0002,008,2024,1846.77,EUR
100,1000,0000004413,0000000138,000000000000100313,2000,0006,009,2023,7018.16,EUR
100,1000,0000004414,0000000179,000000000000100225,1000,0010,010,2024,5977.51,EUR
100,1000,0000004415,0000000229,000000000000100173,2000,0010,011,2023,7174.15,EUR
100,1000,0000004416,0000000078,000000000000100279,2000,0001,012,2024,7313.33,EUR
100,1000,0000004417,0000000285,000000000000100429,2000,0004,001,2023,7367.71,EUR
100,1000,0000004418,0000000478,000000000000100121,2000,0008,002,2024,9832.63,EUR
100,1000,0000004419,0000000411,000000000000100480,1000,0007,003,2023,5372.67,EUR
100,1000,0000004420,0000000275,000000000000100028,2000,0001,004,2024,7078.62,EUR
100,1000,0000004421,0000000015,000000000000100399,2000,0001,005,2023,9771.29,EUR
100,1000,0000004422,0000000072,000000000000100195,1000,0003,006,2024,3763.82,EUR
100,1000,0000004423,0000000369,000000000000100037,1000,0005,007,2023,6610.08,EUR
100,1000,0000004424,0000000366,000000000000100418,1000,0003,008,2024,6849.97,EUR
100,1000,0000004425,0000000216,000000000000100132,2000,0006,009,2023,9667.9,EUR
100,1000,0000004426,0000000224,000000000000100036,1000,0006,010,2024,1731.44,EUR
100,1000,0000004427,0000000113,000000000000100376,2000,0009,011,2023,8417.8,EUR
100,1000,0000004428,0000000371,000000000000100031,2000,0002,012,2024,2421.16,EUR
100,1000,0000004429,0000000432,000000000000100285,1000,0006,001,2023,2690.05,EUR
100,1000,0000004430,0000000382,000000000000100341,1000,0003,002,2024,7952.55,EUR
100,1000,0000004431,0000000191,000000000000100228,1000,0005,003,2023,2207.49,EUR
100,1000,0000004432,0000000144,000000000000100124,2000,0008,004,2024,6712.42,EUR
100,1000,0000004433,0000000057,000000000000100218,2000,0009,005,2023,8441.46,EUR
100,1000,0000004434,0000000172,000000000000100446,2000,0010,006,2024,9735.92,EUR
100,1000,0000004435,0000000417,000000000000100191,2000,0008,007,2023,491.96,EUR
100,1000,0000004436,0000000330,000000000000100146,1000,0010,008,2024,6229.45,EUR
100,1000,0000004437,0000000288,000000000000100003,2000,0007,009,2023,8728.38,EUR
100,1000,0000004438,0000000385,000000000000100278,2000,0010,010,2024,8514.2,EUR
100,1000,0000004439,0000000347,000000000000100442,1000,0001,011,2023,121.62,EUR
100,1000,0000004440,0000000061,000000000000100441,2000,0003,012,2024,5633.1,EUR
100,1000,0000004441,0000000259,000000000000100171,2000,0007,001,2023,9166.49,EUR
100,1000,0000004442,0000000448,000000000000100413,1000,0009,002,2024,4435.15,EUR
100,1000,0000004443,0000000235,000000000000100167,1000,0010,003,2023,1820.75,EUR
100,1000,0000004444,0000000277,000000000000100285,1000,0006,004,2024,6240.46,EUR
100,1000,0000004445,0000000021,000000000000100363,1000,0009,005,2023,6649.97,EUR
100,1000,0000004446,0000000306,000000000000100466,1000,0001,006,2024,6042.19,EUR
100,1000,0000004447,0000000168,000000000000100495,1000,0004,007,2023,5978.21,EUR
100,1000,0000004448,0000000121,000000000000100368,2000,0002,008,2024,3708.59,EUR
100,1000,0000004449,0000000042,000000000000100469,1000,0002,009,2023,7393.01,EUR
100,1000,0000004450,0000000261,000000000000100191,1000,0007,010,2024,6425.69,EUR
100,1000,0000004451,0000000322,000000000000100068,2000,0010,011,2023,4757.16,EUR
100,1000,0000004452,0000000015,000000000000100271,2000,0004,012,2024,1828.9,EUR
100,1000,0000004453,0000000318,000000000000100443,1000,0002,001,2023,6927.72,EUR
100,1000,0000004454,0000000133,000000000000100201,1000,0003,002,2024,9999.76,EUR
100,1000,0000004455,0000000378,000000000000100453,2000,0006,003,2023,1672.07,EUR
100,1000,0000004456,0000000307,000000000000100289,2000,0006,004,2024,5282.5,EUR
100,1000,0000004457,0000000380,000000000000100195,1000,0007,005,2023,5160.22,EUR
100,1000,0000004458,0000000431,000000000000100326,2000,0004,006,2024,9767.4,EUR
100,1000,0000004459,0000000203,000000000000100268,1000,0009,007,2023,6846.63,EUR
100,1000,0000004460,0000000127,000000000000100200,2000,0008,008,2024,4930.08,EUR
100,1000,0000004461,0000000094,000000000000100276,1000,0006,009,2023,5362.57,EUR
100,1000,0000004462,0000000467,000000000000100418,2000,0006,010,2024,3751.78,EUR
100,1000,0000004463,0000000280,000000000000100091,1000,0002,011,2023,9508.06,EUR
100,1000,0000004464,0000000420,000000000000100441,1000,0003,012,2024,8716.9,EUR
100,1000,0000004465,0000000110,000000000000100416,1000,0003,001,2023,2755.06,EUR
100,1000,0000004466,0000000250,000000000000100257,2000,0010,002,2024,9606.53,EUR
100,1000,0000004467,0000000242,000000000000100308,2000,0004,003,2023,2385.32,EUR
100,1000,0000004468,0000000284,000000000000100084,2000,0007,004,2024,401.55,EUR
100,1000,0000004469,0000000188,000000000000100035,1000,0003,005,2023,5788.53,EUR
100,1000,0000004470,0000000061,000000000000100174,1000,0006,006,2024,9978.63,EUR
100,1000,0000004471,0000000182,000000000000100205,1000,0001,007,2023,7467.71,EUR
100,1000,0000004472,0000000337,000000000000100006,1000,0010,008,2024,1455.03,EUR
100,1000,0000004473,0000000414,000000000000100221,1000,0001,009,2023,198.76,EUR
100,1000,0000004474,0000000121,000000000000100285,2000,0001,010,2024,1892.85,EUR
100,1000,0000004475,0000000064,000000000000100321,1000,0001,011,2023,2563.69,EUR
100,1000,0000004476,0000000044,000000000000100040,1000,0009,012,2024,9480.14,EUR
100,1000,0000004477,0000000390,000000000000100139,1000,0010,001,2023,9438.12,EUR
100,1000,0000004478,0000000381,000000000000100127,2000,0007,002,2024,9896.13,EUR
100,1000,0000004479,0000000329,000000000000100392,2000,0006,003,2023,3815.47,EUR
100,1000,0000004480,0000000461,000000000000100292,1000,0002,004,2024,323.66,EUR
100,1000,0000004481,0000000166,000000000000100274,2000,0008,005,2023,2595.85,EUR
100,1000,0000004482,0000000083,000000000000100452,2000,0003,006,2024,6461.51,EUR
100,1000,0000004483,0000000193,000000000000100167,2000,0008,007,2023,6721.99,EUR
100,1000,0000004484,0000000331,000000000000100361,2000,0005,008,2024,6135.76,EUR
100,1000,0000004485,0000000144,000000000000100240,2000,0008,009,2023,7906.81,EUR
100,1000,0000004486,0000000149,000000000000100206,2000,0007,010,2024,276.91,EUR
100,1000,0000004487,0000000201,000000000000100373,2000,0005,011,2023,9061.87,EUR
100,1000,0000004488,0000000206,000000000000100435,1000,0007,012,2024,9694.43,EUR
100,1000,0000004489,0000000258,000000000000100218,1000,0008,001,2023,1541.13,EUR
100,1000,0000004490,0000000063,000000000000100275,2000,0007,002,2024,2826.37,EUR
100,1000,0000004491,0000000243,000000000000100007,2000,0005,003,2023,7513.57,EUR
100,1000,0000004492,0000000453,000000000000100251,1000,0006,004,2024,1894.29,EUR
100,1000,0000004493,0000000423,000000000000100126,1000,0004,005,2023,7868.39,EUR
100,1000,0000004494,0000000182,000000000000100042,2000,0001,006,2024,7533.7,EUR
100,1000,0000004495,0000000091,000000000000100421,2000,0004,007,2023,4530.41,EUR
100,1000,0000004496,0000000013,000000000000100151,2000,0002,008,2024,6578.14,EUR
100,1000,0000004497,0000000034,000000000000100338,1000,0009,009,2023,1320.69,EUR
100,1000,0000004498,0000000288,000000000000100276,2000,0002,010,2024,9298.01,EUR
100,1000,0000004499,0000000454,000000000000100494,2000,0009,011,2023,3180.41,EUR
100,1000,0000004500,0000000446,000000000000100012,2000,0001,012,2024,3461.0,EUR
100,1000,0000004501,0000000071,000000000000100454,1000,0009,001,2023,9206.16,EUR
100,1000,0000004502,0000000302,000000000000100436,2000,0001,002,2024,2989.75,EUR
100,1000,0000004503,0000000336,000000000000100149,1000,0009,003,2023,6595.22,EUR
100,1000,0000004504,0000000097,000000000000100270,1000,0009,004,2024,6354.19,EUR
100,1000,0000004505,0000000430,000000000000100216,2000,0008,005,2023,4563.47,EUR
100,1000,0000004506,0000000021,000000000000100208,1000,0008,006,2024,2749.8,EUR
100,1000,0000004507,0000000417,000000000000100436,2000,0006,007,2023,7302.43,EUR
100,1000,0000004508,0000000397,000000000000100428,1000,0008,008,2024,506.21,EUR
100,1000,0000004509,0000000470,000000000000100166,2000,0004,009,2023,307.03,EUR
100,1000,0000004510,0000000252,000000000000100007,1000,0002,010,2024,9127.22,EUR
100,1000,0000004511,0000000305,000000000000100484,1000,0010,011,2023,6141.48,EUR
100,1000,0000004512,0000000463,000000000000100290,2000,0004,012,2024,1072.71,EUR
100,1000,0000004513,0000000217,000000000000100071,1000,0005,001,2023,2424.72,EUR
100,1000,0000004514,0000000167,000000000000100341,2000,0003,002,2024,8155.52,EUR
100,1000,0000004515,0000000098,000000000000100164,2000,0010,003,2023,3715.18,EUR
100,1000,0000004516,0000000347,000000000000100167,1000,0005,004,2024,6777.6,EUR
100,1000,0000004517,0000000439,000000000000100466,1000,0003,005,2023,7782.99,EUR
100,1000,0000004518,0000000431,000000000000100459,1000,0009,006,2024,9595.24,EUR
100,1000,0000004519,0000000335,000000000000100384,1000,0009,007,2023,4840.71,EUR
100,1000,0000004520,0000000437,000000000000100469,1000,0008,008,2024,8544.59,EUR
100,1000,0000004521,0000000164,000000000000100099,2000,0010,009,2023,2136.57,EUR
100,1000,0000004522,0000000193,000000000000100248,2000,0001,010,2024,5207.84,EUR
100,1000,0000004523,0000000178,000000000000100404,1000,0009,011,2023,2578.27,EUR
100,1000,0000004524,0000000248,000000000000100488,2000,0003,012,2024,3266.91,EUR
100,1000,0000004525,0000000462,000000000000100312,2000,0009,001,2023,6286.5,EUR
100,1000,0000004526,0000000439,000000000000100342,1000,0006,002,2024,4726.42,EUR
100,1000,0000004527,0000000394,000000000000100198,2000,0006,003,2023,6471.14,EUR
100,1000,0000004528,0000000157,000000000000100284,1000,0009,004,2024,9871.2,EUR
100,1000,0000004529,0000000360,000000000000100076,1000,0001,005,2023,7465.45,EUR
100,1000,0000004530,0000000145,000000000000100413,1000,0009,006,2024,9713.58,EUR
100,1000,0000004531,0000000418,000000000000100136,2000,0004,007,2023,2956.5,EUR
100,1000,0000004532,0000000103,000000000000100254,1000,0005,008,2024,5231.03,EUR
100,1000,0000004533,0000000499,000000000000100037,1000,0004,009,2023,4672.26,EUR
100,1000,0000004534,0000000058,000000000000100374,2000,0002,010,2024,8540.46,EUR
100,1000,0000004535,0000000377,000000000000100242,2000,0008,011,2023,9176.23,EUR
100,1000,0000004536,0000000416,000000000000100372,1000,0010,012,2024,7949.79,EUR
100,1000,0000004537,0000000188,000000000000100062,1000,0001,001,2023,9615.97,EUR
100,1000,0000004538,0000000164,000000000000100189,1000,0008,002,2024,6917.73,EUR
100,1000,0000004539,0000000170,000000000000100371,2000,0004,003,2023,926.98,EUR
100,1000,0000004540,0000000161,000000000000100495,2000,0004,004,2024,1679.46,EUR
100,1000,0000004541,0000000467,000000000000100297,1000,0008,005,2023,6168.49,EUR
100,1000,0000004542,0000000245,000000000000100305,2000,0008,006,2024,3756.34,EUR
100,1000,0000004543,0000000370,000000000000100324,1000,0007,007,2023,5956.13,EUR
100,1000,0000004544,0000000221,000000000000100012,2000,0003,008,2024,1903.93,EUR
100,1000,0000004545,0000000448,000000000000100000,1000,0008,009,2023,3539.37,EUR
100,1000,0000004546,0000000098,000000000000100339,2000,0006,010,2024,7245.85,EUR
100,1000,0000004547,0000000424,000000000000100431,1000,0008,011,2023,8068.31,EUR
100,1000,0000004548,0000000056,000000000000100466,1000,0005,012,2024,1558.16,EUR
100,1000,0000004549,0000000199,000000000000100392,2000,0001,001,2023,8210.17,EUR
100,1000,0000004550,0000000474,000000000000100477,1000,0004,002,2024,5897.14,EUR
100,1000,0000004551,0000000331,000000000000100353,2000,0007,003,2023,7699.14,EUR
100,1000,0000004552,0000000045,000000000000100466,1000,0002,004,2024,9485.5,EUR
100,1000,0000004553,0000000396,000000000000100203,2000,0005,005,2023,7737.91,EUR
100,1000,0000004554,0000000459,000000000000100128,2000,0006,006,2024,3605.42,EUR
100,1000,0000004555,0000000125,000000000000100208,1000,0002,007,2023,739.71,EUR
100,1000,0000004556,0000000052,000000000000100131,2000,0004,008,2024,1140.26,EUR
100,1000,0000004557,0000000443,000000000000100100,2000,0002,009,2023,1034.43,EUR
100,1000,0000004558,0000000122,000000000000100233,2000,0003,010,2024,551.76,EUR
100,1000,0000004559,0000000010,000000000000100204,1000,0003,011,2023,4259.39,EUR
100,1000,0000004560,0000000253,000000000000100175,1000,0007,012,2024,4925.18,EUR
100,1000,0000004561,0000000092,000000000000100041,2000,0006,001,2023,2568.32,EUR
100,1000,0000004562,0000000236,000000000000100458,1000,0003,002,2024,2212.5,EUR
100,1000,0000004563,0000000383,000000000000100332,1000,0006,003,2023,7031.27,EUR
100,1000,0000004564,0000000337,000000000000100408,2000,0010,004,2024,1118.68,EUR
100,1000,0000004565,0000000351,000000000000100164,1000,0006,005,2023,9610.44,EUR
100,1000,0000004566,0000000308,000000000000100019,1000,0010,006,2024,9918.33,EUR
100,1000,0000004567,0000000091,000000000000100068,2000,0006,007,2023,3326.99,EUR
100,1000,0000004568,0000000182,000000000000100175,2000,0001,008,2024,4615.68,EUR
100,1000,0000004569,0000000247,000000000000100376,2000,0003,009,2023,5078.31,EUR
100,1000,0000004570,0000000266,000000000000100191,1000,0006,010,2024,6380.91,EUR
100,1000,0000004571,0000000247,000000000000100125,1000,0002,011,2023,575.31,EUR
100,1000,0000004572,0000000352,000000000000100429,1000,0008,012,2024,7653.97,EUR
100,1000,0000004573,0000000397,000000000000100132,1000,0007,001,2023,317.34,EUR
100,1000,0000004574,0000000262,000000000000100141,2000,0008,002,2024,6912.03,EUR
100,1000,0000004575,0000000271,000000000000100198,2000,0006,003,2023,4838.83,EUR
100,1000,0000004576,0000000228,000000000000100247,2000,0009,004,2024,4013.24,EUR
100,1000,0000004577,0000000200,000000000000100043,1000,0003,005,2023,3790.17,EUR
100,1000,0000004578,0000000374,000000000000100257,2000,0008,006,2024,2628.32,EUR
100,1000,0000004579,0000000493,000000000000100370,2000,0009,007,2023,9048.4,EUR
100,1000,0000004580,0000000438,000000000000100090,2000,0006,008,2024,4167.45,EUR
100,1000,0000004581,0000000394,000000000000100372,1000,0008,009,2023,986.2,EUR
100,1000,0000004582,0000000333,000000000000100292,1000,0002,010,2024,9884.86,EUR
100,1000,0000004583,0000000413,000000000000100200,1000,0010,011,2023,203.96,EUR
100,1000,0000004584,0000000258,000000000000100188,1000,0003,012,2024,5117.66,EUR
100,1000,0000004585,0000000203,000000000000100089,2000,0002,001,2023,4900.76,EUR
100,1000,0000004586,0000000347,000000000000100338,2000,0002,002,2024,361.62,EUR
