MANDT,VBELN,POSNR,MATNR,LFIMG,VRKME,WERKS
100,1800017772,000010,MAT000001,132,ST,1100
100,1800017772,000020,MAT000018,4571,ST,1100
100,1800017772,000030,MAT000375,2317,ST,1200
100,1800017773,000010,MAT000152,3438,ST,1000
100,1800017773,000020,MAT000499,3431,ST,1100
100,1800017774,000010,MAT000355,1851,ST,1200
100,1800017775,000010,MAT000413,1513,ST,1200
100,1800017775,000020,MAT000153,4406,ST,1200
100,1800017775,000030,MAT000426,3622,ST,1000
100,1800017776,000010,MAT000100,3244,ST,1100
100,1800017776,000020,MAT000205,321,ST,1100
100,1800017776,000030,MAT000183,2883,ST,1000
100,1800017777,000010,MAT000016,1974,ST,1200
100,1800017777,000020,MAT000016,372,ST,1100
100,1800017777,000030,MAT000483,1727,ST,1000
100,1800017777,000040,MAT000220,4662,ST,1000
100,1800017778,000010,MAT000431,342,ST,1200
100,1800017778,000020,MAT000168,703,ST,1000
100,1800017779,000010,MAT000113,1101,ST,1200
100,1800017779,000020,MAT000367,756,ST,1100
100,1800017779,000030,MAT000294,1020,ST,1200
100,1800017780,000010,MAT000347,4027,ST,1000
100,1800017780,000020,MAT000015,4054,ST,1200
100,1800017781,000010,MAT000433,1144,ST,1200
100,1800017781,000020,MAT000468,3908,ST,1000
100,1800017781,000030,MAT000125,4307,ST,1100
100,1800017782,000010,MAT000487,1338,ST,1100
100,1800017782,000020,MAT000335,3318,ST,1100
100,1800017782,000030,MAT000440,2629,ST,1000
100,1800017782,000040,MAT000071,3093,ST,1000
100,1800017782,000050,MAT000347,36,ST,1200
100,1800017783,000010,MAT000282,1827,ST,1200
100,1800017783,000020,MAT000171,4536,ST,1100
100,1800017783,000030,MAT000414,1826,ST,1000
100,1800017784,000010,MAT000290,2891,ST,1100
100,1800017784,000020,MAT000066,4305,ST,1000
100,1800017784,000030,MAT000007,3606,ST,1200
100,1800017785,000010,MAT000431,380,ST,1000
100,1800017785,000020,MAT000213,2387,ST,1100
100,1800017786,000010,MAT000426,2096,ST,1000
100,1800017786,000020,MAT000289,2093,ST,1000
100,1800017786,000030,MAT000150,1430,ST,1200
100,1800017786,000040,MAT000159,940,ST,1200
100,1800017786,000050,MAT000419,2174,ST,1100
100,1800017787,000010,MAT000007,832,ST,1100
100,1800017787,000020,MAT000355,1896,ST,1200
100,1800017787,000030,MAT000069,2092,ST,1100
100,1800017788,000010,MAT000199,3854,ST,1100
100,1800017788,000020,MAT000093,3805,ST,1200
100,1800017788,000030,MAT000281,2438,ST,1100
100,1800017788,000040,MAT000122,2920,ST,1100
100,1800017788,000050,MAT000077,3655,ST,1000
100,1800017789,000010,MAT000009,3623,ST,1200
100,1800017789,000020,MAT000491,4017,ST,1200
100,1800017790,000010,MAT000280,3434,ST,1100
100,1800017790,000020,MAT000075,3711,ST,1100
100,1800017790,000030,MAT000004,694,ST,1100
100,1800017791,000010,MAT000070,1217,ST,1200
100,1800017791,000020,MAT000166,4006,ST,1000
100,1800017791,000030,MAT000010,4496,ST,1200
100,1800017792,000010,MAT000465,1294,ST,1200
100,1800017793,000010,MAT000421,2056,ST,1000
100,1800017793,000020,MAT000152,4566,ST,1100
100,1800017794,000010,MAT000066,2010,ST,1100
100,1800017794,000020,MAT000012,740,ST,1000
100,1800017795,000010,MAT000111,348,ST,1100
100,1800017796,000010,MAT000282,4014,ST,1000
100,1800017796,000020,MAT000095,3668,ST,1100
100,1800017796,000030,MAT000294,313,ST,1000
100,1800017797,000010,MAT000166,4782,ST,1000
100,1800017797,000020,MAT000416,2813,ST,1000
100,1800017798,000010,MAT000205,2600,ST,1000
100,1800017798,000020,MAT000080,4867,ST,1200
100,1800017799,000010,MAT000352,5000,ST,1100
100,1800017800,000010,MAT000242,2261,ST,1200
100,1800017800,000020,MAT000176,2161,ST,1200
100,1800017801,000010,MAT000255,4604,ST,1100
100,1800017801,000020,MAT000293,2750,ST,1100
100,1800017802,000010,MAT000487,19,ST,1200
100,1800017802,000020,MAT000010,3308,ST,1100
100,1800017802,000030,MAT000002,4141,ST,1100
100,1800017803,000010,MAT000111,176,ST,1000
100,1800017804,000010,MAT000427,2378,ST,1100
100,1800017805,000010,MAT000414,2482,ST,1200
100,1800017805,000020,MAT000197,4666,ST,1200
100,1800017805,000030,MAT000077,2104,ST,1000
100,1800017806,000010,MAT000143,2002,ST,1200
100,1800017806,000020,MAT000216,934,ST,1200
100,1800017807,000010,MAT000201,880,ST,1200
100,1800017807,000020,MAT000111,2393,ST,1200
100,1800017808,000010,MAT000375,2877,ST,1200
100,1800017808,000020,MAT000152,3149,ST,1000
100,1800017808,000030,MAT000171,516,ST,1200
100,1800017809,000010,MAT000431,1814,ST,1000
100,1800017809,000020,MAT000311,406,ST,1100
100,1800017810,000010,MAT000426,4464,ST,1100
100,1800017810,000020,MAT000249,4616,ST,1000
100,1800017811,000010,MAT000272,1311,ST,1200
100,1800017811,000020,MAT000357,1157,ST,1200
100,1800017811,000030,MAT000080,2816,ST,1100
100,1800017811,000040,MAT000173,4280,ST,1200
100,1800017812,000010,MAT000289,701,ST,1100
100,1800017812,000020,MAT000231,1800,ST,1200
100,1800017813,000010,MAT000003,115,ST,1200
100,1800017813,000020,MAT000194,4260,ST,1200
100,1800017813,000030,MAT000341,4775,ST,1100
100,1800017814,000010,MAT000242,204,ST,1200
100,1800017815,000010,MAT000266,3331,ST,1000
100,1800017815,000020,MAT000148,3634,ST,1200
100,1800017815,000030,MAT000451,3149,ST,1000
100,1800017816,000010,MAT000255,1997,ST,1000
100,1800017816,000020,MAT000315,289,ST,1100
100,1800017817,000010,MAT000376,3245,ST,1000
100,1800017817,000020,MAT000255,625,ST,1100
100,1800017817,000030,MAT000205,4600,ST,1100
100,1800017818,000010,MAT000354,850,ST,1100
100,1800017818,000020,MAT000211,4501,ST,1000
100,1800017819,000010,MAT000352,3109,ST,1000
100,1800017819,000020,MAT000199,532,ST,1100
100,1800017819,000030,MAT000419,3479,ST,1200
100,1800017819,000040,MAT000216,4462,ST,1000
100,1800017820,000010,MAT000266,2465,ST,1100
100,1800017821,000010,MAT000263,2128,ST,1100
100,1800017821,000020,MAT000379,965,ST,1100
100,1800017822,000010,MAT000220,2077,ST,1000
100,1800017823,000010,MAT000311,3887,ST,1000
100,1800017823,000020,MAT000238,3811,ST,1000
100,1800017824,000010,MAT000315,2062,ST,1000
100,1800017824,000020,MAT000239,3008,ST,1100
100,1800017824,000030,MAT000152,4954,ST,1200
100,1800017825,000010,MAT000324,155,ST,1000
100,1800017825,000020,MAT000153,3529,ST,1200
100,1800017826,000010,MAT000082,2696,ST,1000
100,1800017826,000020,MAT000192,1845,ST,1200
100,1800017826,000030,MAT000343,646,ST,1000
100,1800017826,000040,MAT000069,2257,ST,1100
100,1800017827,000010,MAT000297,3925,ST,1200
100,1800017827,000020,MAT000417,4820,ST,1100
100,1800017828,000010,MAT000201,4744,ST,1100
100,1800017828,000020,MAT000242,1969,ST,1200
100,1800017829,000010,MAT000483,4994,ST,1100
100,1800017829,000020,MAT000231,666,ST,1200
100,1800017830,000010,MAT000095,800,ST,1100
100,1800017830,000020,MAT000206,863,ST,1100
100,1800017830,000030,MAT000179,556,ST,1000
100,1800017831,000010,MAT000075,3452,ST,1100
100,1800017831,000020,MAT000487,1793,ST,1100
100,1800017831,000030,MAT000010,3770,ST,1000
100,1800017831,000040,MAT000211,702,ST,1000
100,1800017832,000010,MAT000220,3305,ST,1100
100,1800017832,000020,MAT000367,1724,ST,1100
100,1800017832,000030,MAT000108,871,ST,1200
100,1800017832,000040,MAT000290,2580,ST,1000
100,1800017832,000050,MAT000191,2298,ST,1100
100,1800017833,000010,MAT000086,3396,ST,1000
100,1800017833,000020,MAT000375,803,ST,1200
100,1800017834,000010,MAT000001,731,ST,1200
100,1800017834,000020,MAT000375,3458,ST,1200
100,1800017835,000010,MAT000266,1599,ST,1100
100,1800017835,000020,MAT000289,2752,ST,1000
100,1800017835,000030,MAT000093,2978,ST,1200
100,1800017836,000010,MAT000290,760,ST,1100
100,1800017837,000010,MAT000345,806,ST,1100
100,1800017837,000020,MAT000171,2838,ST,1000
100,1800017837,000030,MAT000001,2610,ST,1000
100,1800017838,000010,MAT000019,2456,ST,1100
100,1800017839,000010,MAT000402,3839,ST,1100
100,1800017839,000020,MAT000195,4311,ST,1000
100,1800017839,000030,MAT000070,4030,ST,1000
100,1800017840,000010,MAT000143,4658,ST,1200
100,1800017840,000020,MAT000191,607,ST,1100
100,1800017840,000030,MAT000109,1371,ST,1000
100,1800017840,000040,MAT000235,4247,ST,1000
100,1800017840,000050,MAT000242,1612,ST,1000
100,1800017841,000010,MAT000093,1323,ST,1200
100,1800017841,000020,MAT000221,253,ST,1000
100,1800017842,000010,MAT000192,1458,ST,1100
100,1800017843,000010,MAT000213,300,ST,1100
100,1800017844,000010,MAT000181,1323,ST,1000
100,1800017845,000010,MAT000195,2095,ST,1100
100,1800017845,000020,MAT000113,2536,ST,1000
100,1800017845,000030,MAT000293,2860,ST,1000
100,1800017845,000040,MAT000176,2733,ST,1200
100,1800017845,000050,MAT000069,4870,ST,1200
100,1800017846,000010,MAT000014,3305,ST,1000
100,1800017847,000010,MAT000367,3681,ST,1200
100,1800017847,000020,MAT000238,622,ST,1200
100,1800017848,000010,MAT000100,998,ST,1100
100,1800017848,000020,MAT000261,863,ST,1100
100,1800017849,000010,MAT000125,2295,ST,1100
100,1800017849,000020,MAT000064,4979,ST,1200
100,1800017849,000030,MAT000428,1293,ST,1100
100,1800017849,000040,MAT000006,583,ST,1100
100,1800017849,000050,MAT000206,4714,ST,1000
100,1800017850,000010,MAT000417,3673,ST,1100
100,1800017850,000020,MAT000312,714,ST,1200
100,1800017851,000010,MAT000372,4456,ST,1000
100,1800017852,000010,MAT000403,255,ST,1000
100,1800017852,000020,MAT000206,1268,ST,1100
100,1800017852,000030,MAT000301,4880,ST,1100
100,1800017853,000010,MAT000093,1283,ST,1000
100,1800017853,000020,MAT000433,3808,ST,1000
100,1800017854,000010,MAT000009,4830,ST,1100
100,1800017854,000020,MAT000255,4553,ST,1100
100,1800017855,000010,MAT000069,4697,ST,1100
100,1800017856,000010,MAT000440,2670,ST,1000
100,1800017856,000020,MAT000124,2404,ST,1000
100,1800017856,000030,MAT000290,1736,ST,1100
100,1800017856,000040,MAT000152,1832,ST,1100
100,1800017856,000050,MAT000412,3240,ST,1100
100,1800017857,000010,MAT000272,3622,ST,1100
100,1800017858,000010,MAT000150,536,ST,1200
100,1800017858,000020,MAT000080,4767,ST,1100
100,1800017858,000030,MAT000413,2621,ST,1100
100,1800017858,000040,MAT000280,423,ST,1200
100,1800017859,000010,MAT000414,4062,ST,1000
100,1800017859,000020,MAT000345,2538,ST,1100
100,1800017859,000030,MAT000011,570,ST,1000
100,1800017859,000040,MAT000065,3057,ST,1000
100,1800017859,000050,MAT000497,1037,ST,1100
100,1800017860,000010,MAT000012,3078,ST,1000
100,1800017860,000020,MAT000008,2530,ST,1100
100,1800017860,000030,MAT000211,1833,ST,1100
100,1800017860,000040,MAT000282,4710,ST,1200
100,1800017861,000010,MAT000071,1493,ST,1200
100,1800017861,000020,MAT000124,2705,ST,1100
100,1800017861,000030,MAT000082,2495,ST,1000
100,1800017862,000010,MAT000258,3953,ST,1200
100,1800017862,000020,MAT000483,40,ST,1100
100,1800017862,000030,MAT000201,1964,ST,1100
100,1800017863,000010,MAT000315,3112,ST,1000
100,1800017863,000020,MAT000069,4372,ST,1200
100,1800017863,000030,MAT000066,808,ST,1100
100,1800017863,000040,MAT000266,2762,ST,1000
100,1800017863,000050,MAT000019,4697,ST,1100
100,1800017864,000010,MAT000235,2904,ST,1200
100,1800017864,000020,MAT000191,2687,ST,1200
100,1800017864,000030,MAT000205,3293,ST,1200
100,1800017865,000010,MAT000451,1347,ST,1200
100,1800017865,000020,MAT000471,4877,ST,1200
100,1800017866,000010,MAT000159,917,ST,1200
100,1800017866,000020,MAT000199,622,ST,1100
100,1800017867,000010,MAT000304,4195,ST,1200
100,1800017867,000020,MAT000069,3302,ST,1000
100,1800017867,000030,MAT000077,3656,ST,1100
100,1800017868,000010,MAT000173,2865,ST,1200
100,1800017868,000020,MAT000235,2276,ST,1000
100,1800017868,000030,MAT000195,922,ST,1200
100,1800017869,000010,MAT000301,272,ST,1200
100,1800017869,000020,MAT000006,1247,ST,1200
100,1800017869,000030,MAT000197,1448,ST,1200
100,1800017870,000010,MAT000315,2209,ST,1100
100,1800017870,000020,MAT000070,3995,ST,1100
100,1800017870,000030,MAT000421,1372,ST,1000
100,1800017870,000040,MAT000011,1546,ST,1100
100,1800017870,000050,MAT000414,2379,ST,1200
100,1800017871,000010,MAT000261,4634,ST,1200
100,1800017871,000020,MAT000421,2802,ST,1000
100,1800017871,000030,MAT000335,962,ST,1200
100,1800017872,000010,MAT000111,1509,ST,1000
100,1800017872,000020,MAT000216,3320,ST,1100
100,1800017873,000010,MAT000315,3526,ST,1100
100,1800017874,000010,MAT000404,2424,ST,1000
100,1800017874,000020,MAT000431,1200,ST,1200
100,1800017874,000030,MAT000071,1030,ST,1200
100,1800017875,000010,MAT000008,661,ST,1000
100,1800017875,000020,MAT000335,1621,ST,1200
100,1800017876,000010,MAT000500,3007,ST,1100
100,1800017877,000010,MAT000200,1918,ST,1000
100,1800017877,000020,MAT000109,4755,ST,1100
100,1800017878,000010,MAT000189,3248,ST,1000
100,1800017878,000020,MAT000250,4305,ST,1200
100,1800017879,000010,MAT000075,1435,ST,1200
100,1800017879,000020,MAT000150,4211,ST,1100
100,1800017879,000030,MAT000211,2793,ST,1200
100,1800017880,000010,MAT000018,3549,ST,1100
100,1800017880,000020,MAT000231,1139,ST,1200
100,1800017880,000030,MAT000080,141,ST,1000
100,1800017881,000010,MAT000421,2620,ST,1000
100,1800017882,000010,MAT000293,2159,ST,1100
100,1800017882,000020,MAT000007,4228,ST,1000
100,1800017883,000010,MAT000239,4364,ST,1000
100,1800017884,000010,MAT000100,2858,ST,1000
100,1800017884,000020,MAT000012,3341,ST,1100
100,1800017884,000030,MAT000419,480,ST,1200
100,1800017885,000010,MAT000422,3001,ST,1200
100,1800017885,000020,MAT000016,607,ST,1100
100,1800017885,000030,MAT000426,3225,ST,1000
100,1800017885,000040,MAT000468,3758,ST,1000
100,1800017886,000010,MAT000122,1071,ST,1100
100,1800017887,000010,MAT000250,2069,ST,1200
100,1800017887,000020,MAT000154,4430,ST,1000
100,1800017888,000010,MAT000282,4635,ST,1000
100,1800017888,000020,MAT000275,4162,ST,1200
100,1800017888,000030,MAT000281,523,ST,1000
100,1800017889,000010,MAT000179,4896,ST,1100
100,1800017889,000020,MAT000275,822,ST,1200
100,1800017889,000030,MAT000352,1778,ST,1000
100,1800017889,000040,MAT000258,4620,ST,1200
100,1800017890,000010,MAT000069,2555,ST,1100
100,1800017891,000010,MAT000183,3996,ST,1000
100,1800017891,000020,MAT000431,3499,ST,1000
100,1800017892,000010,MAT000221,2613,ST,1100
100,1800017893,000010,MAT000019,1632,ST,1200
100,1800017893,000020,MAT000231,1165,ST,1100
100,1800017893,000030,MAT000013,3064,ST,1100
100,1800017894,000010,MAT000179,2796,ST,1000
100,1800017894,000020,MAT000414,4462,ST,1000
100,1800017894,000030,MAT000282,1837,ST,1100
100,1800017895,000010,MAT000483,1867,ST,1000
100,1800017896,000010,MAT000014,3396,ST,1100
100,1800017896,000020,MAT000100,1958,ST,1100
100,1800017896,000030,MAT000004,3164,ST,1200
100,1800017897,000010,MAT000010,2510,ST,1200
100,1800017897,000020,MAT000440,290,ST,1100
100,1800017897,000030,MAT000075,1106,ST,1200
100,1800017897,000040,MAT000117,2308,ST,1000
100,1800017898,000010,MAT000471,4555,ST,1100
100,1800017898,000020,MAT000413,1008,ST,1100
100,1800017899,000010,MAT000181,3142,ST,1100
100,1800017899,000020,MAT000194,25,ST,1000
100,1800017899,000030,MAT000173,2061,ST,1200
100,1800017900,000010,MAT000179,4199,ST,1000
100,1800017900,000020,MAT000175,665,ST,1100
100,1800017900,000030,MAT000242,3752,ST,1100
100,1800017901,000010,MAT000312,1267,ST,1000
100,1800017901,000020,MAT000262,423,ST,1000
100,1800017901,000030,MAT000451,4922,ST,1000
100,1800017901,000040,MAT000491,2818,ST,1100
100,1800017902,000010,MAT000413,3692,ST,1000
100,1800017902,000020,MAT000066,3868,ST,1000
100,1800017903,000010,MAT000491,1608,ST,1000
100,1800017904,000010,MAT000357,188,ST,1000
100,1800017905,000010,MAT000192,3440,ST,1200
100,1800017905,000020,MAT000465,3178,ST,1000
100,1800017905,000030,MAT000365,2836,ST,1200
100,1800017906,000010,MAT000070,2348,ST,1000
100,1800017906,000020,MAT000262,4629,ST,1200
100,1800017906,000030,MAT000171,3472,ST,1200
100,1800017906,000040,MAT000194,3301,ST,1000
100,1800017907,000010,MAT000465,3176,ST,1100
100,1800017908,000010,MAT000304,486,ST,1100
100,1800017908,000020,MAT000173,2724,ST,1100
100,1800017908,000030,MAT000468,4059,ST,1000
100,1800017909,000010,MAT000310,450,ST,1000
100,1800017909,000020,MAT000433,1393,ST,1100
100,1800017909,000030,MAT000280,1524,ST,1200
100,1800017910,000010,MAT000261,104,ST,1100
100,1800017910,000020,MAT000329,4149,ST,1000
100,1800017911,000010,MAT000491,1855,ST,1200
100,1800017911,000020,MAT000065,3479,ST,1200
100,1800017912,000010,MAT000148,4527,ST,1000
100,1800017912,000020,MAT000152,647,ST,1000
100,1800017912,000030,MAT000008,414,ST,1200
100,1800017912,000040,MAT000483,2573,ST,1000
100,1800017913,000010,MAT000383,3111,ST,1000
100,1800017913,000020,MAT000239,3502,ST,1100
100,1800017913,000030,MAT000301,3373,ST,1000
100,1800017914,000010,MAT000275,528,ST,1100
100,1800017914,000020,MAT000066,2554,ST,1200
100,1800017914,000030,MAT000344,2851,ST,1100
100,1800017915,000010,MAT000001,803,ST,1200
100,1800017915,000020,MAT000297,1776,ST,1100
100,1800017916,000010,MAT000238,1209,ST,1000
100,1800017916,000020,MAT000293,651,ST,1200
100,1800017916,000030,MAT000379,3488,ST,1200
100,1800017917,000010,MAT000016,4098,ST,1200
100,1800017917,000020,MAT000167,504,ST,1200
100,1800017918,000010,MAT000194,2155,ST,1100
100,1800017919,000010,MAT000168,1021,ST,1100
100,1800017919,000020,MAT000379,1449,ST,1100
100,1800017919,000030,MAT000440,4412,ST,1100
100,1800017919,000040,MAT000311,266,ST,1100
100,1800017919,000050,MAT000358,4587,ST,1000
100,1800017920,000010,MAT000135,1309,ST,1000
100,1800017920,000020,MAT000173,1417,ST,1200
100,1800017920,000030,MAT000258,2488,ST,1000
100,1800017921,000010,MAT000173,917,ST,1200
100,1800017922,000010,MAT000144,2640,ST,1000
100,1800017922,000020,MAT000064,540,ST,1000
100,1800017923,000010,MAT000235,3493,ST,1200
100,1800017923,000020,MAT000122,2633,ST,1000
100,1800017924,000010,MAT000376,2018,ST,1200
100,1800017925,000010,MAT000289,2754,ST,1000
100,1800017926,000010,MAT000294,3104,ST,1100
100,1800017926,000020,MAT000235,3050,ST,1000
100,1800017927,000010,MAT000093,4145,ST,1000
100,1800017928,000010,MAT000004,1008,ST,1100
100,1800017928,000020,MAT000414,2732,ST,1100
100,1800017928,000030,MAT000352,2238,ST,1100
100,1800017929,000010,MAT000453,1041,ST,1100
100,1800017929,000020,MAT000311,937,ST,1100
100,1800017929,000030,MAT000238,1695,ST,1100
100,1800017929,000040,MAT000111,3460,ST,1200
100,1800017930,000010,MAT000483,34,ST,1000
100,1800017930,000020,MAT000289,3628,ST,1100
100,1800017931,000010,MAT000152,3799,ST,1100
100,1800017931,000020,MAT000255,1014,ST,1100
100,1800017931,000030,MAT000474,2604,ST,1100
100,1800017931,000040,MAT000403,103,ST,1000
100,1800017932,000010,MAT000005,229,ST,1200
100,1800017932,000020,MAT000250,4211,ST,1100
100,1800017933,000010,MAT000372,2558,ST,1000
100,1800017933,000020,MAT000280,3940,ST,1100
100,1800017933,000030,MAT000168,4139,ST,1000
100,1800017934,000010,MAT000008,4902,ST,1000
100,1800017934,000020,MAT000440,2470,ST,1100
100,1800017934,000030,MAT000440,4589,ST,1100
100,1800017935,000010,MAT000315,3985,ST,1100
100,1800017935,000020,MAT000109,3325,ST,1100
100,1800017935,000030,MAT000125,3351,ST,1000
100,1800017936,000010,MAT000016,389,ST,1000
100,1800017936,000020,MAT000153,404,ST,1200
100,1800017936,000030,MAT000293,1929,ST,1000
100,1800017937,000010,MAT000312,4582,ST,1000
100,1800017937,000020,MAT000293,4903,ST,1100
100,1800017937,000030,MAT000421,4679,ST,1100
100,1800017938,000010,MAT000216,3807,ST,1200
100,1800017939,000010,MAT000433,4053,ST,1100
100,1800017939,000020,MAT000082,1333,ST,1200
100,1800017940,000010,MAT000189,1603,ST,1200
