MANDT,AUFPL,APLZL,MGVRG,MEINH,DAESSION
100,0000002613,00000003,90.87,EA,6
100,0000002614,00000001,84.524,EA,56
100,0000002614,00000002,52.14,EA,49
100,0000002615,00000001,24.725,EA,59
100,0000002615,00000002,44.687,EA,52
100,0000002615,00000003,21.693,EA,42
100,0000002615,00000004,9.947,EA,6
100,0000002616,00000001,51.615,EA,59
100,0000002616,00000002,68.079,EA,29
100,0000002616,00000003,21.631,EA,41
100,0000002616,00000004,24.11,EA,33
100,0000002617,00000001,56.397,EA,32
100,0000002617,00000002,93.127,EA,56
100,0000002617,00000003,2.396,EA,35
100,0000002618,00000001,34.971,EA,24
100,0000002618,00000002,76.336,EA,30
100,0000002619,00000001,88.032,EA,5
100,0000002619,00000002,63.54,EA,48
100,0000002619,00000003,56.411,EA,20
100,0000002619,00000004,76.814,EA,26
100,0000002620,00000001,78.163,EA,59
100,0000002620,00000002,44.467,EA,58
100,0000002621,00000001,21.122,EA,38
100,0000002621,00000002,92.44,EA,17
100,0000002621,00000003,51.478,EA,51
100,0000002622,00000001,86.154,EA,2
100,0000002622,00000002,40.638,EA,31
100,0000002622,00000003,71.642,EA,49
100,0000002622,00000004,69.274,EA,50
100,0000002623,00000001,30.656,EA,3
100,0000002623,00000002,42.847,EA,59
100,0000002623,00000003,39.632,EA,22
100,0000002623,00000004,11.055,EA,53
100,0000002624,00000001,35.109,EA,59
100,0000002624,00000002,64.747,EA,37
100,0000002625,00000001,46.095,EA,11
100,0000002625,00000002,92.266,EA,35
100,0000002626,00000001,6.323,EA,26
100,0000002626,00000002,14.612,EA,29
100,0000002626,00000003,89.122,EA,19
100,0000002626,00000004,10.947,EA,57
100,0000002627,00000001,60.947,EA,26
100,0000002627,00000002,76.795,EA,18
100,0000002627,00000003,42.188,EA,30
100,0000002628,00000001,50.11,EA,5
100,0000002628,00000002,41.487,EA,9
100,0000002629,00000001,50.0,EA,47
100,0000002629,00000002,8.646,EA,34
100,0000002629,00000003,98.837,EA,21
100,0000002630,00000001,97.36,EA,58
100,0000002630,00000002,70.126,EA,31
100,0000002630,00000003,32.918,EA,11
100,0000002631,00000001,27.68,EA,38
100,0000002631,00000002,36.674,EA,48
100,0000002631,00000003,94.323,EA,14
100,0000002631,00000004,10.387,EA,56
100,0000002632,00000001,23.519,EA,30
100,0000002632,00000002,56.12,EA,5
100,0000002633,00000001,56.323,EA,54
100,0000002633,00000002,79.634,EA,25
100,0000002633,00000003,5.138,EA,29
100,0000002633,00000004,46.868,EA,40
100,0000002634,00000001,24.85,EA,19
100,0000002634,00000002,79.199,EA,54
100,0000002634,00000003,72.55,EA,8
100,0000002634,00000004,78.141,EA,37
100,0000002635,00000001,12.761,EA,11
100,0000002635,00000002,76.946,EA,59
100,0000002635,00000003,18.038,EA,49
100,0000002635,00000004,47.555,EA,27
100,0000002636,00000001,43.694,EA,7
100,0000002636,00000002,91.729,EA,11
100,0000002636,00000003,38.049,EA,56
100,0000002636,00000004,95.796,EA,7
100,0000002637,00000001,12.284,EA,10
100,0000002637,00000002,65.502,EA,31
100,0000002638,00000001,95.423,EA,38
100,0000002638,00000002,94.195,EA,5
100,0000002639,00000001,22.165,EA,23
100,0000002639,00000002,20.47,EA,18
100,0000002639,00000003,88.395,EA,13
100,0000002640,00000001,54.75,EA,20
100,0000002640,00000002,28.545,EA,19
100,0000002640,00000003,22.987,EA,20
100,0000002640,00000004,50.482,EA,36
100,0000002641,00000001,66.026,EA,46
100,0000002641,00000002,13.025,EA,43
100,0000002642,00000001,27.918,EA,12
100,0000002642,00000002,45.73,EA,37
100,0000002642,00000003,21.627,EA,60
100,0000002643,00000001,70.793,EA,13
100,0000002643,00000002,76.497,EA,31
100,0000002643,00000003,19.389,EA,24
100,0000002643,00000004,3.245,EA,54
100,0000002644,00000001,67.203,EA,52
100,0000002644,00000002,3.107,EA,4
100,0000002644,00000003,77.568,EA,32
100,0000002644,00000004,42.223,EA,6
100,0000002645,00000001,57.252,EA,60
100,0000002645,00000002,22.356,EA,60
100,0000002646,00000001,61.899,EA,40
100,0000002646,00000002,82.45,EA,51
100,0000002646,00000003,2.675,EA,56
100,0000002647,00000001,72.458,EA,18
100,0000002647,00000002,23.575,EA,37
100,0000002647,00000003,65.585,EA,20
100,0000002648,00000001,57.011,EA,56
100,0000002648,00000002,98.402,EA,40
100,0000002648,00000003,23.394,EA,48
100,0000002648,00000004,13.997,EA,19
100,0000002649,00000001,63.767,EA,45
100,0000002649,00000002,76.756,EA,21
100,0000002650,00000001,91.145,EA,54
100,0000002650,00000002,18.919,EA,36
100,0000002651,00000001,24.888,EA,1
100,0000002651,00000002,85.301,EA,20
100,0000002651,00000003,97.039,EA,20
100,0000002651,00000004,1.337,EA,4
100,0000002652,00000001,36.035,EA,59
100,0000002652,00000002,4.159,EA,38
100,0000002653,00000001,74.543,EA,19
100,0000002653,00000002,79.923,EA,14
100,0000002654,00000001,49.811,EA,9
100,0000002654,00000002,32.824,EA,20
100,0000002655,00000001,32.126,EA,40
100,0000002655,00000002,18.144,EA,5
100,0000002655,00000003,31.579,EA,12
100,0000002655,00000004,92.018,EA,41
100,0000002656,00000001,83.847,EA,10
100,0000002656,00000002,78.54,EA,18
100,0000002656,00000003,63.423,EA,27
100,0000002657,00000001,36.3,EA,44
100,0000002657,00000002,13.147,EA,31
100,0000002657,00000003,66.822,EA,30
100,0000002657,00000004,68.107,EA,13
100,0000002658,00000001,75.98,EA,30
100,0000002658,00000002,44.59,EA,55
100,0000002658,00000003,18.596,EA,37
100,0000002659,00000001,31.538,EA,28
100,0000002659,00000002,63.376,EA,48
100,0000002659,00000003,42.251,EA,41
100,0000002660,00000001,50.475,EA,46
100,0000002660,00000002,59.021,EA,36
100,0000002660,00000003,2.335,EA,19
100,0000002660,00000004,44.535,EA,1
100,0000002661,00000001,33.716,EA,39
100,0000002661,00000002,92.02,EA,25
100,0000002662,00000001,61.935,EA,45
100,0000002662,00000002,22.858,EA,58
100,0000002662,00000003,91.052,EA,37
100,0000002663,00000001,3.769,EA,28
100,0000002663,00000002,4.549,EA,31
100,0000002664,00000001,89.873,EA,4
100,0000002664,00000002,42.138,EA,36
100,0000002664,00000003,40.755,EA,57
100,0000002665,00000001,85.193,EA,47
100,0000002665,00000002,50.426,EA,39
100,0000002665,00000003,69.732,EA,46
100,0000002665,00000004,73.62,EA,45
100,0000002666,00000001,36.512,EA,20
100,0000002666,00000002,35.473,EA,41
100,0000002666,00000003,78.658,EA,39
100,0000002666,00000004,97.541,EA,15
100,0000002667,00000001,23.297,EA,13
100,0000002667,00000002,84.722,EA,11
100,0000002668,00000001,78.718,EA,60
100,0000002668,00000002,2.057,EA,26
100,0000002669,00000001,19.247,EA,39
100,0000002669,00000002,9.423,EA,52
100,0000002669,00000003,1.467,EA,33
100,0000002670,00000001,55.263,EA,48
100,0000002670,00000002,20.144,EA,8
100,0000002670,00000003,97.321,EA,13
100,0000002670,00000004,9.617,EA,11
100,0000002671,00000001,82.131,EA,31
100,0000002671,00000002,99.877,EA,51
100,0000002671,00000003,77.723,EA,7
100,0000002671,00000004,62.691,EA,23
100,0000002672,00000001,17.855,EA,53
100,0000002672,00000002,93.863,EA,19
100,0000002672,00000003,96.388,EA,27
100,0000002672,00000004,82.914,EA,57
100,0000002673,00000001,10.572,EA,29
100,0000002673,00000002,26.795,EA,59
100,0000002673,00000003,66.09,EA,53
100,0000002674,00000001,99.693,EA,25
100,0000002674,00000002,56.546,EA,51
100,0000002675,00000001,34.498,EA,44
100,0000002675,00000002,18.456,EA,48
100,0000002675,00000003,52.503,EA,23
100,0000002676,00000001,16.856,EA,43
100,0000002676,00000002,10.124,EA,5
100,0000002676,00000003,66.604,EA,23
100,0000002676,00000004,12.054,EA,39
100,0000002677,00000001,74.858,EA,26
100,0000002677,00000002,69.775,EA,24
100,0000002677,00000003,20.441,EA,9
100,0000002677,00000004,42.504,EA,57
100,0000002678,00000001,33.001,EA,55
100,0000002678,00000002,62.283,EA,40
100,0000002678,00000003,41.883,EA,43
100,0000002679,00000001,2.552,EA,37
100,0000002679,00000002,6.865,EA,52
100,0000002679,00000003,21.254,EA,56
100,0000002679,00000004,6.559,EA,2
100,0000002680,00000001,1.393,EA,26
100,0000002680,00000002,86.451,EA,44
100,0000002680,00000003,72.538,EA,25
100,0000002680,00000004,91.574,EA,9
100,0000002681,00000001,30.773,EA,27
100,0000002681,00000002,4.257,EA,60
100,0000002682,00000001,46.533,EA,51
100,0000002682,00000002,44.038,EA,57
100,0000002682,00000003,69.051,EA,25
100,0000002682,00000004,69.261,EA,36
100,0000002683,00000001,4.535,EA,10
100,0000002683,00000002,94.258,EA,26
100,0000002683,00000003,10.396,EA,59
100,0000002683,00000004,4.344,EA,31
100,0000002684,00000001,93.166,EA,5
100,0000002684,00000002,59.347,EA,50
100,0000002685,00000001,45.068,EA,26
100,0000002685,00000002,5.276,EA,41
100,0000002686,00000001,79.818,EA,35
100,0000002686,00000002,20.701,EA,22
100,0000002686,00000003,49.416,EA,33
100,0000002687,00000001,5.263,EA,2
100,0000002687,00000002,55.45,EA,41
100,0000002688,00000001,25.986,EA,32
100,0000002688,00000002,44.429,EA,34
100,0000002688,00000003,65.095,EA,34
100,0000002689,00000001,94.359,EA,29
100,0000002689,00000002,60.217,EA,13
100,0000002690,00000001,79.97,EA,58
100,0000002690,00000002,29.493,EA,9
100,0000002691,00000001,15.701,EA,20
100,0000002691,00000002,11.304,EA,27
100,0000002691,00000003,56.044,EA,41
100,0000002691,00000004,6.567,EA,37
100,0000002692,00000001,73.856,EA,47
100,0000002692,00000002,27.845,EA,18
100,0000002693,00000001,23.568,EA,54
100,0000002693,00000002,57.249,EA,22
100,0000002693,00000003,33.017,EA,50
100,0000002694,00000001,66.024,EA,47
100,0000002694,00000002,38.575,EA,53
100,0000002694,00000003,32.02,EA,26
100,0000002695,00000001,52.027,EA,15
100,0000002695,00000002,68.68,EA,32
100,0000002696,00000001,70.871,EA,16
100,0000002696,00000002,38.032,EA,57
100,0000002696,00000003,63.601,EA,29
100,0000002697,00000001,33.346,EA,13
100,0000002697,00000002,29.918,EA,33
100,0000002697,00000003,62.404,EA,42
100,0000002698,00000001,96.091,EA,6
100,0000002698,00000002,92.744,EA,56
100,0000002699,00000001,41.254,EA,7
100,0000002699,00000002,17.143,EA,14
100,0000002699,00000003,15.266,EA,33
100,0000002699,00000004,41.253,EA,7
100,0000002700,00000001,2.897,EA,42
100,0000002700,00000002,39.376,EA,55
100,0000002701,00000001,23.729,EA,49
100,0000002701,00000002,64.585,EA,11
100,0000002701,00000003,85.124,EA,21
100,0000002702,00000001,4.592,EA,42
100,0000002702,00000002,89.45,EA,37
100,0000002702,00000003,84.312,EA,16
100,0000002703,00000001,87.345,EA,57
100,0000002703,00000002,50.863,EA,25
100,0000002703,00000003,88.621,EA,52
100,0000002704,00000001,13.243,EA,23
100,0000002704,00000002,37.13,EA,3
100,0000002704,00000003,15.27,EA,40
100,0000002704,00000004,68.992,EA,49
100,0000002705,00000001,35.661,EA,60
100,0000002705,00000002,80.131,EA,30
100,0000002705,00000003,74.504,EA,33
100,0000002706,00000001,39.324,EA,41
100,0000002706,00000002,87.543,EA,49
100,0000002707,00000001,71.914,EA,53
100,0000002707,00000002,65.89,EA,24
100,0000002707,00000003,68.426,EA,46
100,0000002708,00000001,28.11,EA,15
100,0000002708,00000002,28.199,EA,46
100,0000002708,00000003,53.886,EA,17
100,0000002709,00000001,32.412,EA,20
100,0000002709,00000002,10.991,EA,58
100,0000002710,00000001,77.711,EA,38
100,0000002710,00000002,77.335,EA,31
100,0000002711,00000001,25.73,EA,21
100,0000002711,00000002,40.674,EA,57
100,0000002711,00000003,41.823,EA,26
100,0000002711,00000004,19.106,EA,12
100,0000002712,00000001,64.602,EA,15
100,0000002712,00000002,7.018,EA,38
100,0000002712,00000003,35.889,EA,28
100,0000002712,00000004,51.103,EA,51
100,0000002713,00000001,68.233,EA,24
100,0000002713,00000002,21.816,EA,31
100,0000002713,00000003,40.567,EA,13
100,0000002713,00000004,76.461,EA,42
100,0000002714,00000001,42.709,EA,14
100,0000002714,00000002,84.581,EA,13
100,0000002714,00000003,89.893,EA,27
100,0000002714,00000004,72.241,EA,1
100,0000002715,00000001,13.512,EA,9
100,0000002715,00000002,17.539,EA,16
100,0000002715,00000003,97.925,EA,13
100,0000002715,00000004,88.881,EA,3
100,0000002716,00000001,57.303,EA,20
100,0000002716,00000002,57.727,EA,58
100,0000002717,00000001,39.934,EA,44
100,0000002717,00000002,13.389,EA,41
100,0000002717,00000003,2.2,EA,15
100,0000002717,00000004,20.665,EA,18
100,0000002718,00000001,36.11,EA,60
100,0000002718,00000002,70.444,EA,50
100,0000002718,00000003,45.119,EA,1
100,0000002718,00000004,30.816,EA,55
100,0000002719,00000001,96.812,EA,49
100,0000002719,00000002,20.64,EA,19
100,0000002719,00000003,62.42,EA,41
100,0000002720,00000001,44.026,EA,8
100,0000002720,00000002,6.153,EA,44
100,0000002720,00000003,23.076,EA,47
100,0000002721,00000001,34.149,EA,45
100,0000002721,00000002,6.322,EA,42
100,0000002721,00000003,92.161,EA,55
100,0000002722,00000001,92.547,EA,19
100,0000002722,00000002,1.915,EA,9
100,0000002723,00000001,60.59,EA,17
100,0000002723,00000002,86.363,EA,32
100,0000002723,00000003,95.644,EA,10
100,0000002723,00000004,18.502,EA,27
100,0000002724,00000001,70.509,EA,34
100,0000002724,00000002,26.906,EA,28
100,0000002725,00000001,31.106,EA,50
100,0000002725,00000002,65.632,EA,15
100,0000002725,00000003,87.37,EA,49
100,0000002725,00000004,2.523,EA,55
100,0000002726,00000001,33.726,EA,11
100,0000002726,00000002,17.469,EA,21
100,0000002727,00000001,65.058,EA,38
100,0000002727,00000002,59.251,EA,20
100,0000002727,00000003,70.248,EA,50
100,0000002728,00000001,44.833,EA,8
100,0000002728,00000002,56.152,EA,8
100,0000002728,00000003,41.668,EA,7
100,0000002728,00000004,14.584,EA,35
100,0000002729,00000001,86.717,EA,14
100,0000002729,00000002,39.919,EA,24
100,0000002729,00000003,54.657,EA,59
100,0000002729,00000004,9.296,EA,9
100,0000002730,00000001,93.322,EA,33
100,0000002730,00000002,83.151,EA,26
100,0000002730,00000003,79.792,EA,10
100,0000002730,00000004,23.012,EA,59
100,0000002731,00000001,45.561,EA,30
100,0000002731,00000002,52.649,EA,34
100,0000002731,00000003,24.47,EA,40
100,0000002732,00000001,43.754,EA,19
100,0000002732,00000002,1.321,EA,8
100,0000002732,00000003,94.102,EA,29
100,0000002732,00000004,69.53,EA,28
100,0000002733,00000001,69.103,EA,7
100,0000002733,00000002,73.95,EA,33
100,0000002733,00000003,93.487,EA,38
100,0000002734,00000001,18.389,EA,21
100,0000002734,00000002,28.696,EA,12
100,0000002734,00000003,34.762,EA,55
100,0000002734,00000004,45.323,EA,43
100,0000002735,00000001,94.687,EA,50
100,0000002735,00000002,17.672,EA,49
100,0000002735,00000003,78.449,EA,6
100,0000002736,00000001,95.962,EA,4
100,0000002736,00000002,60.033,EA,55
100,0000002736,00000003,58.532,EA,25
100,0000002737,00000001,72.012,EA,45
100,0000002737,00000002,28.95,EA,26
100,0000002737,00000003,28.05,EA,60
100,0000002738,00000001,17.194,EA,2
100,0000002738,00000002,32.557,EA,29
100,0000002739,00000001,88.49,EA,12
100,0000002739,00000002,5.978,EA,17
100,0000002739,00000003,75.599,EA,34
100,0000002739,00000004,12.086,EA,49
100,0000002740,00000001,96.191,EA,20
100,0000002740,00000002,25.819,EA,13
100,0000002740,00000003,9.516,EA,34
100,0000002741,00000001,33.516,EA,43
100,0000002741,00000002,93.555,EA,4
100,0000002742,00000001,17.474,EA,34
100,0000002742,00000002,1.343,EA,17
100,0000002742,00000003,60.451,EA,45
100,0000002742,00000004,89.588,EA,27
100,0000002743,00000001,70.482,EA,21
100,0000002743,00000002,67.456,EA,28
100,0000002743,00000003,21.255,EA,8
100,0000002744,00000001,49.096,EA,1
100,0000002744,00000002,97.623,EA,4
100,0000002744,00000003,24.453,EA,51
100,0000002745,00000001,97.295,EA,51
100,0000002745,00000002,97.593,EA,26
100,0000002745,00000003,39.629,EA,26
100,0000002745,00000004,98.526,EA,39
100,0000002746,00000001,34.095,EA,4
100,0000002746,00000002,2.09,EA,21
100,0000002746,00000003,97.471,EA,22
100,0000002747,00000001,73.688,EA,1
100,0000002747,00000002,31.589,EA,31
100,0000002748,00000001,27.93,EA,47
100,0000002748,00000002,87.699,EA,35
100,0000002749,00000001,57.65,EA,26
100,0000002749,00000002,20.559,EA,26
100,0000002750,00000001,75.295,EA,56
100,0000002750,00000002,66.955,EA,49
100,0000002751,00000001,93.624,EA,31
100,0000002751,00000002,8.05,EA,54
100,0000002751,00000003,22.838,EA,30
100,0000002751,00000004,3.033,EA,37
100,0000002752,00000001,53.732,EA,17
100,0000002752,00000002,51.884,EA,59
100,0000002752,00000003,23.899,EA,5
100,0000002753,00000001,88.347,EA,38
100,0000002753,00000002,84.048,EA,19
100,0000002754,00000001,68.081,EA,14
100,0000002754,00000002,36.708,EA,57
100,0000002754,00000003,33.589,EA,55
100,0000002755,00000001,4.415,EA,56
100,0000002755,00000002,26.388,EA,56
100,0000002756,00000001,36.956,EA,57
100,0000002756,00000002,68.784,EA,18
100,0000002757,00000001,50.149,EA,47
100,0000002757,00000002,68.526,EA,2
100,0000002757,00000003,18.456,EA,57
100,0000002757,00000004,42.768,EA,36
100,0000002758,00000001,16.667,EA,42
100,0000002758,00000002,61.703,EA,33
100,0000002758,00000003,22.824,EA,37
100,0000002758,00000004,49.069,EA,37
100,0000002759,00000001,89.068,EA,18
100,0000002759,00000002,76.755,EA,7
100,0000002759,00000003,66.885,EA,21
100,0000002760,00000001,16.005,EA,46
100,0000002760,00000002,86.107,EA,9
100,0000002760,00000003,13.228,EA,21
100,0000002761,00000001,20.197,EA,37
100,0000002761,00000002,57.833,EA,53
100,0000002761,00000003,30.216,EA,46
100,0000002762,00000001,12.222,EA,51
100,0000002762,00000002,17.538,EA,15
100,0000002763,00000001,92.493,EA,13
100,0000002763,00000002,86.217,EA,33
100,0000002764,00000001,21.52,EA,60
100,0000002764,00000002,92.031,EA,54
100,0000002765,00000001,30.431,EA,38
100,0000002765,00000002,74.718,EA,33
100,0000002766,00000001,97.991,EA,58
100,0000002766,00000002,57.992,EA,23
100,0000002766,00000003,58.422,EA,3
100,0000002767,00000001,21.412,EA,47
100,0000002767,00000002,92.251,EA,29
100,0000002767,00000003,76.372,EA,11
100,0000002767,00000004,16.953,EA,50
100,0000002768,00000001,29.181,EA,39
100,0000002768,00000002,56.818,EA,25
100,0000002768,00000003,90.969,EA,1
100,0000002768,00000004,59.526,EA,14
100,0000002769,00000001,69.095,EA,57
100,0000002769,00000002,87.154,EA,52
100,0000002770,00000001,98.69,EA,17
100,0000002770,00000002,2.123,EA,33
100,0000002770,00000003,17.635,EA,48
100,0000002770,00000004,34.857,EA,24
100,0000002771,00000001,70.546,EA,15
100,0000002771,00000002,66.618,EA,3
100,0000002771,00000003,65.194,EA,56
100,0000002771,00000004,8.829,EA,59
100,0000002772,00000001,63.201,EA,35
100,0000002772,00000002,15.436,EA,45
100,0000002772,00000003,32.748,EA,22
100,0000002773,00000001,84.467,EA,10
100,0000002773,00000002,90.532,EA,58
100,0000002773,00000003,18.669,EA,24
100,0000002774,00000001,51.182,EA,60
100,0000002774,00000002,63.425,EA,13
100,0000002775,00000001,75.4,EA,26
100,0000002775,00000002,50.163,EA,42
100,0000002775,00000003,97.345,EA,20
100,0000002776,00000001,76.675,EA,56
100,0000002776,00000002,76.461,EA,40
100,0000002776,00000003,61.233,EA,9
100,0000002777,00000001,15.945,EA,51
100,0000002777,00000002,10.114,EA,57
100,0000002777,00000003,1.505,EA,22
