MANDT,VBELV,POSNV,VBELN,POSNN,VBTYP_N,ERDAT
100,0080006600,000010,0090006600,000010,M,20240212
100,0080006601,000010,0090006601,000010,M,20241114
100,0080006602,000010,0090006602,000010,M,20241112
100,0080006603,000010,0090006603,000010,M,20240317
100,0080006604,000010,0090006604,000010,M,20230312
100,0080006605,000010,0090006605,000010,M,20240926
100,0080006606,000010,0090006606,000010,M,20240715
100,0080006607,000010,0090006607,000010,M,20240724
100,0080006608,000010,0090006608,000010,M,20240424
100,0080006609,000010,0090006609,000010,M,20240314
100,0080006610,000010,0090006610,000010,M,20230316
100,0080006611,000010,0090006611,000010,M,20230202
100,0080006612,000010,0090006612,000010,M,20221008
100,0080006613,000010,0090006613,000010,M,20240607
100,0080006614,000010,0090006614,000010,M,20231029
100,0080006615,000010,0090006615,000010,M,20220814
100,0080006616,000010,0090006616,000010,M,20230818
100,0080006617,000010,0090006617,000010,M,20221110
100,0080006618,000010,0090006618,000010,M,20240724
100,0080006619,000010,0090006619,000010,M,20241112
100,0080006620,000010,0090006620,000010,M,20240728
100,0080006621,000010,0090006621,000010,M,20230611
100,0080006622,000010,0090006622,000010,M,20221217
100,0080006623,000010,0090006623,000010,M,20221028
100,0080006624,000010,0090006624,000010,M,20240622
100,0080006625,000010,0090006625,000010,M,20230605
100,0080006626,000010,0090006626,000010,M,20220510
100,0080006627,000010,0090006627,000010,M,20221230
100,0080006628,000010,0090006628,000010,M,20221027
100,0080006629,000010,0090006629,000010,M,20230122
100,0080006630,000010,0090006630,000010,M,20241229
100,0080006631,000010,0090006631,000010,M,20231102
100,0080006632,000010,0090006632,000010,M,20241024
100,0080006633,000010,0090006633,000010,M,20231209
100,0080006634,000010,0090006634,000010,M,20241202
100,0080006635,000010,0090006635,000010,M,20221106
100,0080006636,000010,0090006636,000010,M,20241020
100,0080006637,000010,0090006637,000010,M,20230220
100,0080006638,000010,0090006638,000010,M,20221026
100,0080006639,000010,0090006639,000010,M,20241218
100,0080006640,000010,0090006640,000010,M,20230129
100,0080006641,000010,0090006641,000010,M,20221215
100,0080006642,000010,0090006642,000010,M,20220623
100,0080006643,000010,0090006643,000010,M,20220523
100,0080006644,000010,0090006644,000010,M,20230815
100,0080006645,000010,0090006645,000010,M,20221001
100,0080006646,000010,0090006646,000010,M,20220904
100,0080006647,000010,0090006647,000010,M,20220724
100,0080006648,000010,0090006648,000010,M,20220513
100,0080006649,000010,0090006649,000010,M,20221120
100,0080006650,000010,0090006650,000010,M,20240626
100,0080006651,000010,0090006651,000010,M,20241019
100,0080006652,000010,0090006652,000010,M,20220907
100,0080006653,000010,0090006653,000010,M,20240518
100,0080006654,000010,0090006654,000010,M,20230106
100,0080006655,000010,0090006655,000010,M,20230414
100,0080006656,000010,0090006656,000010,M,20241103
100,0080006657,000010,0090006657,000010,M,20240816
100,0080006658,000010,0090006658,000010,M,20221004
100,0080006659,000010,0090006659,000010,M,20240329
100,0080006660,000010,0090006660,000010,M,20220806
100,0080006661,000010,0090006661,000010,M,20240703
100,0080006662,000010,0090006662,000010,M,20240205
100,0080006663,000010,0090006663,000010,M,20231228
100,0080006664,000010,0090006664,000010,M,20241231
100,0080006665,000010,0090006665,000010,M,20231011
100,0080006666,000010,0090006666,000010,M,20220326
100,0080006667,000010,0090006667,000010,M,20231001
100,0080006668,000010,0090006668,000010,M,20221228
100,0080006669,000010,0090006669,000010,M,20220616
100,0080006670,000010,0090006670,000010,M,20241024
100,0080006671,000010,0090006671,000010,M,20240913
100,0080006672,000010,0090006672,000010,M,20240121
100,0080006673,000010,0090006673,000010,M,20220116
100,0080006674,000010,0090006674,000010,M,20220224
100,0080006675,000010,0090006675,000010,M,20220318
100,0080006676,000010,0090006676,000010,M,20240326
100,0080006677,000010,0090006677,000010,M,20220726
100,0080006678,000010,0090006678,000010,M,20220722
100,0080006679,000010,0090006679,000010,M,20230717
100,0080006680,000010,0090006680,000010,M,20241012
100,0080006681,000010,0090006681,000010,M,20240724
100,0080006682,000010,0090006682,000010,M,20220417
100,0080006683,000010,0090006683,000010,M,20231124
100,0080006684,000010,0090006684,000010,M,20240109
100,0080006685,000010,0090006685,000010,M,20240412
100,0080006686,000010,0090006686,000010,M,20230820
100,0080006687,000010,0090006687,000010,M,20220311
100,0080006688,000010,0090006688,000010,M,20230207
100,0080006689,000010,0090006689,000010,M,20241115
100,0080006690,000010,0090006690,000010,M,20230428
100,0080006691,000010,0090006691,000010,M,20240919
100,0080006692,000010,0090006692,000010,M,20230408
100,0080006693,000010,0090006693,000010,M,20220310
100,0080006694,000010,0090006694,000010,M,20220818
100,0080006695,000010,0090006695,000010,M,20221219
100,0080006696,000010,0090006696,000010,M,20240319
100,0080006697,000010,0090006697,000010,M,20220920
100,0080006698,000010,0090006698,000010,M,20220121
100,0080006699,000010,0090006699,000010,M,20230301
100,0080006700,000010,0090006700,000010,M,20240524
100,0080006701,000010,0090006701,000010,M,20240831
100,0080006702,000010,0090006702,000010,M,20240327
100,0080006703,000010,0090006703,000010,M,20230108
100,0080006704,000010,0090006704,000010,M,20230728
100,0080006705,000010,0090006705,000010,M,20220714
100,0080006706,000010,0090006706,000010,M,20240108
100,0080006707,000010,0090006707,000010,M,20241006
100,0080006708,000010,0090006708,000010,M,20220925
100,0080006709,000010,0090006709,000010,M,20220824
100,0080006710,000010,0090006710,000010,M,20230722
100,0080006711,000010,0090006711,000010,M,20241003
100,0080006712,000010,0090006712,000010,M,20230810
100,0080006713,000010,0090006713,000010,M,20240115
100,0080006714,000010,0090006714,000010,M,20220407
100,0080006715,000010,0090006715,000010,M,20230127
100,0080006716,000010,0090006716,000010,M,20230702
100,0080006717,000010,0090006717,000010,M,20240617
100,0080006718,000010,0090006718,000010,M,20230124
100,0080006719,000010,0090006719,000010,M,20240122
100,0080006720,000010,0090006720,000010,M,20240204
100,0080006721,000010,0090006721,000010,M,20220312
100,0080006722,000010,0090006722,000010,M,20240727
100,0080006723,000010,0090006723,000010,M,20220825
100,0080006724,000010,0090006724,000010,M,20241219
100,0080006725,000010,0090006725,000010,M,20230223
100,0080006726,000010,0090006726,000010,M,20230830
100,0080006727,000010,0090006727,000010,M,20241112
100,0080006728,000010,0090006728,000010,M,20220618
100,0080006729,000010,0090006729,000010,M,20220919
100,0080006730,000010,0090006730,000010,M,20240604
100,0080006731,000010,0090006731,000010,M,20230328
100,0080006732,000010,0090006732,000010,M,20230420
100,0080006733,000010,0090006733,000010,M,20231222
100,0080006734,000010,0090006734,000010,M,20240422
100,0080006735,000010,0090006735,000010,M,20221120
100,0080006736,000010,0090006736,000010,M,20231213
100,0080006737,000010,0090006737,000010,M,20220102
100,0080006738,000010,0090006738,000010,M,20240119
100,0080006739,000010,0090006739,000010,M,20240814
100,0080006740,000010,0090006740,000010,M,20230731
100,0080006741,000010,0090006741,000010,M,20230502
100,0080006742,000010,0090006742,000010,M,20220814
100,0080006743,000010,0090006743,000010,M,20231208
100,0080006744,000010,0090006744,000010,M,20220609
100,0080006745,000010,0090006745,000010,M,20220206
100,0080006746,000010,0090006746,000010,M,20230913
100,0080006747,000010,0090006747,000010,M,20241226
100,0080006748,000010,0090006748,000010,M,20241030
100,0080006749,000010,0090006749,000010,M,20240922
100,0080006750,000010,0090006750,000010,M,20230813
100,0080006751,000010,0090006751,000010,M,20230409
100,0080006752,000010,0090006752,000010,M,20240606
100,0080006753,000010,0090006753,000010,M,20240924
100,0080006754,000010,0090006754,000010,M,20220819
100,0080006755,000010,0090006755,000010,M,20220919
100,0080006756,000010,0090006756,000010,M,20220224
100,0080006757,000010,0090006757,000010,M,20240102
100,0080006758,000010,0090006758,000010,M,20240402
100,0080006759,000010,0090006759,000010,M,20240214
100,0080006760,000010,0090006760,000010,M,20230120
100,0080006761,000010,0090006761,000010,M,20241215
100,0080006762,000010,0090006762,000010,M,20240525
100,0080006763,000010,0090006763,000010,M,20220313
100,0080006764,000010,0090006764,000010,M,20230625
100,0080006765,000010,0090006765,000010,M,20230527
100,0080006766,000010,0090006766,000010,M,20220420
100,0080006767,000010,0090006767,000010,M,20241020
100,0080006768,000010,0090006768,000010,M,20241125
100,0080006769,000010,0090006769,000010,M,20240102
100,0080006770,000010,0090006770,000010,M,20241125
100,0080006771,000010,0090006771,000010,M,20241221
100,0080006772,000010,0090006772,000010,M,20240701
100,0080006773,000010,0090006773,000010,M,20230425
100,0080006774,000010,0090006774,000010,M,20231127
100,0080006775,000010,0090006775,000010,M,20230920
100,0080006776,000010,0090006776,000010,M,20220622
100,0080006777,000010,0090006777,000010,M,20230901
100,0080006778,000010,0090006778,000010,M,20221019
100,0080006779,000010,0090006779,000010,M,20230903
100,0080006780,000010,0090006780,000010,M,20230615
100,0080006781,000010,0090006781,000010,M,20230301
100,0080006782,000010,0090006782,000010,M,20240220
100,0080006783,000010,0090006783,000010,M,20231208
100,0080006784,000010,0090006784,000010,M,20230527
100,0080006785,000010,0090006785,000010,M,20221116
100,0080006786,000010,0090006786,000010,M,20230104
100,0080006787,000010,0090006787,000010,M,20240625
100,0080006788,000010,0090006788,000010,M,20221009
100,0080006789,000010,0090006789,000010,M,20221022
100,0080006790,000010,0090006790,000010,M,20221206
100,0080006791,000010,0090006791,000010,M,20230906
100,0080006792,000010,0090006792,000010,M,20241001
100,0080006793,000010,0090006793,000010,M,20240912
100,0080006794,000010,0090006794,000010,M,20240714
100,0080006795,000010,0090006795,000010,M,20220511
100,0080006796,000010,0090006796,000010,M,20240618
100,0080006797,000010,0090006797,000010,M,20230208
100,0080006798,000010,0090006798,000010,M,20220630
100,0080006799,000010,0090006799,000010,M,20240417
100,0080006800,000010,0090006800,000010,M,20230920
100,0080006801,000010,0090006801,000010,M,20240724
100,0080006802,000010,0090006802,000010,M,20230224
100,0080006803,000010,0090006803,000010,M,20231015
100,0080006804,000010,0090006804,000010,M,20240425
100,0080006805,000010,0090006805,000010,M,20220914
100,0080006806,000010,0090006806,000010,M,20220402
100,0080006807,000010,0090006807,000010,M,20240207
100,0080006808,000010,0090006808,000010,M,20220527
100,0080006809,000010,0090006809,000010,M,20220629
100,0080006810,000010,0090006810,000010,M,20230717
100,0080006811,000010,0090006811,000010,M,20230120
100,0080006812,000010,0090006812,000010,M,20241008
100,0080006813,000010,0090006813,000010,M,20220815
100,0080006814,000010,0090006814,000010,M,20230818
100,0080006815,000010,0090006815,000010,M,20231221
100,0080006816,000010,0090006816,000010,M,20230121
100,0080006817,000010,0090006817,000010,M,20230807
100,0080006818,000010,0090006818,000010,M,20240128
100,0080006819,000010,0090006819,000010,M,20241203
100,0080006820,000010,0090006820,000010,M,20220801
100,0080006821,000010,0090006821,000010,M,20241203
100,0080006822,000010,0090006822,000010,M,20221125
100,0080006823,000010,0090006823,000010,M,20220902
100,0080006824,000010,0090006824,000010,M,20241128
100,0080006825,000010,0090006825,000010,M,20240314
100,0080006826,000010,0090006826,000010,M,20220306
100,0080006827,000010,0090006827,000010,M,20230101
100,0080006828,000010,0090006828,000010,M,20230325
100,0080006829,000010,0090006829,000010,M,20220412
100,0080006830,000010,0090006830,000010,M,20220407
100,0080006831,000010,0090006831,000010,M,20220909
100,0080006832,000010,0090006832,000010,M,20220206
100,0080006833,000010,0090006833,000010,M,20230523
100,0080006834,000010,0090006834,000010,M,20230128
100,0080006835,000010,0090006835,000010,M,20231221
100,0080006836,000010,0090006836,000010,M,20220902
100,0080006837,000010,0090006837,000010,M,20230412
100,0080006838,000010,0090006838,000010,M,20230221
100,0080006839,000010,0090006839,000010,M,20220112
100,0080006840,000010,0090006840,000010,M,20220831
100,0080006841,000010,0090006841,000010,M,20230220
100,0080006842,000010,0090006842,000010,M,20240330
100,0080006843,000010,0090006843,000010,M,20240221
100,0080006844,000010,0090006844,000010,M,20230820
100,0080006845,000010,0090006845,000010,M,20240907
100,0080006846,000010,0090006846,000010,M,20220810
100,0080006847,000010,0090006847,000010,M,20220928
100,0080006848,000010,0090006848,000010,M,20230520
100,0080006849,000010,0090006849,000010,M,20230411
100,0080006850,000010,0090006850,000010,M,20240504
100,0080006851,000010,0090006851,000010,M,20220101
100,0080006852,000010,0090006852,000010,M,20230622
100,0080006853,000010,0090006853,000010,M,20240716
100,0080006854,000010,0090006854,000010,M,20230417
100,0080006855,000010,0090006855,000010,M,20241117
100,0080006856,000010,0090006856,000010,M,20231213
100,0080006857,000010,0090006857,000010,M,20240125
100,0080006858,000010,0090006858,000010,M,20240906
100,0080006859,000010,0090006859,000010,M,20240604
100,0080006860,000010,0090006860,000010,M,20230429
100,0080006861,000010,0090006861,000010,M,20230604
100,0080006862,000010,0090006862,000010,M,20240710
100,0080006863,000010,0090006863,000010,M,20241227
100,0080006864,000010,0090006864,000010,M,20231004
100,0080006865,000010,0090006865,000010,M,20220630
100,0080006866,000010,0090006866,000010,M,20240113
100,0080006867,000010,0090006867,000010,M,20230610
100,0080006868,000010,0090006868,000010,M,20220912
100,0080006869,000010,0090006869,000010,M,20231002
100,0080006870,000010,0090006870,000010,M,20230105
100,0080006871,000010,0090006871,000010,M,20220729
100,0080006872,000010,0090006872,000010,M,20240224
100,0080006873,000010,0090006873,000010,M,20220114
100,0080006874,000010,0090006874,000010,M,20241212
100,0080006875,000010,0090006875,000010,M,20230517
100,0080006876,000010,0090006876,000010,M,20220811
100,0080006877,000010,0090006877,000010,M,20220614
100,0080006878,000010,0090006878,000010,M,20241126
100,0080006879,000010,0090006879,000010,M,20240604
100,0080006880,000010,0090006880,000010,M,20240622
100,0080006881,000010,0090006881,000010,M,20230609
100,0080006882,000010,0090006882,000010,M,20220224
100,0080006883,000010,0090006883,000010,M,20220424
100,0080006884,000010,0090006884,000010,M,20230105
