MANDT,BUKRS,KUNNR,UMSKS,AUGDT,AUGBL,GJAHR,BELNR,DMBTR,WAERS
100,2000,0000000191,,20230731,0010002599,2024,0010002599,2278.47,EUR
100,1000,0000000106,,20220916,0010002600,2023,0010002600,342.39,EUR
100,2000,0000000498,,20230209,0010002601,2024,0010002601,4747.02,EUR
100,1000,0000000230,,20240425,0010002602,2023,0010002602,192.4,EUR
100,2000,0000000423,,20220719,0010002603,2024,0010002603,3823.23,EUR
100,1000,0000000298,,20220531,0010002604,2023,0010002604,1273.07,EUR
100,2000,0000000038,,20221022,0010002605,2024,0010002605,4415.13,EUR
100,1000,0000000088,,20241122,0010002606,2023,0010002606,861.04,EUR
100,2000,0000000024,,20240705,0010002607,2024,0010002607,1946.47,EUR
100,1000,0000000256,,20231113,0010002608,2023,0010002608,4978.67,EUR
100,2000,0000000171,,20240105,0010002609,2024,0010002609,398.99,EUR
100,1000,0000000489,,20230626,0010002610,2023,0010002610,1617.37,EUR
100,2000,0000000399,,20220714,0010002611,2024,0010002611,1451.7,EUR
100,1000,0000000159,,20220308,0010002612,2023,0010002612,1732.22,EUR
100,2000,0000000398,,20220626,0010002613,2024,0010002613,1179.14,EUR
100,1000,0000000005,,20240716,0010002614,2023,0010002614,4174.28,EUR
100,2000,0000000208,,20220727,0010002615,2024,0010002615,1239.47,EUR
100,1000,0000000441,,20221229,0010002616,2023,0010002616,2867.3,EUR
100,2000,0000000278,,20231109,0010002617,2024,0010002617,1151.49,EUR
100,1000,0000000312,,20240125,0010002618,2023,0010002618,1351.58,EUR
100,2000,0000000141,,20230923,0010002619,2024,0010002619,2588.56,EUR
100,1000,0000000314,,20231215,0010002620,2023,0010002620,3261.13,EUR
100,2000,0000000352,,20241023,0010002621,2024,0010002621,2531.07,EUR
100,1000,0000000492,,20221011,0010002622,2023,0010002622,4183.89,EUR
100,2000,0000000048,,20240612,0010002623,2024,0010002623,4333.97,EUR
100,1000,0000000315,,20240817,0010002624,2023,0010002624,976.11,EUR
100,2000,0000000487,,20230927,0010002625,2024,0010002625,795.76,EUR
100,1000,0000000288,,20230517,0010002626,2023,0010002626,3969.57,EUR
100,2000,0000000276,,20240117,0010002627,2024,0010002627,1078.95,EUR
100,1000,0000000210,,20240512,0010002628,2023,0010002628,4908.02,EUR
100,2000,0000000238,,20230803,0010002629,2024,0010002629,2177.66,EUR
100,1000,0000000168,,20231015,0010002630,2023,0010002630,3038.66,EUR
100,2000,0000000089,,20220419,0010002631,2024,0010002631,1528.25,EUR
100,1000,0000000397,,20220713,0010002632,2023,0010002632,1872.31,EUR
100,2000,0000000315,,20231029,0010002633,2024,0010002633,276.98,EUR
100,1000,0000000343,,20230425,0010002634,2023,0010002634,2200.37,EUR
100,2000,0000000193,,20230130,0010002635,2024,0010002635,4475.25,EUR
100,1000,0000000084,,20231116,0010002636,2023,0010002636,4585.29,EUR
100,2000,0000000145,,20230204,0010002637,2024,0010002637,3068.56,EUR
100,1000,0000000253,,20240203,0010002638,2023,0010002638,3262.62,EUR
100,2000,0000000167,,20231130,0010002639,2024,0010002639,677.72,EUR
100,1000,0000000418,,20240326,0010002640,2023,0010002640,4144.21,EUR
100,2000,0000000422,,20220215,0010002641,2024,0010002641,467.08,EUR
100,1000,0000000097,,20230508,0010002642,2023,0010002642,652.03,EUR
100,2000,0000000320,,20240330,0010002643,2024,0010002643,4976.15,EUR
100,1000,0000000391,,20230728,0010002644,2023,0010002644,1469.43,EUR
100,2000,0000000122,,20220516,0010002645,2024,0010002645,685.3,EUR
100,1000,0000000153,,20231218,0010002646,2023,0010002646,4390.23,EUR
100,2000,0000000303,,20220518,0010002647,2024,0010002647,3370.01,EUR
100,1000,0000000113,,20220313,0010002648,2023,0010002648,1586.57,EUR
100,2000,0000000112,,20221129,0010002649,2024,0010002649,2481.18,EUR
100,1000,0000000225,,20220731,0010002650,2023,0010002650,4485.3,EUR
100,2000,0000000245,,20220119,0010002651,2024,0010002651,3121.02,EUR
100,1000,0000000046,,20230225,0010002652,2023,0010002652,2605.48,EUR
100,2000,0000000264,,20221230,0010002653,2024,0010002653,2637.05,EUR
100,1000,0000000471,,20221107,0010002654,2023,0010002654,3221.97,EUR
100,2000,0000000303,,20220828,0010002655,2024,0010002655,3246.56,EUR
100,1000,0000000332,,20221007,0010002656,2023,0010002656,832.12,EUR
100,2000,0000000462,,20230401,0010002657,2024,0010002657,4078.43,EUR
100,1000,0000000092,,20220919,0010002658,2023,0010002658,4737.59,EUR
100,2000,0000000050,,20231125,0010002659,2024,0010002659,1536.3,EUR
100,1000,0000000182,,20241118,0010002660,2023,0010002660,2992.08,EUR
100,2000,0000000022,,20230523,0010002661,2024,0010002661,342.51,EUR
100,1000,0000000102,,20220208,0010002662,2023,0010002662,1054.7,EUR
100,2000,0000000205,,20241122,0010002663,2024,0010002663,4319.38,EUR
100,1000,0000000170,,20221231,0010002664,2023,0010002664,3087.71,EUR
100,2000,0000000434,,20230710,0010002665,2024,0010002665,2440.82,EUR
100,1000,0000000180,,20241015,0010002666,2023,0010002666,4735.56,EUR
100,2000,0000000127,,20220410,0010002667,2024,0010002667,1760.94,EUR
100,1000,0000000355,,20230813,0010002668,2023,0010002668,1713.67,EUR
100,2000,0000000439,,20230831,0010002669,2024,0010002669,2485.4,EUR
100,1000,0000000257,,20220208,0010002670,2023,0010002670,4115.86,EUR
100,2000,0000000465,,20230427,0010002671,2024,0010002671,1162.89,EUR
100,1000,0000000454,,20230110,0010002672,2023,0010002672,4663.29,EUR
100,2000,0000000201,,20220921,0010002673,2024,0010002673,937.97,EUR
100,1000,0000000292,,20230314,0010002674,2023,0010002674,4625.04,EUR
100,2000,0000000044,,20240209,0010002675,2024,0010002675,3006.19,EUR
100,1000,0000000462,,20230416,0010002676,2023,0010002676,1108.09,EUR
100,2000,0000000017,,20230716,0010002677,2024,0010002677,1528.92,EUR
100,1000,0000000186,,20241007,0010002678,2023,0010002678,2732.02,EUR
100,2000,0000000104,,20240329,0010002679,2024,0010002679,3834.23,EUR
100,1000,0000000060,,20240219,0010002680,2023,0010002680,4066.64,EUR
100,2000,0000000022,,20230217,0010002681,2024,0010002681,343.06,EUR
100,1000,0000000224,,20240605,0010002682,2023,0010002682,1620.06,EUR
100,2000,0000000489,,20220419,0010002683,2024,0010002683,2241.66,EUR
100,1000,0000000315,,20220909,0010002684,2023,0010002684,4202.48,EUR
100,2000,0000000427,,20231105,0010002685,2024,0010002685,2634.12,EUR
100,1000,0000000229,,20231021,0010002686,2023,0010002686,4508.32,EUR
100,2000,0000000292,,20240613,0010002687,2024,0010002687,2369.87,EUR
100,1000,0000000274,,20220418,0010002688,2023,0010002688,645.09,EUR
100,2000,0000000302,,20221204,0010002689,2024,0010002689,1513.54,EUR
100,1000,0000000047,,20241101,0010002690,2023,0010002690,4353.27,EUR
100,2000,0000000061,,20220227,0010002691,2024,0010002691,4396.17,EUR
100,1000,0000000260,,20220220,0010002692,2023,0010002692,4608.75,EUR
100,2000,0000000418,,20230426,0010002693,2024,0010002693,820.41,EUR
100,1000,0000000451,,20240407,0010002694,2023,0010002694,1190.13,EUR
100,2000,0000000205,,20231130,0010002695,2024,0010002695,2997.8,EUR
100,1000,0000000110,,20231112,0010002696,2023,0010002696,447.06,EUR
100,2000,0000000095,,20220810,0010002697,2024,0010002697,2757.27,EUR
100,1000,0000000494,,20231230,0010002698,2023,0010002698,1308.74,EUR
100,2000,0000000409,,20230722,0010002699,2024,0010002699,2769.63,EUR
100,1000,0000000231,,20230330,0010002700,2023,0010002700,342.51,EUR
100,2000,0000000309,,20230826,0010002701,2024,0010002701,335.17,EUR
100,1000,0000000065,,20230228,0010002702,2023,0010002702,1993.61,EUR
100,2000,0000000203,,20240324,0010002703,2024,0010002703,519.93,EUR
100,1000,0000000375,,20230902,0010002704,2023,0010002704,2319.94,EUR
100,2000,0000000380,,20240807,0010002705,2024,0010002705,2917.65,EUR
100,1000,0000000158,,20220219,0010002706,2023,0010002706,3152.72,EUR
100,2000,0000000147,,20221105,0010002707,2024,0010002707,2399.85,EUR
100,1000,0000000024,,20241017,0010002708,2023,0010002708,3503.38,EUR
100,2000,0000000218,,20230902,0010002709,2024,0010002709,3800.9,EUR
100,1000,0000000184,,20220225,0010002710,2023,0010002710,316.13,EUR
100,2000,0000000045,,20231222,0010002711,2024,0010002711,1617.06,EUR
100,1000,0000000125,,20240712,0010002712,2023,0010002712,2418.54,EUR
100,2000,0000000363,,20241231,0010002713,2024,0010002713,371.53,EUR
100,1000,0000000180,,20220101,0010002714,2023,0010002714,1657.32,EUR
100,2000,0000000186,,20220303,0010002715,2024,0010002715,3395.25,EUR
100,1000,0000000058,,20230910,0010002716,2023,0010002716,4399.11,EUR
100,2000,0000000478,,20230812,0010002717,2024,0010002717,3727.71,EUR
100,1000,0000000426,,20230207,0010002718,2023,0010002718,3542.57,EUR
100,2000,0000000369,,20220825,0010002719,2024,0010002719,2614.89,EUR
100,1000,0000000189,,20240225,0010002720,2023,0010002720,1362.87,EUR
100,2000,0000000210,,20240510,0010002721,2024,0010002721,2782.16,EUR
100,1000,0000000304,,20221006,0010002722,2023,0010002722,874.18,EUR
100,2000,0000000368,,20220209,0010002723,2024,0010002723,3189.09,EUR
100,1000,0000000491,,20220213,0010002724,2023,0010002724,2262.53,EUR
100,2000,0000000181,,20230101,0010002725,2024,0010002725,1404.56,EUR
100,1000,0000000246,,20231120,0010002726,2023,0010002726,4366.73,EUR
100,2000,0000000383,,20241206,0010002727,2024,0010002727,2117.91,EUR
100,1000,0000000161,,20241118,0010002728,2023,0010002728,390.51,EUR
100,2000,0000000431,,20241125,0010002729,2024,0010002729,2135.81,EUR
100,1000,0000000056,,20220721,0010002730,2023,0010002730,1555.86,EUR
100,2000,0000000157,,20221204,0010002731,2024,0010002731,647.37,EUR
100,1000,0000000209,,20241026,0010002732,2023,0010002732,805.05,EUR
100,2000,0000000029,,20240715,0010002733,2024,0010002733,339.45,EUR
100,1000,0000000123,,20241116,0010002734,2023,0010002734,2224.4,EUR
100,2000,0000000296,,20240410,0010002735,2024,0010002735,2918.36,EUR
100,1000,0000000410,,20230827,0010002736,2023,0010002736,1896.85,EUR
100,2000,0000000264,,20221219,0010002737,2024,0010002737,3323.42,EUR
100,1000,0000000436,,20230128,0010002738,2023,0010002738,966.3,EUR
100,2000,0000000488,,20240815,0010002739,2024,0010002739,2485.04,EUR
100,1000,0000000354,,20220428,0010002740,2023,0010002740,4912.33,EUR
100,2000,0000000061,,20230912,0010002741,2024,0010002741,3550.72,EUR
100,1000,0000000327,,20230313,0010002742,2023,0010002742,4620.21,EUR
100,2000,0000000215,,20230103,0010002743,2024,0010002743,1128.55,EUR
100,1000,0000000420,,20221016,0010002744,2023,0010002744,2822.88,EUR
100,2000,0000000315,,20240204,0010002745,2024,0010002745,133.03,EUR
100,1000,0000000174,,20230707,0010002746,2023,0010002746,770.0,EUR
100,2000,0000000187,,20240721,0010002747,2024,0010002747,2256.49,EUR
100,1000,0000000231,,20221022,0010002748,2023,0010002748,1745.47,EUR
100,2000,0000000258,,20230208,0010002749,2024,0010002749,3890.08,EUR
100,1000,0000000193,,20230718,0010002750,2023,0010002750,274.19,EUR
100,2000,0000000079,,20220625,0010002751,2024,0010002751,1222.99,EUR
100,1000,0000000107,,20240515,0010002752,2023,0010002752,1145.67,EUR
100,2000,0000000153,,20230810,0010002753,2024,0010002753,4555.03,EUR
100,1000,0000000084,,20220626,0010002754,2023,0010002754,400.05,EUR
100,2000,0000000005,,20241209,0010002755,2024,0010002755,1019.4,EUR
100,1000,0000000378,,20220701,0010002756,2023,0010002756,1557.66,EUR
100,2000,0000000211,,20221203,0010002757,2024,0010002757,656.62,EUR
100,1000,0000000101,,20230517,0010002758,2023,0010002758,2081.34,EUR
100,2000,0000000058,,20231130,0010002759,2024,0010002759,3370.04,EUR
100,1000,0000000069,,20240731,0010002760,2023,0010002760,2526.19,EUR
100,2000,0000000054,,20220629,0010002761,2024,0010002761,673.75,EUR
100,1000,0000000358,,20240923,0010002762,2023,0010002762,1723.9,EUR
100,2000,0000000253,,20220128,0010002763,2024,0010002763,2601.54,EUR
100,1000,0000000078,,20231213,0010002764,2023,0010002764,475.77,EUR
100,2000,0000000166,,20240129,0010002765,2024,0010002765,2418.43,EUR
100,1000,0000000399,,20231201,0010002766,2023,0010002766,2072.95,EUR
100,2000,0000000075,,20221227,0010002767,2024,0010002767,4016.67,EUR
100,1000,0000000172,,20230408,0010002768,2023,0010002768,435.19,EUR
100,2000,0000000005,,20240513,0010002769,2024,0010002769,925.35,EUR
100,1000,0000000420,,20231016,0010002770,2023,0010002770,1953.2,EUR
100,2000,0000000086,,20230909,0010002771,2024,0010002771,2432.46,EUR
100,1000,0000000342,,20240722,0010002772,2023,0010002772,4390.88,EUR
100,2000,0000000088,,20230514,0010002773,2024,0010002773,2941.31,EUR
100,1000,0000000111,,20221113,0010002774,2023,0010002774,507.94,EUR
100,2000,0000000260,,20230515,0010002775,2024,0010002775,3412.07,EUR
100,1000,0000000330,,20221202,0010002776,2023,0010002776,2988.96,EUR
100,2000,0000000061,,20221106,0010002777,2024,0010002777,2776.53,EUR
100,1000,0000000062,,20220516,0010002778,2023,0010002778,3402.58,EUR
100,2000,0000000090,,20240716,0010002779,2024,0010002779,1931.95,EUR
100,1000,0000000018,,20230319,0010002780,2023,0010002780,1009.22,EUR
100,2000,0000000146,,20240607,0010002781,2024,0010002781,3908.92,EUR
100,1000,0000000334,,20221024,0010002782,2023,0010002782,4607.8,EUR
100,2000,0000000225,,20220628,0010002783,2024,0010002783,2583.85,EUR
100,1000,0000000481,,20240120,0010002784,2023,0010002784,1053.34,EUR
100,2000,0000000035,,20220725,0010002785,2024,0010002785,148.63,EUR
100,1000,0000000399,,20220617,0010002786,2023,0010002786,4646.41,EUR
100,2000,0000000149,,20231221,0010002787,2024,0010002787,2295.53,EUR
100,1000,0000000271,,20230105,0010002788,2023,0010002788,2261.12,EUR
100,2000,0000000168,,20241017,0010002789,2024,0010002789,4310.11,EUR
100,1000,0000000469,,20220713,0010002790,2023,0010002790,497.47,EUR
100,2000,0000000331,,20231207,0010002791,2024,0010002791,4006.79,EUR
100,1000,0000000406,,20220410,0010002792,2023,0010002792,1799.03,EUR
100,2000,0000000341,,20230527,0010002793,2024,0010002793,3413.8,EUR
100,1000,0000000480,,20220312,0010002794,2023,0010002794,1373.03,EUR
100,2000,0000000300,,20221023,0010002795,2024,0010002795,993.98,EUR
100,1000,0000000225,,20240703,0010002796,2023,0010002796,947.06,EUR
100,2000,0000000325,,20220807,0010002797,2024,0010002797,4053.71,EUR
100,1000,0000000475,,20241124,0010002798,2023,0010002798,3291.57,EUR
100,2000,0000000069,,20231230,0010002799,2024,0010002799,991.12,EUR
100,1000,0000000338,,20230926,0010002800,2023,0010002800,1672.63,EUR
100,2000,0000000143,,20220623,0010002801,2024,0010002801,2569.86,EUR
100,1000,0000000252,,20221124,0010002802,2023,0010002802,4148.77,EUR
100,2000,0000000323,,20230918,0010002803,2024,0010002803,1921.67,EUR
100,1000,0000000295,,20220103,0010002804,2023,0010002804,2045.9,EUR
100,2000,0000000299,,20231011,0010002805,2024,0010002805,4584.45,EUR
100,1000,0000000412,,20230131,0010002806,2023,0010002806,393.73,EUR
100,2000,0000000082,,20240602,0010002807,2024,0010002807,4776.75,EUR
100,1000,0000000003,,20240325,0010002808,2023,0010002808,2982.34,EUR
100,2000,0000000015,,20220321,0010002809,2024,0010002809,2284.21,EUR
100,1000,0000000179,,20221004,0010002810,2023,0010002810,878.86,EUR
100,2000,0000000069,,20240124,0010002811,2024,0010002811,4262.97,EUR
100,1000,0000000158,,20220131,0010002812,2023,0010002812,2691.69,EUR
100,2000,0000000143,,20230319,0010002813,2024,0010002813,2075.87,EUR
100,1000,0000000324,,20230501,0010002814,2023,0010002814,4055.91,EUR
100,2000,0000000112,,20231126,0010002815,2024,0010002815,4234.95,EUR
100,1000,0000000305,,20240406,0010002816,2023,0010002816,3013.45,EUR
100,2000,0000000058,,20220226,0010002817,2024,0010002817,989.88,EUR
100,1000,0000000113,,20220119,0010002818,2023,0010002818,1464.58,EUR
100,2000,0000000494,,20241220,0010002819,2024,0010002819,1647.42,EUR
100,1000,0000000449,,20240610,0010002820,2023,0010002820,3090.46,EUR
100,2000,0000000039,,20230309,0010002821,2024,0010002821,3620.89,EUR
100,1000,0000000024,,20220112,0010002822,2023,0010002822,3573.69,EUR
100,2000,0000000208,,20220112,0010002823,2024,0010002823,4536.21,EUR
100,1000,0000000259,,20230126,0010002824,2023,0010002824,4116.37,EUR
100,2000,0000000201,,20220429,0010002825,2024,0010002825,3437.41,EUR
100,1000,0000000124,,20240626,0010002826,2023,0010002826,4255.25,EUR
100,2000,0000000346,,20241006,0010002827,2024,0010002827,4473.9,EUR
100,1000,0000000272,,20231205,0010002828,2023,0010002828,4430.88,EUR
100,2000,0000000111,,20230720,0010002829,2024,0010002829,4361.35,EUR
100,1000,0000000432,,20220821,0010002830,2023,0010002830,3147.25,EUR
100,2000,0000000263,,20240901,0010002831,2024,0010002831,1772.11,EUR
100,1000,0000000253,,20220320,0010002832,2023,0010002832,4300.38,EUR
100,2000,0000000114,,20230427,0010002833,2024,0010002833,1624.72,EUR
100,1000,0000000112,,20240922,0010002834,2023,0010002834,4009.51,EUR
100,2000,0000000051,,20241029,0010002835,2024,0010002835,817.87,EUR
100,1000,0000000455,,20240414,0010002836,2023,0010002836,458.93,EUR
100,2000,0000000425,,20230714,0010002837,2024,0010002837,2842.83,EUR
100,1000,0000000271,,20230715,0010002838,2023,0010002838,2475.58,EUR
100,2000,0000000289,,20240909,0010002839,2024,0010002839,2783.11,EUR
100,1000,0000000455,,20240720,0010002840,2023,0010002840,1783.16,EUR
100,2000,0000000475,,20220206,0010002841,2024,0010002841,1088.19,EUR
100,1000,0000000191,,20240502,0010002842,2023,0010002842,1864.11,EUR
100,2000,0000000442,,20230130,0010002843,2024,0010002843,401.24,EUR
100,1000,0000000322,,20230926,0010002844,2023,0010002844,3747.91,EUR
100,2000,0000000205,,20230227,0010002845,2024,0010002845,4808.62,EUR
100,1000,0000000453,,20240221,0010002846,2023,0010002846,1278.22,EUR
100,2000,0000000365,,20240512,0010002847,2024,0010002847,3878.53,EUR
100,1000,0000000393,,20241028,0010002848,2023,0010002848,173.69,EUR
100,2000,0000000169,,20230124,0010002849,2024,0010002849,3527.32,EUR
100,1000,0000000308,,20230812,0010002850,2023,0010002850,3762.2,EUR
100,2000,0000000242,,20230225,0010002851,2024,0010002851,2743.5,EUR
100,1000,0000000384,,20221123,0010002852,2023,0010002852,4398.01,EUR
100,2000,0000000289,,20231101,0010002853,2024,0010002853,3344.57,EUR
100,1000,0000000014,,20220301,0010002854,2023,0010002854,3781.48,EUR
100,2000,0000000248,,20241207,0010002855,2024,0010002855,2116.33,EUR
100,1000,0000000354,,20240906,0010002856,2023,0010002856,3854.95,EUR
100,2000,0000000434,,20240216,0010002857,2024,0010002857,2649.64,EUR
100,1000,0000000068,,20241209,0010002858,2023,0010002858,1838.85,EUR
100,2000,0000000420,,20241227,0010002859,2024,0010002859,3318.65,EUR
100,1000,0000000178,,20240829,0010002860,2023,0010002860,460.08,EUR
100,2000,0000000260,,20240915,0010002861,2024,0010002861,2629.48,EUR
100,1000,0000000079,,20240810,0010002862,2023,0010002862,4298.54,EUR
100,2000,0000000407,,20240125,0010002863,2024,0010002863,1685.82,EUR
100,1000,0000000029,,20220119,0010002864,2023,0010002864,3778.91,EUR
100,2000,0000000338,,20240806,0010002865,2024,0010002865,3653.36,EUR
