MANDT,AUFNR,POSNR,MATNR,PSMNG,MEINS,WERKS
100,1006622,0001,MAT000272,6280,ST,1000
100,1006623,0001,MAT000152,415,ST,1100
100,1006624,0001,MAT000324,4270,ST,1000
100,1006625,0001,MAT000144,8659,ST,1000
100,1006626,0001,MAT000465,732,ST,1000
100,1006627,0001,MAT000274,5436,ST,1100
100,1006628,0001,MAT000117,2679,ST,1000
100,1006629,0001,MAT000104,5229,ST,1000
100,1006630,0001,MAT000357,5528,ST,1000
100,1006631,0001,MAT000018,8656,ST,1000
100,1006632,0001,MAT000491,2215,ST,1100
100,1006633,0001,MAT000289,493,ST,1200
100,1006634,0001,MAT000371,5096,ST,1100
100,1006635,0001,MAT000329,119,ST,1200
100,1006636,0001,MAT000065,6496,ST,1200
100,1006637,0001,MAT000421,2639,ST,1200
100,1006638,0001,MAT000004,1899,ST,1200
100,1006639,0001,MAT000222,8998,ST,1100
100,1006640,0001,MAT000426,293,ST,1000
100,1006641,0001,MAT000002,7299,ST,1100
100,1006642,0001,MAT000281,8659,ST,1200
100,1006643,0001,MAT000199,9530,ST,1200
100,1006644,0001,MAT000195,146,ST,1100
100,1006645,0001,MAT000011,3640,ST,1100
100,1006646,0001,MAT000358,3236,ST,1000
100,1006647,0001,MAT000341,7100,ST,1100
100,1006648,0001,MAT000367,7422,ST,1000
100,1006649,0001,MAT000402,4956,ST,1100
100,1006650,0001,MAT000004,7299,ST,1200
100,1006651,0001,MAT000166,1733,ST,1100
100,1006652,0001,MAT000194,5710,ST,1000
100,1006653,0001,MAT000183,9515,ST,1000
100,1006654,0001,MAT000249,9080,ST,1000
100,1006655,0001,MAT000421,9486,ST,1200
100,1006656,0001,MAT000197,4650,ST,1000
100,1006657,0001,MAT000412,4786,ST,1100
100,1006658,0001,MAT000355,5642,ST,1100
100,1006659,0001,MAT000421,8049,ST,1200
100,1006660,0001,MAT000014,4061,ST,1000
100,1006661,0001,MAT000341,2373,ST,1200
100,1006662,0001,MAT000403,2351,ST,1200
100,1006663,0001,MAT000197,4427,ST,1200
100,1006664,0001,MAT000304,6297,ST,1100
100,1006665,0001,MAT000272,4934,ST,1000
100,1006666,0001,MAT000017,7102,ST,1000
100,1006667,0001,MAT000453,3757,ST,1000
100,1006668,0001,MAT000095,943,ST,1000
100,1006669,0001,MAT000347,2965,ST,1200
100,1006670,0001,MAT000474,4288,ST,1100
100,1006671,0001,MAT000200,3634,ST,1000
100,1006672,0001,MAT000002,5873,ST,1100
100,1006673,0001,MAT000375,3338,ST,1000
100,1006674,0001,MAT000258,7867,ST,1000
100,1006675,0001,MAT000069,6541,ST,1100
100,1006676,0001,MAT000211,9349,ST,1000
100,1006677,0001,MAT000019,8865,ST,1000
100,1006678,0001,MAT000154,2706,ST,1200
100,1006679,0001,MAT000263,3214,ST,1100
100,1006680,0001,MAT000355,6875,ST,1000
100,1006681,0001,MAT000018,978,ST,1100
100,1006682,0001,MAT000249,5936,ST,1200
100,1006683,0001,MAT000416,9705,ST,1200
100,1006684,0001,MAT000016,707,ST,1000
100,1006685,0001,MAT000355,4110,ST,1200
100,1006686,0001,MAT000341,688,ST,1200
100,1006687,0001,MAT000095,6544,ST,1200
100,1006688,0001,MAT000440,8983,ST,1200
100,1006689,0001,MAT000153,2014,ST,1200
100,1006690,0001,MAT000150,8047,ST,1200
100,1006691,0001,MAT000153,4531,ST,1100
100,1006692,0001,MAT000426,4499,ST,1100
100,1006693,0001,MAT000191,7012,ST,1100
100,1006694,0001,MAT000065,5200,ST,1000
100,1006695,0001,MAT000200,5635,ST,1100
100,1006696,0001,MAT000104,3608,ST,1100
100,1006697,0001,MAT000263,6427,ST,1100
100,1006698,0001,MAT000371,5816,ST,1200
100,1006699,0001,MAT000113,1414,ST,1200
100,1006700,0001,MAT000104,6223,ST,1200
100,1006701,0001,MAT000289,8516,ST,1000
100,1006702,0001,MAT000491,2322,ST,1100
100,1006703,0001,MAT000280,9553,ST,1000
100,1006704,0001,MAT000428,8612,ST,1200
100,1006705,0001,MAT000201,2927,ST,1100
100,1006706,0001,MAT000080,3359,ST,1100
100,1006707,0001,MAT000213,3408,ST,1000
100,1006708,0001,MAT000222,3646,ST,1200
100,1006709,0001,MAT000293,3246,ST,1200
100,1006710,0001,MAT000016,4971,ST,1100
100,1006711,0001,MAT000324,3323,ST,1000
100,1006712,0001,MAT000199,6125,ST,1000
100,1006713,0001,MAT000289,6480,ST,1000
100,1006714,0001,MAT000117,8018,ST,1100
100,1006715,0001,MAT000235,4606,ST,1200
100,1006716,0001,MAT000344,3127,ST,1200
100,1006717,0001,MAT000422,1323,ST,1100
100,1006718,0001,MAT000017,167,ST,1100
100,1006719,0001,MAT000289,7858,ST,1200
100,1006720,0001,MAT000433,6909,ST,1200
100,1006721,0001,MAT000181,7289,ST,1100
100,1006722,0001,MAT000414,2799,ST,1100
100,1006723,0001,MAT000211,5790,ST,1100
100,1006724,0001,MAT000261,4692,ST,1200
100,1006725,0001,MAT000108,9360,ST,1000
100,1006726,0001,MAT000108,2017,ST,1200
100,1006727,0001,MAT000200,8092,ST,1100
100,1006728,0001,MAT000304,2825,ST,1100
100,1006729,0001,MAT000015,5336,ST,1100
100,1006730,0001,MAT000197,3579,ST,1200
100,1006731,0001,MAT000335,1181,ST,1000
100,1006732,0001,MAT000371,968,ST,1200
100,1006733,0001,MAT000004,1812,ST,1100
100,1006734,0001,MAT000206,2458,ST,1000
100,1006735,0001,MAT000167,832,ST,1100
100,1006736,0001,MAT000005,9097,ST,1000
100,1006737,0001,MAT000311,1289,ST,1200
100,1006738,0001,MAT000263,8289,ST,1000
100,1006739,0001,MAT000471,2585,ST,1000
100,1006740,0001,MAT000010,3263,ST,1200
100,1006741,0001,MAT000355,2552,ST,1100
100,1006742,0001,MAT000417,9310,ST,1000
100,1006743,0001,MAT000154,6265,ST,1200
100,1006744,0001,MAT000174,4170,ST,1200
100,1006745,0001,MAT000487,1220,ST,1200
100,1006746,0001,MAT000413,4929,ST,1200
100,1006747,0001,MAT000082,4522,ST,1000
100,1006748,0001,MAT000018,924,ST,1100
100,1006749,0001,MAT000262,3990,ST,1200
100,1006750,0001,MAT000421,3989,ST,1100
100,1006751,0001,MAT000242,1685,ST,1000
100,1006752,0001,MAT000211,430,ST,1200
100,1006753,0001,MAT000111,4873,ST,1000
100,1006754,0001,MAT000375,4220,ST,1100
100,1006755,0001,MAT000178,7359,ST,1100
100,1006756,0001,MAT000417,6196,ST,1100
100,1006757,0001,MAT000375,8664,ST,1000
100,1006758,0001,MAT000315,2172,ST,1000
100,1006759,0001,MAT000414,468,ST,1100
100,1006760,0001,MAT000174,5206,ST,1200
100,1006761,0001,MAT000189,5259,ST,1000
100,1006762,0001,MAT000231,7519,ST,1000
100,1006763,0001,MAT000211,1800,ST,1200
100,1006764,0001,MAT000465,9536,ST,1000
100,1006765,0001,MAT000003,9191,ST,1000
100,1006766,0001,MAT000428,2202,ST,1200
100,1006767,0001,MAT000109,8866,ST,1000
100,1006768,0001,MAT000005,1106,ST,1100
100,1006769,0001,MAT000474,1103,ST,1200
100,1006770,0001,MAT000367,6434,ST,1100
100,1006771,0001,MAT000263,3395,ST,1100
100,1006772,0001,MAT000352,3826,ST,1200
100,1006773,0001,MAT000109,1127,ST,1200
100,1006774,0001,MAT000290,514,ST,1000
100,1006775,0001,MAT000003,3595,ST,1100
100,1006776,0001,MAT000178,9727,ST,1200
100,1006777,0001,MAT000167,3778,ST,1100
100,1006778,0001,MAT000219,3583,ST,1000
100,1006779,0001,MAT000117,2653,ST,1000
100,1006780,0001,MAT000179,4573,ST,1200
100,1006781,0001,MAT000191,1292,ST,1000
100,1006782,0001,MAT000294,9147,ST,1000
100,1006783,0001,MAT000383,1110,ST,1100
100,1006784,0001,MAT000357,405,ST,1200
100,1006785,0001,MAT000274,5260,ST,1000
100,1006786,0001,MAT000100,7233,ST,1000
100,1006787,0001,MAT000189,4775,ST,1000
100,1006788,0001,MAT000077,6236,ST,1200
100,1006789,0001,MAT000471,6948,ST,1000
100,1006790,0001,MAT000440,1109,ST,1100
100,1006791,0001,MAT000071,1714,ST,1000
100,1006792,0001,MAT000372,5000,ST,1200
100,1006793,0001,MAT000355,4119,ST,1200
100,1006794,0001,MAT000422,3287,ST,1100
100,1006795,0001,MAT000009,5843,ST,1000
100,1006796,0001,MAT000015,3278,ST,1100
100,1006797,0001,MAT000365,5483,ST,1200
100,1006798,0001,MAT000499,3533,ST,1200
100,1006799,0001,MAT000064,6583,ST,1000
100,1006800,0001,MAT000266,1936,ST,1000
100,1006801,0001,MAT000238,7675,ST,1100
100,1006802,0001,MAT000500,2092,ST,1100
100,1006803,0001,MAT000289,6739,ST,1100
100,1006804,0001,MAT000001,6619,ST,1100
100,1006805,0001,MAT000290,3599,ST,1200
100,1006806,0001,MAT000329,3921,ST,1000
100,1006807,0001,MAT000379,3682,ST,1100
100,1006808,0001,MAT000148,7764,ST,1100
100,1006809,0001,MAT000403,3017,ST,1100
100,1006810,0001,MAT000168,1528,ST,1100
100,1006811,0001,MAT000108,3524,ST,1200
100,1006812,0001,MAT000206,7303,ST,1000
100,1006813,0001,MAT000421,870,ST,1000
100,1006814,0001,MAT000249,6237,ST,1200
100,1006815,0001,MAT000499,7913,ST,1200
100,1006816,0001,MAT000015,7293,ST,1100
100,1006817,0001,MAT000191,8453,ST,1200
100,1006818,0001,MAT000427,5007,ST,1000
100,1006819,0001,MAT000379,361,ST,1100
100,1006820,0001,MAT000343,4056,ST,1200
100,1006821,0001,MAT000108,8164,ST,1000
100,1006822,0001,MAT000471,9302,ST,1000
100,1006823,0001,MAT000071,1202,ST,1100
100,1006824,0001,MAT000064,2957,ST,1100
100,1006825,0001,MAT000231,6858,ST,1100
100,1006826,0001,MAT000167,1653,ST,1100
100,1006827,0001,MAT000064,9255,ST,1000
100,1006828,0001,MAT000345,5622,ST,1000
100,1006829,0001,MAT000426,8760,ST,1100
100,1006830,0001,MAT000312,483,ST,1000
100,1006831,0001,MAT000077,3485,ST,1100
100,1006832,0001,MAT000017,9683,ST,1200
100,1006833,0001,MAT000011,4500,ST,1000
100,1006834,0001,MAT000205,4816,ST,1200
100,1006835,0001,MAT000007,4523,ST,1100
100,1006836,0001,MAT000497,2997,ST,1200
100,1006837,0001,MAT000427,3203,ST,1000
100,1006838,0001,MAT000403,448,ST,1000
100,1006839,0001,MAT000069,1216,ST,1100
100,1006840,0001,MAT000220,377,ST,1100
100,1006841,0001,MAT000341,9423,ST,1200
100,1006842,0001,MAT000174,2250,ST,1200
100,1006843,0001,MAT000231,835,ST,1200
100,1006844,0001,MAT000002,5033,ST,1200
100,1006845,0001,MAT000258,622,ST,1000
100,1006846,0001,MAT000171,1202,ST,1200
100,1006847,0001,MAT000402,5251,ST,1100
100,1006848,0001,MAT000358,3013,ST,1000
100,1006849,0001,MAT000304,9096,ST,1000
100,1006850,0001,MAT000153,7589,ST,1100
100,1006851,0001,MAT000219,9340,ST,1000
100,1006852,0001,MAT000500,8287,ST,1100
100,1006853,0001,MAT000211,7304,ST,1200
100,1006854,0001,MAT000440,6397,ST,1100
100,1006855,0001,MAT000428,3918,ST,1200
100,1006856,0001,MAT000261,995,ST,1000
100,1006857,0001,MAT000383,8279,ST,1100
100,1006858,0001,MAT000261,5037,ST,1100
100,1006859,0001,MAT000077,3790,ST,1200
100,1006860,0001,MAT000282,7557,ST,1000
100,1006861,0001,MAT000375,9080,ST,1000
100,1006862,0001,MAT000206,2680,ST,1000
100,1006863,0001,MAT000491,5850,ST,1200
100,1006864,0001,MAT000341,6811,ST,1200
100,1006865,0001,MAT000421,4963,ST,1200
100,1006866,0001,MAT000274,5855,ST,1000
100,1006867,0001,MAT000064,5680,ST,1200
100,1006868,0001,MAT000005,6103,ST,1200
100,1006869,0001,MAT000487,5777,ST,1100
100,1006870,0001,MAT000426,1070,ST,1200
100,1006871,0001,MAT000427,164,ST,1000
100,1006872,0001,MAT000104,5027,ST,1200
100,1006873,0001,MAT000315,9627,ST,1100
100,1006874,0001,MAT000010,6030,ST,1000
100,1006875,0001,MAT000357,1901,ST,1000
100,1006876,0001,MAT000301,6575,ST,1200
100,1006877,0001,MAT000154,9551,ST,1100
100,1006878,0001,MAT000006,9111,ST,1200
100,1006879,0001,MAT000168,8554,ST,1000
100,1006880,0001,MAT000465,3374,ST,1000
100,1006881,0001,MAT000113,5089,ST,1100
100,1006882,0001,MAT000015,9327,ST,1200
100,1006883,0001,MAT000195,4471,ST,1200
100,1006884,0001,MAT000152,7971,ST,1000
100,1006885,0001,MAT000404,6596,ST,1100
100,1006886,0001,MAT000261,8247,ST,1200
100,1006887,0001,MAT000310,7435,ST,1100
100,1006888,0001,MAT000375,1622,ST,1000
100,1006889,0001,MAT000071,2771,ST,1000
100,1006890,0001,MAT000125,1678,ST,1000
100,1006891,0001,MAT000175,784,ST,1200
100,1006892,0001,MAT000080,9473,ST,1100
100,1006893,0001,MAT000274,3590,ST,1100
100,1006894,0001,MAT000109,2005,ST,1100
100,1006895,0001,MAT000372,3857,ST,1100
100,1006896,0001,MAT000249,6173,ST,1200
100,1006897,0001,MAT000411,5437,ST,1000
100,1006898,0001,MAT000001,900,ST,1200
100,1006899,0001,MAT000183,5363,ST,1100
100,1006900,0001,MAT000150,2736,ST,1100
100,1006901,0001,MAT000315,8391,ST,1200
100,1006902,0001,MAT000354,6648,ST,1200
100,1006903,0001,MAT000083,3243,ST,1200
100,1006904,0001,MAT000095,8675,ST,1200
100,1006905,0001,MAT000009,2374,ST,1000
100,1006906,0001,MAT000095,2562,ST,1200
100,1006907,0001,MAT000258,7277,ST,1000
100,1006908,0001,MAT000345,3350,ST,1000
100,1006909,0001,MAT000093,952,ST,1100
100,1006910,0001,MAT000310,980,ST,1200
100,1006911,0001,MAT000100,8881,ST,1100
100,1006912,0001,MAT000144,5952,ST,1000
100,1006913,0001,MAT000315,5082,ST,1000
100,1006914,0001,MAT000083,2847,ST,1000
100,1006915,0001,MAT000440,5741,ST,1200
100,1006916,0001,MAT000419,5874,ST,1100
100,1006917,0001,MAT000411,6690,ST,1000
100,1006918,0001,MAT000066,9715,ST,1100
100,1006919,0001,MAT000018,2572,ST,1200
100,1006920,0001,MAT000402,3984,ST,1100
100,1006921,0001,MAT000159,2083,ST,1100
100,1006922,0001,MAT000080,5823,ST,1100
100,1006923,0001,MAT000222,4683,ST,1200
100,1006924,0001,MAT000358,6132,ST,1000
100,1006925,0001,MAT000016,9869,ST,1000
100,1006926,0001,MAT000201,6523,ST,1100
100,1006927,0001,MAT000383,7475,ST,1000
100,1006928,0001,MAT000189,8679,ST,1000
100,1006929,0001,MAT000153,1509,ST,1000
100,1006930,0001,MAT000431,1029,ST,1100
100,1006931,0001,MAT000192,9938,ST,1200
100,1006932,0001,MAT000310,3452,ST,1100
100,1006933,0001,MAT000239,1008,ST,1100
100,1006934,0001,MAT000465,6317,ST,1100
100,1006935,0001,MAT000249,3623,ST,1000
100,1006936,0001,MAT000197,6584,ST,1100
100,1006937,0001,MAT000289,4107,ST,1000
100,1006938,0001,MAT000019,7357,ST,1200
100,1006939,0001,MAT000422,6022,ST,1100
100,1006940,0001,MAT000064,1499,ST,1200
100,1006941,0001,MAT000379,3527,ST,1100
100,1006942,0001,MAT000294,4301,ST,1000
100,1006943,0001,MAT000371,3411,ST,1100
100,1006944,0001,MAT000451,2692,ST,1100
100,1006945,0001,MAT000422,8055,ST,1200
100,1006946,0001,MAT000148,5222,ST,1100
100,1006947,0001,MAT000093,4880,ST,1200
100,1006948,0001,MAT000211,1700,ST,1200
100,1006949,0001,MAT000199,3372,ST,1200
100,1006950,0001,MAT000015,4970,ST,1000
100,1006951,0001,MAT000428,9972,ST,1000
100,1006952,0001,MAT000372,7356,ST,1200
100,1006953,0001,MAT000201,9337,ST,1000
100,1006954,0001,MAT000093,2772,ST,1200
100,1006955,0001,MAT000135,7348,ST,1100
100,1006956,0001,MAT000010,1773,ST,1200
100,1006957,0001,MAT000200,5354,ST,1100
100,1006958,0001,MAT000011,8404,ST,1000
100,1006959,0001,MAT000483,5040,ST,1000
100,1006960,0001,MAT000104,9560,ST,1200
100,1006961,0001,MAT000431,2692,ST,1000
100,1006962,0001,MAT000194,5711,ST,1000
100,1006963,0001,MAT000239,8355,ST,1200
100,1006964,0001,MAT000358,181,ST,1000
100,1006965,0001,MAT000148,2326,ST,1200
100,1006966,0001,MAT000167,7315,ST,1000
100,1006967,0001,MAT000189,8003,ST,1100
100,1006968,0001,MAT000080,3513,ST,1100
100,1006969,0001,MAT000008,7652,ST,1200
100,1006970,0001,MAT000422,3439,ST,1200
100,1006971,0001,MAT000166,9454,ST,1200
100,1006972,0001,MAT000191,6017,ST,1000
100,1006973,0001,MAT000440,5914,ST,1100
100,1006974,0001,MAT000007,6267,ST,1000
100,1006975,0001,MAT000171,4163,ST,1100
100,1006976,0001,MAT000421,422,ST,1100
100,1006977,0001,MAT000416,4856,ST,1000
100,1006978,0001,MAT000124,1964,ST,1000
100,1006979,0001,MAT000275,8288,ST,1000
100,1006980,0001,MAT000304,412,ST,1100
100,1006981,0001,MAT000426,4293,ST,1000
100,1006982,0001,MAT000231,4352,ST,1100
100,1006983,0001,MAT000221,5599,ST,1000
100,1006984,0001,MAT000019,4873,ST,1000
100,1006985,0001,MAT000201,5641,ST,1100
100,1006986,0001,MAT000154,612,ST,1100
100,1006987,0001,MAT000104,794,ST,1100
100,1006988,0001,MAT000262,898,ST,1000
100,1006989,0001,MAT000250,3308,ST,1200
100,1006990,0001,MAT000183,7732,ST,1000
100,1006991,0001,MAT000199,9062,ST,1200
100,1006992,0001,MAT000433,5481,ST,1200
100,1006993,0001,MAT000289,3944,ST,1100
100,1006994,0001,MAT000016,9528,ST,1000
100,1006995,0001,MAT000315,6680,ST,1000
100,1006996,0001,MAT000109,2236,ST,1000
100,1006997,0001,MAT000179,8653,ST,1200
100,1006998,0001,MAT000383,5844,ST,1000
100,1006999,0001,MAT000183,7212,ST,1200
100,1007000,0001,MAT000310,6661,ST,1100
100,1007001,0001,MAT000069,710,ST,1100
100,1007002,0001,MAT000341,580,ST,1200
100,1007003,0001,MAT000211,8552,ST,1100
100,1007004,0001,MAT000009,2519,ST,1200
100,1007005,0001,MAT000205,3712,ST,1100
100,1007006,0001,MAT000294,6784,ST,1000
100,1007007,0001,MAT000075,9461,ST,1000
100,1007008,0001,MAT000354,4265,ST,1000
100,1007009,0001,MAT000154,7028,ST,1200
100,1007010,0001,MAT000148,113,ST,1000
100,1007011,0001,MAT000154,997,ST,1000
100,1007012,0001,MAT000009,3967,ST,1000
100,1007013,0001,MAT000414,183,ST,1000
100,1007014,0001,MAT000412,3420,ST,1000
100,1007015,0001,MAT000347,6166,ST,1200
100,1007016,0001,MAT000372,6369,ST,1000
100,1007017,0001,MAT000379,9489,ST,1100
100,1007018,0001,MAT000239,430,ST,1200
100,1007019,0001,MAT000261,4860,ST,1100
100,1007020,0001,MAT000238,2574,ST,1200
100,1007021,0001,MAT000071,7304,ST,1200
100,1007022,0001,MAT000064,3476,ST,1100
100,1007023,0001,MAT000104,1504,ST,1000
100,1007024,0001,MAT000016,8646,ST,1100
100,1007025,0001,MAT000344,3440,ST,1100
100,1007026,0001,MAT000274,5280,ST,1100
100,1007027,0001,MAT000017,3147,ST,1000
100,1007028,0001,MAT000451,3496,ST,1200
100,1007029,0001,MAT000414,5565,ST,1000
100,1007030,0001,MAT000154,9854,ST,1200
100,1007031,0001,MAT000189,4038,ST,1200
100,1007032,0001,MAT000417,2752,ST,1000
100,1007033,0001,MAT000414,4687,ST,1100
100,1007034,0001,MAT000414,9953,ST,1000
100,1007035,0001,MAT000189,2500,ST,1100
100,1007036,0001,MAT000083,9989,ST,1200
100,1007037,0001,MAT000159,3810,ST,1000
100,1007038,0001,MAT000082,9009,ST,1000
100,1007039,0001,MAT000093,9243,ST,1000
100,1007040,0001,MAT000280,1100,ST,1200
100,1007041,0001,MAT000266,3499,ST,1100
100,1007042,0001,MAT000433,7067,ST,1000
100,1007043,0001,MAT000154,4566,ST,1000
100,1007044,0001,MAT000274,7970,ST,1100
100,1007045,0001,MAT000238,8653,ST,1100
100,1007046,0001,MAT000135,6189,ST,1000
100,1007047,0001,MAT000178,4805,ST,1000
100,1007048,0001,MAT000294,5637,ST,1000
100,1007049,0001,MAT000065,4140,ST,1200
100,1007050,0001,MAT000297,5513,ST,1200
100,1007051,0001,MAT000453,3388,ST,1000
100,1007052,0001,MAT000075,4505,ST,1000
100,1007053,0001,MAT000345,3628,ST,1100
100,1007054,0001,MAT000168,8463,ST,1000
100,1007055,0001,MAT000293,9301,ST,1200
100,1007056,0001,MAT000015,9871,ST,1100
100,1007057,0001,MAT000266,9248,ST,1200
100,1007058,0001,MAT000197,5886,ST,1000
100,1007059,0001,MAT000301,2778,ST,1000
100,1007060,0001,MAT000451,189,ST,1100
100,1007061,0001,MAT000069,9174,ST,1200
100,1007062,0001,MAT000263,5296,ST,1000
100,1007063,0001,MAT000404,2777,ST,1000
100,1007064,0001,MAT000070,7775,ST,1000
100,1007065,0001,MAT000239,7272,ST,1200
100,1007066,0001,MAT000329,5982,ST,1000
100,1007067,0001,MAT000192,2947,ST,1200
100,1007068,0001,MAT000066,2080,ST,1000
100,1007069,0001,MAT000249,3931,ST,1000
100,1007070,0001,MAT000167,9026,ST,1200
100,1007071,0001,MAT000372,7657,ST,1000
100,1007072,0001,MAT000465,2639,ST,1000
100,1007073,0001,MAT000402,8659,ST,1200
100,1007074,0001,MAT000100,9319,ST,1000
100,1007075,0001,MAT000371,6412,ST,1000
100,1007076,0001,MAT000293,4789,ST,1100
100,1007077,0001,MAT000194,262,ST,1200
100,1007078,0001,MAT000304,3258,ST,1200
100,1007079,0001,MAT000071,282,ST,1100
100,1007080,0001,MAT000213,495,ST,1100
100,1007081,0001,MAT000017,2249,ST,1100
100,1007082,0001,MAT000315,5424,ST,1000
100,1007083,0001,MAT000009,4019,ST,1000
100,1007084,0001,MAT000143,4683,ST,1200
100,1007085,0001,MAT000006,433,ST,1200
100,1007086,0001,MAT000474,6812,ST,1000
100,1007087,0001,MAT000231,9164,ST,1000
100,1007088,0001,MAT000004,4118,ST,1200
100,1007089,0001,MAT000403,4399,ST,1200
100,1007090,0001,MAT000453,7341,ST,1000
100,1007091,0001,MAT000335,4886,ST,1200
100,1007092,0001,MAT000289,4274,ST,1100
100,1007093,0001,MAT000310,3717,ST,1000
100,1007094,0001,MAT000357,9142,ST,1200
100,1007095,0001,MAT000347,3069,ST,1000
100,1007096,0001,MAT000262,237,ST,1000
100,1007097,0001,MAT000465,5343,ST,1200
100,1007098,0001,MAT000294,5243,ST,1200
100,1007099,0001,MAT000002,4859,ST,1000
100,1007100,0001,MAT000414,5795,ST,1100
100,1007101,0001,MAT000144,6375,ST,1100
100,1007102,0001,MAT000312,9961,ST,1100
100,1007103,0001,MAT000003,8472,ST,1100
100,1007104,0001,MAT000082,704,ST,1100
100,1007105,0001,MAT000205,3002,ST,1100
100,1007106,0001,MAT000005,6263,ST,1000
100,1007107,0001,MAT000341,5041,ST,1200
100,1007108,0001,MAT000216,2677,ST,1000
100,1007109,0001,MAT000017,1958,ST,1000
100,1007110,0001,MAT000433,1093,ST,1200
100,1007111,0001,MAT000426,9101,ST,1100
100,1007112,0001,MAT000166,5893,ST,1200
100,1007113,0001,MAT000440,5961,ST,1100
100,1007114,0001,MAT000238,247,ST,1100
100,1007115,0001,MAT000153,4138,ST,1100
100,1007116,0001,MAT000297,7819,ST,1000
100,1007117,0001,MAT000086,3356,ST,1000
100,1007118,0001,MAT000413,2627,ST,1200
100,1007119,0001,MAT000290,9794,ST,1000
100,1007120,0001,MAT000355,5051,ST,1100
100,1007121,0001,MAT000013,6402,ST,1000
100,1007122,0001,MAT000195,9002,ST,1200
100,1007123,0001,MAT000189,8585,ST,1100
100,1007124,0001,MAT000343,5570,ST,1000
100,1007125,0001,MAT000144,1775,ST,1200
100,1007126,0001,MAT000238,4598,ST,1100
100,1007127,0001,MAT000008,7186,ST,1000
100,1007128,0001,MAT000125,494,ST,1200
100,1007129,0001,MAT000465,4733,ST,1200
100,1007130,0001,MAT000235,7354,ST,1000
100,1007131,0001,MAT000324,3762,ST,1200
100,1007132,0001,MAT000080,7979,ST,1100
100,1007133,0001,MAT000255,5658,ST,1100
100,1007134,0001,MAT000004,2821,ST,1000
100,1007135,0001,MAT000422,5848,ST,1000
100,1007136,0001,MAT000280,5896,ST,1100
100,1007137,0001,MAT000013,9910,ST,1000
100,1007138,0001,MAT000412,872,ST,1000
