MANDT,OBJECTCLAS,OBJECTID,CHANGENR,USERNAME,UDATE,UTIME,TCODE
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003854,0000003854,USER003,20240609,110441,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003855,0000003855,USER004,20241224,015407,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003856,0000003856,USER005,20230706,231050,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003857,0000003857,USER006,20221214,150219,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003858,0000003858,USER007,20231121,061528,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003859,0000003859,USER008,20240113,024134,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003860,0000003860,USER009,20230207,101751,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003861,0000003861,USER010,20230128,190036,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003862,0000003862,USER011,20240721,062135,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003863,0000003863,USER012,20220909,143530,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003864,0000003864,USER013,20220928,121745,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003865,0000003865,USER014,20220627,043008,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003866,0000003866,USER015,20240713,024824,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003867,0000003867,USER016,20221015,121907,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003868,0000003868,USER017,20231206,132650,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003869,0000003869,USER018,20240704,091418,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003870,0000003870,USER019,20230211,195916,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003871,0000003871,USER020,20220312,184442,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003872,0000003872,USER021,20241128,110347,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003873,0000003873,USER022,20230228,025626,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003874,0000003874,USER023,20231217,230951,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003875,0000003875,USER024,20230304,000821,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003876,0000003876,USER025,20230814,061652,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003877,0000003877,USER026,20241202,223951,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003878,0000003878,USER027,20221103,224636,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003879,0000003879,USER028,20220807,112301,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003880,0000003880,USER029,20221227,205701,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003881,0000003881,USER030,20221206,024212,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003882,0000003882,USER031,20240104,140822,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003883,0000003883,USER032,20220502,135919,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003884,0000003884,USER033,20230416,041345,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003885,0000003885,USER034,20230425,125000,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003886,0000003886,USER035,20220314,065012,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003887,0000003887,USER036,20220616,182608,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003888,0000003888,USER037,20220405,165211,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003889,0000003889,USER038,20220225,200754,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003890,0000003890,USER039,20221006,195218,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003891,0000003891,USER040,20220503,233612,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003892,0000003892,USER041,20240109,055237,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003893,0000003893,USER042,20220124,042735,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003894,0000003894,USER043,20220103,004447,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003895,0000003895,USER044,20230327,124034,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003896,0000003896,USER045,20230918,065305,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003897,0000003897,USER046,20241005,163216,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003898,0000003898,USER047,20230811,122125,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003899,0000003899,USER048,20241126,223214,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003900,0000003900,USER049,20240714,190339,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003901,0000003901,USER000,20240328,112316,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003902,0000003902,USER001,20230730,193055,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003903,0000003903,USER002,20221124,091322,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003904,0000003904,USER003,20231215,085739,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003905,0000003905,USER004,20231230,223503,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003906,0000003906,USER005,20241006,004733,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003907,0000003907,USER006,20220319,005338,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003908,0000003908,USER007,20230103,061850,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003909,0000003909,USER008,20220928,082944,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003910,0000003910,USER009,20230128,101838,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003911,0000003911,USER010,20230919,143612,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003912,0000003912,USER011,20221008,033708,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003913,0000003913,USER012,20220310,114328,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003914,0000003914,USER013,20240512,054452,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003915,0000003915,USER014,20230427,072111,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003916,0000003916,USER015,20231211,144942,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003917,0000003917,USER016,20241207,144217,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003918,0000003918,USER017,20221207,062536,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003919,0000003919,USER018,20240525,020032,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003920,0000003920,USER019,20231227,234458,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003921,0000003921,USER020,20241017,194403,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003922,0000003922,USER021,20240402,081253,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003923,0000003923,USER022,20231224,034218,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003924,0000003924,USER023,20240608,130824,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003925,0000003925,USER024,20221221,011652,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003926,0000003926,USER025,20221126,044659,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003927,0000003927,USER026,20220918,215033,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003928,0000003928,USER027,20240402,072434,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003929,0000003929,USER028,20220901,100157,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003930,0000003930,USER029,20220726,043358,MM02
100,MATERIAL,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003931,0000003931,USER030,20231016,074913,MM02
100,VERKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003932,0000003932,USER031,20221103,193649,MM02
100,EINKBELEG,000000000000000000000000000000000000000000000000000000000000000000000000000000000000003933,0000003933,USER032,20230316,150524,MM02
