MANDT,MBLNR,MJAHR,BUDAT,BLDAT,USNAM
100,5000013932,2024,20240119,20240119,USER007
100,5000013933,2025,20250626,20250626,USER016
100,5000013934,2025,20250321,20250321,USER045
100,5000013935,2025,20250226,20250226,USER049
100,5000013936,2023,20231014,20231014,USER033
100,5000013937,2024,20240129,20240129,USER048
100,5000013938,2023,20231110,20231110,USER032
100,5000013939,2025,20250122,20250122,USER013
100,5000013940,2023,20230910,20230910,USER046
100,5000013941,2025,20250324,20250324,USER007
100,5000013942,2024,20240316,20240316,USER007
100,5000013943,2023,20230201,20230201,USER014
100,5000013944,2025,20250316,20250316,USER043
100,5000013945,2023,20230201,20230201,USER003
100,5000013946,2025,20250313,20250313,USER029
100,5000013947,2025,20250109,20250109,USER012
100,5000013948,2025,20250201,20250201,USER001
100,5000013949,2023,20230422,20230422,USER015
100,5000013950,2022,20221001,20221001,USER023
100,5000013951,2024,20240123,20240123,USER004
100,5000013952,2025,20250914,20250914,USER011
100,5000013953,2025,20250524,20250524,USER046
100,5000013954,2023,20230224,20230224,USER023
100,5000013955,2024,20240911,20240911,USER042
100,5000013956,2024,20240829,20240829,USER027
100,5000013957,2024,20241007,20241007,USER024
100,5000013958,2022,20221017,20221017,USER003
100,5000013959,2024,20240210,20240210,USER029
100,5000013960,2024,20240324,20240324,USER023
100,5000013961,2022,20221208,20221208,USER002
100,5000013962,2022,20220316,20220316,USER026
100,5000013963,2025,20250727,20250727,USER002
100,5000013964,2023,20230415,20230415,USER042
100,5000013965,2022,20220805,20220805,USER042
100,5000013966,2022,20221029,20221029,USER040
100,5000013967,2023,20230420,20230420,USER005
100,5000013968,2022,20220419,20220419,USER035
100,5000013969,2023,20231107,20231107,USER010
100,5000013970,2022,20220504,20220504,USER005
100,5000013971,2023,20230329,20230329,USER008
100,5000013972,2024,20240325,20240325,USER020
100,5000013973,2022,20220916,20220916,USER044
100,5000013974,2022,20221009,20221009,USER018
100,5000013975,2025,20250310,20250310,USER047
100,5000013976,2022,20220703,20220703,USER001
100,5000013977,2024,20241112,20241112,USER047
100,5000013978,2022,20221128,20221128,USER023
100,5000013979,2022,20220609,20220609,USER012
100,5000013980,2023,20231002,20231002,USER018
100,5000013981,2023,20231120,20231120,USER009
100,5000013982,2024,20240514,20240514,USER036
100,5000013983,2024,20240309,20240309,USER038
100,5000013984,2023,20230221,20230221,USER025
100,5000013985,2022,20220516,20220516,USER031
100,5000013986,2023,20230821,20230821,USER042
100,5000013987,2023,20230407,20230407,USER026
100,5000013988,2023,20230108,20230108,USER035
100,5000013989,2023,20230718,20230718,USER030
100,5000013990,2024,20240119,20240119,USER033
100,5000013991,2025,20250422,20250422,USER022
100,5000013992,2022,20220210,20220210,USER042
100,5000013993,2025,20251023,20251023,USER044
100,5000013994,2023,20230825,20230825,USER008
100,5000013995,2025,20251223,20251223,USER027
100,5000013996,2022,20221215,20221215,USER016
100,5000013997,2022,20220208,20220208,USER034
100,5000013998,2024,20240209,20240209,USER028
100,5000013999,2023,20231023,20231023,USER037
100,5000014000,2023,20230516,20230516,USER007
100,5000014001,2022,20220812,20220812,USER043
100,5000014002,2024,20241015,20241015,USER020
100,5000014003,2025,20251030,20251030,USER030
100,5000014004,2022,20221104,20221104,USER026
100,5000014005,2023,20230803,20230803,USER043
100,5000014006,2022,20220126,20220126,USER030
100,5000014007,2022,20220330,20220330,USER017
100,5000014008,2023,20230322,20230322,USER007
100,5000014009,2025,20250402,20250402,USER031
100,5000014010,2022,20221222,20221222,USER024
100,5000014011,2025,20250930,20250930,USER003
100,5000014012,2022,20221009,20221009,USER023
100,5000014013,2023,20230320,20230320,USER036
100,5000014014,2022,20221223,20221223,USER042
100,5000014015,2025,20250131,20250131,USER027
100,5000014016,2022,20221103,20221103,USER016
100,5000014017,2025,20251205,20251205,USER012
100,5000014018,2023,20231115,20231115,USER030
100,5000014019,2023,20231120,20231120,USER041
100,5000014020,2023,20230719,20230719,USER030
100,5000014021,2024,20241222,20241222,USER011
100,5000014022,2022,20221113,20221113,USER050
100,5000014023,2023,20230308,20230308,USER037
100,5000014024,2024,20241213,20241213,USER022
100,5000014025,2023,20230909,20230909,USER029
100,5000014026,2023,20230107,20230107,USER025
100,5000014027,2022,20220128,20220128,USER037
100,5000014028,2025,20251015,20251015,USER022
100,5000014029,2025,20250403,20250403,USER010
100,5000014030,2023,20230430,20230430,USER007
100,5000014031,2022,20220607,20220607,USER007
100,5000014032,2024,20240223,20240223,USER021
100,5000014033,2024,20240215,20240215,USER041
100,5000014034,2022,20220116,20220116,USER010
100,5000014035,2023,20230922,20230922,USER047
100,5000014036,2023,20230810,20230810,USER047
100,5000014037,2023,20231021,20231021,USER032
100,5000014038,2025,20250225,20250225,USER006
100,5000014039,2025,20250826,20250826,USER027
100,5000014040,2023,20230813,20230813,USER022
100,5000014041,2025,20251217,20251217,USER046
100,5000014042,2024,20241018,20241018,USER020
100,5000014043,2023,20231015,20231015,USER039
100,5000014044,2024,20240122,20240122,USER030
100,5000014045,2023,20231031,20231031,USER029
100,5000014046,2023,20231126,20231126,USER014
100,5000014047,2022,20220312,20220312,USER030
100,5000014048,2023,20231115,20231115,USER043
100,5000014049,2025,20251217,20251217,USER002
100,5000014050,2022,20221222,20221222,USER004
100,5000014051,2022,20220306,20220306,USER016
100,5000014052,2023,20231216,20231216,USER035
100,5000014053,2024,20240713,20240713,USER037
100,5000014054,2022,20220401,20220401,USER037
100,5000014055,2024,20241026,20241026,USER017
100,5000014056,2022,20221015,20221015,USER026
100,5000014057,2022,20220419,20220419,USER005
100,5000014058,2025,20250315,20250315,USER016
100,5000014059,2025,20250321,20250321,USER006
100,5000014060,2022,20220527,20220527,USER006
100,5000014061,2025,20251029,20251029,USER025
100,5000014062,2025,20250609,20250609,USER006
100,5000014063,2024,20240201,20240201,USER004
100,5000014064,2022,20220112,20220112,USER042
100,5000014065,2025,20250810,20250810,USER024
100,5000014066,2024,20240925,20240925,USER043
100,5000014067,2024,20241112,20241112,USER035
100,5000014068,2024,20240724,20240724,USER029
100,5000014069,2025,20250103,20250103,USER010
100,5000014070,2024,20240805,20240805,USER013
100,5000014071,2022,20221018,20221018,USER031
100,5000014072,2024,20240524,20240524,USER035
100,5000014073,2024,20240123,20240123,USER014
100,5000014074,2022,20220602,20220602,USER008
100,5000014075,2022,20220616,20220616,USER005
100,5000014076,2022,20221106,20221106,USER011
100,5000014077,2022,20221109,20221109,USER018
100,5000014078,2022,20220605,20220605,USER032
100,5000014079,2025,20250303,20250303,USER018
100,5000014080,2022,20220202,20220202,USER017
100,5000014081,2022,20220129,20220129,USER001
100,5000014082,2025,20250307,20250307,USER010
100,5000014083,2023,20230409,20230409,USER018
100,5000014084,2024,20240807,20240807,USER043
100,5000014085,2023,20230712,20230712,USER042
100,5000014086,2023,20230908,20230908,USER029
100,5000014087,2022,20220319,20220319,USER037
100,5000014088,2022,20220417,20220417,USER011
100,5000014089,2023,20231218,20231218,USER022
100,5000014090,2022,20221212,20221212,USER018
100,5000014091,2024,20241123,20241123,USER041
100,5000014092,2024,20240316,20240316,USER022
100,5000014093,2025,20251005,20251005,USER029
100,5000014094,2024,20240312,20240312,USER046
100,5000014095,2022,20221112,20221112,USER025
100,5000014096,2024,20241228,20241228,USER028
100,5000014097,2023,20231013,20231013,USER019
100,5000014098,2023,20231217,20231217,USER040
100,5000014099,2023,20230308,20230308,USER040
100,5000014100,2024,20240429,20240429,USER006
100,5000014101,2023,20231110,20231110,USER009
100,5000014102,2025,20250711,20250711,USER043
100,5000014103,2024,20240802,20240802,USER033
100,5000014104,2023,20230303,20230303,USER039
100,5000014105,2024,20240618,20240618,USER023
100,5000014106,2022,20220419,20220419,USER025
100,5000014107,2022,20220708,20220708,USER012
100,5000014108,2023,20230804,20230804,USER011
100,5000014109,2023,20230925,20230925,USER024
100,5000014110,2023,20230317,20230317,USER008
100,5000014111,2024,20241213,20241213,USER040
100,5000014112,2025,20250525,20250525,USER011
100,5000014113,2025,20251104,20251104,USER011
100,5000014114,2024,20240427,20240427,USER001
100,5000014115,2023,20230930,20230930,USER041
100,5000014116,2022,20221102,20221102,USER040
100,5000014117,2022,20220224,20220224,USER001
100,5000014118,2023,20231226,20231226,USER026
100,5000014119,2024,20241017,20241017,USER045
100,5000014120,2022,20220702,20220702,USER043
100,5000014121,2024,20241031,20241031,USER008
100,5000014122,2023,20231221,20231221,USER017
100,5000014123,2025,20250820,20250820,USER042
100,5000014124,2024,20240115,20240115,USER012
100,5000014125,2022,20220614,20220614,USER013
100,5000014126,2024,20240915,20240915,USER049
100,5000014127,2022,20220430,20220430,USER025
100,5000014128,2024,20241226,20241226,USER009
100,5000014129,2022,20220809,20220809,USER012
100,5000014130,2022,20220802,20220802,USER045
100,5000014131,2022,20221215,20221215,USER049
100,5000014132,2025,20250718,20250718,USER008
100,5000014133,2022,20220205,20220205,USER019
100,5000014134,2022,20220118,20220118,USER021
100,5000014135,2025,20250427,20250427,USER041
100,5000014136,2022,20221201,20221201,USER034
100,5000014137,2024,20240627,20240627,USER040
100,5000014138,2024,20240929,20240929,USER013
100,5000014139,2024,20240617,20240617,USER027
100,5000014140,2025,20250211,20250211,USER003
100,5000014141,2025,20250616,20250616,USER011
100,5000014142,2024,20240815,20240815,USER009
100,5000014143,2025,20250803,20250803,USER012
100,5000014144,2022,20221011,20221011,USER017
100,5000014145,2023,20230928,20230928,USER045
100,5000014146,2023,20230226,20230226,USER007
100,5000014147,2024,20240523,20240523,USER012
100,5000014148,2023,20230725,20230725,USER025
100,5000014149,2022,20220506,20220506,USER030
100,5000014150,2025,20250609,20250609,USER030
100,5000014151,2025,20251223,20251223,USER011
100,5000014152,2022,20220125,20220125,USER014
100,5000014153,2024,20240131,20240131,USER034
100,5000014154,2022,20221210,20221210,USER048
100,5000014155,2023,20230926,20230926,USER003
100,5000014156,2025,20251013,20251013,USER008
100,5000014157,2022,20220703,20220703,USER010
100,5000014158,2024,20240814,20240814,USER045
100,5000014159,2025,20251109,20251109,USER019
100,5000014160,2025,20250228,20250228,USER032
100,5000014161,2022,20220524,20220524,USER019
100,5000014162,2024,20240609,20240609,USER021
100,5000014163,2024,20241207,20241207,USER050
100,5000014164,2023,20230620,20230620,USER047
100,5000014165,2023,20230916,20230916,USER050
100,5000014166,2024,20240913,20240913,USER040
100,5000014167,2024,20240626,20240626,USER003
100,5000014168,2025,20250116,20250116,USER007
100,5000014169,2023,20230926,20230926,USER027
100,5000014170,2024,20240703,20240703,USER024
100,5000014171,2024,20240825,20240825,USER043
100,5000014172,2023,20230801,20230801,USER043
100,5000014173,2024,20240328,20240328,USER050
100,5000014174,2023,20230528,20230528,USER030
100,5000014175,2023,20230407,20230407,USER043
100,5000014176,2025,20250923,20250923,USER042
100,5000014177,2022,20220721,20220721,USER015
100,5000014178,2022,20221212,20221212,USER013
100,5000014179,2024,20240509,20240509,USER019
100,5000014180,2022,20221110,20221110,USER019
100,5000014181,2023,20230921,20230921,USER032
100,5000014182,2023,20230422,20230422,USER046
100,5000014183,2023,20230412,20230412,USER022
100,5000014184,2022,20221124,20221124,USER021
100,5000014185,2023,20230306,20230306,USER027
100,5000014186,2024,20240527,20240527,USER042
100,5000014187,2023,20230208,20230208,USER014
100,5000014188,2023,20230702,20230702,USER038
100,5000014189,2025,20250403,20250403,USER038
100,5000014190,2024,20240811,20240811,USER027
100,5000014191,2023,20230630,20230630,USER020
100,5000014192,2025,20251018,20251018,USER050
100,5000014193,2023,20230722,20230722,USER004
100,5000014194,2024,20241213,20241213,USER003
100,5000014195,2023,20231229,20231229,USER001
100,5000014196,2025,20250712,20250712,USER040
100,5000014197,2025,20250502,20250502,USER002
100,5000014198,2023,20230330,20230330,USER050
100,5000014199,2022,20220818,20220818,USER004
100,5000014200,2025,20250818,20250818,USER010
100,5000014201,2024,20240915,20240915,USER039
100,5000014202,2023,20230414,20230414,USER017
100,5000014203,2025,20251222,20251222,USER043
100,5000014204,2022,20220222,20220222,USER033
100,5000014205,2025,20250601,20250601,USER042
100,5000014206,2025,20250705,20250705,USER018
100,5000014207,2024,20241026,20241026,USER044
100,5000014208,2024,20240905,20240905,USER037
100,5000014209,2022,20220401,20220401,USER045
100,5000014210,2023,20230720,20230720,USER034
100,5000014211,2024,20241024,20241024,USER041
100,5000014212,2024,20240403,20240403,USER039
100,5000014213,2024,20240903,20240903,USER048
100,5000014214,2025,20250915,20250915,USER021
100,5000014215,2023,20230524,20230524,USER036
100,5000014216,2022,20221025,20221025,USER019
100,5000014217,2023,20230510,20230510,USER007
100,5000014218,2025,20250711,20250711,USER017
100,5000014219,2025,20250302,20250302,USER034
100,5000014220,2023,20230111,20230111,USER046
100,5000014221,2022,20220326,20220326,USER043
100,5000014222,2024,20240129,20240129,USER037
100,5000014223,2023,20230315,20230315,USER024
100,5000014224,2024,20240928,20240928,USER005
100,5000014225,2024,20240205,20240205,USER012
100,5000014226,2024,20240223,20240223,USER050
100,5000014227,2025,20250129,20250129,USER035
100,5000014228,2022,20221224,20221224,USER023
100,5000014229,2023,20231122,20231122,USER006
100,5000014230,2022,20220212,20220212,USER050
100,5000014231,2024,20240807,20240807,USER010
100,5000014232,2022,20220131,20220131,USER039
100,5000014233,2022,20220128,20220128,USER031
100,5000014234,2023,20231028,20231028,USER049
100,5000014235,2022,20220523,20220523,USER023
100,5000014236,2023,20230928,20230928,USER028
100,5000014237,2024,20240525,20240525,USER020
100,5000014238,2025,20250916,20250916,USER020
100,5000014239,2022,20220227,20220227,USER007
100,5000014240,2025,20251011,20251011,USER018
100,5000014241,2025,20250425,20250425,USER001
100,5000014242,2024,20240129,20240129,USER023
100,5000014243,2025,20251016,20251016,USER005
100,5000014244,2024,20240925,20240925,USER024
100,5000014245,2024,20241018,20241018,USER002
100,5000014246,2025,20250713,20250713,USER050
100,5000014247,2024,20240101,20240101,USER023
100,5000014248,2022,20220806,20220806,USER016
100,5000014249,2022,20220422,20220422,USER038
100,5000014250,2025,20250722,20250722,USER049
100,5000014251,2024,20241225,20241225,USER042
100,5000014252,2022,20220403,20220403,USER020
100,5000014253,2025,20250802,20250802,USER021
100,5000014254,2024,20241121,20241121,USER034
100,5000014255,2022,20220314,20220314,USER010
