MANDT,AUFNR,DESSION,STLNR,GAMNG,GMEIN,GLTRS,GLTRP
100,1006972,19147394,BOM000066,6017,ST,20230324,20230328
100,1006973,33472796,BOM000151,5914,ST,20230225,20230302
100,1006974,45948697,BOM000007,6267,ST,20230112,20230115
100,1006975,52739532,BOM000056,4163,ST,20230315,20230320
100,1006976,42024474,BOM000144,422,ST,20240612,20240614
100,1006977,59700650,BOM000141,4856,ST,20230210,20230211
100,1006978,48964101,BOM000042,1964,ST,20230826,20230828
100,1006979,74089946,BOM000098,8288,ST,20231124,20231129
100,1006980,33730705,BOM000108,412,ST,20240712,20240715
100,1006981,40226478,BOM000146,4293,ST,20250416,20250421
100,1006982,52428104,BOM000083,4352,ST,20250708,20250710
100,1006983,78851531,BOM000081,5599,ST,20240707,20240710
100,1006984,02778905,BOM000019,4873,ST,20241114,20241118
100,1006985,31279179,BOM000073,5641,ST,20230618,20230619
100,1006986,20138610,BOM000051,612,ST,20250720,20250722
100,1006987,56644382,BOM000035,794,ST,20250116,20250120
100,1006988,67655261,BOM000093,898,ST,20230312,20230314
100,1006989,95975095,BOM000089,3308,ST,20230910,20230913
100,1006990,52733654,BOM000064,7732,ST,20230209,20230211
100,1006991,54015279,BOM000071,9062,ST,20221009,20221013
100,1006992,83767443,BOM000150,5481,ST,20230120,20230125
100,1006993,33948253,BOM000102,3944,ST,20221121,20221125
100,1006994,18782316,BOM000016,9528,ST,20230607,20230609
100,1006995,58913319,BOM000112,6680,ST,20250712,20250715
100,1006996,76410753,BOM000037,2236,ST,20230624,20230625
100,1006997,58804431,BOM000062,8653,ST,20230422,20230423
100,1006998,83067939,BOM000133,5844,ST,20230103,20230108
100,1006999,05946212,BOM000064,7212,ST,20230329,20230402
100,1007000,87037931,BOM000109,6661,ST,20251005,20251010
100,1007001,62400786,BOM000023,710,ST,20240214,20240216
100,1007002,73404681,BOM000116,580,ST,20250227,20250302
100,1007003,10414143,BOM000076,8552,ST,20251009,20251011
100,1007004,98774395,BOM000009,2519,ST,20231027,20231031
100,1007005,87879299,BOM000074,3712,ST,20250611,20250614
100,1007006,17671948,BOM000105,6784,ST,20251207,20251209
100,1007007,27585007,BOM000026,9461,ST,20220324,20220326
100,1007008,32782919,BOM000122,4265,ST,20250504,20250508
100,1007009,50995817,BOM000051,7028,ST,20241113,20241114
100,1007010,16529096,BOM000047,113,ST,20240507,20240510
100,1007011,34390250,BOM000051,997,ST,20250514,20250517
100,1007012,13848800,BOM000009,3967,ST,20230826,20230830
100,1007013,06506020,BOM000140,183,ST,20221021,20221023
100,1007014,57553304,BOM000138,3420,ST,20230907,20230910
100,1007015,65850647,BOM000120,6166,ST,20230920,20230921
100,1007016,40665797,BOM000129,6369,ST,20231011,20231013
100,1007017,55934986,BOM000132,9489,ST,20220829,20220830
100,1007018,12981643,BOM000086,430,ST,20250301,20250306
100,1007019,51582099,BOM000092,4860,ST,20220606,20220608
100,1007020,89207913,BOM000085,2574,ST,20230702,20230705
100,1007021,87066458,BOM000025,7304,ST,20220521,20220524
100,1007022,26223701,BOM000020,3476,ST,20251226,20251231
100,1007023,26654757,BOM000035,1504,ST,20220804,20220807
100,1007024,87480947,BOM000016,8646,ST,20250317,20250318
100,1007025,17696036,BOM000118,3440,ST,20240310,20240311
100,1007026,79119372,BOM000097,5280,ST,20220427,20220428
100,1007027,32439016,BOM000017,3147,ST,20220813,20220815
100,1007028,93340835,BOM000152,3496,ST,20221204,20221208
100,1007029,71590817,BOM000140,5565,ST,20220919,20220924
100,1007030,35088339,BOM000051,9854,ST,20230307,20230309
100,1007031,41694434,BOM000065,4038,ST,20221112,20221117
100,1007032,75880705,BOM000142,2752,ST,20220814,20220819
100,1007033,20895911,BOM000140,4687,ST,20251130,20251204
100,1007034,29656736,BOM000140,9953,ST,20241123,20241127
100,1007035,05036700,BOM000065,2500,ST,20231015,20231018
100,1007036,89721226,BOM000030,9989,ST,20230914,20230919
100,1007037,82435070,BOM000052,3810,ST,20250228,20250303
100,1007038,13696092,BOM000029,9009,ST,20220613,20220616
100,1007039,87063012,BOM000032,9243,ST,20220530,20220601
100,1007040,46805277,BOM000099,1100,ST,20251204,20251205
100,1007041,92308731,BOM000095,3499,ST,20220122,20220125
100,1007042,46487520,BOM000150,7067,ST,20221231,20230102
100,1007043,48819807,BOM000051,4566,ST,20260107,20260110
100,1007044,95740042,BOM000097,7970,ST,20231120,20231121
100,1007045,57318904,BOM000085,8653,ST,20230620,20230623
100,1007046,48667887,BOM000044,6189,ST,20240630,20240701
100,1007047,02444909,BOM000061,4805,ST,20241202,20241205
100,1007048,70445535,BOM000105,5637,ST,20230922,20230924
100,1007049,13816659,BOM000021,4140,ST,20250923,20250925
100,1007050,54113526,BOM000106,5513,ST,20240404,20240408
100,1007051,45105929,BOM000153,3388,ST,20221028,20221102
100,1007052,22788292,BOM000026,4505,ST,20230622,20230626
100,1007053,87453401,BOM000119,3628,ST,20241002,20241004
100,1007054,95415501,BOM000055,8463,ST,20250127,20250129
100,1007055,89557007,BOM000104,9301,ST,20221013,20221014
100,1007056,19342914,BOM000015,9871,ST,20230603,20230605
100,1007057,63152757,BOM000095,9248,ST,20250201,20250203
100,1007058,46535070,BOM000070,5886,ST,20220802,20220806
100,1007059,26822761,BOM000107,2778,ST,20221119,20221121
100,1007060,33600989,BOM000152,189,ST,20221028,20221030
100,1007061,28416082,BOM000023,9174,ST,20240823,20240825
100,1007062,68258427,BOM000094,5296,ST,20231212,20231214
100,1007063,13484992,BOM000136,2777,ST,20240621,20240626
100,1007064,85826766,BOM000024,7775,ST,20230905,20230908
100,1007065,68471595,BOM000086,7272,ST,20240125,20240126
100,1007066,84613141,BOM000114,5982,ST,20251228,20251230
100,1007067,37995128,BOM000067,2947,ST,20220905,20220909
100,1007068,95374380,BOM000022,2080,ST,20220630,20220703
100,1007069,09116877,BOM000088,3931,ST,20250918,20250923
100,1007070,58300957,BOM000054,9026,ST,20251127,20251201
100,1007071,87030533,BOM000129,7657,ST,20230909,20230910
100,1007072,32318882,BOM000154,2639,ST,20250417,20250418
100,1007073,96861468,BOM000134,8659,ST,20220620,20220624
100,1007074,35040400,BOM000034,9319,ST,20240210,20240212
100,1007075,10405607,BOM000128,6412,ST,20231130,20231205
100,1007076,19124091,BOM000104,4789,ST,20250327,20250401
100,1007077,98009488,BOM000068,262,ST,20220617,20220619
100,1007078,36495057,BOM000108,3258,ST,20240211,20240216
100,1007079,97080314,BOM000025,282,ST,20220406,20220409
100,1007080,15012451,BOM000077,495,ST,20240513,20240516
100,1007081,86980190,BOM000017,2249,ST,20220117,20220121
100,1007082,74406718,BOM000112,5424,ST,20240331,20240405
100,1007083,45151850,BOM000009,4019,ST,20231015,20231020
100,1007084,06371739,BOM000045,4683,ST,20240629,20240704
100,1007085,36632587,BOM000006,433,ST,20220519,20220520
100,1007086,85440186,BOM000157,6812,ST,20220517,20220518
100,1007087,95642932,BOM000083,9164,ST,20220206,20220207
100,1007088,75022692,BOM000004,4118,ST,20250130,20250202
100,1007089,65622723,BOM000135,4399,ST,20220105,20220109
100,1007090,77566732,BOM000153,7341,ST,20240320,20240324
100,1007091,49426071,BOM000115,4886,ST,20250529,20250603
100,1007092,65982074,BOM000102,4274,ST,20250709,20250712
100,1007093,65387131,BOM000109,3717,ST,20220703,20220704
100,1007094,40060045,BOM000124,9142,ST,20220614,20220616
100,1007095,20428689,BOM000120,3069,ST,20240622,20240624
100,1007096,55533596,BOM000093,237,ST,20250412,20250416
100,1007097,20327913,BOM000154,5343,ST,20240205,20240208
100,1007098,35814700,BOM000105,5243,ST,20240306,20240310
100,1007099,82785288,BOM000002,4859,ST,20230909,20230912
100,1007100,45801293,BOM000140,5795,ST,20240829,20240830
100,1007101,94755444,BOM000046,6375,ST,20240904,20240905
100,1007102,82131862,BOM000111,9961,ST,20241227,20241229
100,1007103,73940906,BOM000003,8472,ST,20220728,20220729
100,1007104,16118963,BOM000029,704,ST,20250220,20250222
100,1007105,72454831,BOM000074,3002,ST,20251220,20251223
100,1007106,72696307,BOM000005,6263,ST,20250507,20250508
100,1007107,27442274,BOM000116,5041,ST,20230605,20230609
100,1007108,30838047,BOM000078,2677,ST,20220330,20220404
100,1007109,59311004,BOM000017,1958,ST,20231117,20231120
100,1007110,96381532,BOM000150,1093,ST,20220209,20220214
100,1007111,44208847,BOM000146,9101,ST,20221009,20221010
100,1007112,94262184,BOM000053,5893,ST,20230216,20230221
100,1007113,25637203,BOM000151,5961,ST,20240607,20240610
100,1007114,99043867,BOM000085,247,ST,20231014,20231015
100,1007115,68517487,BOM000050,4138,ST,20220316,20220318
100,1007116,70344067,BOM000106,7819,ST,20230618,20230623
100,1007117,57323622,BOM000031,3356,ST,20251024,20251029
100,1007118,26558107,BOM000139,2627,ST,20230127,20230131
100,1007119,61508291,BOM000103,9794,ST,20240824,20240828
100,1007120,78693353,BOM000123,5051,ST,20220711,20220714
100,1007121,92456711,BOM000013,6402,ST,20230209,20230213
100,1007122,00044970,BOM000069,9002,ST,20250903,20250907
100,1007123,49786429,BOM000065,8585,ST,20240807,20240808
100,1007124,04080568,BOM000117,5570,ST,20250222,20250226
100,1007125,43708749,BOM000046,1775,ST,20241018,20241023
100,1007126,40223768,BOM000085,4598,ST,20241107,20241112
100,1007127,12602577,BOM000008,7186,ST,20250120,20250125
100,1007128,49828567,BOM000043,494,ST,20230312,20230317
100,1007129,22940896,BOM000154,4733,ST,20220825,20220829
100,1007130,32674965,BOM000084,7354,ST,20250731,20250804
100,1007131,69707319,BOM000113,3762,ST,20250121,20250122
100,1007132,64441988,BOM000028,7979,ST,20220816,20220820
100,1007133,73660155,BOM000090,5658,ST,20240812,20240815
100,1007134,59282056,BOM000004,2821,ST,20230918,20230920
100,1007135,54555871,BOM000145,5848,ST,20230504,20230505
100,1007136,04240893,BOM000099,5896,ST,20230317,20230319
100,1007137,67510268,BOM000013,9910,ST,20230831,20230902
100,1007138,78298286,BOM000138,872,ST,20250420,20250424
100,1007139,30049550,BOM000026,4176,ST,20240801,20240806
100,1007140,70040338,BOM000136,9021,ST,20220513,20220514
100,1007141,99533529,BOM000163,9659,ST,20250605,20250606
100,1007142,79743810,BOM000139,115,ST,20251129,20251204
100,1007143,30839876,BOM000013,1354,ST,20231006,20231007
100,1007144,13070872,BOM000087,4101,ST,20250104,20250105
100,1007145,84407273,BOM000039,9272,ST,20240708,20240712
100,1007146,34007852,BOM000095,2067,ST,20221020,20221022
100,1007147,80874122,BOM000045,4197,ST,20220329,20220402
100,1007148,57455752,BOM000128,2278,ST,20230702,20230707
100,1007149,81372506,BOM000114,2443,ST,20231012,20231013
100,1007150,53006058,BOM000120,5489,ST,20231124,20231129
100,1007151,84838286,BOM000063,2051,ST,20250603,20250607
100,1007152,48147444,BOM000091,2639,ST,20241116,20241118
100,1007153,64749749,BOM000018,4816,ST,20220426,20220429
100,1007154,32752991,BOM000040,8151,ST,20240105,20240106
100,1007155,07846387,BOM000158,5316,ST,20240619,20240623
100,1007156,79037528,BOM000092,7942,ST,20230613,20230618
100,1007157,67398202,BOM000129,3875,ST,20240817,20240822
100,1007158,20034294,BOM000035,6881,ST,20231029,20231102
100,1007159,79472744,BOM000101,3107,ST,20240120,20240124
100,1007160,46314659,BOM000151,8262,ST,20220520,20220523
100,1007161,55675627,BOM000021,5268,ST,20250705,20250710
100,1007162,83524119,BOM000096,9651,ST,20250222,20250227
100,1007163,55015480,BOM000084,4173,ST,20220528,20220531
100,1007164,45979060,BOM000039,5715,ST,20220707,20220712
100,1007165,29858512,BOM000138,9045,ST,20231122,20231127
100,1007166,10893019,BOM000010,7681,ST,20230108,20230112
100,1007167,60323306,BOM000127,7861,ST,20220805,20220808
100,1007168,18623732,BOM000060,3032,ST,20220213,20220215
100,1007169,60819281,BOM000125,1224,ST,20230818,20230822
100,1007170,35364331,BOM000110,5709,ST,20220320,20220322
100,1007171,18004200,BOM000148,6831,ST,20240119,20240120
100,1007172,90659120,BOM000063,204,ST,20240622,20240627
100,1007173,37853295,BOM000052,6662,ST,20251216,20251218
100,1007174,40570515,BOM000093,6948,ST,20240322,20240324
100,1007175,96158425,BOM000056,728,ST,20240624,20240627
100,1007176,51740399,BOM000042,5502,ST,20230111,20230112
100,1007177,01801986,BOM000012,5521,ST,20240924,20240925
100,1007178,55653809,BOM000127,5076,ST,20221214,20221219
100,1007179,79448809,BOM000083,7166,ST,20220527,20220528
100,1007180,02550338,BOM000070,6334,ST,20221128,20221129
100,1007181,49911929,BOM000107,4344,ST,20230901,20230905
100,1007182,10788131,BOM000011,8808,ST,20250815,20250816
100,1007183,16248810,BOM000047,2337,ST,20220402,20220403
100,1007184,57820460,BOM000060,5846,ST,20240328,20240401
100,1007185,65015724,BOM000130,3443,ST,20220221,20220226
100,1007186,02257267,BOM000017,9194,ST,20220606,20220609
100,1007187,86528999,BOM000116,8563,ST,20250928,20251001
100,1007188,51523100,BOM000013,3180,ST,20240714,20240719
100,1007189,01746240,BOM000086,6774,ST,20240507,20240508
100,1007190,79591710,BOM000033,2518,ST,20230701,20230704
100,1007191,72405317,BOM000031,5139,ST,20240108,20240110
100,1007192,49938548,BOM000090,8487,ST,20230326,20230328
100,1007193,58411943,BOM000102,7236,ST,20240926,20240929
100,1007194,55946883,BOM000113,5972,ST,20230119,20230122
100,1007195,20042488,BOM000020,2522,ST,20250925,20250926
100,1007196,77626393,BOM000035,1666,ST,20250707,20250708
100,1007197,31921127,BOM000086,2350,ST,20220907,20220911
100,1007198,31195764,BOM000163,2523,ST,20220801,20220806
100,1007199,68823416,BOM000066,6536,ST,20220314,20220319
100,1007200,00033434,BOM000127,3429,ST,20240312,20240314
100,1007201,00200287,BOM000119,4734,ST,20220603,20220604
100,1007202,81829686,BOM000039,2320,ST,20240324,20240327
100,1007203,11309660,BOM000133,1557,ST,20250729,20250801
100,1007204,43577825,BOM000041,9746,ST,20250604,20250606
100,1007205,23668238,BOM000001,3302,ST,20240819,20240822
100,1007206,74683453,BOM000160,1219,ST,20221107,20221110
100,1007207,17805138,BOM000103,3129,ST,20231030,20231101
100,1007208,18604984,BOM000029,4632,ST,20230820,20230825
100,1007209,54527708,BOM000140,3150,ST,20220301,20220305
100,1007210,22781082,BOM000152,6361,ST,20250204,20250208
100,1007211,81470455,BOM000125,8773,ST,20231013,20231016
100,1007212,73339156,BOM000117,246,ST,20240411,20240416
100,1007213,29650183,BOM000148,9813,ST,20240102,20240103
100,1007214,25928508,BOM000056,296,ST,20230312,20230313
100,1007215,88944570,BOM000026,3526,ST,20251003,20251008
100,1007216,73764612,BOM000157,8290,ST,20230605,20230606
100,1007217,16342857,BOM000004,668,ST,20250505,20250509
100,1007218,03176382,BOM000057,6594,ST,20231031,20231101
100,1007219,58546081,BOM000049,3640,ST,20240923,20240926
100,1007220,83562163,BOM000028,7995,ST,20240305,20240307
100,1007221,73229660,BOM000037,2379,ST,20220415,20220420
100,1007222,03637030,BOM000033,6885,ST,20230625,20230628
100,1007223,59055775,BOM000163,8537,ST,20250807,20250812
100,1007224,62673632,BOM000013,1717,ST,20220405,20220406
100,1007225,82971273,BOM000047,6723,ST,20221129,20221203
100,1007226,90397349,BOM000061,750,ST,20250608,20250610
100,1007227,57641339,BOM000073,944,ST,20230714,20230717
100,1007228,54123806,BOM000031,6040,ST,20230623,20230624
100,1007229,38830133,BOM000124,9132,ST,20241204,20241207
100,1007230,60257233,BOM000071,1813,ST,20230915,20230916
100,1007231,43794387,BOM000043,2667,ST,20220429,20220504
100,1007232,93300869,BOM000047,447,ST,20250527,20250531
100,1007233,58129839,BOM000108,9071,ST,20220819,20220823
100,1007234,08808849,BOM000128,10000,ST,20240514,20240517
100,1007235,04601690,BOM000148,2700,ST,20241031,20241104
100,1007236,96510173,BOM000153,7341,ST,20250305,20250307
100,1007237,60998666,BOM000156,3093,ST,20240315,20240316
100,1007238,02669622,BOM000151,511,ST,20220521,20220522
100,1007239,98607292,BOM000069,4509,ST,20240623,20240624
100,1007240,43041856,BOM000147,4746,ST,20241214,20241219
100,1007241,31012058,BOM000031,7709,ST,20241219,20241224
100,1007242,73981568,BOM000028,536,ST,20220823,20220827
100,1007243,99268492,BOM000136,7263,ST,20240114,20240115
100,1007244,19751455,BOM000018,8508,ST,20250114,20250117
100,1007245,88382608,BOM000157,5282,ST,20231106,20231110
100,1007246,12872816,BOM000010,349,ST,20220122,20220126
100,1007247,74869058,BOM000001,3294,ST,20230925,20230926
100,1007248,61247663,BOM000157,4217,ST,20250904,20250906
100,1007249,58945699,BOM000040,1220,ST,20240822,20240827
100,1007250,80903487,BOM000038,2804,ST,20250524,20250525
100,1007251,94150196,BOM000133,884,ST,20231030,20231102
100,1007252,40404236,BOM000032,4041,ST,20220123,20220128
100,1007253,12321588,BOM000068,4371,ST,20250916,20250917
100,1007254,71061934,BOM000098,9706,ST,20241103,20241107
100,1007255,00651557,BOM000134,2971,ST,20251230,20260104
100,1007256,60103834,BOM000020,2613,ST,20250519,20250524
100,1007257,35212814,BOM000012,3632,ST,20251210,20251212
100,1007258,64489790,BOM000070,7996,ST,20220411,20220412
100,1007259,58042144,BOM000058,9060,ST,20230725,20230730
100,1007260,36251680,BOM000154,5040,ST,20251204,20251206
100,1007261,66425094,BOM000065,657,ST,20230917,20230921
100,1007262,96488339,BOM000104,7647,ST,20231011,20231013
100,1007263,16588911,BOM000064,2391,ST,20220619,20220622
100,1007264,02823933,BOM000027,10000,ST,20260102,20260104
100,1007265,55481346,BOM000152,4531,ST,20240213,20240214
100,1007266,21445269,BOM000055,6184,ST,20220530,20220602
100,1007267,23264540,BOM000048,9159,ST,20240325,20240327
100,1007268,37537220,BOM000018,4826,ST,20220403,20220404
100,1007269,38196187,BOM000029,9900,ST,20221211,20221214
100,1007270,67377204,BOM000130,3077,ST,20250618,20250621
100,1007271,39522493,BOM000119,4933,ST,20251223,20251224
100,1007272,08633665,BOM000145,8119,ST,20231028,20231031
100,1007273,87721477,BOM000108,3930,ST,20230606,20230607
100,1007274,93197542,BOM000069,6651,ST,20250721,20250722
100,1007275,30296378,BOM000122,2393,ST,20250723,20250727
100,1007276,06133684,BOM000094,5107,ST,20220207,20220209
100,1007277,61004843,BOM000082,4835,ST,20230210,20230211
100,1007278,53108954,BOM000005,3368,ST,20230702,20230704
100,1007279,03088257,BOM000106,101,ST,20240209,20240213
100,1007280,10368176,BOM000141,585,ST,20250307,20250308
100,1007281,30451125,BOM000147,6386,ST,20231029,20231101
100,1007282,56592352,BOM000034,2722,ST,20231015,20231018
100,1007283,77290101,BOM000159,3139,ST,20240614,20240615
