MANDT,KOKRS,BELNR,GJAHR,BUZEI,KSTAR,KOSTL,WRBTR,TWAER
100,1000,0060006595,2024,002,0000400250,0000005500,6228.25,EUR
100,1000,0060006596,2023,003,0000400260,0000005600,7277.79,EUR
100,1000,0060006597,2024,001,0000400270,0000005700,1275.02,EUR
100,1000,0060006598,2023,002,0000400280,0000005800,3646.88,EUR
100,1000,0060006599,2024,003,0000400290,0000005900,5606.76,EUR
100,1000,0060006600,2023,001,0000400000,0000001000,8004.19,EUR
100,1000,0060006601,2024,002,0000400010,0000001100,4949.21,EUR
100,1000,0060006602,2023,003,0000400020,0000001200,1090.07,EUR
100,1000,0060006603,2024,001,0000400030,0000001300,9081.78,EUR
100,1000,0060006604,2023,002,0000400040,0000001400,1082.32,EUR
100,1000,0060006605,2024,003,0000400050,0000001500,4752.02,EUR
100,1000,0060006606,2023,001,0000400060,0000001600,9169.27,EUR
100,1000,0060006607,2024,002,0000400070,0000001700,6268.75,EUR
100,1000,0060006608,2023,003,0000400080,0000001800,6684.82,EUR
100,1000,0060006609,2024,001,0000400090,0000001900,5519.68,EUR
100,1000,0060006610,2023,002,0000400100,0000002000,2005.93,EUR
100,1000,0060006611,2024,003,0000400110,0000002100,582.25,EUR
100,1000,0060006612,2023,001,0000400120,0000002200,7870.49,EUR
100,1000,0060006613,2024,002,0000400130,0000002300,261.96,EUR
100,1000,0060006614,2023,003,0000400140,0000002400,8405.23,EUR
100,1000,0060006615,2024,001,0000400150,0000002500,3278.82,EUR
100,1000,0060006616,2023,002,0000400160,0000002600,709.53,EUR
100,1000,0060006617,2024,003,0000400170,0000002700,7096.45,EUR
100,1000,0060006618,2023,001,0000400180,0000002800,5129.43,EUR
100,1000,0060006619,2024,002,0000400190,0000002900,2527.03,EUR
100,1000,0060006620,2023,003,0000400200,0000003000,4403.63,EUR
100,1000,0060006621,2024,001,0000400210,0000003100,6249.24,EUR
100,1000,0060006622,2023,002,0000400220,0000003200,9163.53,EUR
100,1000,0060006623,2024,003,0000400230,0000003300,3187.76,EUR
100,1000,0060006624,2023,001,0000400240,0000003400,1986.52,EUR
100,1000,0060006625,2024,002,0000400250,0000003500,1796.64,EUR
100,1000,0060006626,2023,003,0000400260,0000003600,3169.98,EUR
100,1000,0060006627,2024,001,0000400270,0000003700,6372.8,EUR
100,1000,0060006628,2023,002,0000400280,0000003800,1651.14,EUR
100,1000,0060006629,2024,003,0000400290,0000003900,7927.91,EUR
100,1000,0060006630,2023,001,0000400000,0000004000,6476.42,EUR
100,1000,0060006631,2024,002,0000400010,0000004100,2375.37,EUR
100,1000,0060006632,2023,003,0000400020,0000004200,6773.05,EUR
100,1000,0060006633,2024,001,0000400030,0000004300,8561.46,EUR
100,1000,0060006634,2023,002,0000400040,0000004400,5173.69,EUR
100,1000,0060006635,2024,003,0000400050,0000004500,7189.8,EUR
100,1000,0060006636,2023,001,0000400060,0000004600,5578.75,EUR
100,1000,0060006637,2024,002,0000400070,0000004700,1746.16,EUR
100,1000,0060006638,2023,003,0000400080,0000004800,6365.96,EUR
100,1000,0060006639,2024,001,0000400090,0000004900,6858.19,EUR
100,1000,0060006640,2023,002,0000400100,0000005000,2841.92,EUR
100,1000,0060006641,2024,003,0000400110,0000005100,1178.34,EUR
100,1000,0060006642,2023,001,0000400120,0000005200,830.66,EUR
100,1000,0060006643,2024,002,0000400130,0000005300,1348.88,EUR
100,1000,0060006644,2023,003,0000400140,0000005400,8018.05,EUR
100,1000,0060006645,2024,001,0000400150,0000005500,7022.96,EUR
100,1000,0060006646,2023,002,0000400160,0000005600,8359.58,EUR
100,1000,0060006647,2024,003,0000400170,0000005700,2568.45,EUR
100,1000,0060006648,2023,001,0000400180,0000005800,8527.28,EUR
100,1000,0060006649,2024,002,0000400190,0000005900,9945.13,EUR
100,1000,0060006650,2023,003,0000400200,0000001000,4282.54,EUR
100,1000,0060006651,2024,001,0000400210,0000001100,2392.83,EUR
100,1000,0060006652,2023,002,0000400220,0000001200,2003.42,EUR
100,1000,0060006653,2024,003,0000400230,0000001300,3309.29,EUR
100,1000,0060006654,2023,001,0000400240,0000001400,3512.06,EUR
100,1000,0060006655,2024,002,0000400250,0000001500,5597.92,EUR
100,1000,0060006656,2023,003,0000400260,0000001600,6148.65,EUR
100,1000,0060006657,2024,001,0000400270,0000001700,6037.69,EUR
100,1000,0060006658,2023,002,0000400280,0000001800,4299.2,EUR
100,1000,0060006659,2024,003,0000400290,0000001900,5983.81,EUR
100,1000,0060006660,2023,001,0000400000,0000002000,9813.67,EUR
100,1000,0060006661,2024,002,0000400010,0000002100,8512.07,EUR
100,1000,0060006662,2023,003,0000400020,0000002200,8097.01,EUR
100,1000,0060006663,2024,001,0000400030,0000002300,6813.58,EUR
100,1000,0060006664,2023,002,0000400040,0000002400,2835.55,EUR
100,1000,0060006665,2024,003,0000400050,0000002500,2616.49,EUR
100,1000,0060006666,2023,001,0000400060,0000002600,278.52,EUR
100,1000,0060006667,2024,002,0000400070,0000002700,7884.07,EUR
100,1000,0060006668,2023,003,0000400080,0000002800,4898.96,EUR
100,1000,0060006669,2024,001,0000400090,0000002900,8813.68,EUR
100,1000,0060006670,2023,002,0000400100,0000003000,1422.62,EUR
100,1000,0060006671,2024,003,0000400110,0000003100,1639.67,EUR
100,1000,0060006672,2023,001,0000400120,0000003200,4919.63,EUR
100,1000,0060006673,2024,002,0000400130,0000003300,6766.53,EUR
100,1000,0060006674,2023,003,0000400140,0000003400,8154.7,EUR
100,1000,0060006675,2024,001,0000400150,0000003500,2800.76,EUR
100,1000,0060006676,2023,002,0000400160,0000003600,711.37,EUR
100,1000,0060006677,2024,003,0000400170,0000003700,1359.36,EUR
100,1000,0060006678,2023,001,0000400180,0000003800,1951.61,EUR
100,1000,0060006679,2024,002,0000400190,0000003900,2436.6,EUR
100,1000,0060006680,2023,003,0000400200,0000004000,4642.11,EUR
100,1000,0060006681,2024,001,0000400210,0000004100,8323.14,EUR
100,1000,0060006682,2023,002,0000400220,0000004200,4506.79,EUR
100,1000,0060006683,2024,003,0000400230,0000004300,7874.94,EUR
100,1000,0060006684,2023,001,0000400240,0000004400,4097.91,EUR
100,1000,0060006685,2024,002,0000400250,0000004500,1317.77,EUR
100,1000,0060006686,2023,003,0000400260,0000004600,1716.2,EUR
100,1000,0060006687,2024,001,0000400270,0000004700,3861.55,EUR
100,1000,0060006688,2023,002,0000400280,0000004800,3372.35,EUR
100,1000,0060006689,2024,003,0000400290,0000004900,2027.97,EUR
100,1000,0060006690,2023,001,0000400000,0000005000,5569.03,EUR
100,1000,0060006691,2024,002,0000400010,0000005100,1497.83,EUR
100,1000,0060006692,2023,003,0000400020,0000005200,5894.77,EUR
100,1000,0060006693,2024,001,0000400030,0000005300,4748.72,EUR
100,1000,0060006694,2023,002,0000400040,0000005400,158.02,EUR
100,1000,0060006695,2024,003,0000400050,0000005500,1324.86,EUR
100,1000,0060006696,2023,001,0000400060,0000005600,9550.65,EUR
100,1000,0060006697,2024,002,0000400070,0000005700,2945.49,EUR
100,1000,0060006698,2023,003,0000400080,0000005800,6821.55,EUR
100,1000,0060006699,2024,001,0000400090,0000005900,5775.38,EUR
100,1000,0060006700,2023,002,0000400100,0000001000,3518.04,EUR
100,1000,0060006701,2024,003,0000400110,0000001100,1559.77,EUR
100,1000,0060006702,2023,001,0000400120,0000001200,5050.47,EUR
100,1000,0060006703,2024,002,0000400130,0000001300,6828.61,EUR
100,1000,0060006704,2023,003,0000400140,0000001400,9715.34,EUR
100,1000,0060006705,2024,001,0000400150,0000001500,8024.92,EUR
100,1000,0060006706,2023,002,0000400160,0000001600,1006.34,EUR
100,1000,0060006707,2024,003,0000400170,0000001700,5089.84,EUR
100,1000,0060006708,2023,001,0000400180,0000001800,5469.0,EUR
100,1000,0060006709,2024,002,0000400190,0000001900,6139.9,EUR
100,1000,0060006710,2023,003,0000400200,0000002000,6817.31,EUR
100,1000,0060006711,2024,001,0000400210,0000002100,6520.42,EUR
100,1000,0060006712,2023,002,0000400220,0000002200,1997.61,EUR
100,1000,0060006713,2024,003,0000400230,0000002300,8862.88,EUR
100,1000,0060006714,2023,001,0000400240,0000002400,7910.61,EUR
100,1000,0060006715,2024,002,0000400250,0000002500,9623.23,EUR
100,1000,0060006716,2023,003,0000400260,0000002600,3427.57,EUR
100,1000,0060006717,2024,001,0000400270,0000002700,1544.63,EUR
100,1000,0060006718,2023,002,0000400280,0000002800,2112.93,EUR
100,1000,0060006719,2024,003,0000400290,0000002900,6311.64,EUR
100,1000,0060006720,2023,001,0000400000,0000003000,7600.06,EUR
100,1000,0060006721,2024,002,0000400010,0000003100,7243.58,EUR
100,1000,0060006722,2023,003,0000400020,0000003200,2021.15,EUR
100,1000,0060006723,2024,001,0000400030,0000003300,8675.49,EUR
100,1000,0060006724,2023,002,0000400040,0000003400,2127.84,EUR
100,1000,0060006725,2024,003,0000400050,0000003500,9876.71,EUR
100,1000,0060006726,2023,001,0000400060,0000003600,3925.44,EUR
100,1000,0060006727,2024,002,0000400070,0000003700,8467.08,EUR
100,1000,0060006728,2023,003,0000400080,0000003800,3119.16,EUR
100,1000,0060006729,2024,001,0000400090,0000003900,7454.82,EUR
100,1000,0060006730,2023,002,0000400100,0000004000,9741.92,EUR
100,1000,0060006731,2024,003,0000400110,0000004100,6459.33,EUR
100,1000,0060006732,2023,001,0000400120,0000004200,5017.11,EUR
100,1000,0060006733,2024,002,0000400130,0000004300,4636.16,EUR
100,1000,0060006734,2023,003,0000400140,0000004400,7301.54,EUR
100,1000,0060006735,2024,001,0000400150,0000004500,5136.13,EUR
100,1000,0060006736,2023,002,0000400160,0000004600,1501.5,EUR
100,1000,0060006737,2024,003,0000400170,0000004700,1793.99,EUR
100,1000,0060006738,2023,001,0000400180,0000004800,9167.7,EUR
100,1000,0060006739,2024,002,0000400190,0000004900,5413.26,EUR
100,1000,0060006740,2023,003,0000400200,0000005000,4237.6,EUR
100,1000,0060006741,2024,001,0000400210,0000005100,6353.19,EUR
100,1000,0060006742,2023,002,0000400220,0000005200,8658.11,EUR
100,1000,0060006743,2024,003,0000400230,0000005300,7987.4,EUR
100,1000,0060006744,2023,001,0000400240,0000005400,5605.98,EUR
100,1000,0060006745,2024,002,0000400250,0000005500,6429.74,EUR
100,1000,0060006746,2023,003,0000400260,0000005600,8026.77,EUR
100,1000,0060006747,2024,001,0000400270,0000005700,5434.31,EUR
100,1000,0060006748,2023,002,0000400280,0000005800,1122.75,EUR
100,1000,0060006749,2024,003,0000400290,0000005900,4771.46,EUR
100,1000,0060006750,2023,001,0000400000,0000001000,9880.03,EUR
100,1000,0060006751,2024,002,0000400010,0000001100,5951.87,EUR
100,1000,0060006752,2023,003,0000400020,0000001200,3690.61,EUR
100,1000,0060006753,2024,001,0000400030,0000001300,8664.79,EUR
100,1000,0060006754,2023,002,0000400040,0000001400,7113.85,EUR
100,1000,0060006755,2024,003,0000400050,0000001500,7705.38,EUR
100,1000,0060006756,2023,001,0000400060,0000001600,7867.2,EUR
100,1000,0060006757,2024,002,0000400070,0000001700,578.84,EUR
100,1000,0060006758,2023,003,0000400080,0000001800,1749.26,EUR
100,1000,0060006759,2024,001,0000400090,0000001900,4632.66,EUR
100,1000,0060006760,2023,002,0000400100,0000002000,4581.3,EUR
100,1000,0060006761,2024,003,0000400110,0000002100,4100.95,EUR
100,1000,0060006762,2023,001,0000400120,0000002200,4478.5,EUR
100,1000,0060006763,2024,002,0000400130,0000002300,5679.74,EUR
100,1000,0060006764,2023,003,0000400140,0000002400,2628.16,EUR
100,1000,0060006765,2024,001,0000400150,0000002500,1545.3,EUR
100,1000,0060006766,2023,002,0000400160,0000002600,610.51,EUR
100,1000,0060006767,2024,003,0000400170,0000002700,4912.48,EUR
100,1000,0060006768,2023,001,0000400180,0000002800,3053.36,EUR
100,1000,0060006769,2024,002,0000400190,0000002900,6839.86,EUR
100,1000,0060006770,2023,003,0000400200,0000003000,3331.36,EUR
100,1000,0060006771,2024,001,0000400210,0000003100,5083.97,EUR
100,1000,0060006772,2023,002,0000400220,0000003200,3018.18,EUR
100,1000,0060006773,2024,003,0000400230,0000003300,2541.61,EUR
100,1000,0060006774,2023,001,0000400240,0000003400,4082.51,EUR
100,1000,0060006775,2024,002,0000400250,0000003500,9378.99,EUR
100,1000,0060006776,2023,003,0000400260,0000003600,524.5,EUR
100,1000,0060006777,2024,001,0000400270,0000003700,5093.22,EUR
100,1000,0060006778,2023,002,0000400280,0000003800,8942.98,EUR
100,1000,0060006779,2024,003,0000400290,0000003900,7438.05,EUR
100,1000,0060006780,2023,001,0000400000,0000004000,3123.61,EUR
100,1000,0060006781,2024,002,0000400010,0000004100,9122.83,EUR
100,1000,0060006782,2023,003,0000400020,0000004200,5250.33,EUR
100,1000,0060006783,2024,001,0000400030,0000004300,2936.39,EUR
100,1000,0060006784,2023,002,0000400040,0000004400,3455.83,EUR
100,1000,0060006785,2024,003,0000400050,0000004500,5350.71,EUR
100,1000,0060006786,2023,001,0000400060,0000004600,3813.98,EUR
100,1000,0060006787,2024,002,0000400070,0000004700,8748.35,EUR
100,1000,0060006788,2023,003,0000400080,0000004800,433.91,EUR
100,1000,0060006789,2024,001,0000400090,0000004900,4983.27,EUR
100,1000,0060006790,2023,002,0000400100,0000005000,6239.31,EUR
100,1000,0060006791,2024,003,0000400110,0000005100,8393.64,EUR
100,1000,0060006792,2023,001,0000400120,0000005200,9907.8,EUR
100,1000,0060006793,2024,002,0000400130,0000005300,1621.27,EUR
100,1000,0060006794,2023,003,0000400140,0000005400,1698.3,EUR
100,1000,0060006795,2024,001,0000400150,0000005500,8419.97,EUR
100,1000,0060006796,2023,002,0000400160,0000005600,8891.16,EUR
100,1000,0060006797,2024,003,0000400170,0000005700,1707.59,EUR
100,1000,0060006798,2023,001,0000400180,0000005800,4846.43,EUR
100,1000,0060006799,2024,002,0000400190,0000005900,3645.04,EUR
100,1000,0060006800,2023,003,0000400200,0000001000,8738.22,EUR
100,1000,0060006801,2024,001,0000400210,0000001100,8099.61,EUR
100,1000,0060006802,2023,002,0000400220,0000001200,2125.54,EUR
100,1000,0060006803,2024,003,0000400230,0000001300,4150.15,EUR
100,1000,0060006804,2023,001,0000400240,0000001400,6769.88,EUR
100,1000,0060006805,2024,002,0000400250,0000001500,1178.55,EUR
100,1000,0060006806,2023,003,0000400260,0000001600,9415.94,EUR
100,1000,0060006807,2024,001,0000400270,0000001700,4373.72,EUR
100,1000,0060006808,2023,002,0000400280,0000001800,1676.26,EUR
100,1000,0060006809,2024,003,0000400290,0000001900,398.17,EUR
100,1000,0060006810,2023,001,0000400000,0000002000,9935.01,EUR
100,1000,0060006811,2024,002,0000400010,0000002100,9512.61,EUR
100,1000,0060006812,2023,003,0000400020,0000002200,5596.39,EUR
100,1000,0060006813,2024,001,0000400030,0000002300,6131.53,EUR
100,1000,0060006814,2023,002,0000400040,0000002400,8434.62,EUR
100,1000,0060006815,2024,003,0000400050,0000002500,5617.33,EUR
100,1000,0060006816,2023,001,0000400060,0000002600,5197.85,EUR
100,1000,0060006817,2024,002,0000400070,0000002700,9844.54,EUR
100,1000,0060006818,2023,003,0000400080,0000002800,9390.83,EUR
100,1000,0060006819,2024,001,0000400090,0000002900,2973.58,EUR
100,1000,0060006820,2023,002,0000400100,0000003000,1034.88,EUR
100,1000,0060006821,2024,003,0000400110,0000003100,4258.79,EUR
100,1000,0060006822,2023,001,0000400120,0000003200,2788.9,EUR
100,1000,0060006823,2024,002,0000400130,0000003300,8389.14,EUR
100,1000,0060006824,2023,003,0000400140,0000003400,3552.7,EUR
100,1000,0060006825,2024,001,0000400150,0000003500,8456.18,EUR
100,1000,0060006826,2023,002,0000400160,0000003600,1087.38,EUR
100,1000,0060006827,2024,003,0000400170,0000003700,3902.13,EUR
100,1000,0060006828,2023,001,0000400180,0000003800,2325.42,EUR
100,1000,0060006829,2024,002,0000400190,0000003900,7910.76,EUR
100,1000,0060006830,2023,003,0000400200,0000004000,3709.34,EUR
100,1000,0060006831,2024,001,0000400210,0000004100,4178.08,EUR
100,1000,0060006832,2023,002,0000400220,0000004200,395.6,EUR
100,1000,0060006833,2024,003,0000400230,0000004300,6848.33,EUR
100,1000,0060006834,2023,001,0000400240,0000004400,4334.27,EUR
100,1000,0060006835,2024,002,0000400250,0000004500,4377.93,EUR
100,1000,0060006836,2023,003,0000400260,0000004600,3967.17,EUR
100,1000,0060006837,2024,001,0000400270,0000004700,960.41,EUR
100,1000,0060006838,2023,002,0000400280,0000004800,6550.55,EUR
100,1000,0060006839,2024,003,0000400290,0000004900,132.37,EUR
100,1000,0060006840,2023,001,0000400000,0000005000,5820.74,EUR
100,1000,0060006841,2024,002,0000400010,0000005100,8670.24,EUR
100,1000,0060006842,2023,003,0000400020,0000005200,2632.18,EUR
100,1000,0060006843,2024,001,0000400030,0000005300,7600.56,EUR
100,1000,0060006844,2023,002,0000400040,0000005400,7057.55,EUR
100,1000,0060006845,2024,003,0000400050,0000005500,2424.62,EUR
100,1000,0060006846,2023,001,0000400060,0000005600,4246.27,EUR
100,1000,0060006847,2024,002,0000400070,0000005700,6033.22,EUR
100,1000,0060006848,2023,003,0000400080,0000005800,9788.73,EUR
100,1000,0060006849,2024,001,0000400090,0000005900,5983.77,EUR
100,1000,0060006850,2023,002,0000400100,0000001000,2022.2,EUR
100,1000,0060006851,2024,003,0000400110,0000001100,8891.47,EUR
100,1000,0060006852,2023,001,0000400120,0000001200,1681.66,EUR
100,1000,0060006853,2024,002,0000400130,0000001300,4857.38,EUR
100,1000,0060006854,2023,003,0000400140,0000001400,7708.1,EUR
100,1000,0060006855,2024,001,0000400150,0000001500,6248.97,EUR
100,1000,0060006856,2023,002,0000400160,0000001600,9645.98,EUR
100,1000,0060006857,2024,003,0000400170,0000001700,104.12,EUR
100,1000,0060006858,2023,001,0000400180,0000001800,1165.83,EUR
100,1000,0060006859,2024,002,0000400190,0000001900,3224.94,EUR
100,1000,0060006860,2023,003,0000400200,0000002000,4563.8,EUR
100,1000,0060006861,2024,001,0000400210,0000002100,526.17,EUR
100,1000,0060006862,2023,002,0000400220,0000002200,783.17,EUR
100,1000,0060006863,2024,003,0000400230,0000002300,5690.54,EUR
100,1000,0060006864,2023,001,0000400240,0000002400,8876.69,EUR
100,1000,0060006865,2024,002,0000400250,0000002500,7871.28,EUR
100,1000,0060006866,2023,003,0000400260,0000002600,3991.18,EUR
100,1000,0060006867,2024,001,0000400270,0000002700,6974.24,EUR
100,1000,0060006868,2023,002,0000400280,0000002800,3807.51,EUR
100,1000,0060006869,2024,003,0000400290,0000002900,8249.36,EUR
100,1000,0060006870,2023,001,0000400000,0000003000,3658.38,EUR
100,1000,0060006871,2024,002,0000400010,0000003100,9305.5,EUR
100,1000,0060006872,2023,003,0000400020,0000003200,3704.36,EUR
100,1000,0060006873,2024,001,0000400030,0000003300,4484.62,EUR
100,1000,0060006874,2023,002,0000400040,0000003400,5935.9,EUR
100,1000,0060006875,2024,003,0000400050,0000003500,1573.91,EUR
100,1000,0060006876,2023,001,0000400060,0000003600,8823.39,EUR
100,1000,0060006877,2024,002,0000400070,0000003700,6192.6,EUR
100,1000,0060006878,2023,003,0000400080,0000003800,3699.1,EUR
100,1000,0060006879,2024,001,0000400090,0000003900,6401.5,EUR
100,1000,0060006880,2023,002,0000400100,0000004000,7643.75,EUR
100,1000,0060006881,2024,003,0000400110,0000004100,9066.3,EUR
100,1000,0060006882,2023,001,0000400120,0000004200,1158.13,EUR
100,1000,0060006883,2024,002,0000400130,0000004300,4908.98,EUR
100,1000,0060006884,2023,003,0000400140,0000004400,8531.37,EUR
100,1000,0060006885,2024,001,0000400150,0000004500,8137.64,EUR
100,1000,0060006886,2023,002,0000400160,0000004600,8450.64,EUR
100,1000,0060006887,2024,003,0000400170,0000004700,2774.58,EUR
100,1000,0060006888,2023,001,0000400180,0000004800,7079.09,EUR
100,1000,0060006889,2024,002,0000400190,0000004900,3118.52,EUR
