MANDT,VBELN,LFART,KUNNR,WADAT
100,1800016663,LF,CUS000028,20220214
100,1800016664,LF,CUS000041,20220206
100,1800016665,LF,CUS000089,20241206
100,1800016666,LF,CUS000012,20240322
100,1800016667,LF,CUS000001,20251224
100,1800016668,LF,CUS000117,20250804
100,1800016669,LF,CUS000124,20240705
100,1800016670,LF,CUS000053,20221017
100,1800016671,LF,CUS000098,20250928
100,1800016672,LF,CUS000080,20231015
100,1800016673,LF,CUS000161,20251209
100,1800016674,LF,CUS000139,20220304
100,1800016675,LF,CUS000159,20220406
100,1800016676,LF,CUS000175,20220609
100,1800016677,LF,CUS000092,20250803
100,1800016678,LF,CUS000117,20231012
100,1800016679,LF,CUS000029,20251114
100,1800016680,LF,CUS000098,20250103
100,1800016681,LF,CUS000173,20220505
100,1800016682,LF,CUS000077,20240416
100,1800016683,LF,CUS000126,20220205
100,1800016684,LF,CUS000146,20221224
100,1800016685,LF,CUS000177,20230722
100,1800016686,LF,CUS000181,20250101
100,1800016687,LF,CUS000025,20240409
100,1800016688,LF,CUS000165,20240816
100,1800016689,LF,CUS000071,20220129
100,1800016690,LF,CUS000143,20241130
100,1800016691,LF,CUS000176,20221231
100,1800016692,LF,CUS000028,20250514
100,1800016693,LF,CUS000178,20220321
100,1800016694,LF,CUS000163,20250919
100,1800016695,LF,CUS000166,20240717
100,1800016696,LF,CUS000070,20230311
100,1800016697,LF,CUS000173,20251229
100,1800016698,LF,CUS000075,20250201
100,1800016699,LF,CUS000093,20250715
100,1800016700,LF,CUS000157,20240502
100,1800016701,LF,CUS000001,20240726
100,1800016702,LF,CUS000001,20250426
100,1800016703,LF,CUS000103,20230420
100,1800016704,LF,CUS000140,20250514
100,1800016705,LF,CUS000116,20240507
100,1800016706,LF,CUS000135,20221203
100,1800016707,LF,CUS000175,20230218
100,1800016708,LF,CUS000104,20241222
100,1800016709,LF,CUS000165,20231213
100,1800016710,LF,CUS000140,20240215
100,1800016711,LF,CUS000177,20230614
100,1800016712,LF,CUS000130,20230717
100,1800016713,LF,CUS000004,20240407
100,1800016714,LF,CUS000039,20250208
100,1800016715,LF,CUS000095,20231003
100,1800016716,LF,CUS000074,20250630
100,1800016717,LF,CUS000043,20250422
100,1800016718,LF,CUS000193,20251220
100,1800016719,LF,CUS000185,20220130
100,1800016720,LF,CUS000001,20250612
100,1800016721,LF,CUS000176,20250810
100,1800016722,LF,CUS000171,20240711
100,1800016723,LF,CUS000155,20250831
100,1800016724,LF,CUS000128,20231022
100,1800016725,LF,CUS000036,20241011
100,1800016726,LF,CUS000062,20240710
100,1800016727,LF,CUS000041,20230121
100,1800016728,LF,CUS000158,20250714
100,1800016729,LF,CUS000166,20230402
100,1800016730,LF,CUS000158,20240301
100,1800016731,LF,CUS000152,20220714
100,1800016732,LF,CUS000113,20250207
100,1800016733,LF,CUS000044,20220623
100,1800016734,LF,CUS000084,20230331
100,1800016735,LF,CUS000045,20220326
100,1800016736,LF,CUS000031,20250315
100,1800016737,LF,CUS000015,20240605
100,1800016738,LF,CUS000066,20250207
100,1800016739,LF,CUS000023,20250119
100,1800016740,LF,CUS000085,20230314
100,1800016741,LF,CUS000111,20220722
100,1800016742,LF,CUS000194,20220812
100,1800016743,LF,CUS000074,20240328
100,1800016744,LF,CUS000030,20250919
100,1800016745,LF,CUS000119,20220929
100,1800016746,LF,CUS000026,20250505
100,1800016747,LF,CUS000053,20230526
100,1800016748,LF,CUS000023,20240413
100,1800016749,LF,CUS000054,20230624
100,1800016750,LF,CUS000047,20220209
100,1800016751,LF,CUS000157,20250413
100,1800016752,LF,CUS000112,20250226
100,1800016753,LF,CUS000088,20250128
100,1800016754,LF,CUS000030,20250829
100,1800016755,LF,CUS000129,20230826
100,1800016756,LF,CUS000019,20230427
100,1800016757,LF,CUS000180,20250803
100,1800016758,LF,CUS000132,20251021
100,1800016759,LF,CUS000164,20220927
100,1800016760,LF,CUS000173,20220223
100,1800016761,LF,CUS000152,20230228
100,1800016762,LF,CUS000011,20240810
100,1800016763,LF,CUS000049,20230126
100,1800016764,LF,CUS000146,20251206
100,1800016765,LF,CUS000063,20230424
100,1800016766,LF,CUS000144,20230416
100,1800016767,LF,CUS000076,20240412
100,1800016768,LF,CUS000056,20221024
100,1800016769,LF,CUS000175,20240331
100,1800016770,LF,CUS000020,20230506
100,1800016771,LF,CUS000021,20240914
100,1800016772,LF,CUS000079,20250529
100,1800016773,LF,CUS000126,20250219
100,1800016774,LF,CUS000024,20241209
100,1800016775,LF,CUS000195,20221107
100,1800016776,LF,CUS000141,20250405
100,1800016777,LF,CUS000092,20231220
100,1800016778,LF,CUS000165,20230828
100,1800016779,LF,CUS000177,20240110
100,1800016780,LF,CUS000018,20230828
100,1800016781,LF,CUS000182,20230929
100,1800016782,LF,CUS000100,20230809
100,1800016783,LF,CUS000063,20250818
100,1800016784,LF,CUS000163,20220222
100,1800016785,LF,CUS000177,20250625
100,1800016786,LF,CUS000073,20230512
100,1800016787,LF,CUS000088,20231202
100,1800016788,LF,CUS000036,20240306
100,1800016789,LF,CUS000088,20241008
100,1800016790,LF,CUS000165,20221021
100,1800016791,LF,CUS000192,20250423
100,1800016792,LF,CUS000058,20250702
100,1800016793,LF,CUS000017,20240706
100,1800016794,LF,CUS000191,20240905
100,1800016795,LF,CUS000012,20231231
100,1800016796,LF,CUS000022,20240210
100,1800016797,LF,CUS000016,20220613
100,1800016798,LF,CUS000067,20240918
100,1800016799,LF,CUS000065,20240229
100,1800016800,LF,CUS000059,20230316
100,1800016801,LF,CUS000150,20220621
100,1800016802,LF,CUS000126,20220302
100,1800016803,LF,CUS000186,20240113
100,1800016804,LF,CUS000029,20250715
100,1800016805,LF,CUS000025,20230708
100,1800016806,LF,CUS000067,20250730
100,1800016807,LF,CUS000144,20231020
100,1800016808,LF,CUS000131,20230215
100,1800016809,LF,CUS000195,20220219
100,1800016810,LF,CUS000163,20220213
100,1800016811,LF,CUS000003,20230610
100,1800016812,LF,CUS000040,20240730
100,1800016813,LF,CUS000067,20221230
100,1800016814,LF,CUS000051,20230619
100,1800016815,LF,CUS000026,20250705
100,1800016816,LF,CUS000041,20240109
100,1800016817,LF,CUS000044,20241025
100,1800016818,LF,CUS000181,20240727
100,1800016819,LF,CUS000013,20230228
100,1800016820,LF,CUS000086,20241219
100,1800016821,LF,CUS000124,20240215
100,1800016822,LF,CUS000170,20240914
100,1800016823,LF,CUS000160,20220223
100,1800016824,LF,CUS000126,20251128
100,1800016825,LF,CUS000097,20230407
100,1800016826,LF,CUS000054,20241010
100,1800016827,LF,CUS000024,20230505
100,1800016828,LF,CUS000021,20220325
100,1800016829,LF,CUS000123,20220626
100,1800016830,LF,CUS000173,20220305
100,1800016831,LF,CUS000180,20250912
100,1800016832,LF,CUS000081,20230316
100,1800016833,LF,CUS000030,20230903
100,1800016834,LF,CUS000150,20220527
100,1800016835,LF,CUS000186,20250201
100,1800016836,LF,CUS000023,20230426
100,1800016837,LF,CUS000032,20230328
100,1800016838,LF,CUS000197,20230720
100,1800016839,LF,CUS000139,20230317
100,1800016840,LF,CUS000014,20220211
100,1800016841,LF,CUS000156,20220129
100,1800016842,LF,CUS000092,20220319
100,1800016843,LF,CUS000170,20240410
100,1800016844,LF,CUS000015,20220119
100,1800016845,LF,CUS000091,20251215
100,1800016846,LF,CUS000170,20240901
100,1800016847,LF,CUS000006,20250612
100,1800016848,LF,CUS000149,20230131
100,1800016849,LF,CUS000068,20220527
100,1800016850,LF,CUS000085,20230226
100,1800016851,LF,CUS000024,20220210
100,1800016852,LF,CUS000157,20230911
100,1800016853,LF,CUS000152,20250812
100,1800016854,LF,CUS000029,20250503
100,1800016855,LF,CUS000188,20230518
100,1800016856,LF,CUS000142,20241009
100,1800016857,LF,CUS000155,20240505
100,1800016858,LF,CUS000136,20221231
100,1800016859,LF,CUS000016,20231113
100,1800016860,LF,CUS000124,20240706
100,1800016861,LF,CUS000136,20231020
100,1800016862,LF,CUS000199,20220707
100,1800016863,LF,CUS000046,20250725
100,1800016864,LF,CUS000049,20250706
100,1800016865,LF,CUS000173,20251004
100,1800016866,LF,CUS000165,20221127
100,1800016867,LF,CUS000103,20220606
100,1800016868,LF,CUS000007,20231031
100,1800016869,LF,CUS000089,20240131
100,1800016870,LF,CUS000197,20221013
100,1800016871,LF,CUS000104,20231123
100,1800016872,LF,CUS000107,20230309
100,1800016873,LF,CUS000008,20230303
100,1800016874,LF,CUS000043,20240128
100,1800016875,LF,CUS000149,20230428
100,1800016876,LF,CUS000046,20240315
100,1800016877,LF,CUS000168,20240612
100,1800016878,LF,CUS000184,20240104
100,1800016879,LF,CUS000200,20221214
100,1800016880,LF,CUS000079,20230513
100,1800016881,LF,CUS000060,20250120
100,1800016882,LF,CUS000117,20221013
100,1800016883,LF,CUS000190,20220128
100,1800016884,LF,CUS000024,20220214
100,1800016885,LF,CUS000015,20250602
100,1800016886,LF,CUS000139,20240821
100,1800016887,LF,CUS000050,20220826
100,1800016888,LF,CUS000144,20240603
100,1800016889,LF,CUS000035,20240803
100,1800016890,LF,CUS000179,20250723
100,1800016891,LF,CUS000087,20240704
100,1800016892,LF,CUS000165,20250929
100,1800016893,LF,CUS000093,20240104
100,1800016894,LF,CUS000183,20250617
100,1800016895,LF,CUS000131,20250620
100,1800016896,LF,CUS000146,20240426
100,1800016897,LF,CUS000069,20220404
100,1800016898,LF,CUS000013,20231011
100,1800016899,LF,CUS000117,20230101
100,1800016900,LF,CUS000116,20230804
100,1800016901,LF,CUS000070,20250527
100,1800016902,LF,CUS000062,20241028
100,1800016903,LF,CUS000024,20220522
100,1800016904,LF,CUS000172,20240518
100,1800016905,LF,CUS000067,20240313
100,1800016906,LF,CUS000160,20250212
100,1800016907,LF,CUS000100,20240925
100,1800016908,LF,CUS000047,20240108
100,1800016909,LF,CUS000116,20220518
100,1800016910,LF,CUS000026,20251202
100,1800016911,LF,CUS000129,20241107
100,1800016912,LF,CUS000124,20240612
100,1800016913,LF,CUS000192,20221127
100,1800016914,LF,CUS000124,20250614
100,1800016915,LF,CUS000007,20250908
100,1800016916,LF,CUS000007,20240713
100,1800016917,LF,CUS000054,20231030
100,1800016918,LF,CUS000060,20251105
100,1800016919,LF,CUS000181,20241031
100,1800016920,LF,CUS000132,20220507
100,1800016921,LF,CUS000135,20250907
100,1800016922,LF,CUS000043,20231029
100,1800016923,LF,CUS000170,20230203
100,1800016924,LF,CUS000190,20231026
100,1800016925,LF,CUS000100,20231230
100,1800016926,LF,CUS000102,20241024
100,1800016927,LF,CUS000003,20220707
100,1800016928,LF,CUS000086,20240311
100,1800016929,LF,CUS000029,20240424
100,1800016930,LF,CUS000141,20240712
100,1800016931,LF,CUS000188,20221210
100,1800016932,LF,CUS000057,20220604
100,1800016933,LF,CUS000131,20250320
100,1800016934,LF,CUS000173,20250629
100,1800016935,LF,CUS000135,20231009
100,1800016936,LF,CUS000138,20240413
100,1800016937,LF,CUS000117,20220809
100,1800016938,LF,CUS000049,20251117
100,1800016939,LF,CUS000044,20230904
100,1800016940,LF,CUS000192,20221030
100,1800016941,LF,CUS000007,20230421
100,1800016942,LF,CUS000116,20251023
100,1800016943,LF,CUS000113,20250703
100,1800016944,LF,CUS000125,20231010
100,1800016945,LF,CUS000083,20231217
100,1800016946,LF,CUS000107,20240825
100,1800016947,LF,CUS000044,20250923
100,1800016948,LF,CUS000192,20240413
100,1800016949,LF,CUS000017,20250730
100,1800016950,LF,CUS000080,20260104
100,1800016951,LF,CUS000197,20220821
100,1800016952,LF,CUS000146,20220822
100,1800016953,LF,CUS000059,20221102
100,1800016954,LF,CUS000004,20241120
100,1800016955,LF,CUS000016,20221016
100,1800016956,LF,CUS000019,20220807
100,1800016957,LF,CUS000101,20230813
100,1800016958,LF,CUS000109,20230719
100,1800016959,LF,CUS000019,20240209
100,1800016960,LF,CUS000102,20250317
100,1800016961,LF,CUS000140,20230516
100,1800016962,LF,CUS000112,20241130
100,1800016963,LF,CUS000153,20250227
100,1800016964,LF,CUS000071,20220715
100,1800016965,LF,CUS000135,20240219
100,1800016966,LF,CUS000080,20250814
100,1800016967,LF,CUS000140,20240503
100,1800016968,LF,CUS000028,20231204
100,1800016969,LF,CUS000115,20220627
100,1800016970,LF,CUS000003,20230706
100,1800016971,LF,CUS000121,20250503
100,1800016972,LF,CUS000104,20250105
100,1800016973,LF,CUS000161,20240701
100,1800016974,LF,CUS000064,20240309
100,1800016975,LF,CUS000137,20250217
100,1800016976,LF,CUS000182,20250122
100,1800016977,LF,CUS000153,20220922
100,1800016978,LF,CUS000119,20220224
100,1800016979,LF,CUS000045,20220321
100,1800016980,LF,CUS000015,20250825
100,1800016981,LF,CUS000040,20241026
100,1800016982,LF,CUS000182,20240731
100,1800016983,LF,CUS000170,20230924
100,1800016984,LF,CUS000015,20221110
100,1800016985,LF,CUS000128,20220925
100,1800016986,LF,CUS000056,20220828
100,1800016987,LF,CUS000159,20240922
100,1800016988,LF,CUS000119,20240813
100,1800016989,LF,CUS000183,20240827
100,1800016990,LF,CUS000091,20250414
100,1800016991,LF,CUS000081,20250619
100,1800016992,LF,CUS000154,20240725
100,1800016993,LF,CUS000141,20230109
100,1800016994,LF,CUS000162,20250625
100,1800016995,LF,CUS000045,20241018
100,1800016996,LF,CUS000096,20231213
100,1800016997,LF,CUS000034,20221225
100,1800016998,LF,CUS000080,20240306
100,1800016999,LF,CUS000003,20220911
100,1800017000,LF,CUS000181,20220117
100,1800017001,LF,CUS000035,20251005
100,1800017002,LF,CUS000157,20240405
100,1800017003,LF,CUS000157,20240325
100,1800017004,LF,CUS000005,20250526
100,1800017005,LF,CUS000166,20240426
100,1800017006,LF,CUS000084,20240426
100,1800017007,LF,CUS000076,20221228
100,1800017008,LF,CUS000083,20250526
100,1800017009,LF,CUS000077,20230318
100,1800017010,LF,CUS000116,20240603
100,1800017011,LF,CUS000151,20221116
100,1800017012,LF,CUS000035,20230901
100,1800017013,LF,CUS000129,20250828
100,1800017014,LF,CUS000142,20240417
100,1800017015,LF,CUS000133,20251210
100,1800017016,LF,CUS000165,20250815
100,1800017017,LF,CUS000077,20221022
100,1800017018,LF,CUS000086,20240113
100,1800017019,LF,CUS000071,20250429
100,1800017020,LF,CUS000087,20221128
100,1800017021,LF,CUS000124,20250707
100,1800017022,LF,CUS000099,20251125
100,1800017023,LF,CUS000018,20221214
100,1800017024,LF,CUS000161,20241211
100,1800017025,LF,CUS000191,20251107
100,1800017026,LF,CUS000048,20230514
100,1800017027,LF,CUS000053,20250210
100,1800017028,LF,CUS000129,20241111
100,1800017029,LF,CUS000090,20240630
100,1800017030,LF,CUS000161,20250317
100,1800017031,LF,CUS000110,20220108
100,1800017032,LF,CUS000071,20230507
100,1800017033,LF,CUS000110,20240105
100,1800017034,LF,CUS000137,20230612
100,1800017035,LF,CUS000064,20220426
100,1800017036,LF,CUS000075,20220125
100,1800017037,LF,CUS000067,20221210
100,1800017038,LF,CUS000185,20220625
100,1800017039,LF,CUS000055,20250216
100,1800017040,LF,CUS000057,20220225
100,1800017041,LF,CUS000184,20240107
100,1800017042,LF,CUS000185,20230119
100,1800017043,LF,CUS000092,20240603
100,1800017044,LF,CUS000151,20220913
100,1800017045,LF,CUS000149,20250325
100,1800017046,LF,CUS000169,20221005
100,1800017047,LF,CUS000133,20241107
100,1800017048,LF,CUS000019,20240807
100,1800017049,LF,CUS000104,20230117
100,1800017050,LF,CUS000164,20250108
100,1800017051,LF,CUS000113,20221231
100,1800017052,LF,CUS000045,20241119
100,1800017053,LF,CUS000018,20240507
100,1800017054,LF,CUS000161,20250811
100,1800017055,LF,CUS000058,20240921
100,1800017056,LF,CUS000189,20220427
100,1800017057,LF,CUS000178,20251108
100,1800017058,LF,CUS000060,20220116
100,1800017059,LF,CUS000082,20230912
100,1800017060,LF,CUS000198,20240316
100,1800017061,LF,CUS000023,20230712
100,1800017062,LF,CUS000180,20250529
100,1800017063,LF,CUS000030,20240826
100,1800017064,LF,CUS000182,20220304
100,1800017065,LF,CUS000004,20241021
100,1800017066,LF,CUS000048,20241220
100,1800017067,LF,CUS000063,20230313
100,1800017068,LF,CUS000181,20221127
100,1800017069,LF,CUS000147,20230228
100,1800017070,LF,CUS000152,20220910
100,1800017071,LF,CUS000056,20231016
100,1800017072,LF,CUS000094,20250814
100,1800017073,LF,CUS000069,20240820
100,1800017074,LF,CUS000161,20250420
100,1800017075,LF,CUS000062,20220826
100,1800017076,LF,CUS000009,20220512
100,1800017077,LF,CUS000033,20220125
100,1800017078,LF,CUS000119,20230302
100,1800017079,LF,CUS000186,20250509
100,1800017080,LF,CUS000140,20241104
100,1800017081,LF,CUS000039,20231201
100,1800017082,LF,CUS000010,20241031
100,1800017083,LF,CUS000139,20220521
100,1800017084,LF,CUS000021,20230219
100,1800017085,LF,CUS000092,20221103
100,1800017086,LF,CUS000036,20250921
100,1800017087,LF,CUS000169,20220129
100,1800017088,LF,CUS000145,20250109
100,1800017089,LF,CUS000106,20240501
100,1800017090,LF,CUS000196,20250220
100,1800017091,LF,CUS000111,20230329
100,1800017092,LF,CUS000036,20230325
100,1800017093,LF,CUS000107,20241101
100,1800017094,LF,CUS000067,20221111
100,1800017095,LF,CUS000156,20220304
100,1800017096,LF,CUS000107,20241114
100,1800017097,LF,CUS000099,20240722
100,1800017098,LF,CUS000178,20240926
100,1800017099,LF,CUS000088,20240205
100,1800017100,LF,CUS000133,20240618
100,1800017101,LF,CUS000162,20230102
100,1800017102,LF,CUS000079,20220214
100,1800017103,LF,CUS000006,20231217
100,1800017104,LF,CUS000067,20230812
100,1800017105,LF,CUS000111,20230203
100,1800017106,LF,CUS000080,20240630
100,1800017107,LF,CUS000024,20231029
100,1800017108,LF,CUS000004,20220331
100,1800017109,LF,CUS000016,20251027
100,1800017110,LF,CUS000016,20240819
100,1800017111,LF,CUS000083,20240511
100,1800017112,LF,CUS000002,20231212
100,1800017113,LF,CUS000124,20231120
100,1800017114,LF,CUS000060,20221024
100,1800017115,LF,CUS000041,20231216
100,1800017116,LF,CUS000021,20241010
100,1800017117,LF,CUS000144,20220124
100,1800017118,LF,CUS000142,20231216
100,1800017119,LF,CUS000152,20250305
100,1800017120,LF,CUS000059,20250627
100,1800017121,LF,CUS000141,20250916
100,1800017122,LF,CUS000136,20221202
100,1800017123,LF,CUS000037,20230729
100,1800017124,LF,CUS000178,20230903
100,1800017125,LF,CUS000134,20231112
100,1800017126,LF,CUS000028,20230221
100,1800017127,LF,CUS000030,20240122
100,1800017128,LF,CUS000197,20220626
100,1800017129,LF,CUS000139,20230820
100,1800017130,LF,CUS000074,20230722
100,1800017131,LF,CUS000199,20250205
100,1800017132,LF,CUS000062,20240614
100,1800017133,LF,CUS000041,20240620
100,1800017134,LF,CUS000105,20220415
100,1800017135,LF,CUS000090,20220603
100,1800017136,LF,CUS000061,20220414
100,1800017137,LF,CUS000142,20221228
100,1800017138,LF,CUS000133,20251112
100,1800017139,LF,CUS000164,20240615
100,1800017140,LF,CUS000178,20230222
100,1800017141,LF,CUS000157,20231006
100,1800017142,LF,CUS000193,20230630
100,1800017143,LF,CUS000047,20221122
100,1800017144,LF,CUS000026,20250302
100,1800017145,LF,CUS000036,20241224
100,1800017146,LF,CUS000092,20230518
100,1800017147,LF,CUS000065,20220727
100,1800017148,LF,CUS000039,20220926
100,1800017149,LF,CUS000045,20250316
