MANDT,RLDNR,BUKRS,GJAHR,BELNR,DOCLN,RACCT,KOSTL,HSL,RHCUR,BUDAT
100,0L,1000,2023,0010004358,000004,100058,0000001800,6068.14,EUR,20241006
100,0L,2000,2024,0010004359,000005,100059,0000001900,8152.41,EUR,20241110
100,0L,1000,2023,0010004360,000001,100060,0000002000,7133.37,EUR,20220114
100,0L,2000,2024,0010004361,000002,100061,0000002100,9762.16,EUR,20230521
100,0L,1000,2023,0010004362,000003,100062,0000002200,456.72,EUR,20240103
100,0L,2000,2024,0010004363,000004,100063,0000002300,8488.13,EUR,20220519
100,0L,1000,2023,0010004364,000005,100064,0000002400,5394.21,EUR,20230830
100,0L,2000,2024,0010004365,000001,100065,0000002500,6376.78,EUR,20220430
100,0L,1000,2023,0010004366,000002,100066,0000002600,9954.44,EUR,20230219
100,0L,2000,2024,0010004367,000003,100067,0000002700,2876.06,EUR,20240829
100,0L,1000,2023,0010004368,000004,100068,0000002800,558.06,EUR,20241112
100,0L,2000,2024,0010004369,000005,100069,0000002900,9302.91,EUR,20240318
100,0L,1000,2023,0010004370,000001,100070,0000003000,9406.62,EUR,20230419
100,0L,2000,2024,0010004371,000002,100071,0000003100,6823.24,EUR,20240129
100,0L,1000,2023,0010004372,000003,100072,0000003200,2468.49,EUR,20241125
100,0L,2000,2024,0010004373,000004,100073,0000003300,6446.9,EUR,20240508
100,0L,1000,2023,0010004374,000005,100074,0000003400,282.64,EUR,20240515
100,0L,2000,2024,0010004375,000001,100075,0000003500,3106.91,EUR,20220928
100,0L,1000,2023,0010004376,000002,100076,0000003600,8591.59,EUR,20230530
100,0L,2000,2024,0010004377,000003,100077,0000003700,5272.91,EUR,20231103
100,0L,1000,2023,0010004378,000004,100078,0000003800,9068.32,EUR,20240119
100,0L,2000,2024,0010004379,000005,100079,0000003900,2975.17,EUR,20240914
100,0L,1000,2023,0010004380,000001,100080,0000004000,8982.29,EUR,20240716
100,0L,2000,2024,0010004381,000002,100081,0000004100,3479.78,EUR,20231219
100,0L,1000,2023,0010004382,000003,100082,0000004200,3663.83,EUR,20240718
100,0L,2000,2024,0010004383,000004,100083,0000004300,4567.46,EUR,20241208
100,0L,1000,2023,0010004384,000005,100084,0000004400,5616.67,EUR,20221028
100,0L,2000,2024,0010004385,000001,100085,0000004500,1815.68,EUR,20241015
100,0L,1000,2023,0010004386,000002,100086,0000004600,6235.03,EUR,20241130
100,0L,2000,2024,0010004387,000003,100087,0000004700,7255.41,EUR,20220606
100,0L,1000,2023,0010004388,000004,100088,0000004800,8343.44,EUR,20230813
100,0L,2000,2024,0010004389,000005,100089,0000004900,8945.82,EUR,20220405
100,0L,1000,2023,0010004390,000001,100090,0000005000,380.2,EUR,20220409
100,0L,2000,2024,0010004391,000002,100091,0000005100,9788.27,EUR,20220912
100,0L,1000,2023,0010004392,000003,100092,0000005200,8850.2,EUR,20220808
100,0L,2000,2024,0010004393,000004,100093,0000005300,1858.74,EUR,20241223
100,0L,1000,2023,0010004394,000005,100094,0000005400,5469.75,EUR,20220630
100,0L,2000,2024,0010004395,000001,100095,0000005500,9120.67,EUR,20221207
100,0L,1000,2023,0010004396,000002,100096,0000005600,120.82,EUR,20230603
100,0L,2000,2024,0010004397,000003,100097,0000005700,1472.82,EUR,20221227
100,0L,1000,2023,0010004398,000004,100098,0000005800,8037.62,EUR,20230210
100,0L,2000,2024,0010004399,000005,100099,0000005900,7160.59,EUR,20230803
100,0L,1000,2023,0010004400,000001,100000,0000001000,1578.81,EUR,20230910
100,0L,2000,2024,0010004401,000002,100001,0000001100,991.18,EUR,20220619
100,0L,1000,2023,0010004402,000003,100002,0000001200,9987.25,EUR,20220423
100,0L,2000,2024,0010004403,000004,100003,0000001300,6571.87,EUR,20221107
100,0L,1000,2023,0010004404,000005,100004,0000001400,7002.92,EUR,20231027
100,0L,2000,2024,0010004405,000001,100005,0000001500,9249.95,EUR,20230715
100,0L,1000,2023,0010004406,000002,100006,0000001600,3416.64,EUR,20221010
100,0L,2000,2024,0010004407,000003,100007,0000001700,3385.36,EUR,20220909
100,0L,1000,2023,0010004408,000004,100008,0000001800,8447.73,EUR,20240708
100,0L,2000,2024,0010004409,000005,100009,0000001900,2292.28,EUR,20231130
100,0L,1000,2023,0010004410,000001,100010,0000002000,6399.33,EUR,20240309
100,0L,2000,2024,0010004411,000002,100011,0000002100,6890.14,EUR,20230430
100,0L,1000,2023,0010004412,000003,100012,0000002200,7435.03,EUR,20241225
100,0L,2000,2024,0010004413,000004,100013,0000002300,716.02,EUR,20230222
100,0L,1000,2023,0010004414,000005,100014,0000002400,6916.48,EUR,20230615
100,0L,2000,2024,0010004415,000001,100015,0000002500,8609.1,EUR,20241118
100,0L,1000,2023,0010004416,000002,100016,0000002600,4391.67,EUR,20240619
100,0L,2000,2024,0010004417,000003,100017,0000002700,8364.04,EUR,20230220
100,0L,1000,2023,0010004418,000004,100018,0000002800,3588.86,EUR,20230829
100,0L,2000,2024,0010004419,000005,100019,0000002900,2499.15,EUR,20221229
100,0L,1000,2023,0010004420,000001,100020,0000003000,3870.99,EUR,20230718
100,0L,2000,2024,0010004421,000002,100021,0000003100,2205.18,EUR,20221013
100,0L,1000,2023,0010004422,000003,100022,0000003200,8399.64,EUR,20241017
100,0L,2000,2024,0010004423,000004,100023,0000003300,492.98,EUR,20220908
100,0L,1000,2023,0010004424,000005,100024,0000003400,728.14,EUR,20220920
100,0L,2000,2024,0010004425,000001,100025,0000003500,6541.9,EUR,20220623
100,0L,1000,2023,0010004426,000002,100026,0000003600,7483.01,EUR,20230329
100,0L,2000,2024,0010004427,000003,100027,0000003700,4179.04,EUR,20241030
100,0L,1000,2023,0010004428,000004,100028,0000003800,1830.12,EUR,20231226
100,0L,2000,2024,0010004429,000005,100029,0000003900,681.61,EUR,20240126
100,0L,1000,2023,0010004430,000001,100030,0000004000,5327.43,EUR,20220225
100,0L,2000,2024,0010004431,000002,100031,0000004100,8683.04,EUR,20220815
100,0L,1000,2023,0010004432,000003,100032,0000004200,4631.47,EUR,20230709
100,0L,2000,2024,0010004433,000004,100033,0000004300,1593.75,EUR,20240327
100,0L,1000,2023,0010004434,000005,100034,0000004400,6741.64,EUR,20220223
100,0L,2000,2024,0010004435,000001,100035,0000004500,479.92,EUR,20240929
100,0L,1000,2023,0010004436,000002,100036,0000004600,4035.04,EUR,20231003
100,0L,2000,2024,0010004437,000003,100037,0000004700,3707.56,EUR,20240427
100,0L,1000,2023,0010004438,000004,100038,0000004800,925.38,EUR,20220818
100,0L,2000,2024,0010004439,000005,100039,0000004900,5367.94,EUR,20230101
100,0L,1000,2023,0010004440,000001,100040,0000005000,8616.93,EUR,20240106
100,0L,2000,2024,0010004441,000002,100041,0000005100,3370.18,EUR,20240517
100,0L,1000,2023,0010004442,000003,100042,0000005200,9078.38,EUR,20230815
100,0L,2000,2024,0010004443,000004,100043,0000005300,4601.6,EUR,20221207
100,0L,1000,2023,0010004444,000005,100044,0000005400,1285.39,EUR,20230710
100,0L,2000,2024,0010004445,000001,100045,0000005500,2024.48,EUR,20230617
100,0L,1000,2023,0010004446,000002,100046,0000005600,618.92,EUR,20220623
100,0L,2000,2024,0010004447,000003,100047,0000005700,4929.01,EUR,20220526
100,0L,1000,2023,0010004448,000004,100048,0000005800,7124.91,EUR,20220817
100,0L,2000,2024,0010004449,000005,100049,0000005900,3312.88,EUR,20220425
100,0L,1000,2023,0010004450,000001,100050,0000001000,1495.0,EUR,20221026
100,0L,2000,2024,0010004451,000002,100051,0000001100,9310.45,EUR,20220308
100,0L,1000,2023,0010004452,000003,100052,0000001200,5887.09,EUR,20220611
100,0L,2000,2024,0010004453,000004,100053,0000001300,3721.69,EUR,20220128
100,0L,1000,2023,0010004454,000005,100054,0000001400,8387.67,EUR,20220205
100,0L,2000,2024,0010004455,000001,100055,0000001500,7511.05,EUR,20230819
100,0L,1000,2023,0010004456,000002,100056,0000001600,3769.94,EUR,20220708
100,0L,2000,2024,0010004457,000003,100057,0000001700,8928.35,EUR,20240325
100,0L,1000,2023,0010004458,000004,100058,0000001800,5293.54,EUR,20221029
100,0L,2000,2024,0010004459,000005,100059,0000001900,3230.41,EUR,20231003
100,0L,1000,2023,0010004460,000001,100060,0000002000,5845.15,EUR,20240413
100,0L,2000,2024,0010004461,000002,100061,0000002100,9172.89,EUR,20240519
100,0L,1000,2023,0010004462,000003,100062,0000002200,133.76,EUR,20240415
100,0L,2000,2024,0010004463,000004,100063,0000002300,7682.92,EUR,20220829
100,0L,1000,2023,0010004464,000005,100064,0000002400,5311.33,EUR,20241015
100,0L,2000,2024,0010004465,000001,100065,0000002500,815.66,EUR,20231025
100,0L,1000,2023,0010004466,000002,100066,0000002600,7252.06,EUR,20231130
100,0L,2000,2024,0010004467,000003,100067,0000002700,3277.25,EUR,20241111
100,0L,1000,2023,0010004468,000004,100068,0000002800,4494.53,EUR,20241211
100,0L,2000,2024,0010004469,000005,100069,0000002900,794.04,EUR,20221109
100,0L,1000,2023,0010004470,000001,100070,0000003000,6485.92,EUR,20240508
100,0L,2000,2024,0010004471,000002,100071,0000003100,1607.88,EUR,20231123
100,0L,1000,2023,0010004472,000003,100072,0000003200,2995.03,EUR,20230604
100,0L,2000,2024,0010004473,000004,100073,0000003300,7125.86,EUR,20240204
100,0L,1000,2023,0010004474,000005,100074,0000003400,814.46,EUR,20230622
100,0L,2000,2024,0010004475,000001,100075,0000003500,9655.48,EUR,20230102
100,0L,1000,2023,0010004476,000002,100076,0000003600,7023.05,EUR,20230224
100,0L,2000,2024,0010004477,000003,100077,0000003700,6786.87,EUR,20240603
100,0L,1000,2023,0010004478,000004,100078,0000003800,4559.25,EUR,20230102
100,0L,2000,2024,0010004479,000005,100079,0000003900,642.21,EUR,20220602
100,0L,1000,2023,0010004480,000001,100080,0000004000,8484.68,EUR,20230509
100,0L,2000,2024,0010004481,000002,100081,0000004100,3469.58,EUR,20220629
100,0L,1000,2023,0010004482,000003,100082,0000004200,6661.32,EUR,20230904
100,0L,2000,2024,0010004483,000004,100083,0000004300,4409.45,EUR,20230126
100,0L,1000,2023,0010004484,000005,100084,0000004400,9772.44,EUR,20240725
100,0L,2000,2024,0010004485,000001,100085,0000004500,9758.92,EUR,20220701
100,0L,1000,2023,0010004486,000002,100086,0000004600,7229.53,EUR,20221001
100,0L,2000,2024,0010004487,000003,100087,0000004700,8008.78,EUR,20220812
100,0L,1000,2023,0010004488,000004,100088,0000004800,6699.83,EUR,20241021
100,0L,2000,2024,0010004489,000005,100089,0000004900,8675.28,EUR,20240511
100,0L,1000,2023,0010004490,000001,100090,0000005000,6142.73,EUR,20240101
100,0L,2000,2024,0010004491,000002,100091,0000005100,8754.93,EUR,20230808
100,0L,1000,2023,0010004492,000003,100092,0000005200,8875.65,EUR,20220919
100,0L,2000,2024,0010004493,000004,100093,0000005300,7982.69,EUR,20220529
100,0L,1000,2023,0010004494,000005,100094,0000005400,8996.65,EUR,20240109
100,0L,2000,2024,0010004495,000001,100095,0000005500,5686.88,EUR,20230122
100,0L,1000,2023,0010004496,000002,100096,0000005600,3027.77,EUR,20231231
100,0L,2000,2024,0010004497,000003,100097,0000005700,9877.52,EUR,20241022
100,0L,1000,2023,0010004498,000004,100098,0000005800,4413.28,EUR,20240921
100,0L,2000,2024,0010004499,000005,100099,0000005900,7741.63,EUR,20240414
100,0L,1000,2023,0010004500,000001,100000,0000001000,1159.9,EUR,20241122
100,0L,2000,2024,0010004501,000002,100001,0000001100,6153.33,EUR,20220226
100,0L,1000,2023,0010004502,000003,100002,0000001200,465.66,EUR,20230805
100,0L,2000,2024,0010004503,000004,100003,0000001300,739.74,EUR,20240621
100,0L,1000,2023,0010004504,000005,100004,0000001400,3839.29,EUR,20221005
100,0L,2000,2024,0010004505,000001,100005,0000001500,6917.94,EUR,20220224
100,0L,1000,2023,0010004506,000002,100006,0000001600,9139.19,EUR,20220115
100,0L,2000,2024,0010004507,000003,100007,0000001700,4970.57,EUR,20240611
100,0L,1000,2023,0010004508,000004,100008,0000001800,9799.79,EUR,20241012
100,0L,2000,2024,0010004509,000005,100009,0000001900,1500.94,EUR,20220226
100,0L,1000,2023,0010004510,000001,100010,0000002000,4838.76,EUR,20221109
100,0L,2000,2024,0010004511,000002,100011,0000002100,1304.73,EUR,20231009
100,0L,1000,2023,0010004512,000003,100012,0000002200,9774.26,EUR,20230713
100,0L,2000,2024,0010004513,000004,100013,0000002300,1253.55,EUR,20240625
100,0L,1000,2023,0010004514,000005,100014,0000002400,6976.8,EUR,20230216
100,0L,2000,2024,0010004515,000001,100015,0000002500,5801.17,EUR,20221126
100,0L,1000,2023,0010004516,000002,100016,0000002600,5502.5,EUR,20221214
100,0L,2000,2024,0010004517,000003,100017,0000002700,9179.54,EUR,20230303
100,0L,1000,2023,0010004518,000004,100018,0000002800,9383.94,EUR,20240123
100,0L,2000,2024,0010004519,000005,100019,0000002900,5194.64,EUR,20230108
100,0L,1000,2023,0010004520,000001,100020,0000003000,8892.88,EUR,20220304
100,0L,2000,2024,0010004521,000002,100021,0000003100,6424.76,EUR,20221120
100,0L,1000,2023,0010004522,000003,100022,0000003200,4310.94,EUR,20240105
100,0L,2000,2024,0010004523,000004,100023,0000003300,9721.61,EUR,20230703
100,0L,1000,2023,0010004524,000005,100024,0000003400,2044.49,EUR,20220627
100,0L,2000,2024,0010004525,000001,100025,0000003500,3995.84,EUR,20220407
100,0L,1000,2023,0010004526,000002,100026,0000003600,7876.6,EUR,20240527
100,0L,2000,2024,0010004527,000003,100027,0000003700,4607.71,EUR,20241124
100,0L,1000,2023,0010004528,000004,100028,0000003800,7949.48,EUR,20230414
100,0L,2000,2024,0010004529,000005,100029,0000003900,9517.34,EUR,20221109
100,0L,1000,2023,0010004530,000001,100030,0000004000,1978.02,EUR,20240403
100,0L,2000,2024,0010004531,000002,100031,0000004100,7048.85,EUR,20220817
100,0L,1000,2023,0010004532,000003,100032,0000004200,3752.53,EUR,20240824
100,0L,2000,2024,0010004533,000004,100033,0000004300,1397.57,EUR,20231216
100,0L,1000,2023,0010004534,000005,100034,0000004400,3989.13,EUR,20230324
100,0L,2000,2024,0010004535,000001,100035,0000004500,4742.12,EUR,20230823
100,0L,1000,2023,0010004536,000002,100036,0000004600,8172.9,EUR,20240116
100,0L,2000,2024,0010004537,000003,100037,0000004700,1493.75,EUR,20231126
100,0L,1000,2023,0010004538,000004,100038,0000004800,3078.83,EUR,20240908
100,0L,2000,2024,0010004539,000005,100039,0000004900,7169.88,EUR,20221223
100,0L,1000,2023,0010004540,000001,100040,0000005000,3527.29,EUR,20220119
100,0L,2000,2024,0010004541,000002,100041,0000005100,6811.13,EUR,20240114
100,0L,1000,2023,0010004542,000003,100042,0000005200,2764.75,EUR,20220217
100,0L,2000,2024,0010004543,000004,100043,0000005300,2475.22,EUR,20230614
100,0L,1000,2023,0010004544,000005,100044,0000005400,6933.84,EUR,20230811
100,0L,2000,2024,0010004545,000001,100045,0000005500,5879.06,EUR,20230515
100,0L,1000,2023,0010004546,000002,100046,0000005600,8670.79,EUR,20230831
100,0L,2000,2024,0010004547,000003,100047,0000005700,3710.2,EUR,20240519
100,0L,1000,2023,0010004548,000004,100048,0000005800,8004.88,EUR,20240518
100,0L,2000,2024,0010004549,000005,100049,0000005900,9859.11,EUR,20230116
100,0L,1000,2023,0010004550,000001,100050,0000001000,2213.59,EUR,20220725
100,0L,2000,2024,0010004551,000002,100051,0000001100,6207.95,EUR,20240306
100,0L,1000,2023,0010004552,000003,100052,0000001200,8871.61,EUR,20240718
100,0L,2000,2024,0010004553,000004,100053,0000001300,7095.62,EUR,20221118
100,0L,1000,2023,0010004554,000005,100054,0000001400,7451.78,EUR,20240220
100,0L,2000,2024,0010004555,000001,100055,0000001500,3221.58,EUR,20220323
100,0L,1000,2023,0010004556,000002,100056,0000001600,2784.93,EUR,20231004
100,0L,2000,2024,0010004557,000003,100057,0000001700,9332.44,EUR,20221026
100,0L,1000,2023,0010004558,000004,100058,0000001800,6701.39,EUR,20240505
100,0L,2000,2024,0010004559,000005,100059,0000001900,1308.07,EUR,20220314
100,0L,1000,2023,0010004560,000001,100060,0000002000,3324.92,EUR,20220820
100,0L,2000,2024,0010004561,000002,100061,0000002100,1752.36,EUR,20220303
100,0L,1000,2023,0010004562,000003,100062,0000002200,8041.45,EUR,20230309
100,0L,2000,2024,0010004563,000004,100063,0000002300,6955.02,EUR,20220928
100,0L,1000,2023,0010004564,000005,100064,0000002400,3609.61,EUR,20231007
100,0L,2000,2024,0010004565,000001,100065,0000002500,5601.83,EUR,20240426
100,0L,1000,2023,0010004566,000002,100066,0000002600,5138.4,EUR,20230520
100,0L,2000,2024,0010004567,000003,100067,0000002700,3897.94,EUR,20230228
100,0L,1000,2023,0010004568,000004,100068,0000002800,7558.79,EUR,20241126
100,0L,2000,2024,0010004569,000005,100069,0000002900,6615.55,EUR,20220408
100,0L,1000,2023,0010004570,000001,100070,0000003000,1264.68,EUR,20240416
100,0L,2000,2024,0010004571,000002,100071,0000003100,4470.26,EUR,20230112
100,0L,1000,2023,0010004572,000003,100072,0000003200,4454.38,EUR,20231003
100,0L,2000,2024,0010004573,000004,100073,0000003300,7179.54,EUR,20230406
100,0L,1000,2023,0010004574,000005,100074,0000003400,9383.0,EUR,20220801
100,0L,2000,2024,0010004575,000001,100075,0000003500,2264.67,EUR,20240128
100,0L,1000,2023,0010004576,000002,100076,0000003600,2063.22,EUR,20220721
100,0L,2000,2024,0010004577,000003,100077,0000003700,3816.18,EUR,20220329
100,0L,1000,2023,0010004578,000004,100078,0000003800,4440.42,EUR,20221211
100,0L,2000,2024,0010004579,000005,100079,0000003900,8464.16,EUR,20230408
100,0L,1000,2023,0010004580,000001,100080,0000004000,2563.02,EUR,20230114
100,0L,2000,2024,0010004581,000002,100081,0000004100,3853.13,EUR,20220913
100,0L,1000,2023,0010004582,000003,100082,0000004200,6666.61,EUR,20220406
100,0L,2000,2024,0010004583,000004,100083,0000004300,7938.75,EUR,20240417
100,0L,1000,2023,0010004584,000005,100084,0000004400,3282.61,EUR,20220320
100,0L,2000,2024,0010004585,000001,100085,0000004500,3566.23,EUR,20240117
100,0L,1000,2023,0010004586,000002,100086,0000004600,5534.42,EUR,20241004
100,0L,2000,2024,0010004587,000003,100087,0000004700,2011.83,EUR,20240416
100,0L,1000,2023,0010004588,000004,100088,0000004800,544.9,EUR,20220911
100,0L,2000,2024,0010004589,000005,100089,0000004900,5866.71,EUR,20240717
100,0L,1000,2023,0010004590,000001,100090,0000005000,7455.99,EUR,20241216
100,0L,2000,2024,0010004591,000002,100091,0000005100,3105.02,EUR,20230707
100,0L,1000,2023,0010004592,000003,100092,0000005200,4300.35,EUR,20220813
100,0L,2000,2024,0010004593,000004,100093,0000005300,1300.94,EUR,20240124
100,0L,1000,2023,0010004594,000005,100094,0000005400,5478.04,EUR,20220713
100,0L,2000,2024,0010004595,000001,100095,0000005500,2259.5,EUR,20220405
100,0L,1000,2023,0010004596,000002,100096,0000005600,1007.43,EUR,20230902
100,0L,2000,2024,0010004597,000003,100097,0000005700,9597.54,EUR,20230617
100,0L,1000,2023,0010004598,000004,100098,0000005800,9817.16,EUR,20220503
100,0L,2000,2024,0010004599,000005,100099,0000005900,7337.61,EUR,20220121
100,0L,1000,2023,0010004600,000001,100000,0000001000,6161.93,EUR,20220120
100,0L,2000,2024,0010004601,000002,100001,0000001100,264.02,EUR,20230702
100,0L,1000,2023,0010004602,000003,100002,0000001200,5890.5,EUR,20230113
100,0L,2000,2024,0010004603,000004,100003,0000001300,1970.9,EUR,20241021
100,0L,1000,2023,0010004604,000005,100004,0000001400,5357.25,EUR,20240721
100,0L,2000,2024,0010004605,000001,100005,0000001500,3675.34,EUR,20220922
100,0L,1000,2023,0010004606,000002,100006,0000001600,1694.91,EUR,20240818
100,0L,2000,2024,0010004607,000003,100007,0000001700,7125.0,EUR,20240220
100,0L,1000,2023,0010004608,000004,100008,0000001800,338.76,EUR,20220622
100,0L,2000,2024,0010004609,000005,100009,0000001900,9187.05,EUR,20220204
100,0L,1000,2023,0010004610,000001,100010,0000002000,1009.54,EUR,20241025
