MANDT,VBELN,POSNR,ETENR,EDATU,WMENG,VRKME
100,8000015307,000030,0001,20220607,2588,ST
100,8000015307,000040,0001,20220604,4482,ST
100,8000015308,000010,0001,20231209,3013,ST
100,8000015309,000010,0001,20230904,1026,ST
100,8000015309,000020,0001,20230904,4179,ST
100,8000015309,000030,0001,20230909,3636,ST
100,8000015309,000040,0001,20230904,1090,ST
100,8000015310,000010,0001,20221008,2684,ST
100,8000015310,000020,0001,20220925,2983,ST
100,8000015310,000030,0001,20221009,3830,ST
100,8000015311,000010,0001,20230318,3634,ST
100,8000015311,000020,0001,20230316,583,ST
100,8000015311,000030,0001,20230311,4535,ST
100,8000015311,000040,0001,20230318,3987,ST
100,8000015312,000010,0001,20250213,2444,ST
100,8000015312,000020,0001,20250219,2119,ST
100,8000015313,000010,0001,20220830,2257,ST
100,8000015313,000020,0001,20220829,1449,ST
100,8000015313,000030,0001,20220901,4547,ST
100,8000015313,000040,0001,20220829,2319,ST
100,8000015314,000010,0001,20220305,4240,ST
100,8000015314,000020,0001,20220315,623,ST
100,8000015314,000030,0001,20220315,910,ST
100,8000015314,000040,0001,20220225,2851,ST
100,8000015315,000010,0001,20251222,161,ST
100,8000015315,000020,0001,20260104,4951,ST
100,8000015316,000010,0001,20251218,3046,ST
100,8000015316,000020,0001,20251211,4752,ST
100,8000015316,000030,0001,20251223,3977,ST
100,8000015317,000010,0001,20250904,2881,ST
100,8000015318,000010,0001,20231127,4678,ST
100,8000015318,000020,0001,20231118,3601,ST
100,8000015319,000010,0001,20250827,4304,ST
100,8000015319,000020,0001,20250826,1969,ST
100,8000015319,000030,0001,20250828,4047,ST
100,8000015319,000040,0001,20250819,4720,ST
100,8000015320,000010,0001,20250405,3173,ST
100,8000015320,000020,0001,20250403,1678,ST
100,8000015321,000010,0001,20231225,2863,ST
100,8000015321,000020,0001,20231221,1159,ST
100,8000015322,000010,0001,20240811,46,ST
100,8000015322,000020,0001,20240814,2648,ST
100,8000015323,000010,0001,20230906,3434,ST
100,8000015323,000020,0001,20230901,1787,ST
100,8000015323,000030,0001,20230905,153,ST
100,8000015324,000010,0001,20240518,4478,ST
100,8000015325,000010,0001,20220710,4678,ST
100,8000015325,000020,0001,20220708,1760,ST
100,8000015325,000030,0001,20220712,2428,ST
100,8000015325,000040,0001,20220707,2206,ST
100,8000015325,000050,0001,20220708,3278,ST
100,8000015326,000010,0001,20230618,1586,ST
100,8000015326,000020,0001,20230615,2013,ST
100,8000015327,000010,0001,20240222,3145,ST
100,8000015327,000020,0001,20240214,4150,ST
100,8000015328,000010,0001,20250610,1649,ST
100,8000015328,000020,0001,20250612,841,ST
100,8000015328,000030,0001,20250609,1669,ST
100,8000015329,000010,0001,20240406,1761,ST
100,8000015329,000020,0001,20240409,1999,ST
100,8000015330,000010,0001,20250306,4368,ST
100,8000015330,000020,0001,20250314,1074,ST
100,8000015330,000030,0001,20250305,971,ST
100,8000015331,000010,0001,20240628,258,ST
100,8000015331,000020,0001,20240707,2081,ST
100,8000015332,000010,0001,20250911,554,ST
100,8000015333,000010,0001,20230215,4685,ST
100,8000015333,000020,0001,20230217,2715,ST
100,8000015333,000030,0001,20230216,2839,ST
100,8000015334,000010,0001,20230615,3365,ST
100,8000015334,000020,0001,20230613,4205,ST
100,8000015334,000030,0001,20230622,2400,ST
100,8000015334,000040,0001,20230620,4985,ST
100,8000015335,000010,0001,20220809,741,ST
100,8000015335,000020,0001,20220728,1988,ST
100,8000015336,000010,0001,20240227,369,ST
100,8000015336,000020,0001,20240227,4384,ST
100,8000015337,000010,0001,20231106,1641,ST
100,8000015337,000020,0001,20231110,266,ST
100,8000015337,000030,0001,20231104,1722,ST
100,8000015338,000010,0001,20240516,1852,ST
100,8000015339,000010,0001,20250927,4257,ST
100,8000015339,000020,0001,20250929,4116,ST
100,8000015339,000030,0001,20250922,4001,ST
100,8000015340,000010,0001,20220301,1049,ST
100,8000015340,000020,0001,20220219,757,ST
100,8000015340,000030,0001,20220227,3559,ST
100,8000015340,000040,0001,20220226,1499,ST
100,8000015341,000010,0001,20240209,1865,ST
100,8000015342,000010,0001,20230902,969,ST
100,8000015342,000020,0001,20230830,2921,ST
100,8000015343,000010,0001,20251114,2981,ST
100,8000015343,000020,0001,20251113,2732,ST
100,8000015343,000030,0001,20251114,4496,ST
100,8000015344,000010,0001,20220518,584,ST
100,8000015345,000010,0001,20230227,549,ST
100,8000015345,000020,0001,20230217,582,ST
100,8000015345,000030,0001,20230210,4756,ST
100,8000015345,000040,0001,20230213,629,ST
100,8000015345,000050,0001,20230222,4846,ST
100,8000015346,000010,0001,20230628,982,ST
100,8000015347,000010,0001,20250210,4508,ST
100,8000015347,000020,0001,20250206,3118,ST
100,8000015348,000010,0001,20230410,2984,ST
100,8000015348,000020,0001,20230409,2357,ST
100,8000015348,000030,0001,20230331,2342,ST
100,8000015349,000010,0001,20230711,834,ST
100,8000015350,000010,0001,20240508,4777,ST
100,8000015350,000020,0001,20240427,105,ST
100,8000015350,000030,0001,20240427,1832,ST
100,8000015351,000010,0001,20241103,455,ST
100,8000015351,000020,0001,20241105,4363,ST
100,8000015351,000030,0001,20241106,2271,ST
100,8000015351,000040,0001,20241026,1054,ST
100,8000015352,000010,0001,20241004,4604,ST
100,8000015352,000020,0001,20240929,4540,ST
100,8000015353,000010,0001,20230104,2783,ST
100,8000015353,000020,0001,20230113,4003,ST
100,8000015353,000030,0001,20230116,2533,ST
100,8000015353,000040,0001,20230113,1633,ST
100,8000015354,000010,0001,20230404,1866,ST
100,8000015355,000010,0001,20250823,598,ST
100,8000015356,000010,0001,20221104,4681,ST
100,8000015356,000020,0001,20221024,2016,ST
100,8000015356,000030,0001,20221020,3196,ST
100,8000015356,000040,0001,20221102,105,ST
100,8000015357,000010,0001,20230409,1446,ST
100,8000015357,000020,0001,20230402,2607,ST
100,8000015358,000010,0001,20231225,1547,ST
100,8000015358,000020,0001,20231231,3087,ST
100,8000015358,000030,0001,20231219,1817,ST
100,8000015358,000040,0001,20231217,2741,ST
100,8000015359,000010,0001,20230729,970,ST
100,8000015359,000020,0001,20230729,722,ST
100,8000015359,000030,0001,20230726,2399,ST
100,8000015359,000040,0001,20230724,4232,ST
100,8000015360,000010,0001,20220506,1812,ST
100,8000015360,000020,0001,20220502,609,ST
100,8000015361,000010,0001,20221112,2710,ST
100,8000015361,000020,0001,20221109,50,ST
100,8000015361,000030,0001,20221103,4878,ST
100,8000015362,000010,0001,20240614,4700,ST
100,8000015363,000010,0001,20230907,1002,ST
100,8000015364,000010,0001,20231030,3880,ST
100,8000015364,000020,0001,20231104,437,ST
100,8000015364,000030,0001,20231029,3813,ST
100,8000015365,000010,0001,20231005,719,ST
100,8000015365,000020,0001,20230930,4142,ST
100,8000015365,000030,0001,20231012,1696,ST
100,8000015366,000010,0001,20240706,4728,ST
100,8000015366,000020,0001,20240702,4862,ST
100,8000015367,000010,0001,20240103,4659,ST
100,8000015367,000020,0001,20240106,1320,ST
100,8000015368,000010,0001,20251107,3379,ST
100,8000015368,000020,0001,20251030,1369,ST
100,8000015369,000010,0001,20221201,1995,ST
100,8000015369,000020,0001,20221201,581,ST
100,8000015369,000030,0001,20221214,1386,ST
100,8000015370,000010,0001,20221021,4706,ST
100,8000015370,000020,0001,20221017,4524,ST
100,8000015370,000030,0001,20221017,4523,ST
100,8000015371,000010,0001,20230914,413,ST
100,8000015372,000010,0001,20221020,2954,ST
100,8000015372,000020,0001,20221015,954,ST
100,8000015373,000010,0001,20220629,1023,ST
100,8000015373,000020,0001,20220627,4656,ST
100,8000015374,000010,0001,20220622,2006,ST
100,8000015374,000020,0001,20220616,2002,ST
100,8000015374,000030,0001,20220616,655,ST
100,8000015374,000040,0001,20220623,3299,ST
100,8000015375,000010,0001,20250514,3567,ST
100,8000015375,000020,0001,20250525,2866,ST
100,8000015376,000010,0001,20240413,3940,ST
100,8000015376,000020,0001,20240403,4547,ST
100,8000015377,000010,0001,20220825,2989,ST
100,8000015377,000020,0001,20220829,4552,ST
100,8000015377,000030,0001,20220820,221,ST
100,8000015377,000040,0001,20220904,910,ST
100,8000015378,000010,0001,20220529,2811,ST
100,8000015378,000020,0001,20220602,842,ST
100,8000015378,000030,0001,20220524,4456,ST
100,8000015379,000010,0001,20231012,2729,ST
100,8000015379,000020,0001,20231015,2786,ST
100,8000015379,000030,0001,20231020,626,ST
100,8000015379,000040,0001,20231013,2587,ST
100,8000015379,000050,0001,20231012,2611,ST
100,8000015380,000010,0001,20220428,4055,ST
100,8000015380,000020,0001,20220512,1218,ST
100,8000015380,000030,0001,20220504,1956,ST
100,8000015380,000040,0001,20220425,981,ST
100,8000015381,000010,0001,20250423,4358,ST
100,8000015381,000020,0001,20250425,3476,ST
100,8000015382,000010,0001,20250320,3974,ST
100,8000015382,000020,0001,20250318,1401,ST
100,8000015383,000010,0001,20230331,2516,ST
100,8000015384,000010,0001,20230305,4424,ST
100,8000015384,000020,0001,20230304,1858,ST
100,8000015384,000030,0001,20230224,2398,ST
100,8000015385,000010,0001,20220119,462,ST
100,8000015385,000020,0001,20220131,3985,ST
100,8000015386,000010,0001,20250825,4978,ST
100,8000015387,000010,0001,20240603,1746,ST
100,8000015387,000020,0001,20240605,1186,ST
100,8000015388,000010,0001,20220401,2664,ST
100,8000015388,000020,0001,20220327,3224,ST
100,8000015388,000030,0001,20220326,1362,ST
100,8000015388,000040,0001,20220409,1135,ST
100,8000015389,000010,0001,20230514,1876,ST
100,8000015390,000010,0001,20241227,1356,ST
100,8000015390,000020,0001,20250113,348,ST
100,8000015390,000030,0001,20241227,1157,ST
100,8000015391,000010,0001,20220509,4874,ST
100,8000015391,000020,0001,20220507,3824,ST
100,8000015391,000030,0001,20220426,604,ST
100,8000015391,000040,0001,20220430,4844,ST
100,8000015392,000010,0001,20241204,2020,ST
100,8000015392,000020,0001,20241202,3059,ST
100,8000015392,000030,0001,20241201,1419,ST
100,8000015392,000040,0001,20241206,3898,ST
100,8000015393,000010,0001,20220625,470,ST
100,8000015393,000020,0001,20220625,4179,ST
100,8000015393,000030,0001,20220614,51,ST
100,8000015394,000010,0001,20241212,3930,ST
100,8000015394,000020,0001,20241210,3647,ST
100,8000015394,000030,0001,20241204,2024,ST
100,8000015395,000010,0001,20230312,3868,ST
100,8000015395,000020,0001,20230313,2864,ST
100,8000015396,000010,0001,20240424,1731,ST
100,8000015396,000020,0001,20240423,3008,ST
100,8000015397,000010,0001,20250929,760,ST
100,8000015398,000010,0001,20231204,2299,ST
100,8000015398,000020,0001,20231122,1694,ST
100,8000015399,000010,0001,20230818,493,ST
100,8000015399,000020,0001,20230823,884,ST
100,8000015400,000010,0001,20230212,2830,ST
100,8000015400,000020,0001,20230204,1565,ST
100,8000015400,000030,0001,20230211,2905,ST
100,8000015401,000010,0001,20230725,2376,ST
100,8000015401,000020,0001,20230723,4615,ST
100,8000015401,000030,0001,20230731,4885,ST
100,8000015402,000010,0001,20250626,3465,ST
100,8000015403,000010,0001,20230809,2264,ST
100,8000015403,000020,0001,20230729,3305,ST
100,8000015404,000010,0001,20230123,2324,ST
100,8000015404,000020,0001,20230202,958,ST
100,8000015404,000030,0001,20230121,803,ST
100,8000015404,000040,0001,20230127,2681,ST
100,8000015405,000010,0001,20250524,2037,ST
100,8000015405,000020,0001,20250517,1260,ST
100,8000015405,000030,0001,20250513,3004,ST
100,8000015406,000010,0001,20240701,4553,ST
100,8000015407,000010,0001,20250417,1925,ST
100,8000015407,000020,0001,20250502,3201,ST
100,8000015407,000030,0001,20250501,4245,ST
100,8000015408,000010,0001,20250111,3718,ST
100,8000015408,000020,0001,20250122,2556,ST
100,8000015408,000030,0001,20250120,3094,ST
100,8000015409,000010,0001,20251201,4197,ST
100,8000015409,000020,0001,20251130,1648,ST
100,8000015410,000010,0001,20220611,3791,ST
100,8000015410,000020,0001,20220610,910,ST
100,8000015411,000010,0001,20250410,4773,ST
100,8000015411,000020,0001,20250331,4636,ST
100,8000015411,000030,0001,20250405,4366,ST
100,8000015411,000040,0001,20250404,3769,ST
100,8000015412,000010,0001,20250307,1071,ST
100,8000015412,000020,0001,20250319,750,ST
100,8000015412,000030,0001,20250302,158,ST
100,8000015413,000010,0001,20250827,3785,ST
100,8000015413,000020,0001,20250820,793,ST
100,8000015413,000030,0001,20250820,3592,ST
100,8000015413,000040,0001,20250824,2066,ST
100,8000015414,000010,0001,20240208,4243,ST
100,8000015414,000020,0001,20240125,271,ST
100,8000015414,000030,0001,20240125,1339,ST
100,8000015414,000040,0001,20240129,3125,ST
100,8000015415,000010,0001,20220305,4260,ST
100,8000015415,000020,0001,20220312,3059,ST
100,8000015416,000010,0001,20250327,2444,ST
100,8000015416,000020,0001,20250320,3915,ST
100,8000015417,000010,0001,20220714,3854,ST
100,8000015417,000020,0001,20220711,301,ST
100,8000015418,000010,0001,20250308,2476,ST
100,8000015418,000020,0001,20250313,540,ST
100,8000015418,000030,0001,20250306,1765,ST
100,8000015419,000010,0001,20240801,3802,ST
100,8000015419,000020,0001,20240812,2843,ST
100,8000015420,000010,0001,20220217,1414,ST
100,8000015420,000020,0001,20220305,4448,ST
100,8000015421,000010,0001,20231116,4261,ST
100,8000015422,000010,0001,20220715,3298,ST
100,8000015422,000020,0001,20220722,1348,ST
100,8000015423,000010,0001,20240227,4330,ST
100,8000015423,000020,0001,20240308,4494,ST
100,8000015423,000030,0001,20240314,2914,ST
100,8000015424,000010,0001,20241103,4697,ST
100,8000015424,000020,0001,20241103,4381,ST
100,8000015424,000030,0001,20241111,574,ST
100,8000015425,000010,0001,20220717,4020,ST
100,8000015425,000020,0001,20220711,4829,ST
100,8000015425,000030,0001,20220728,1901,ST
100,8000015426,000010,0001,20250504,2415,ST
100,8000015427,000010,0001,20250921,3260,ST
100,8000015427,000020,0001,20251001,2662,ST
100,8000015428,000010,0001,20250718,275,ST
100,8000015429,000010,0001,20250903,1159,ST
100,8000015429,000020,0001,20250906,37,ST
100,8000015429,000030,0001,20250828,4659,ST
100,8000015429,000040,0001,20250905,1207,ST
100,8000015429,000050,0001,20250831,4735,ST
100,8000015430,000010,0001,20230823,1189,ST
100,8000015430,000020,0001,20230818,1946,ST
100,8000015430,000030,0001,20230829,2960,ST
100,8000015431,000010,0001,20240903,366,ST
100,8000015432,000010,0001,20240908,1447,ST
100,8000015432,000020,0001,20240908,4812,ST
100,8000015433,000010,0001,20220518,451,ST
100,8000015433,000020,0001,20220519,64,ST
100,8000015434,000010,0001,20230112,4247,ST
100,8000015434,000020,0001,20221231,577,ST
100,8000015434,000030,0001,20230109,4091,ST
100,8000015434,000040,0001,20230117,642,ST
100,8000015434,000050,0001,20230108,4515,ST
100,8000015435,000010,0001,20240304,860,ST
100,8000015435,000020,0001,20240318,4823,ST
100,8000015435,000030,0001,20240319,2472,ST
100,8000015436,000010,0001,20220918,4121,ST
100,8000015436,000020,0001,20220930,128,ST
100,8000015437,000010,0001,20220327,2599,ST
100,8000015437,000020,0001,20220331,241,ST
100,8000015437,000030,0001,20220328,2910,ST
100,8000015437,000040,0001,20220407,4147,ST
100,8000015438,000010,0001,20230404,4722,ST
100,8000015438,000020,0001,20230411,1287,ST
100,8000015439,000010,0001,20221207,3972,ST
100,8000015439,000020,0001,20221206,4668,ST
100,8000015439,000030,0001,20221126,2487,ST
100,8000015440,000010,0001,20230302,4644,ST
100,8000015440,000020,0001,20230304,2905,ST
100,8000015440,000030,0001,20230312,3246,ST
100,8000015440,000040,0001,20230315,1826,ST
100,8000015440,000050,0001,20230302,3677,ST
100,8000015441,000010,0001,20221020,1504,ST
100,8000015441,000020,0001,20221020,4906,ST
100,8000015441,000030,0001,20221020,4214,ST
100,8000015442,000010,0001,20240411,4428,ST
100,8000015442,000020,0001,20240424,4547,ST
100,8000015442,000030,0001,20240417,928,ST
100,8000015443,000010,0001,20250311,3906,ST
100,8000015444,000010,0001,20250321,1503,ST
100,8000015444,000020,0001,20250321,3701,ST
100,8000015444,000030,0001,20250318,574,ST
100,8000015445,000010,0001,20240407,1186,ST
100,8000015445,000020,0001,20240401,918,ST
100,8000015445,000030,0001,20240402,1260,ST
100,8000015446,000010,0001,20230321,821,ST
100,8000015446,000020,0001,20230315,1262,ST
100,8000015446,000030,0001,20230402,383,ST
100,8000015447,000010,0001,20230818,4248,ST
100,8000015447,000020,0001,20230824,2710,ST
100,8000015448,000010,0001,20230409,4659,ST
100,8000015449,000010,0001,20240523,3100,ST
100,8000015449,000020,0001,20240515,64,ST
100,8000015449,000030,0001,20240526,1336,ST
100,8000015450,000010,0001,20231014,535,ST
100,8000015450,000020,0001,20231015,3561,ST
100,8000015451,000010,0001,20220702,2124,ST
100,8000015451,000020,0001,20220620,1770,ST
100,8000015452,000010,0001,20240113,3306,ST
100,8000015452,000020,0001,20240112,1737,ST
100,8000015453,000010,0001,20221220,1755,ST
100,8000015453,000020,0001,20221213,4269,ST
100,8000015453,000030,0001,20221208,4974,ST
100,8000015454,000010,0001,20220503,1413,ST
100,8000015454,000020,0001,20220426,1301,ST
100,8000015454,000030,0001,20220427,3637,ST
100,8000015455,000010,0001,20221228,2724,ST
100,8000015455,000020,0001,20230101,1729,ST
100,8000015455,000030,0001,20221226,4610,ST
100,8000015456,000010,0001,20230209,3009,ST
100,8000015456,000020,0001,20230213,4589,ST
100,8000015456,000030,0001,20230213,3106,ST
100,8000015457,000010,0001,20220821,1496,ST
100,8000015458,000010,0001,20230217,236,ST
100,8000015458,000020,0001,20230204,4492,ST
100,8000015459,000010,0001,20250206,2955,ST
100,8000015459,000020,0001,20250130,3655,ST
100,8000015459,000030,0001,20250123,4328,ST
100,8000015459,000040,0001,20250123,3367,ST
100,8000015460,000010,0001,20250414,4590,ST
100,8000015460,000020,0001,20250410,849,ST
100,8000015460,000030,0001,20250410,2285,ST
100,8000015461,000010,0001,20230829,2077,ST
