MANDT,BANFN,BNFPO,MATNR,MENGE,MEINS,WERKS
100,10004457,00010,MAT000436,12089,KG,1400
100,10004458,00010,MAT000400,2290,KG,1300
100,10004459,00010,MAT000362,7821,KG,1000
100,10004460,00010,MAT000291,19775,KG,1400
100,10004461,00010,MAT000049,1469,KG,1400
100,10004462,00010,MAT000420,7891,KG,1200
100,10004463,00010,MAT000099,11009,KG,1100
100,10004464,00010,MAT000470,19506,KG,1200
100,10004465,00010,MAT000204,17476,KG,1000
100,10004466,00010,MAT000366,8598,KG,1100
100,10004467,00010,MAT000149,18576,KG,1200
100,10004468,00010,MAT000388,8756,KG,1400
100,10004469,00010,MAT000298,13079,KG,1000
100,10004470,00010,MAT000041,18034,KG,1100
100,10004471,00010,MAT000038,2366,KG,1400
100,10004472,00010,MAT000458,18798,KG,1100
100,10004473,00010,MAT000052,549,KG,1200
100,10004474,00010,MAT000241,18235,KG,1100
100,10004475,00010,MAT000382,4555,KG,1000
100,10004476,00010,MAT000098,12172,KG,1300
100,10004477,00010,MAT000362,10196,KG,1000
100,10004478,00010,MAT000405,13158,KG,1100
100,10004479,00010,MAT000405,19411,KG,1200
100,10004480,00010,MAT000088,9823,KG,1300
100,10004481,00010,MAT000460,18085,KG,1400
100,10004482,00010,MAT000269,6172,KG,1300
100,10004483,00010,MAT000269,14691,KG,1400
100,10004484,00010,MAT000346,8612,KG,1100
100,10004485,00010,MAT000339,571,KG,1200
100,10004486,00010,MAT000196,18073,KG,1200
100,10004487,00010,MAT000380,9392,KG,1300
100,10004488,00010,MAT000204,12148,KG,1100
100,10004489,00010,MAT000243,18813,KG,1100
100,10004490,00010,MAT000240,13741,KG,1400
100,10004491,00010,MAT000366,16436,KG,1400
100,10004492,00010,MAT000269,7322,KG,1100
100,10004493,00010,MAT000040,2930,KG,1000
100,10004494,00010,MAT000370,6739,KG,1200
100,10004495,00010,MAT000099,10114,KG,1000
100,10004496,00010,MAT000149,17096,KG,1200
100,10004497,00010,MAT000478,15186,KG,1300
100,10004498,00010,MAT000438,4951,KG,1400
100,10004499,00010,MAT000336,18819,KG,1200
100,10004500,00010,MAT000470,16479,KG,1400
100,10004501,00010,MAT000085,5352,KG,1300
100,10004502,00010,MAT000309,5020,KG,1200
100,10004503,00010,MAT000110,1434,KG,1300
100,10004504,00010,MAT000485,3964,KG,1100
100,10004505,00010,MAT000373,7288,KG,1100
100,10004506,00010,MAT000182,9120,KG,1200
100,10004507,00010,MAT000207,15114,KG,1000
100,10004508,00010,MAT000307,12169,KG,1100
100,10004509,00010,MAT000408,6983,KG,1300
100,10004510,00010,MAT000227,10390,KG,1200
100,10004511,00010,MAT000328,7953,KG,1400
100,10004512,00010,MAT000079,6912,KG,1100
100,10004513,00010,MAT000204,5469,KG,1200
100,10004514,00010,MAT000346,1249,KG,1000
100,10004515,00010,MAT000257,3193,KG,1100
100,10004516,00010,MAT000298,15952,KG,1200
100,10004517,00010,MAT000498,3962,KG,1200
100,10004518,00010,MAT000360,7514,KG,1100
100,10004519,00010,MAT000208,7207,KG,1400
100,10004520,00010,MAT000339,1477,KG,1400
100,10004521,00010,MAT000037,18467,KG,1400
100,10004522,00010,MAT000260,16058,KG,1100
100,10004523,00010,MAT000105,4888,KG,1200
100,10004524,00010,MAT000047,1526,KG,1300
100,10004525,00010,MAT000452,6887,KG,1400
100,10004526,00010,MAT000040,5931,KG,1000
100,10004527,00010,MAT000037,18830,KG,1100
100,10004528,00010,MAT000360,1740,KG,1000
100,10004529,00010,MAT000084,18051,KG,1400
100,10004530,00010,MAT000048,10522,KG,1400
100,10004531,00010,MAT000438,10987,KG,1300
100,10004532,00010,MAT000229,9961,KG,1300
100,10004533,00010,MAT000098,18736,KG,1100
100,10004534,00010,MAT000389,14068,KG,1400
100,10004535,00010,MAT000360,9109,KG,1000
100,10004536,00010,MAT000362,15275,KG,1400
100,10004537,00010,MAT000306,6579,KG,1400
100,10004538,00010,MAT000420,1449,KG,1400
100,10004539,00010,MAT000271,16087,KG,1000
100,10004540,00010,MAT000387,7140,KG,1200
100,10004541,00010,MAT000208,11591,KG,1100
100,10004542,00010,MAT000034,15036,KG,1400
100,10004543,00010,MAT000459,16819,KG,1200
100,10004544,00010,MAT000373,1886,KG,1400
100,10004545,00010,MAT000186,1269,KG,1000
100,10004546,00010,MAT000472,2889,KG,1400
100,10004547,00010,MAT000424,18012,KG,1000
100,10004548,00010,MAT000360,5265,KG,1100
100,10004549,00010,MAT000036,9359,KG,1400
100,10004550,00010,MAT000202,15257,KG,1100
100,10004551,00010,MAT000391,4379,KG,1200
100,10004552,00010,MAT000467,5460,KG,1100
100,10004553,00010,MAT000038,19025,KG,1000
100,10004554,00010,MAT000085,10943,KG,1400
100,10004555,00010,MAT000047,13303,KG,1200
100,10004556,00010,MAT000380,2790,KG,1200
100,10004557,00010,MAT000306,6394,KG,1000
100,10004558,00010,MAT000498,12726,KG,1400
100,10004559,00010,MAT000042,6872,KG,1000
100,10004560,00010,MAT000042,1721,KG,1000
100,10004561,00010,MAT000398,8361,KG,1300
100,10004562,00010,MAT000049,13454,KG,1400
100,10004563,00010,MAT000473,5864,KG,1000
100,10004564,00010,MAT000116,9859,KG,1200
100,10004565,00010,MAT000269,14323,KG,1000
100,10004566,00010,MAT000115,7860,KG,1200
100,10004567,00010,MAT000494,2698,KG,1000
100,10004568,00010,MAT000243,7362,KG,1100
100,10004569,00010,MAT000470,2276,KG,1100
100,10004570,00010,MAT000387,713,KG,1100
100,10004571,00010,MAT000202,8006,KG,1400
100,10004572,00010,MAT000295,8049,KG,1200
100,10004573,00010,MAT000339,12167,KG,1000
100,10004574,00010,MAT000209,15182,KG,1200
100,10004575,00010,MAT000038,12671,KG,1300
100,10004576,00010,MAT000284,1355,KG,1100
100,10004577,00010,MAT000232,9475,KG,1200
100,10004578,00010,MAT000043,11754,KG,1000
100,10004579,00010,MAT000291,9041,KG,1400
100,10004580,00010,MAT000331,11790,KG,1300
100,10004581,00010,MAT000039,17507,KG,1300
100,10004582,00010,MAT000398,3494,KG,1000
100,10004583,00010,MAT000084,16506,KG,1000
100,10004584,00010,MAT000392,3419,KG,1100
100,10004585,00010,MAT000081,2603,KG,1200
100,10004586,00010,MAT000123,3696,KG,1300
100,10004587,00010,MAT000405,3160,KG,1100
100,10004588,00010,MAT000437,12218,KG,1100
100,10004589,00010,MAT000485,14550,KG,1100
100,10004590,00010,MAT000157,6004,KG,1100
100,10004591,00010,MAT000081,13703,KG,1000
100,10004592,00010,MAT000458,3459,KG,1200
100,10004593,00010,MAT000048,16578,KG,1300
100,10004594,00010,MAT000380,12027,KG,1400
100,10004595,00010,MAT000123,5525,KG,1000
100,10004596,00010,MAT000236,12581,KG,1100
100,10004597,00010,MAT000094,19163,KG,1000
100,10004598,00010,MAT000098,16192,KG,1100
100,10004599,00010,MAT000053,1400,KG,1400
100,10004600,00010,MAT000366,11345,KG,1000
100,10004601,00010,MAT000467,16763,KG,1100
100,10004602,00010,MAT000393,14085,KG,1200
100,10004603,00010,MAT000400,16918,KG,1200
100,10004604,00010,MAT000331,6403,KG,1000
100,10004605,00010,MAT000458,1852,KG,1000
100,10004606,00010,MAT000236,807,KG,1000
100,10004607,00010,MAT000406,11152,KG,1200
100,10004608,00010,MAT000389,1804,KG,1300
100,10004609,00010,MAT000088,7858,KG,1400
100,10004610,00010,MAT000243,14727,KG,1300
100,10004611,00010,MAT000295,2904,KG,1100
100,10004612,00010,MAT000050,5505,KG,1100
100,10004613,00010,MAT000085,16805,KG,1300
100,10004614,00010,MAT000438,8987,KG,1000
100,10004615,00010,MAT000047,8569,KG,1200
100,10004616,00010,MAT000436,10291,KG,1400
100,10004617,00010,MAT000043,3116,KG,1000
100,10004618,00010,MAT000307,14339,KG,1000
100,10004619,00010,MAT000291,11050,KG,1400
100,10004620,00010,MAT000053,363,KG,1000
100,10004621,00010,MAT000149,1390,KG,1200
100,10004622,00010,MAT000457,2828,KG,1400
100,10004623,00010,MAT000046,8120,KG,1300
100,10004624,00010,MAT000298,19105,KG,1200
100,10004625,00010,MAT000400,9588,KG,1300
100,10004626,00010,MAT000445,5867,KG,1100
100,10004627,00010,MAT000492,17168,KG,1100
100,10004628,00010,MAT000128,14353,KG,1200
100,10004629,00010,MAT000424,9834,KG,1300
100,10004630,00010,MAT000346,11765,KG,1300
100,10004631,00010,MAT000053,16091,KG,1300
100,10004632,00010,MAT000257,12128,KG,1100
100,10004633,00010,MAT000165,6511,KG,1000
100,10004634,00010,MAT000333,2130,KG,1300
100,10004635,00010,MAT000306,4130,KG,1100
100,10004636,00010,MAT000244,13249,KG,1300
100,10004637,00010,MAT000096,3455,KG,1000
100,10004638,00010,MAT000034,11558,KG,1200
100,10004639,00010,MAT000339,9610,KG,1100
100,10004640,00010,MAT000185,12970,KG,1400
100,10004641,00010,MAT000094,14315,KG,1000
100,10004642,00010,MAT000359,13457,KG,1300
100,10004643,00010,MAT000480,7759,KG,1100
100,10004644,00010,MAT000098,11098,KG,1200
100,10004645,00010,MAT000096,6850,KG,1000
100,10004646,00010,MAT000433,18703,KG,1400
100,10004647,00010,MAT000115,7294,KG,1300
100,10004648,00010,MAT000366,12976,KG,1200
100,10004649,00010,MAT000147,6879,KG,1200
100,10004650,00010,MAT000045,4939,KG,1300
100,10004651,00010,MAT000382,5454,KG,1200
100,10004652,00010,MAT000040,14403,KG,1400
100,10004653,00010,MAT000450,7824,KG,1200
100,10004654,00010,MAT000298,6540,KG,1100
100,10004655,00010,MAT000336,8444,KG,1300
100,10004656,00010,MAT000046,15501,KG,1300
100,10004657,00010,MAT000387,6255,KG,1100
100,10004658,00010,MAT000295,14734,KG,1100
100,10004659,00010,MAT000046,10665,KG,1100
100,10004660,00010,MAT000436,2030,KG,1300
100,10004661,00010,MAT000123,12720,KG,1000
100,10004662,00010,MAT000204,8649,KG,1200
100,10004663,00010,MAT000204,3589,KG,1100
100,10004664,00010,MAT000105,13128,KG,1100
100,10004665,00010,MAT000269,14315,KG,1300
100,10004666,00010,MAT000136,17697,KG,1300
100,10004667,00010,MAT000473,13928,KG,1200
100,10004668,00010,MAT000039,18419,KG,1100
100,10004669,00010,MAT000212,12876,KG,1200
100,10004670,00010,MAT000348,8161,KG,1300
100,10004671,00010,MAT000482,7961,KG,1300
100,10004672,00010,MAT000038,18055,KG,1100
100,10004673,00010,MAT000182,11897,KG,1100
100,10004674,00010,MAT000455,4913,KG,1200
100,10004675,00010,MAT000042,17473,KG,1200
100,10004676,00010,MAT000252,4278,KG,1000
100,10004677,00010,MAT000204,17172,KG,1200
100,10004678,00010,MAT000387,5517,KG,1100
100,10004679,00010,MAT000481,17941,KG,1000
100,10004680,00010,MAT000392,6563,KG,1300
100,10004681,00010,MAT000121,9295,KG,1300
100,10004682,00010,MAT000047,2115,KG,1000
100,10004683,00010,MAT000461,15910,KG,1200
100,10004684,00010,MAT000052,18477,KG,1200
100,10004685,00010,MAT000393,13707,KG,1400
100,10004686,00010,MAT000333,5181,KG,1300
100,10004687,00010,MAT000458,14660,KG,1000
100,10004688,00010,MAT000458,311,KG,1200
100,10004689,00010,MAT000362,1420,KG,1400
100,10004690,00010,MAT000094,9921,KG,1000
100,10004691,00010,MAT000437,9817,KG,1300
100,10004692,00010,MAT000291,5085,KG,1200
100,10004693,00010,MAT000410,13803,KG,1300
100,10004694,00010,MAT000351,7038,KG,1000
100,10004695,00010,MAT000498,7476,KG,1300
100,10004696,00010,MAT000291,18235,KG,1200
100,10004697,00010,MAT000269,6809,KG,1100
100,10004698,00010,MAT000273,3430,KG,1000
100,10004699,00010,MAT000407,2308,KG,1200
100,10004700,00010,MAT000407,4925,KG,1100
100,10004701,00010,MAT000128,1026,KG,1300
100,10004702,00010,MAT000309,8395,KG,1400
100,10004703,00010,MAT000043,11340,KG,1100
100,10004704,00010,MAT000114,6828,KG,1200
100,10004705,00010,MAT000441,12637,KG,1400
100,10004706,00010,MAT000339,2122,KG,1100
100,10004707,00010,MAT000185,9844,KG,1200
100,10004708,00010,MAT000485,5959,KG,1100
100,10004709,00010,MAT000370,1004,KG,1100
100,10004710,00010,MAT000392,1727,KG,1200
100,10004711,00010,MAT000394,19379,KG,1300
100,10004712,00010,MAT000050,16311,KG,1200
100,10004713,00010,MAT000448,12034,KG,1200
100,10004714,00010,MAT000494,9303,KG,1000
100,10004715,00010,MAT000384,779,KG,1000
100,10004716,00010,MAT000493,3899,KG,1200
100,10004717,00010,MAT000185,15939,KG,1400
100,10004718,00010,MAT000185,18785,KG,1000
100,10004719,00010,MAT000458,6203,KG,1400
100,10004720,00010,MAT000298,18495,KG,1000
100,10004721,00010,MAT000473,9701,KG,1300
100,10004722,00010,MAT000085,19063,KG,1100
100,10004723,00010,MAT000038,8169,KG,1100
100,10004724,00010,MAT000336,10706,KG,1100
100,10004725,00010,MAT000114,10277,KG,1400
100,10004726,00010,MAT000406,11733,KG,1000
100,10004727,00010,MAT000333,5515,KG,1100
100,10004728,00010,MAT000392,17640,KG,1000
100,10004729,00010,MAT000079,13228,KG,1400
100,10004730,00010,MAT000406,3230,KG,1300
100,10004731,00010,MAT000115,4716,KG,1000
100,10004732,00010,MAT000321,9288,KG,1400
100,10004733,00010,MAT000382,17682,KG,1200
100,10004734,00010,MAT000339,14052,KG,1400
100,10004735,00010,MAT000033,12718,KG,1300
100,10004736,00010,MAT000043,12468,KG,1400
100,10004737,00010,MAT000370,12056,KG,1300
100,10004738,00010,MAT000442,15834,KG,1100
100,10004739,00010,MAT000109,3292,KG,1000
100,10004740,00010,MAT000085,13967,KG,1400
100,10004741,00010,MAT000121,13451,KG,1200
100,10004742,00010,MAT000035,7253,KG,1100
100,10004743,00010,MAT000307,4982,KG,1100
100,10004744,00010,MAT000039,4060,KG,1000
100,10004745,00010,MAT000047,17974,KG,1100
100,10004746,00010,MAT000351,2035,KG,1300
100,10004747,00010,MAT000470,5662,KG,1000
100,10004748,00010,MAT000448,16438,KG,1300
100,10004749,00010,MAT000260,6813,KG,1200
100,10004750,00010,MAT000244,11933,KG,1100
100,10004751,00010,MAT000455,8115,KG,1100
100,10004752,00010,MAT000096,15015,KG,1300
100,10004753,00010,MAT000105,3393,KG,1200
100,10004754,00010,MAT000114,10071,KG,1300
100,10004755,00010,MAT000478,6824,KG,1400
100,10004756,00010,MAT000185,4066,KG,1400
100,10004757,00010,MAT000307,19452,KG,1300
100,10004758,00010,MAT000039,6712,KG,1400
100,10004759,00010,MAT000034,19853,KG,1300
100,10004760,00010,MAT000128,18523,KG,1000
100,10004761,00010,MAT000460,11083,KG,1200
100,10004762,00010,MAT000252,14342,KG,1400
100,10004763,00010,MAT000271,15358,KG,1200
100,10004764,00010,MAT000038,13736,KG,1200
100,10004765,00010,MAT000384,11914,KG,1400
100,10004766,00010,MAT000045,11405,KG,1100
100,10004767,00010,MAT000408,7209,KG,1200
100,10004768,00010,MAT000458,2083,KG,1100
100,10004769,00010,MAT000473,16260,KG,1200
100,10004770,00010,MAT000333,18289,KG,1000
100,10004771,00010,MAT000492,1643,KG,1100
100,10004772,00010,MAT000302,5612,KG,1200
100,10004773,00010,MAT000388,17891,KG,1400
100,10004774,00010,MAT000309,1854,KG,1000
100,10004775,00010,MAT000186,7215,KG,1200
100,10004776,00010,MAT000392,6070,KG,1100
100,10004777,00010,MAT000496,9706,KG,1400
100,10004778,00010,MAT000227,15178,KG,1300
100,10004779,00010,MAT000186,13638,KG,1100
100,10004780,00010,MAT000208,18083,KG,1300
100,10004781,00010,MAT000291,19888,KG,1000
100,10004782,00010,MAT000273,7501,KG,1200
100,10004783,00010,MAT000482,9239,KG,1000
100,10004784,00010,MAT000333,8785,KG,1300
100,10004785,00010,MAT000442,3892,KG,1100
100,10004786,00010,MAT000204,17215,KG,1300
100,10004787,00010,MAT000336,7801,KG,1100
100,10004788,00010,MAT000306,14105,KG,1400
100,10004789,00010,MAT000390,19479,KG,1000
100,10004790,00010,MAT000360,5856,KG,1200
100,10004791,00010,MAT000460,856,KG,1000
100,10004792,00010,MAT000286,10702,KG,1100
100,10004793,00010,MAT000105,10022,KG,1200
100,10004794,00010,MAT000052,5742,KG,1400
100,10004795,00010,MAT000052,425,KG,1100
100,10004796,00010,MAT000121,14888,KG,1000
100,10004797,00010,MAT000398,11623,KG,1000
100,10004798,00010,MAT000241,345,KG,1100
100,10004799,00010,MAT000207,1708,KG,1100
100,10004800,00010,MAT000212,5588,KG,1400
100,10004801,00010,MAT000046,9872,KG,1000
100,10004802,00010,MAT000273,6766,KG,1100
100,10004803,00010,MAT000384,6451,KG,1300
100,10004804,00010,MAT000273,18985,KG,1200
100,10004805,00010,MAT000420,15299,KG,1200
100,10004806,00010,MAT000277,15906,KG,1400
100,10004807,00010,MAT000359,6912,KG,1300
100,10004808,00010,MAT000476,9805,KG,1300
100,10004809,00010,MAT000459,784,KG,1300
100,10004810,00010,MAT000366,1104,KG,1400
100,10004811,00010,MAT000493,19072,KG,1400
100,10004812,00010,MAT000204,14479,KG,1400
100,10004813,00010,MAT000046,8081,KG,1400
100,10004814,00010,MAT000269,927,KG,1000
100,10004815,00010,MAT000232,13720,KG,1200
100,10004816,00010,MAT000040,11224,KG,1300
100,10004817,00010,MAT000348,19141,KG,1300
100,10004818,00010,MAT000147,18182,KG,1000
100,10004819,00010,MAT000045,10965,KG,1400
100,10004820,00010,MAT000099,660,KG,1400
100,10004821,00010,MAT000400,17258,KG,1000
100,10004822,00010,MAT000407,10337,KG,1400
100,10004823,00010,MAT000115,13977,KG,1100
100,10004824,00010,MAT000309,19106,KG,1000
100,10004825,00010,MAT000110,6783,KG,1000
100,10004826,00010,MAT000204,3224,KG,1200
100,10004827,00010,MAT000284,15864,KG,1000
100,10004828,00010,MAT000208,12562,KG,1000
100,10004829,00010,MAT000438,2687,KG,1400
100,10004830,00010,MAT000136,6984,KG,1300
100,10004831,00010,MAT000052,6156,KG,1400
100,10004832,00010,MAT000394,16233,KG,1400
100,10004833,00010,MAT000045,18112,KG,1100
100,10004834,00010,MAT000458,15818,KG,1400
100,10004835,00010,MAT000489,7799,KG,1300
100,10004836,00010,MAT000309,14026,KG,1400
100,10004837,00010,MAT000038,1516,KG,1100
100,10004838,00010,MAT000494,16621,KG,1400
100,10004839,00010,MAT000307,17616,KG,1000
100,10004840,00010,MAT000366,19254,KG,1000
100,10004841,00010,MAT000470,13057,KG,1400
100,10004842,00010,MAT000128,16067,KG,1400
100,10004843,00010,MAT000116,16916,KG,1300
100,10004844,00010,MAT000456,4591,KG,1300
100,10004845,00010,MAT000244,2806,KG,1400
100,10004846,00010,MAT000209,16338,KG,1000
100,10004847,00010,MAT000306,17641,KG,1000
100,10004848,00010,MAT000033,5801,KG,1200
100,10004849,00010,MAT000147,5931,KG,1200
100,10004850,00010,MAT000048,10800,KG,1400
100,10004851,00010,MAT000370,17874,KG,1400
100,10004852,00010,MAT000040,12397,KG,1000
100,10004853,00010,MAT000395,14422,KG,1100
100,10004854,00010,MAT000366,14734,KG,1100
100,10004855,00010,MAT000236,8341,KG,1300
100,10004856,00010,MAT000035,19598,KG,1300
100,10004857,00010,MAT000457,18624,KG,1000
100,10004858,00010,MAT000137,14373,KG,1000
100,10004859,00010,MAT000393,3616,KG,1300
100,10004860,00010,MAT000430,3028,KG,1200
100,10004861,00010,MAT000314,14486,KG,1200
100,10004862,00010,MAT000448,3367,KG,1000
100,10004863,00010,MAT000333,8432,KG,1000
100,10004864,00010,MAT000137,6912,KG,1100
100,10004865,00010,MAT000037,16252,KG,1200
100,10004866,00010,MAT000380,13286,KG,1000
100,10004867,00010,MAT000269,18402,KG,1100
100,10004868,00010,MAT000209,5129,KG,1200
100,10004869,00010,MAT000457,18076,KG,1000
100,10004870,00010,MAT000390,1422,KG,1100
100,10004871,00010,MAT000407,14775,KG,1300
100,10004872,00010,MAT000438,15865,KG,1400
100,10004873,00010,MAT000460,652,KG,1200
100,10004874,00010,MAT000370,8989,KG,1300
100,10004875,00010,MAT000128,969,KG,1200
100,10004876,00010,MAT000366,6026,KG,1000
100,10004877,00010,MAT000296,3828,KG,1300
100,10004878,00010,MAT000458,129,KG,1200
100,10004879,00010,MAT000292,3159,KG,1400
100,10004880,00010,MAT000420,16484,KG,1100
100,10004881,00010,MAT000234,6578,KG,1000
100,10004882,00010,MAT000370,14654,KG,1100
100,10004883,00010,MAT000203,9808,KG,1400
100,10004884,00010,MAT000257,19314,KG,1200
100,10004885,00010,MAT000302,1363,KG,1400
100,10004886,00010,MAT000306,17266,KG,1000
100,10004887,00010,MAT000420,14455,KG,1400
100,10004888,00010,MAT000136,17992,KG,1000
100,10004889,00010,MAT000157,13757,KG,1400
100,10004890,00010,MAT000334,3914,KG,1200
100,10004891,00010,MAT000400,19905,KG,1100
100,10004892,00010,MAT000498,1008,KG,1200
100,10004893,00010,MAT000493,18949,KG,1100
100,10004894,00010,MAT000050,15038,KG,1100
100,10004895,00010,MAT000044,2412,KG,1000
100,10004896,00010,MAT000149,12024,KG,1000
100,10004897,00010,MAT000398,7111,KG,1100
100,10004898,00010,MAT000295,3522,KG,1200
100,10004899,00010,MAT000097,1045,KG,1400
100,10004900,00010,MAT000286,12553,KG,1300
100,10004901,00010,MAT000123,18015,KG,1100
100,10004902,00010,MAT000042,15204,KG,1000
100,10004903,00010,MAT000407,17045,KG,1400
100,10004904,00010,MAT000457,17435,KG,1300
100,10004905,00010,MAT000042,13325,KG,1100
100,10004906,00010,MAT000362,14570,KG,1400
100,10004907,00010,MAT000260,1152,KG,1200
100,10004908,00010,MAT000034,14268,KG,1100
100,10004909,00010,MAT000227,13749,KG,1300
100,10004910,00010,MAT000459,7446,KG,1000
