MANDT,DOCNUM,COUNTER,SEGNAM,SDATA
100,0000000000000877,000003,E1MARAM,Segment data 4383
100,0000000000000877,000004,E1MARAM,Segment data 4384
100,0000000000000877,000005,E1MARAM,Segment data 4385
100,0000000000000878,000001,E1MARAM,Segment data 4386
100,0000000000000878,000002,E1MARAM,Segment data 4387
100,0000000000000878,000003,E1MARAM,Segment data 4388
100,0000000000000878,000004,E1MARAM,Segment data 4389
100,0000000000000878,000005,E1MARAM,Segment data 4390
100,0000000000000879,000001,E1MARAM,Segment data 4391
100,0000000000000879,000002,E1MARAM,Segment data 4392
100,0000000000000879,000003,E1MARAM,Segment data 4393
100,0000000000000879,000004,E1MARAM,Segment data 4394
100,0000000000000879,000005,E1MARAM,Segment data 4395
100,0000000000000880,000001,E1MARAM,Segment data 4396
100,0000000000000880,000002,E1MARAM,Segment data 4397
100,0000000000000880,000003,E1MARAM,Segment data 4398
100,0000000000000880,000004,E1MARAM,Segment data 4399
100,0000000000000880,000005,E1MARAM,Segment data 4400
100,0000000000000881,000001,E1MARAM,Segment data 4401
100,0000000000000881,000002,E1MARAM,Segment data 4402
100,0000000000000881,000003,E1MARAM,Segment data 4403
100,0000000000000881,000004,E1MARAM,Segment data 4404
100,0000000000000881,000005,E1MARAM,Segment data 4405
100,0000000000000882,000001,E1MARAM,Segment data 4406
100,0000000000000882,000002,E1MARAM,Segment data 4407
100,0000000000000882,000003,E1MARAM,Segment data 4408
100,0000000000000882,000004,E1MARAM,Segment data 4409
100,0000000000000882,000005,E1MARAM,Segment data 4410
100,0000000000000883,000001,E1MARAM,Segment data 4411
100,0000000000000883,000002,E1MARAM,Segment data 4412
100,0000000000000883,000003,E1MARAM,Segment data 4413
100,0000000000000883,000004,E1MARAM,Segment data 4414
100,0000000000000883,000005,E1MARAM,Segment data 4415
100,0000000000000884,000001,E1MARAM,Segment data 4416
100,0000000000000884,000002,E1MARAM,Segment data 4417
100,0000000000000884,000003,E1MARAM,Segment data 4418
100,0000000000000884,000004,E1MARAM,Segment data 4419
100,0000000000000884,000005,E1MARAM,Segment data 4420
100,0000000000000885,000001,E1MARAM,Segment data 4421
100,0000000000000885,000002,E1MARAM,Segment data 4422
100,0000000000000885,000003,E1MARAM,Segment data 4423
100,0000000000000885,000004,E1MARAM,Segment data 4424
100,0000000000000885,000005,E1MARAM,Segment data 4425
100,0000000000000886,000001,E1MARAM,Segment data 4426
100,0000000000000886,000002,E1MARAM,Segment data 4427
100,0000000000000886,000003,E1MARAM,Segment data 4428
100,0000000000000886,000004,E1MARAM,Segment data 4429
100,0000000000000886,000005,E1MARAM,Segment data 4430
100,0000000000000887,000001,E1MARAM,Segment data 4431
100,0000000000000887,000002,E1MARAM,Segment data 4432
100,0000000000000887,000003,E1MARAM,Segment data 4433
100,0000000000000887,000004,E1MARAM,Segment data 4434
100,0000000000000887,000005,E1MARAM,Segment data 4435
100,0000000000000888,000001,E1MARAM,Segment data 4436
100,0000000000000888,000002,E1MARAM,Segment data 4437
100,0000000000000888,000003,E1MARAM,Segment data 4438
100,0000000000000888,000004,E1MARAM,Segment data 4439
100,0000000000000888,000005,E1MARAM,Segment data 4440
100,0000000000000889,000001,E1MARAM,Segment data 4441
100,0000000000000889,000002,E1MARAM,Segment data 4442
100,0000000000000889,000003,E1MARAM,Segment data 4443
100,0000000000000889,000004,E1MARAM,Segment data 4444
100,0000000000000889,000005,E1MARAM,Segment data 4445
100,0000000000000890,000001,E1MARAM,Segment data 4446
100,0000000000000890,000002,E1MARAM,Segment data 4447
100,0000000000000890,000003,E1MARAM,Segment data 4448
100,0000000000000890,000004,E1MARAM,Segment data 4449
100,0000000000000890,000005,E1MARAM,Segment data 4450
100,0000000000000891,000001,E1MARAM,Segment data 4451
100,0000000000000891,000002,E1MARAM,Segment data 4452
100,0000000000000891,000003,E1MARAM,Segment data 4453
100,0000000000000891,000004,E1MARAM,Segment data 4454
100,0000000000000891,000005,E1MARAM,Segment data 4455
100,0000000000000892,000001,E1MARAM,Segment data 4456
100,0000000000000892,000002,E1MARAM,Segment data 4457
100,0000000000000892,000003,E1MARAM,Segment data 4458
100,0000000000000892,000004,E1MARAM,Segment data 4459
100,0000000000000892,000005,E1MARAM,Segment data 4460
100,0000000000000893,000001,E1MARAM,Segment data 4461
100,0000000000000893,000002,E1MARAM,Segment data 4462
100,0000000000000893,000003,E1MARAM,Segment data 4463
100,0000000000000893,000004,E1MARAM,Segment data 4464
100,0000000000000893,000005,E1MARAM,Segment data 4465
100,0000000000000894,000001,E1MARAM,Segment data 4466
100,0000000000000894,000002,E1MARAM,Segment data 4467
100,0000000000000894,000003,E1MARAM,Segment data 4468
100,0000000000000894,000004,E1MARAM,Segment data 4469
100,0000000000000894,000005,E1MARAM,Segment data 4470
100,0000000000000895,000001,E1MARAM,Segment data 4471
100,0000000000000895,000002,E1MARAM,Segment data 4472
100,0000000000000895,000003,E1MARAM,Segment data 4473
100,0000000000000895,000004,E1MARAM,Segment data 4474
100,0000000000000895,000005,E1MARAM,Segment data 4475
100,0000000000000896,000001,E1MARAM,Segment data 4476
100,0000000000000896,000002,E1MARAM,Segment data 4477
100,0000000000000896,000003,E1MARAM,Segment data 4478
100,0000000000000896,000004,E1MARAM,Segment data 4479
100,0000000000000896,000005,E1MARAM,Segment data 4480
100,0000000000000897,000001,E1MARAM,Segment data 4481
100,0000000000000897,000002,E1MARAM,Segment data 4482
100,0000000000000897,000003,E1MARAM,Segment data 4483
100,0000000000000897,000004,E1MARAM,Segment data 4484
100,0000000000000897,000005,E1MARAM,Segment data 4485
100,0000000000000898,000001,E1MARAM,Segment data 4486
100,0000000000000898,000002,E1MARAM,Segment data 4487
100,0000000000000898,000003,E1MARAM,Segment data 4488
100,0000000000000898,000004,E1MARAM,Segment data 4489
100,0000000000000898,000005,E1MARAM,Segment data 4490
100,0000000000000899,000001,E1MARAM,Segment data 4491
100,0000000000000899,000002,E1MARAM,Segment data 4492
100,0000000000000899,000003,E1MARAM,Segment data 4493
100,0000000000000899,000004,E1MARAM,Segment data 4494
100,0000000000000899,000005,E1MARAM,Segment data 4495
100,0000000000000900,000001,E1MARAM,Segment data 4496
100,0000000000000900,000002,E1MARAM,Segment data 4497
100,0000000000000900,000003,E1MARAM,Segment data 4498
100,0000000000000900,000004,E1MARAM,Segment data 4499
100,0000000000000900,000005,E1MARAM,Segment data 4500
100,0000000000000901,000001,E1MARAM,Segment data 4501
100,0000000000000901,000002,E1MARAM,Segment data 4502
100,0000000000000901,000003,E1MARAM,Segment data 4503
100,0000000000000901,000004,E1MARAM,Segment data 4504
100,0000000000000901,000005,E1MARAM,Segment data 4505
100,0000000000000902,000001,E1MARAM,Segment data 4506
100,0000000000000902,000002,E1MARAM,Segment data 4507
100,0000000000000902,000003,E1MARAM,Segment data 4508
100,0000000000000902,000004,E1MARAM,Segment data 4509
100,0000000000000902,000005,E1MARAM,Segment data 4510
100,0000000000000903,000001,E1MARAM,Segment data 4511
100,0000000000000903,000002,E1MARAM,Segment data 4512
100,0000000000000903,000003,E1MARAM,Segment data 4513
100,0000000000000903,000004,E1MARAM,Segment data 4514
100,0000000000000903,000005,E1MARAM,Segment data 4515
100,0000000000000904,000001,E1MARAM,Segment data 4516
100,0000000000000904,000002,E1MARAM,Segment data 4517
100,0000000000000904,000003,E1MARAM,Segment data 4518
100,0000000000000904,000004,E1MARAM,Segment data 4519
100,0000000000000904,000005,E1MARAM,Segment data 4520
100,0000000000000905,000001,E1MARAM,Segment data 4521
100,0000000000000905,000002,E1MARAM,Segment data 4522
100,0000000000000905,000003,E1MARAM,Segment data 4523
100,0000000000000905,000004,E1MARAM,Segment data 4524
100,0000000000000905,000005,E1MARAM,Segment data 4525
100,0000000000000906,000001,E1MARAM,Segment data 4526
100,0000000000000906,000002,E1MARAM,Segment data 4527
100,0000000000000906,000003,E1MARAM,Segment data 4528
100,0000000000000906,000004,E1MARAM,Segment data 4529
100,0000000000000906,000005,E1MARAM,Segment data 4530
100,0000000000000907,000001,E1MARAM,Segment data 4531
100,0000000000000907,000002,E1MARAM,Segment data 4532
100,0000000000000907,000003,E1MARAM,Segment data 4533
100,0000000000000907,000004,E1MARAM,Segment data 4534
100,0000000000000907,000005,E1MARAM,Segment data 4535
100,0000000000000908,000001,E1MARAM,Segment data 4536
100,0000000000000908,000002,E1MARAM,Segment data 4537
100,0000000000000908,000003,E1MARAM,Segment data 4538
100,0000000000000908,000004,E1MARAM,Segment data 4539
100,0000000000000908,000005,E1MARAM,Segment data 4540
100,0000000000000909,000001,E1MARAM,Segment data 4541
100,0000000000000909,000002,E1MARAM,Segment data 4542
100,0000000000000909,000003,E1MARAM,Segment data 4543
100,0000000000000909,000004,E1MARAM,Segment data 4544
100,0000000000000909,000005,E1MARAM,Segment data 4545
100,0000000000000910,000001,E1MARAM,Segment data 4546
100,0000000000000910,000002,E1MARAM,Segment data 4547
100,0000000000000910,000003,E1MARAM,Segment data 4548
100,0000000000000910,000004,E1MARAM,Segment data 4549
100,0000000000000910,000005,E1MARAM,Segment data 4550
100,0000000000000911,000001,E1MARAM,Segment data 4551
100,0000000000000911,000002,E1MARAM,Segment data 4552
100,0000000000000911,000003,E1MARAM,Segment data 4553
100,0000000000000911,000004,E1MARAM,Segment data 4554
100,0000000000000911,000005,E1MARAM,Segment data 4555
100,0000000000000912,000001,E1MARAM,Segment data 4556
100,0000000000000912,000002,E1MARAM,Segment data 4557
100,0000000000000912,000003,E1MARAM,Segment data 4558
100,0000000000000912,000004,E1MARAM,Segment data 4559
100,0000000000000912,000005,E1MARAM,Segment data 4560
100,0000000000000913,000001,E1MARAM,Segment data 4561
100,0000000000000913,000002,E1MARAM,Segment data 4562
100,0000000000000913,000003,E1MARAM,Segment data 4563
100,0000000000000913,000004,E1MARAM,Segment data 4564
100,0000000000000913,000005,E1MARAM,Segment data 4565
100,0000000000000914,000001,E1MARAM,Segment data 4566
100,0000000000000914,000002,E1MARAM,Segment data 4567
100,0000000000000914,000003,E1MARAM,Segment data 4568
100,0000000000000914,000004,E1MARAM,Segment data 4569
100,0000000000000914,000005,E1MARAM,Segment data 4570
100,0000000000000915,000001,E1MARAM,Segment data 4571
100,0000000000000915,000002,E1MARAM,Segment data 4572
100,0000000000000915,000003,E1MARAM,Segment data 4573
100,0000000000000915,000004,E1MARAM,Segment data 4574
100,0000000000000915,000005,E1MARAM,Segment data 4575
100,0000000000000916,000001,E1MARAM,Segment data 4576
100,0000000000000916,000002,E1MARAM,Segment data 4577
100,0000000000000916,000003,E1MARAM,Segment data 4578
100,0000000000000916,000004,E1MARAM,Segment data 4579
100,0000000000000916,000005,E1MARAM,Segment data 4580
100,0000000000000917,000001,E1MARAM,Segment data 4581
100,0000000000000917,000002,E1MARAM,Segment data 4582
100,0000000000000917,000003,E1MARAM,Segment data 4583
100,0000000000000917,000004,E1MARAM,Segment data 4584
100,0000000000000917,000005,E1MARAM,Segment data 4585
100,0000000000000918,000001,E1MARAM,Segment data 4586
100,0000000000000918,000002,E1MARAM,Segment data 4587
100,0000000000000918,000003,E1MARAM,Segment data 4588
100,0000000000000918,000004,E1MARAM,Segment data 4589
100,0000000000000918,000005,E1MARAM,Segment data 4590
100,0000000000000919,000001,E1MARAM,Segment data 4591
100,0000000000000919,000002,E1MARAM,Segment data 4592
100,0000000000000919,000003,E1MARAM,Segment data 4593
100,0000000000000919,000004,E1MARAM,Segment data 4594
100,0000000000000919,000005,E1MARAM,Segment data 4595
100,0000000000000920,000001,E1MARAM,Segment data 4596
100,0000000000000920,000002,E1MARAM,Segment data 4597
100,0000000000000920,000003,E1MARAM,Segment data 4598
100,0000000000000920,000004,E1MARAM,Segment data 4599
100,0000000000000920,000005,E1MARAM,Segment data 4600
100,0000000000000921,000001,E1MARAM,Segment data 4601
100,0000000000000921,000002,E1MARAM,Segment data 4602
100,0000000000000921,000003,E1MARAM,Segment data 4603
100,0000000000000921,000004,E1MARAM,Segment data 4604
100,0000000000000921,000005,E1MARAM,Segment data 4605
100,0000000000000922,000001,E1MARAM,Segment data 4606
100,0000000000000922,000002,E1MARAM,Segment data 4607
100,0000000000000922,000003,E1MARAM,Segment data 4608
100,0000000000000922,000004,E1MARAM,Segment data 4609
100,0000000000000922,000005,E1MARAM,Segment data 4610
100,0000000000000923,000001,E1MARAM,Segment data 4611
100,0000000000000923,000002,E1MARAM,Segment data 4612
100,0000000000000923,000003,E1MARAM,Segment data 4613
100,0000000000000923,000004,E1MARAM,Segment data 4614
100,0000000000000923,000005,E1MARAM,Segment data 4615
100,0000000000000924,000001,E1MARAM,Segment data 4616
100,0000000000000924,000002,E1MARAM,Segment data 4617
100,0000000000000924,000003,E1MARAM,Segment data 4618
100,0000000000000924,000004,E1MARAM,Segment data 4619
100,0000000000000924,000005,E1MARAM,Segment data 4620
100,0000000000000925,000001,E1MARAM,Segment data 4621
100,0000000000000925,000002,E1MARAM,Segment data 4622
100,0000000000000925,000003,E1MARAM,Segment data 4623
100,0000000000000925,000004,E1MARAM,Segment data 4624
100,0000000000000925,000005,E1MARAM,Segment data 4625
100,0000000000000926,000001,E1MARAM,Segment data 4626
100,0000000000000926,000002,E1MARAM,Segment data 4627
100,0000000000000926,000003,E1MARAM,Segment data 4628
100,0000000000000926,000004,E1MARAM,Segment data 4629
100,0000000000000926,000005,E1MARAM,Segment data 4630
100,0000000000000927,000001,E1MARAM,Segment data 4631
100,0000000000000927,000002,E1MARAM,Segment data 4632
100,0000000000000927,000003,E1MARAM,Segment data 4633
100,0000000000000927,000004,E1MARAM,Segment data 4634
100,0000000000000927,000005,E1MARAM,Segment data 4635
100,0000000000000928,000001,E1MARAM,Segment data 4636
100,0000000000000928,000002,E1MARAM,Segment data 4637
100,0000000000000928,000003,E1MARAM,Segment data 4638
100,0000000000000928,000004,E1MARAM,Segment data 4639
100,0000000000000928,000005,E1MARAM,Segment data 4640
100,0000000000000929,000001,E1MARAM,Segment data 4641
100,0000000000000929,000002,E1MARAM,Segment data 4642
100,0000000000000929,000003,E1MARAM,Segment data 4643
100,0000000000000929,000004,E1MARAM,Segment data 4644
100,0000000000000929,000005,E1MARAM,Segment data 4645
100,0000000000000930,000001,E1MARAM,Segment data 4646
100,0000000000000930,000002,E1MARAM,Segment data 4647
100,0000000000000930,000003,E1MARAM,Segment data 4648
100,0000000000000930,000004,E1MARAM,Segment data 4649
100,0000000000000930,000005,E1MARAM,Segment data 4650
100,0000000000000931,000001,E1MARAM,Segment data 4651
100,0000000000000931,000002,E1MARAM,Segment data 4652
100,0000000000000931,000003,E1MARAM,Segment data 4653
100,0000000000000931,000004,E1MARAM,Segment data 4654
100,0000000000000931,000005,E1MARAM,Segment data 4655
100,0000000000000932,000001,E1MARAM,Segment data 4656
100,0000000000000932,000002,E1MARAM,Segment data 4657
100,0000000000000932,000003,E1MARAM,Segment data 4658
100,0000000000000932,000004,E1MARAM,Segment data 4659
100,0000000000000932,000005,E1MARAM,Segment data 4660
100,0000000000000933,000001,E1MARAM,Segment data 4661
100,0000000000000933,000002,E1MARAM,Segment data 4662
100,0000000000000933,000003,E1MARAM,Segment data 4663
100,0000000000000933,000004,E1MARAM,Segment data 4664
100,0000000000000933,000005,E1MARAM,Segment data 4665
100,0000000000000934,000001,E1MARAM,Segment data 4666
100,0000000000000934,000002,E1MARAM,Segment data 4667
100,0000000000000934,000003,E1MARAM,Segment data 4668
100,0000000000000934,000004,E1MARAM,Segment data 4669
100,0000000000000934,000005,E1MARAM,Segment data 4670
100,0000000000000935,000001,E1MARAM,Segment data 4671
100,0000000000000935,000002,E1MARAM,Segment data 4672
100,0000000000000935,000003,E1MARAM,Segment data 4673
100,0000000000000935,000004,E1MARAM,Segment data 4674
100,0000000000000935,000005,E1MARAM,Segment data 4675
100,0000000000000936,000001,E1MARAM,Segment data 4676
100,0000000000000936,000002,E1MARAM,Segment data 4677
100,0000000000000936,000003,E1MARAM,Segment data 4678
100,0000000000000936,000004,E1MARAM,Segment data 4679
100,0000000000000936,000005,E1MARAM,Segment data 4680
100,0000000000000937,000001,E1MARAM,Segment data 4681
100,0000000000000937,000002,E1MARAM,Segment data 4682
100,0000000000000937,000003,E1MARAM,Segment data 4683
100,0000000000000937,000004,E1MARAM,Segment data 4684
