MANDT,VBELN,POSNR,GBSTA,LFSTA
100,0000011428,000020,C,C
100,0000011428,000030,C,C
100,0000011428,000040,C,C
100,0000011429,000010,C,C
100,0000011429,000020,C,C
100,0000011429,000030,C,C
100,0000011429,000040,C,C
100,0000011430,000010,C,C
100,0000011430,000020,C,C
100,0000011431,000010,C,C
100,0000011431,000020,C,C
100,0000011431,000030,C,C
100,0000011431,000040,C,C
100,0000011432,000010,C,C
100,0000011432,000020,C,C
100,0000011432,000030,C,C
100,0000011432,000040,C,C
100,0000011433,000010,C,C
100,0000011433,000020,C,C
100,0000011434,000010,C,C
100,0000011434,000020,C,C
100,0000011435,000010,C,C
100,0000011435,000020,C,C
100,0000011435,000030,C,C
100,0000011435,000040,C,C
100,0000011436,000010,C,C
100,0000011436,000020,C,C
100,0000011436,000030,C,C
100,0000011437,000010,C,C
100,0000011437,000020,C,C
100,0000011437,000030,C,C
100,0000011438,000010,C,C
100,0000011438,000020,C,C
100,0000011438,000030,C,C
100,0000011438,000040,C,C
100,0000011439,000010,C,C
100,0000011439,000020,C,C
100,0000011440,000010,C,C
100,0000011440,000020,C,C
100,0000011441,000010,C,C
100,0000011441,000020,C,C
100,0000011441,000030,C,C
100,0000011442,000010,C,C
100,0000011442,000020,C,C
100,0000011442,000030,C,C
100,0000011443,000010,C,C
100,0000011443,000020,C,C
100,0000011444,000010,C,C
100,0000011444,000020,C,C
100,0000011445,000010,C,C
100,0000011445,000020,C,C
100,0000011446,000010,C,C
100,0000011446,000020,C,C
100,0000011446,000030,C,C
100,0000011446,000040,C,C
100,0000011447,000010,C,C
100,0000011447,000020,C,C
100,0000011447,000030,C,C
100,0000011448,000010,C,C
100,0000011448,000020,C,C
100,0000011448,000030,C,C
100,0000011448,000040,C,C
100,0000011449,000010,C,C
100,0000011449,000020,C,C
100,0000011449,000030,C,C
100,0000011450,000010,C,C
100,0000011450,000020,C,C
100,0000011450,000030,C,C
100,0000011451,000010,C,C
100,0000011451,000020,C,C
100,0000011452,000010,C,C
100,0000011452,000020,C,C
100,0000011452,000030,C,C
100,0000011452,000040,C,C
100,0000011453,000010,C,C
100,0000011453,000020,C,C
100,0000011453,000030,C,C
100,0000011453,000040,C,C
100,0000011454,000010,C,C
100,0000011454,000020,C,C
100,0000011454,000030,C,C
100,0000011454,000040,C,C
100,0000011455,000010,C,C
100,0000011455,000020,C,C
100,0000011456,000010,C,C
100,0000011456,000020,C,C
100,0000011456,000030,C,C
100,0000011456,000040,C,C
100,0000011457,000010,C,C
100,0000011457,000020,C,C
100,0000011458,000010,C,C
100,0000011458,000020,C,C
100,0000011459,000010,C,C
100,0000011459,000020,C,C
100,0000011459,000030,C,C
100,0000011460,000010,C,C
100,0000011460,000020,C,C
100,0000011460,000030,C,C
100,0000011461,000010,C,C
100,0000011461,000020,C,C
100,0000011461,000030,C,C
100,0000011461,000040,C,C
100,0000011462,000010,C,C
100,0000011462,000020,C,C
100,0000011463,000010,C,C
100,0000011463,000020,C,C
100,0000011464,000010,C,C
100,0000011464,000020,C,C
100,0000011465,000010,C,C
100,0000011465,000020,C,C
100,0000011465,000030,C,C
100,0000011465,000040,C,C
100,0000011466,000010,C,C
100,0000011466,000020,C,C
100,0000011466,000030,C,C
100,0000011467,000010,C,C
100,0000011467,000020,C,C
100,0000011467,000030,C,C
100,0000011468,000010,C,C
100,0000011468,000020,C,C
100,0000011468,000030,C,C
100,0000011469,000010,C,C
100,0000011469,000020,C,C
100,0000011469,000030,C,C
100,0000011469,000040,C,C
100,0000011470,000010,C,C
100,0000011470,000020,C,C
100,0000011471,000010,C,C
100,0000011471,000020,C,C
100,0000011471,000030,C,C
100,0000011472,000010,C,C
100,0000011472,000020,C,C
100,0000011473,000010,C,C
100,0000011473,000020,C,C
100,0000011474,000010,C,C
100,0000011474,000020,C,C
100,0000011474,000030,C,C
100,0000011475,000010,C,C
100,0000011475,000020,C,C
100,0000011475,000030,C,C
100,0000011476,000010,C,C
100,0000011476,000020,C,C
100,0000011476,000030,C,C
100,0000011476,000040,C,C
100,0000011477,000010,C,C
100,0000011477,000020,C,C
100,0000011477,000030,C,C
100,0000011477,000040,C,C
100,0000011478,000010,C,C
100,0000011478,000020,C,C
100,0000011478,000030,C,C
100,0000011479,000010,C,C
100,0000011479,000020,C,C
100,0000011479,000030,C,C
100,0000011480,000010,C,C
100,0000011480,000020,C,C
100,0000011480,000030,C,C
100,0000011481,000010,C,C
100,0000011481,000020,C,C
100,0000011481,000030,C,C
100,0000011482,000010,C,C
100,0000011482,000020,C,C
100,0000011482,000030,C,C
100,0000011482,000040,C,C
100,0000011483,000010,C,C
100,0000011483,000020,C,C
100,0000011483,000030,C,C
100,0000011484,000010,C,C
100,0000011484,000020,C,C
100,0000011485,000010,C,C
100,0000011485,000020,C,C
100,0000011485,000030,C,C
100,0000011486,000010,C,C
100,0000011486,000020,C,C
100,0000011487,000010,C,C
100,0000011487,000020,C,C
100,0000011487,000030,C,C
100,0000011488,000010,C,C
100,0000011488,000020,C,C
100,0000011488,000030,C,C
100,0000011488,000040,C,C
100,0000011489,000010,C,C
100,0000011489,000020,C,C
100,0000011489,000030,C,C
100,0000011489,000040,C,C
100,0000011490,000010,C,C
100,0000011490,000020,C,C
100,0000011490,000030,C,C
100,0000011491,000010,C,C
100,0000011491,000020,C,C
100,0000011492,000010,C,C
100,0000011492,000020,C,C
100,0000011492,000030,C,C
100,0000011492,000040,C,C
100,0000011493,000010,C,C
100,0000011493,000020,C,C
100,0000011494,000010,C,C
100,0000011494,000020,C,C
100,0000011495,000010,C,C
100,0000011495,000020,C,C
100,0000011496,000010,C,C
100,0000011496,000020,C,C
100,0000011496,000030,C,C
100,0000011496,000040,C,C
100,0000011497,000010,C,C
100,0000011497,000020,C,C
100,0000011497,000030,C,C
100,0000011498,000010,C,C
100,0000011498,000020,C,C
100,0000011499,000010,C,C
100,0000011499,000020,C,C
100,0000011499,000030,C,C
100,0000011500,000010,C,C
100,0000011500,000020,C,C
100,0000011501,000010,C,C
100,0000011501,000020,C,C
100,0000011501,000030,C,C
100,0000011502,000010,C,C
100,0000011502,000020,C,C
100,0000011502,000030,C,C
100,0000011503,000010,C,C
100,0000011503,000020,C,C
100,0000011503,000030,C,C
100,0000011503,000040,C,C
100,0000011504,000010,C,C
100,0000011504,000020,C,C
100,0000011504,000030,C,C
100,0000011504,000040,C,C
100,0000011505,000010,C,C
100,0000011505,000020,C,C
100,0000011506,000010,C,C
100,0000011506,000020,C,C
100,0000011507,000010,C,C
100,0000011507,000020,C,C
100,0000011507,000030,C,C
100,0000011508,000010,C,C
100,0000011508,000020,C,C
100,0000011508,000030,C,C
100,0000011509,000010,C,C
100,0000011509,000020,C,C
100,0000011510,000010,C,C
100,0000011510,000020,C,C
100,0000011510,000030,C,C
100,0000011510,000040,C,C
100,0000011511,000010,C,C
100,0000011511,000020,C,C
100,0000011511,000030,C,C
100,0000011511,000040,C,C
100,0000011512,000010,C,C
100,0000011512,000020,C,C
100,0000011512,000030,C,C
100,0000011513,000010,C,C
100,0000011513,000020,C,C
100,0000011513,000030,C,C
100,0000011513,000040,C,C
100,0000011514,000010,C,C
100,0000011514,000020,C,C
100,0000011515,000010,C,C
100,0000011515,000020,C,C
100,0000011515,000030,C,C
100,0000011516,000010,C,C
100,0000011516,000020,C,C
100,0000011516,000030,C,C
100,0000011517,000010,C,C
100,0000011517,000020,C,C
100,0000011517,000030,C,C
100,0000011518,000010,C,C
100,0000011518,000020,C,C
100,0000011518,000030,C,C
100,0000011518,000040,C,C
100,0000011519,000010,C,C
100,0000011519,000020,C,C
100,0000011519,000030,C,C
100,0000011520,000010,C,C
100,0000011520,000020,C,C
100,0000011520,000030,C,C
100,0000011520,000040,C,C
100,0000011521,000010,C,C
100,0000011521,000020,C,C
100,0000011521,000030,C,C
100,0000011521,000040,C,C
100,0000011522,000010,C,C
100,0000011522,000020,C,C
100,0000011522,000030,C,C
100,0000011522,000040,C,C
100,0000011523,000010,C,C
100,0000011523,000020,C,C
100,0000011524,000010,C,C
100,0000011524,000020,C,C
100,0000011524,000030,C,C
100,0000011525,000010,C,C
100,0000011525,000020,C,C
100,0000011525,000030,C,C
100,0000011526,000010,C,C
100,0000011526,000020,C,C
100,0000011526,000030,C,C
100,0000011527,000010,C,C
100,0000011527,000020,C,C
100,0000011527,000030,C,C
100,0000011527,000040,C,C
100,0000011528,000010,C,C
100,0000011528,000020,C,C
100,0000011529,000010,C,C
100,0000011529,000020,C,C
100,0000011530,000010,C,C
100,0000011530,000020,C,C
100,0000011531,000010,C,C
100,0000011531,000020,C,C
100,0000011532,000010,C,C
100,0000011532,000020,C,C
100,0000011533,000010,C,C
100,0000011533,000020,C,C
100,0000011534,000010,C,C
100,0000011534,000020,C,C
100,0000011535,000010,C,C
100,0000011535,000020,C,C
100,0000011536,000010,C,C
100,0000011536,000020,C,C
100,0000011536,000030,C,C
100,0000011536,000040,C,C
100,0000011537,000010,C,C
100,0000011537,000020,C,C
100,0000011537,000030,C,C
100,0000011537,000040,C,C
100,0000011538,000010,C,C
100,0000011538,000020,C,C
100,0000011538,000030,C,C
100,0000011538,000040,C,C
100,0000011539,000010,C,C
100,0000011539,000020,C,C
100,0000011539,000030,C,C
100,0000011540,000010,C,C
100,0000011540,000020,C,C
100,0000011540,000030,C,C
100,0000011540,000040,C,C
100,0000011541,000010,C,C
100,0000011541,000020,C,C
100,0000011541,000030,C,C
100,0000011542,000010,C,C
100,0000011542,000020,C,C
100,0000011543,000010,C,C
100,0000011543,000020,C,C
100,0000011543,000030,C,C
100,0000011544,000010,C,C
100,0000011544,000020,C,C
100,0000011544,000030,C,C
100,0000011544,000040,C,C
100,0000011545,000010,C,C
100,0000011545,000020,C,C
100,0000011545,000030,C,C
100,0000011545,000040,C,C
100,0000011546,000010,C,C
100,0000011546,000020,C,C
100,0000011546,000030,C,C
100,0000011546,000040,C,C
100,0000011547,000010,C,C
100,0000011547,000020,C,C
100,0000011547,000030,C,C
100,0000011547,000040,C,C
100,0000011548,000010,C,C
100,0000011548,000020,C,C
100,0000011549,000010,C,C
100,0000011549,000020,C,C
100,0000011550,000010,C,C
100,0000011550,000020,C,C
100,0000011551,000010,C,C
100,0000011551,000020,C,C
100,0000011552,000010,C,C
100,0000011552,000020,C,C
100,0000011553,000010,C,C
100,0000011553,000020,C,C
100,0000011553,000030,C,C
100,0000011553,000040,C,C
100,0000011554,000010,C,C
100,0000011554,000020,C,C
100,0000011554,000030,C,C
100,0000011554,000040,C,C
100,0000011555,000010,C,C
100,0000011555,000020,C,C
100,0000011556,000010,C,C
100,0000011556,000020,C,C
100,0000011557,000010,C,C
100,0000011557,000020,C,C
100,0000011557,000030,C,C
100,0000011558,000010,C,C
100,0000011558,000020,C,C
100,0000011558,000030,C,C
100,0000011558,000040,C,C
100,0000011559,000010,C,C
100,0000011559,000020,C,C
100,0000011560,000010,C,C
100,0000011560,000020,C,C
100,0000011560,000030,C,C
100,0000011560,000040,C,C
100,0000011561,000010,C,C
100,0000011561,000020,C,C
100,0000011562,000010,C,C
100,0000011562,000020,C,C
100,0000011562,000030,C,C
100,0000011563,000010,C,C
100,0000011563,000020,C,C
100,0000011563,000030,C,C
100,0000011563,000040,C,C
100,0000011564,000010,C,C
100,0000011564,000020,C,C
100,0000011564,000030,C,C
100,0000011564,000040,C,C
100,0000011565,000010,C,C
100,0000011565,000020,C,C
100,0000011565,000030,C,C
100,0000011565,000040,C,C
100,0000011566,000010,C,C
100,0000011566,000020,C,C
100,0000011566,000030,C,C
100,0000011567,000010,C,C
100,0000011567,000020,C,C
100,0000011567,000030,C,C
100,0000011567,000040,C,C
100,0000011568,000010,C,C
100,0000011568,000020,C,C
100,0000011568,000030,C,C
100,0000011569,000010,C,C
100,0000011569,000020,C,C
100,0000011569,000030,C,C
100,0000011569,000040,C,C
100,0000011570,000010,C,C
100,0000011570,000020,C,C
100,0000011570,000030,C,C
100,0000011570,000040,C,C
100,0000011571,000010,C,C
100,0000011571,000020,C,C
100,0000011571,000030,C,C
100,0000011572,000010,C,C
100,0000011572,000020,C,C
100,0000011572,000030,C,C
100,0000011572,000040,C,C
100,0000011573,000010,C,C
100,0000011573,000020,C,C
100,0000011573,000030,C,C
100,0000011573,000040,C,C
100,0000011574,000010,C,C
100,0000011574,000020,C,C
100,0000011574,000030,C,C
100,0000011575,000010,C,C
100,0000011575,000020,C,C
100,0000011575,000030,C,C
100,0000011576,000010,C,C
100,0000011576,000020,C,C
100,0000011577,000010,C,C
100,0000011577,000020,C,C
100,0000011578,000010,C,C
100,0000011578,000020,C,C
100,0000011578,000030,C,C
100,0000011578,000040,C,C
100,0000011579,000010,C,C
100,0000011579,000020,C,C
100,0000011579,000030,C,C
100,0000011580,000010,C,C
100,0000011580,000020,C,C
100,0000011581,000010,C,C
100,0000011581,000020,C,C
100,0000011582,000010,C,C
100,0000011582,000020,C,C
100,0000011582,000030,C,C
100,0000011583,000010,C,C
100,0000011583,000020,C,C
100,0000011583,000030,C,C
100,0000011583,000040,C,C
100,0000011584,000010,C,C
100,0000011584,000020,C,C
100,0000011584,000030,C,C
100,0000011584,000040,C,C
100,0000011585,000010,C,C
100,0000011585,000020,C,C
100,0000011585,000030,C,C
100,0000011586,000010,C,C
100,0000011586,000020,C,C
100,0000011587,000010,C,C
100,0000011587,000020,C,C
100,0000011587,000030,C,C
100,0000011588,000010,C,C
100,0000011588,000020,C,C
100,0000011588,000030,C,C
100,0000011588,000040,C,C
100,0000011589,000010,C,C
100,0000011589,000020,C,C
100,0000011589,000030,C,C
100,0000011590,000010,C,C
100,0000011590,000020,C,C
100,0000011590,000030,C,C
100,0000011590,000040,C,C
100,0000011591,000010,C,C
100,0000011591,000020,C,C
100,0000011592,000010,C,C
100,0000011592,000020,C,C
100,0000011593,000010,C,C
100,0000011593,000020,C,C
100,0000011593,000030,C,C
100,0000011593,000040,C,C
100,0000011594,000010,C,C
100,0000011594,000020,C,C
100,0000011594,000030,C,C
100,0000011594,000040,C,C
100,0000011595,000010,C,C
100,0000011595,000020,C,C
100,0000011595,000030,C,C
100,0000011595,000040,C,C
100,0000011596,000010,C,C
100,0000011596,000020,C,C
100,0000011597,000010,C,C
100,0000011597,000020,C,C
100,0000011597,000030,C,C
100,0000011597,000040,C,C
100,0000011598,000010,C,C
100,0000011598,000020,C,C
100,0000011598,000030,C,C
100,0000011599,000010,C,C
100,0000011599,000020,C,C
100,0000011599,000030,C,C
100,0000011599,000040,C,C
100,0000011600,000010,C,C
100,0000011600,000020,C,C
100,0000011601,000010,C,C
100,0000011601,000020,C,C
100,0000011602,000010,C,C
100,0000011602,000020,C,C
100,0000011602,000030,C,C
100,0000011603,000010,C,C
100,0000011603,000020,C,C
100,0000011603,000030,C,C
100,0000011604,000010,C,C
100,0000011604,000020,C,C
100,0000011604,000030,C,C
100,0000011605,000010,C,C
100,0000011605,000020,C,C
100,0000011605,000030,C,C
100,0000011605,000040,C,C
100,0000011606,000010,C,C
100,0000011606,000020,C,C
100,0000011606,000030,C,C
100,0000011607,000010,C,C
100,0000011607,000020,C,C
100,0000011607,000030,C,C
100,0000011608,000010,C,C
100,0000011608,000020,C,C
100,0000011609,000010,C,C
100,0000011609,000020,C,C
100,0000011609,000030,C,C
100,0000011610,000010,C,C
100,0000011610,000020,C,C
100,0000011610,000030,C,C
100,0000011611,000010,C,C
100,0000011611,000020,C,C
100,0000011611,000030,C,C
100,0000011612,000010,C,C
100,0000011612,000020,C,C
100,0000011612,000030,C,C
100,0000011613,000010,C,C
100,0000011613,000020,C,C
100,0000011613,000030,C,C
100,0000011613,000040,C,C
100,0000011614,000010,C,C
100,0000011614,000020,C,C
100,0000011614,000030,C,C
100,0000011614,000040,C,C
100,0000011615,000010,C,C
100,0000011615,000020,C,C
100,0000011615,000030,C,C
100,0000011616,000010,C,C
100,0000011616,000020,C,C
100,0000011616,000030,C,C
100,0000011616,000040,C,C
100,0000011617,000010,C,C
100,0000011617,000020,C,C
100,0000011617,000030,C,C
100,0000011618,000010,C,C
100,0000011618,000020,C,C
100,0000011619,000010,C,C
100,0000011619,000020,C,C
100,0000011620,000010,C,C
100,0000011620,000020,C,C
100,0000011620,000030,C,C
100,0000011620,000040,C,C
100,0000011621,000010,C,C
100,0000011621,000020,C,C
100,0000011622,000010,C,C
100,0000011622,000020,C,C
100,0000011622,000030,C,C
100,0000011622,000040,C,C
100,0000011623,000010,C,C
100,0000011623,000020,C,C
100,0000011623,000030,C,C
100,0000011624,000010,C,C
100,0000011624,000020,C,C
100,0000011624,000030,C,C
100,0000011625,000010,C,C
100,0000011625,000020,C,C
100,0000011626,000010,C,C
100,0000011626,000020,C,C
100,0000011627,000010,C,C
100,0000011627,000020,C,C
100,0000011627,000030,C,C
100,0000011627,000040,C,C
100,0000011628,000010,C,C
100,0000011628,000020,C,C
100,0000011628,000030,C,C
100,0000011628,000040,C,C
100,0000011629,000010,C,C
100,0000011629,000020,C,C
100,0000011630,000010,C,C
100,0000011630,000020,C,C
100,0000011630,000030,C,C
100,0000011631,000010,C,C
100,0000011631,000020,C,C
100,0000011631,000030,C,C
100,0000011631,000040,C,C
100,0000011632,000010,C,C
100,0000011632,000020,C,C
100,0000011632,000030,C,C
100,0000011633,000010,C,C
100,0000011633,000020,C,C
100,0000011633,000030,C,C
100,0000011634,000010,C,C
100,0000011634,000020,C,C
100,0000011634,000030,C,C
100,0000011635,000010,C,C
100,0000011635,000020,C,C
100,0000011635,000030,C,C
100,0000011635,000040,C,C
100,0000011636,000010,C,C
100,0000011636,000020,C,C
100,0000011636,000030,C,C
100,0000011637,000010,C,C
100,0000011637,000020,C,C
100,0000011637,000030,C,C
100,0000011637,000040,C,C
100,0000011638,000010,C,C
100,0000011638,000020,C,C
100,0000011638,000030,C,C
100,0000011638,000040,C,C
100,0000011639,000010,C,C
100,0000011639,000020,C,C
100,0000011639,000030,C,C
100,0000011640,000010,C,C
100,0000011640,000020,C,C
100,0000011640,000030,C,C
100,0000011640,000040,C,C
100,0000011641,000010,C,C
100,0000011641,000020,C,C
100,0000011642,000010,C,C
100,0000011642,000020,C,C
100,0000011642,000030,C,C
100,0000011643,000010,C,C
100,0000011643,000020,C,C
100,0000011643,000030,C,C
100,0000011644,000010,C,C
100,0000011644,000020,C,C
100,0000011644,000030,C,C
100,0000011645,000010,C,C
100,0000011645,000020,C,C
100,0000011646,000010,C,C
100,0000011646,000020,C,C
100,0000011646,000030,C,C
100,0000011646,000040,C,C
100,0000011647,000010,C,C
100,0000011647,000020,C,C
100,0000011648,000010,C,C
100,0000011648,000020,C,C
100,0000011648,000030,C,C
