MANDT,EBELN,EBELP,ETENR,EINDT,MENGE
100,4500007961,00040,0001,20230318,23708
100,4500007962,00010,0001,20230318,46785
100,4500007962,00020,0001,20230317,45947
100,4500007963,00010,0001,20230401,6266
100,4500007963,00020,0001,20230406,22393
100,4500007963,00030,0001,20230328,6067
100,4500007964,00010,0001,20240630,8444
100,4500007964,00020,0001,20240702,20228
100,4500007965,00010,0001,20241230,33487
100,4500007965,00020,0001,20250110,36274
100,4500007965,00030,0001,20241227,1912
100,4500007966,00010,0001,20241009,6863
100,4500007966,00020,0001,20241009,15687
100,4500007966,00030,0001,20241019,17206
100,4500007966,00040,0001,20241030,15595
100,4500007967,00010,0001,20240926,8237
100,4500007967,00020,0001,20240913,31714
100,4500007968,00010,0001,20240501,5861
100,4500007968,00020,0001,20240505,15150
100,4500007969,00010,0001,20230404,30262
100,4500007969,00020,0001,20230313,47222
100,4500007970,00010,0001,20230820,20664
100,4500007970,00020,0001,20230809,35004
100,4500007970,00030,0001,20230812,31628
100,4500007971,00010,0001,20221216,5340
100,4500007971,00020,0001,20221213,15043
100,4500007972,00010,0001,20250113,9605
100,4500007972,00020,0001,20241225,1271
100,4500007973,00010,0001,20230620,24104
100,4500007973,00020,0001,20230621,49308
100,4500007974,00010,0001,20221006,26843
100,4500007975,00010,0001,20240324,16554
100,4500007976,00010,0001,20220816,49853
100,4500007977,00010,0001,20221003,43537
100,4500007977,00020,0001,20221016,37493
100,4500007978,00010,0001,20220813,20197
100,4500007978,00020,0001,20220826,40828
100,4500007978,00030,0001,20220820,7516
100,4500007979,00010,0001,20250203,19374
100,4500007979,00020,0001,20250211,20326
100,4500007980,00010,0001,20220520,24284
100,4500007980,00020,0001,20220516,5348
100,4500007980,00030,0001,20220524,45536
100,4500007980,00040,0001,20220523,21429
100,4500007981,00010,0001,20240407,23798
100,4500007982,00010,0001,20250510,15365
100,4500007982,00020,0001,20250509,36285
100,4500007983,00010,0001,20220304,41686
100,4500007983,00020,0001,20220222,23029
100,4500007984,00010,0001,20221004,40636
100,4500007984,00020,0001,20221012,47588
100,4500007985,00010,0001,20250104,38577
100,4500007986,00010,0001,20240322,28217
100,4500007986,00020,0001,20240401,3538
100,4500007987,00010,0001,20220608,9803
100,4500007987,00020,0001,20220621,8126
100,4500007987,00030,0001,20220629,38143
100,4500007987,00040,0001,20220612,33608
100,4500007988,00010,0001,20240321,36611
100,4500007988,00020,0001,20240316,42118
100,4500007988,00030,0001,20240322,49564
100,4500007989,00010,0001,20231118,29706
100,4500007990,00010,0001,20240510,25567
100,4500007990,00020,0001,20240502,45201
100,4500007991,00010,0001,20240216,6994
100,4500007991,00020,0001,20240202,19170
100,4500007992,00010,0001,20240521,5085
100,4500007993,00010,0001,20251011,29835
100,4500007994,00010,0001,20250415,39454
100,4500007994,00020,0001,20250419,41033
100,4500007994,00030,0001,20250422,19676
100,4500007995,00010,0001,20251002,31736
100,4500007995,00020,0001,20250923,13787
100,4500007995,00030,0001,20251002,37548
100,4500007996,00010,0001,20230802,16814
100,4500007996,00020,0001,20230805,42553
100,4500007996,00030,0001,20230807,23170
100,4500007997,00010,0001,20230114,38398
100,4500007998,00010,0001,20250106,38859
100,4500007999,00010,0001,20250120,169
100,4500008000,00010,0001,20241127,29831
100,4500008000,00020,0001,20241127,20579
100,4500008001,00010,0001,20220924,41116
100,4500008001,00020,0001,20221008,43010
100,4500008001,00030,0001,20220923,12476
100,4500008001,00040,0001,20221008,47739
100,4500008002,00010,0001,20230812,45395
100,4500008002,00020,0001,20230820,40639
100,4500008002,00030,0001,20230831,27596
100,4500008003,00010,0001,20250526,36033
100,4500008003,00020,0001,20250511,44342
100,4500008003,00030,0001,20250511,35459
100,4500008004,00010,0001,20250306,2174
100,4500008004,00020,0001,20250222,49563
100,4500008004,00030,0001,20250309,48733
100,4500008004,00040,0001,20250222,44860
100,4500008005,00010,0001,20250726,11702
100,4500008005,00020,0001,20250719,45795
100,4500008006,00010,0001,20221214,6510
100,4500008006,00020,0001,20221227,25751
100,4500008006,00030,0001,20230101,13463
100,4500008007,00010,0001,20220211,32535
100,4500008007,00020,0001,20220226,48342
100,4500008008,00010,0001,20230524,19644
100,4500008009,00010,0001,20240510,34881
100,4500008009,00020,0001,20240425,35644
100,4500008009,00030,0001,20240503,29620
100,4500008010,00010,0001,20221105,15373
100,4500008010,00020,0001,20221024,47451
100,4500008011,00010,0001,20230217,28517
100,4500008011,00020,0001,20230216,13553
100,4500008011,00030,0001,20230209,48562
100,4500008011,00040,0001,20230205,11576
100,4500008012,00010,0001,20240827,13827
100,4500008013,00010,0001,20230910,16022
100,4500008013,00020,0001,20230912,2497
100,4500008013,00030,0001,20230915,39581
100,4500008014,00010,0001,20250828,19241
100,4500008014,00020,0001,20250813,43479
100,4500008014,00030,0001,20250818,49170
100,4500008014,00040,0001,20250827,9604
100,4500008015,00010,0001,20251031,44676
100,4500008015,00020,0001,20251107,9360
100,4500008015,00030,0001,20251104,25697
100,4500008016,00010,0001,20220614,12277
100,4500008016,00020,0001,20220627,43146
100,4500008017,00010,0001,20250514,39007
100,4500008018,00010,0001,20250322,15971
100,4500008019,00010,0001,20220426,47103
100,4500008019,00020,0001,20220407,2291
100,4500008019,00030,0001,20220417,40052
100,4500008020,00010,0001,20220628,41592
100,4500008021,00010,0001,20220421,17352
100,4500008021,00020,0001,20220508,44474
100,4500008021,00030,0001,20220427,3895
100,4500008021,00040,0001,20220427,47027
100,4500008022,00010,0001,20240419,3686
100,4500008022,00020,0001,20240416,29255
100,4500008023,00010,0001,20220923,25227
100,4500008023,00020,0001,20221001,48025
100,4500008024,00010,0001,20230605,6048
100,4500008024,00020,0001,20230525,41368
100,4500008024,00030,0001,20230524,16249
100,4500008025,00010,0001,20250705,16695
100,4500008025,00020,0001,20250628,14190
100,4500008026,00010,0001,20220407,21618
100,4500008026,00020,0001,20220415,41811
100,4500008027,00010,0001,20240829,39302
100,4500008027,00020,0001,20240823,27390
100,4500008027,00030,0001,20240904,36390
100,4500008027,00040,0001,20240912,17970
100,4500008028,00010,0001,20240721,27414
100,4500008028,00020,0001,20240806,36712
100,4500008028,00030,0001,20240720,31049
100,4500008029,00010,0001,20230420,199
100,4500008029,00020,0001,20230429,29442
100,4500008029,00030,0001,20230509,11981
100,4500008029,00040,0001,20230503,5619
100,4500008030,00010,0001,20240715,803
100,4500008030,00020,0001,20240715,21465
100,4500008030,00030,0001,20240711,21927
100,4500008031,00010,0001,20240603,4016
100,4500008031,00020,0001,20240610,42798
100,4500008032,00010,0001,20231001,46632
100,4500008032,00020,0001,20230922,40870
100,4500008033,00010,0001,20220723,38421
100,4500008034,00010,0001,20241122,5048
100,4500008034,00020,0001,20241128,44198
100,4500008035,00010,0001,20230611,28140
100,4500008036,00010,0001,20260121,21720
100,4500008037,00010,0001,20220629,41260
100,4500008038,00010,0001,20230902,43213
100,4500008038,00020,0001,20230905,48433
100,4500008038,00030,0001,20230913,46914
100,4500008038,00040,0001,20230909,28417
100,4500008039,00010,0001,20221111,6655
100,4500008039,00020,0001,20221118,31259
100,4500008039,00030,0001,20221112,17863
100,4500008039,00040,0001,20221127,31749
100,4500008040,00010,0001,20250516,15991
100,4500008040,00020,0001,20250520,19056
100,4500008041,00010,0001,20230425,20716
100,4500008041,00020,0001,20230417,13947
100,4500008042,00010,0001,20230513,27872
100,4500008042,00020,0001,20230426,36625
100,4500008042,00030,0001,20230501,21740
100,4500008043,00010,0001,20240320,30561
100,4500008043,00020,0001,20240307,43775
100,4500008043,00030,0001,20240307,17844
100,4500008044,00010,0001,20220120,22264
100,4500008044,00020,0001,20220121,46171
100,4500008045,00010,0001,20250422,45260
100,4500008045,00020,0001,20250418,32812
100,4500008045,00030,0001,20250427,2465
100,4500008046,00010,0001,20251126,3549
100,4500008046,00020,0001,20251212,43502
100,4500008047,00010,0001,20251017,14848
100,4500008047,00020,0001,20251010,26928
100,4500008048,00010,0001,20241125,11604
100,4500008048,00020,0001,20241127,10431
100,4500008048,00030,0001,20241112,10012
100,4500008049,00010,0001,20241208,13633
100,4500008049,00020,0001,20241211,22936
100,4500008050,00010,0001,20250214,35108
100,4500008051,00010,0001,20220121,1260
100,4500008052,00010,0001,20220530,18090
100,4500008053,00010,0001,20230515,15294
100,4500008053,00020,0001,20230514,48614
100,4500008053,00030,0001,20230515,35221
100,4500008054,00010,0001,20250518,45817
100,4500008054,00020,0001,20250507,28772
100,4500008054,00030,0001,20250525,22671
100,4500008055,00010,0001,20230225,22909
100,4500008055,00020,0001,20230228,7477
100,4500008055,00030,0001,20230314,28101
100,4500008055,00040,0001,20230227,14712
100,4500008056,00010,0001,20230315,31353
100,4500008056,00020,0001,20230316,38166
100,4500008056,00030,0001,20230319,44870
100,4500008056,00040,0001,20230228,47402
100,4500008057,00010,0001,20240912,36377
100,4500008057,00020,0001,20240824,13742
100,4500008058,00010,0001,20231004,17636
100,4500008058,00020,0001,20231003,41316
100,4500008059,00010,0001,20220123,5135
100,4500008059,00020,0001,20220126,16975
100,4500008060,00010,0001,20230925,16878
100,4500008060,00020,0001,20231002,46604
100,4500008061,00010,0001,20240715,1191
100,4500008061,00020,0001,20240721,8065
100,4500008062,00010,0001,20240110,28296
100,4500008062,00020,0001,20240107,24464
100,4500008063,00010,0001,20230409,10093
100,4500008063,00020,0001,20230418,30971
100,4500008063,00030,0001,20230422,23357
100,4500008064,00010,0001,20231003,5164
100,4500008064,00020,0001,20231019,13390
100,4500008065,00010,0001,20231220,46932
100,4500008065,00020,0001,20231202,2475
100,4500008065,00030,0001,20231130,1937
100,4500008066,00010,0001,20230903,41837
100,4500008067,00010,0001,20220905,19787
100,4500008068,00010,0001,20220518,24339
100,4500008068,00020,0001,20220511,27350
100,4500008068,00030,0001,20220510,40937
100,4500008069,00010,0001,20230629,39979
100,4500008069,00020,0001,20230629,37564
100,4500008069,00030,0001,20230626,6057
100,4500008069,00040,0001,20230609,22916
100,4500008070,00010,0001,20240324,41325
100,4500008070,00020,0001,20240323,23487
100,4500008071,00010,0001,20250122,16409
100,4500008071,00020,0001,20250105,32086
100,4500008072,00010,0001,20220210,35885
100,4500008073,00010,0001,20230925,29202
100,4500008074,00010,0001,20230131,49191
100,4500008074,00020,0001,20230206,44536
100,4500008075,00010,0001,20250904,26562
100,4500008076,00010,0001,20241105,20928
100,4500008077,00010,0001,20220923,4939
100,4500008077,00020,0001,20221012,20839
100,4500008078,00010,0001,20240322,37620
100,4500008078,00020,0001,20240321,45573
100,4500008079,00010,0001,20251227,26660
100,4500008080,00010,0001,20250705,1059
100,4500008081,00010,0001,20230123,34055
100,4500008081,00020,0001,20230122,40886
100,4500008082,00010,0001,20230109,185
100,4500008082,00020,0001,20230124,15443
100,4500008082,00030,0001,20230114,5135
100,4500008083,00010,0001,20240217,41216
100,4500008083,00020,0001,20240229,33186
100,4500008083,00030,0001,20240227,39976
100,4500008084,00010,0001,20250409,49394
100,4500008085,00010,0001,20250219,43189
100,4500008085,00020,0001,20250216,14221
100,4500008085,00030,0001,20250214,47579
100,4500008086,00010,0001,20240405,21767
100,4500008086,00020,0001,20240413,29721
100,4500008086,00030,0001,20240406,17240
100,4500008086,00040,0001,20240402,3585
100,4500008087,00010,0001,20220603,27913
100,4500008087,00020,0001,20220606,10333
100,4500008088,00010,0001,20231027,40919
100,4500008089,00010,0001,20220920,39029
100,4500008089,00020,0001,20220904,47969
100,4500008089,00030,0001,20220926,592
100,4500008090,00010,0001,20231026,43045
100,4500008090,00020,0001,20231028,28350
100,4500008090,00030,0001,20231031,20527
100,4500008091,00010,0001,20230705,48560
100,4500008091,00020,0001,20230727,24200
100,4500008092,00010,0001,20220618,45017
100,4500008092,00020,0001,20220611,47502
100,4500008092,00030,0001,20220628,46851
100,4500008093,00010,0001,20240616,20257
100,4500008094,00010,0001,20221106,29391
100,4500008095,00010,0001,20230413,25446
100,4500008095,00020,0001,20230401,10235
100,4500008096,00010,0001,20230811,28374
100,4500008096,00020,0001,20230802,41070
100,4500008097,00010,0001,20230304,29965
100,4500008098,00010,0001,20241126,18745
100,4500008098,00020,0001,20241128,18765
100,4500008099,00010,0001,20240922,510
100,4500008099,00020,0001,20241001,13995
100,4500008100,00010,0001,20240409,46685
100,4500008100,00020,0001,20240326,45640
100,4500008100,00030,0001,20240413,40709
100,4500008100,00040,0001,20240412,40014
100,4500008101,00010,0001,20250202,46996
100,4500008102,00010,0001,20251115,22448
100,4500008102,00020,0001,20251114,8303
100,4500008103,00010,0001,20230424,29275
100,4500008103,00020,0001,20230415,26836
100,4500008103,00030,0001,20230411,28546
100,4500008104,00010,0001,20230327,23907
100,4500008104,00020,0001,20230410,39433
100,4500008105,00010,0001,20240303,514
100,4500008105,00020,0001,20240210,21642
100,4500008106,00010,0001,20231229,35692
100,4500008106,00020,0001,20240103,23022
100,4500008107,00010,0001,20240423,22071
100,4500008107,00020,0001,20240428,24650
100,4500008107,00030,0001,20240429,16018
100,4500008107,00040,0001,20240429,37825
100,4500008108,00010,0001,20220507,42765
100,4500008108,00020,0001,20220509,3154
100,4500008108,00030,0001,20220504,22312
100,4500008109,00010,0001,20220525,21415
100,4500008109,00020,0001,20220523,2846
100,4500008110,00010,0001,20240111,27344
100,4500008111,00010,0001,20221229,27429
100,4500008111,00020,0001,20221222,44746
100,4500008111,00030,0001,20221216,44899
100,4500008111,00040,0001,20221231,35813
100,4500008112,00010,0001,20220513,6310
100,4500008112,00020,0001,20220530,46576
100,4500008113,00010,0001,20240323,13948
100,4500008113,00020,0001,20240321,16314
100,4500008113,00030,0001,20240316,26320
100,4500008113,00040,0001,20240324,30950
100,4500008114,00010,0001,20250312,43653
100,4500008114,00020,0001,20250312,22946
100,4500008114,00030,0001,20250314,39889
100,4500008115,00010,0001,20221218,42633
100,4500008115,00020,0001,20230104,20928
100,4500008115,00030,0001,20221231,21834
100,4500008115,00040,0001,20230102,7569
100,4500008116,00010,0001,20230819,30468
100,4500008116,00020,0001,20230823,39469
100,4500008116,00030,0001,20230828,32619
100,4500008117,00010,0001,20230215,37087
100,4500008118,00010,0001,20250524,21028
100,4500008118,00020,0001,20250604,2633
100,4500008119,00010,0001,20250205,19330
100,4500008119,00020,0001,20250130,31288
100,4500008119,00030,0001,20250204,18329
100,4500008120,00010,0001,20250331,14327
100,4500008120,00020,0001,20250409,48084
100,4500008120,00030,0001,20250404,27923
100,4500008121,00010,0001,20250309,38732
100,4500008122,00010,0001,20240215,46264
100,4500008123,00010,0001,20251209,38156
100,4500008123,00020,0001,20251201,46511
100,4500008123,00030,0001,20251201,30430
100,4500008124,00010,0001,20220215,17018
100,4500008125,00010,0001,20251021,20832
100,4500008125,00020,0001,20251031,14792
100,4500008126,00010,0001,20251124,14518
100,4500008126,00020,0001,20251120,20245
100,4500008126,00030,0001,20251119,31477
100,4500008127,00010,0001,20231013,40594
100,4500008127,00020,0001,20231014,33989
100,4500008128,00010,0001,20230626,3984
100,4500008128,00020,0001,20230618,27967
100,4500008129,00010,0001,20231001,29525
100,4500008129,00020,0001,20230924,5216
100,4500008129,00030,0001,20231005,46974
