MANDT,AUFPL,APLZL,VORNR,ARBID,WERKS
100,0000002758,00000003,0030,00000003,0008
100,0000002758,00000004,0040,00000004,0008
100,0000002759,00000001,0010,00000001,0009
100,0000002759,00000002,0020,00000002,0009
100,0000002759,00000003,0030,00000003,0009
100,0000002760,00000001,0010,00000001,0010
100,0000002760,00000002,0020,00000002,0010
100,0000002760,00000003,0030,00000003,0010
100,0000002761,00000001,0010,00000001,0001
100,0000002761,00000002,0020,00000002,0001
100,0000002761,00000003,0030,00000003,0001
100,0000002762,00000001,0010,00000001,0002
100,0000002762,00000002,0020,00000002,0002
100,0000002763,00000001,0010,00000001,0003
100,0000002763,00000002,0020,00000002,0003
100,0000002764,00000001,0010,00000001,0004
100,0000002764,00000002,0020,00000002,0004
100,0000002765,00000001,0010,00000001,0005
100,0000002765,00000002,0020,00000002,0005
100,0000002766,00000001,0010,00000001,0006
100,0000002766,00000002,0020,00000002,0006
100,0000002766,00000003,0030,00000003,0006
100,0000002767,00000001,0010,00000001,0007
100,0000002767,00000002,0020,00000002,0007
100,0000002767,00000003,0030,00000003,0007
100,0000002767,00000004,0040,00000004,0007
100,0000002768,00000001,0010,00000001,0008
100,0000002768,00000002,0020,00000002,0008
100,0000002768,00000003,0030,00000003,0008
100,0000002768,00000004,0040,00000004,0008
100,0000002769,00000001,0010,00000001,0009
100,0000002769,00000002,0020,00000002,0009
100,0000002770,00000001,0010,00000001,0010
100,0000002770,00000002,0020,00000002,0010
100,0000002770,00000003,0030,00000003,0010
100,0000002770,00000004,0040,00000004,0010
100,0000002771,00000001,0010,00000001,0001
100,0000002771,00000002,0020,00000002,0001
100,0000002771,00000003,0030,00000003,0001
100,0000002771,00000004,0040,00000004,0001
100,0000002772,00000001,0010,00000001,0002
100,0000002772,00000002,0020,00000002,0002
100,0000002772,00000003,0030,00000003,0002
100,0000002773,00000001,0010,00000001,0003
100,0000002773,00000002,0020,00000002,0003
100,0000002773,00000003,0030,00000003,0003
100,0000002774,00000001,0010,00000001,0004
100,0000002774,00000002,0020,00000002,0004
100,0000002775,00000001,0010,00000001,0005
100,0000002775,00000002,0020,00000002,0005
100,0000002775,00000003,0030,00000003,0005
100,0000002776,00000001,0010,00000001,0006
100,0000002776,00000002,0020,00000002,0006
100,0000002776,00000003,0030,00000003,0006
100,0000002777,00000001,0010,00000001,0007
100,0000002777,00000002,0020,00000002,0007
100,0000002777,00000003,0030,00000003,0007
100,0000002777,00000004,0040,00000004,0007
100,0000002778,00000001,0010,00000001,0008
100,0000002778,00000002,0020,00000002,0008
100,0000002778,00000003,0030,00000003,0008
100,0000002778,00000004,0040,00000004,0008
100,0000002779,00000001,0010,00000001,0009
100,0000002779,00000002,0020,00000002,0009
100,0000002779,00000003,0030,00000003,0009
100,0000002780,00000001,0010,00000001,0010
100,0000002780,00000002,0020,00000002,0010
100,0000002780,00000003,0030,00000003,0010
100,0000002781,00000001,0010,00000001,0001
100,0000002781,00000002,0020,00000002,0001
100,0000002782,00000001,0010,00000001,0002
100,0000002782,00000002,0020,00000002,0002
100,0000002782,00000003,0030,00000003,0002
100,0000002783,00000001,0010,00000001,0003
100,0000002783,00000002,0020,00000002,0003
100,0000002783,00000003,0030,00000003,0003
100,0000002784,00000001,0010,00000001,0004
100,0000002784,00000002,0020,00000002,0004
100,0000002784,00000003,0030,00000003,0004
100,0000002785,00000001,0010,00000001,0005
100,0000002785,00000002,0020,00000002,0005
100,0000002786,00000001,0010,00000001,0006
100,0000002786,00000002,0020,00000002,0006
100,0000002787,00000001,0010,00000001,0007
100,0000002787,00000002,0020,00000002,0007
100,0000002787,00000003,0030,00000003,0007
100,0000002787,00000004,0040,00000004,0007
100,0000002788,00000001,0010,00000001,0008
100,0000002788,00000002,0020,00000002,0008
100,0000002789,00000001,0010,00000001,0009
100,0000002789,00000002,0020,00000002,0009
100,0000002789,00000003,0030,00000003,0009
100,0000002790,00000001,0010,00000001,0010
100,0000002790,00000002,0020,00000002,0010
100,0000002790,00000003,0030,00000003,0010
100,0000002790,00000004,0040,00000004,0010
100,0000002791,00000001,0010,00000001,0001
100,0000002791,00000002,0020,00000002,0001
100,0000002791,00000003,0030,00000003,0001
100,0000002791,00000004,0040,00000004,0001
100,0000002792,00000001,0010,00000001,0002
100,0000002792,00000002,0020,00000002,0002
100,0000002792,00000003,0030,00000003,0002
100,0000002793,00000001,0010,00000001,0003
100,0000002793,00000002,0020,00000002,0003
100,0000002794,00000001,0010,00000001,0004
100,0000002794,00000002,0020,00000002,0004
100,0000002794,00000003,0030,00000003,0004
100,0000002795,00000001,0010,00000001,0005
100,0000002795,00000002,0020,00000002,0005
100,0000002795,00000003,0030,00000003,0005
100,0000002796,00000001,0010,00000001,0006
100,0000002796,00000002,0020,00000002,0006
100,0000002796,00000003,0030,00000003,0006
100,0000002797,00000001,0010,00000001,0007
100,0000002797,00000002,0020,00000002,0007
100,0000002798,00000001,0010,00000001,0008
100,0000002798,00000002,0020,00000002,0008
100,0000002798,00000003,0030,00000003,0008
100,0000002799,00000001,0010,00000001,0009
100,0000002799,00000002,0020,00000002,0009
100,0000002799,00000003,0030,00000003,0009
100,0000002800,00000001,0010,00000001,0010
100,0000002800,00000002,0020,00000002,0010
100,0000002801,00000001,0010,00000001,0001
100,0000002801,00000002,0020,00000002,0001
100,0000002801,00000003,0030,00000003,0001
100,0000002802,00000001,0010,00000001,0002
100,0000002802,00000002,0020,00000002,0002
100,0000002802,00000003,0030,00000003,0002
100,0000002803,00000001,0010,00000001,0003
100,0000002803,00000002,0020,00000002,0003
100,0000002803,00000003,0030,00000003,0003
100,0000002804,00000001,0010,00000001,0004
100,0000002804,00000002,0020,00000002,0004
100,0000002804,00000003,0030,00000003,0004
100,0000002805,00000001,0010,00000001,0005
100,0000002805,00000002,0020,00000002,0005
100,0000002805,00000003,0030,00000003,0005
100,0000002805,00000004,0040,00000004,0005
100,0000002806,00000001,0010,00000001,0006
100,0000002806,00000002,0020,00000002,0006
100,0000002807,00000001,0010,00000001,0007
100,0000002807,00000002,0020,00000002,0007
100,0000002807,00000003,0030,00000003,0007
100,0000002807,00000004,0040,00000004,0007
100,0000002808,00000001,0010,00000001,0008
100,0000002808,00000002,0020,00000002,0008
100,0000002809,00000001,0010,00000001,0009
100,0000002809,00000002,0020,00000002,0009
100,0000002810,00000001,0010,00000001,0010
100,0000002810,00000002,0020,00000002,0010
100,0000002810,00000003,0030,00000003,0010
100,0000002811,00000001,0010,00000001,0001
100,0000002811,00000002,0020,00000002,0001
100,0000002812,00000001,0010,00000001,0002
100,0000002812,00000002,0020,00000002,0002
100,0000002812,00000003,0030,00000003,0002
100,0000002812,00000004,0040,00000004,0002
100,0000002813,00000001,0010,00000001,0003
100,0000002813,00000002,0020,00000002,0003
100,0000002814,00000001,0010,00000001,0004
100,0000002814,00000002,0020,00000002,0004
100,0000002814,00000003,0030,00000003,0004
100,0000002815,00000001,0010,00000001,0005
100,0000002815,00000002,0020,00000002,0005
100,0000002816,00000001,0010,00000001,0006
100,0000002816,00000002,0020,00000002,0006
100,0000002816,00000003,0030,00000003,0006
100,0000002817,00000001,0010,00000001,0007
100,0000002817,00000002,0020,00000002,0007
100,0000002818,00000001,0010,00000001,0008
100,0000002818,00000002,0020,00000002,0008
100,0000002818,00000003,0030,00000003,0008
100,0000002819,00000001,0010,00000001,0009
100,0000002819,00000002,0020,00000002,0009
100,0000002819,00000003,0030,00000003,0009
100,0000002819,00000004,0040,00000004,0009
100,0000002820,00000001,0010,00000001,0010
100,0000002820,00000002,0020,00000002,0010
100,0000002821,00000001,0010,00000001,0001
100,0000002821,00000002,0020,00000002,0001
100,0000002821,00000003,0030,00000003,0001
100,0000002821,00000004,0040,00000004,0001
100,0000002822,00000001,0010,00000001,0002
100,0000002822,00000002,0020,00000002,0002
100,0000002822,00000003,0030,00000003,0002
100,0000002823,00000001,0010,00000001,0003
100,0000002823,00000002,0020,00000002,0003
100,0000002823,00000003,0030,00000003,0003
100,0000002824,00000001,0010,00000001,0004
100,0000002824,00000002,0020,00000002,0004
100,0000002824,00000003,0030,00000003,0004
100,0000002825,00000001,0010,00000001,0005
100,0000002825,00000002,0020,00000002,0005
100,0000002825,00000003,0030,00000003,0005
100,0000002826,00000001,0010,00000001,0006
100,0000002826,00000002,0020,00000002,0006
100,0000002826,00000003,0030,00000003,0006
100,0000002827,00000001,0010,00000001,0007
100,0000002827,00000002,0020,00000002,0007
100,0000002828,00000001,0010,00000001,0008
100,0000002828,00000002,0020,00000002,0008
100,0000002828,00000003,0030,00000003,0008
100,0000002828,00000004,0040,00000004,0008
100,0000002829,00000001,0010,00000001,0009
100,0000002829,00000002,0020,00000002,0009
100,0000002829,00000003,0030,00000003,0009
100,0000002829,00000004,0040,00000004,0009
100,0000002830,00000001,0010,00000001,0010
100,0000002830,00000002,0020,00000002,0010
100,0000002830,00000003,0030,00000003,0010
100,0000002830,00000004,0040,00000004,0010
100,0000002831,00000001,0010,00000001,0001
100,0000002831,00000002,0020,00000002,0001
100,0000002832,00000001,0010,00000001,0002
100,0000002832,00000002,0020,00000002,0002
100,0000002832,00000003,0030,00000003,0002
100,0000002833,00000001,0010,00000001,0003
100,0000002833,00000002,0020,00000002,0003
100,0000002834,00000001,0010,00000001,0004
100,0000002834,00000002,0020,00000002,0004
100,0000002834,00000003,0030,00000003,0004
100,0000002835,00000001,0010,00000001,0005
100,0000002835,00000002,0020,00000002,0005
100,0000002836,00000001,0010,00000001,0006
100,0000002836,00000002,0020,00000002,0006
100,0000002836,00000003,0030,00000003,0006
100,0000002837,00000001,0010,00000001,0007
100,0000002837,00000002,0020,00000002,0007
100,0000002838,00000001,0010,00000001,0008
100,0000002838,00000002,0020,00000002,0008
100,0000002839,00000001,0010,00000001,0009
100,0000002839,00000002,0020,00000002,0009
100,0000002840,00000001,0010,00000001,0010
100,0000002840,00000002,0020,00000002,0010
100,0000002841,00000001,0010,00000001,0001
100,0000002841,00000002,0020,00000002,0001
100,0000002841,00000003,0030,00000003,0001
100,0000002842,00000001,0010,00000001,0002
100,0000002842,00000002,0020,00000002,0002
100,0000002842,00000003,0030,00000003,0002
100,0000002843,00000001,0010,00000001,0003
100,0000002843,00000002,0020,00000002,0003
100,0000002843,00000003,0030,00000003,0003
100,0000002843,00000004,0040,00000004,0003
100,0000002844,00000001,0010,00000001,0004
100,0000002844,00000002,0020,00000002,0004
100,0000002844,00000003,0030,00000003,0004
100,0000002845,00000001,0010,00000001,0005
100,0000002845,00000002,0020,00000002,0005
100,0000002845,00000003,0030,00000003,0005
100,0000002846,00000001,0010,00000001,0006
100,0000002846,00000002,0020,00000002,0006
100,0000002847,00000001,0010,00000001,0007
100,0000002847,00000002,0020,00000002,0007
100,0000002847,00000003,0030,00000003,0007
100,0000002848,00000001,0010,00000001,0008
100,0000002848,00000002,0020,00000002,0008
100,0000002849,00000001,0010,00000001,0009
100,0000002849,00000002,0020,00000002,0009
100,0000002849,00000003,0030,00000003,0009
100,0000002849,00000004,0040,00000004,0009
100,0000002850,00000001,0010,00000001,0010
100,0000002850,00000002,0020,00000002,0010
100,0000002850,00000003,0030,00000003,0010
100,0000002850,00000004,0040,00000004,0010
100,0000002851,00000001,0010,00000001,0001
100,0000002851,00000002,0020,00000002,0001
100,0000002852,00000001,0010,00000001,0002
100,0000002852,00000002,0020,00000002,0002
100,0000002853,00000001,0010,00000001,0003
100,0000002853,00000002,0020,00000002,0003
100,0000002854,00000001,0010,00000001,0004
100,0000002854,00000002,0020,00000002,0004
100,0000002855,00000001,0010,00000001,0005
100,0000002855,00000002,0020,00000002,0005
100,0000002855,00000003,0030,00000003,0005
100,0000002856,00000001,0010,00000001,0006
100,0000002856,00000002,0020,00000002,0006
100,0000002856,00000003,0030,00000003,0006
100,0000002856,00000004,0040,00000004,0006
100,0000002857,00000001,0010,00000001,0007
100,0000002857,00000002,0020,00000002,0007
100,0000002857,00000003,0030,00000003,0007
100,0000002858,00000001,0010,00000001,0008
100,0000002858,00000002,0020,00000002,0008
100,0000002858,00000003,0030,00000003,0008
100,0000002858,00000004,0040,00000004,0008
100,0000002859,00000001,0010,00000001,0009
100,0000002859,00000002,0020,00000002,0009
100,0000002859,00000003,0030,00000003,0009
100,0000002860,00000001,0010,00000001,0010
100,0000002860,00000002,0020,00000002,0010
100,0000002860,00000003,0030,00000003,0010
100,0000002860,00000004,0040,00000004,0010
100,0000002861,00000001,0010,00000001,0001
100,0000002861,00000002,0020,00000002,0001
100,0000002861,00000003,0030,00000003,0001
100,0000002861,00000004,0040,00000004,0001
100,0000002862,00000001,0010,00000001,0002
100,0000002862,00000002,0020,00000002,0002
100,0000002863,00000001,0010,00000001,0003
100,0000002863,00000002,0020,00000002,0003
100,0000002863,00000003,0030,00000003,0003
100,0000002863,00000004,0040,00000004,0003
100,0000002864,00000001,0010,00000001,0004
100,0000002864,00000002,0020,00000002,0004
100,0000002864,00000003,0030,00000003,0004
100,0000002864,00000004,0040,00000004,0004
100,0000002865,00000001,0010,00000001,0005
100,0000002865,00000002,0020,00000002,0005
100,0000002865,00000003,0030,00000003,0005
100,0000002865,00000004,0040,00000004,0005
100,0000002866,00000001,0010,00000001,0006
100,0000002866,00000002,0020,00000002,0006
100,0000002867,00000001,0010,00000001,0007
100,0000002867,00000002,0020,00000002,0007
100,0000002867,00000003,0030,00000003,0007
100,0000002868,00000001,0010,00000001,0008
100,0000002868,00000002,0020,00000002,0008
100,0000002869,00000001,0010,00000001,0009
100,0000002869,00000002,0020,00000002,0009
100,0000002869,00000003,0030,00000003,0009
100,0000002869,00000004,0040,00000004,0009
100,0000002870,00000001,0010,00000001,0010
100,0000002870,00000002,0020,00000002,0010
100,0000002870,00000003,0030,00000003,0010
100,0000002871,00000001,0010,00000001,0001
100,0000002871,00000002,0020,00000002,0001
100,0000002872,00000001,0010,00000001,0002
100,0000002872,00000002,0020,00000002,0002
100,0000002872,00000003,0030,00000003,0002
100,0000002873,00000001,0010,00000001,0003
100,0000002873,00000002,0020,00000002,0003
100,0000002873,00000003,0030,00000003,0003
100,0000002874,00000001,0010,00000001,0004
100,0000002874,00000002,0020,00000002,0004
100,0000002874,00000003,0030,00000003,0004
100,0000002875,00000001,0010,00000001,0005
100,0000002875,00000002,0020,00000002,0005
100,0000002876,00000001,0010,00000001,0006
100,0000002876,00000002,0020,00000002,0006
100,0000002876,00000003,0030,00000003,0006
100,0000002876,00000004,0040,00000004,0006
100,0000002877,00000001,0010,00000001,0007
100,0000002877,00000002,0020,00000002,0007
100,0000002877,00000003,0030,00000003,0007
100,0000002877,00000004,0040,00000004,0007
100,0000002878,00000001,0010,00000001,0008
100,0000002878,00000002,0020,00000002,0008
100,0000002879,00000001,0010,00000001,0009
100,0000002879,00000002,0020,00000002,0009
100,0000002880,00000001,0010,00000001,0010
100,0000002880,00000002,0020,00000002,0010
100,0000002881,00000001,0010,00000001,0001
100,0000002881,00000002,0020,00000002,0001
100,0000002882,00000001,0010,00000001,0002
