MANDT,BUKRS,BELNR,GJAHR,BLART,BUDAT,BLDAT,WAERS,USNAM
100,1000,100016920,2023,KR,20230414,20230414,EUR,USER025
100,1000,100016921,2024,RE,20241124,20241124,EUR,USER006
100,1000,100016922,2023,RN,20230305,20230305,EUR,USER043
100,1000,100016923,2023,SA,20230221,20230221,EUR,USER050
100,1000,100016924,2024,DR,20240709,20240709,EUR,USER029
100,1000,100016925,2022,DR,20220209,20220209,EUR,USER031
100,1000,100016926,2023,AB,20230202,20230202,EUR,USER012
100,1000,100016927,2022,KR,20220728,20220728,EUR,USER027
100,1000,100016928,2024,SA,20241215,20241215,EUR,USER038
100,1000,100016929,2022,RN,20220320,20220320,EUR,USER047
100,1000,100016930,2024,SA,20240315,20240315,EUR,USER002
100,1000,100016931,2025,RE,20251118,20251118,EUR,USER047
100,1000,100016932,2025,AB,20250503,20250503,EUR,USER010
100,1000,100016933,2024,RE,20240502,20240502,EUR,USER046
100,1000,100016934,2023,SA,20231223,20231223,EUR,USER011
100,1000,100016935,2024,AB,20240814,20240814,EUR,USER025
100,1000,100016936,2022,KR,20221205,20221205,EUR,USER016
100,1000,100016937,2025,RN,20251115,20251115,EUR,USER041
100,1000,100016938,2023,KR,20230812,20230812,EUR,USER033
100,1000,100016939,2025,AB,20250517,20250517,EUR,USER012
100,1000,100016940,2025,RE,20250914,20250914,EUR,USER003
100,1000,100016941,2023,KR,20230623,20230623,EUR,USER004
100,1000,100016942,2023,SA,20230825,20230825,EUR,USER022
100,1000,100016943,2023,RN,20230203,20230203,EUR,USER005
100,1000,100016944,2024,RN,20240621,20240621,EUR,USER038
100,1000,100016945,2022,AB,20220928,20220928,EUR,USER047
100,1000,100016946,2022,KR,20220916,20220916,EUR,USER034
100,1000,100016947,2024,KR,20240218,20240218,EUR,USER006
100,1000,100016948,2024,AB,20240314,20240314,EUR,USER025
100,1000,100016949,2024,RE,20240516,20240516,EUR,USER023
100,1000,100016950,2023,AB,20230912,20230912,EUR,USER046
100,1000,100016951,2025,DR,20251107,20251107,EUR,USER046
100,1000,100016952,2024,RN,20240930,20240930,EUR,USER043
100,1000,100016953,2024,SA,20240918,20240918,EUR,USER047
100,1000,100016954,2024,SA,20241224,20241224,EUR,USER007
100,1000,100016955,2025,RE,20250729,20250729,EUR,USER046
100,1000,100016956,2024,RE,20240504,20240504,EUR,USER043
100,1000,100016957,2022,RN,20220324,20220324,EUR,USER031
100,1000,100016958,2022,SA,20220420,20220420,EUR,USER044
100,1000,100016959,2022,KR,20220412,20220412,EUR,USER049
100,1000,100016960,2024,SA,20240601,20240601,EUR,USER047
100,1000,100016961,2024,KR,20240704,20240704,EUR,USER013
100,1000,100016962,2024,DR,20240903,20240903,EUR,USER036
100,1000,100016963,2023,AB,20230103,20230103,EUR,USER010
100,1000,100016964,2022,KR,20220202,20220202,EUR,USER025
100,1000,100016965,2025,SA,20250128,20250128,EUR,USER042
100,1000,100016966,2025,DR,20250109,20250109,EUR,USER025
100,1000,100016967,2022,SA,20220107,20220107,EUR,USER013
100,1000,100016968,2022,RE,20220721,20220721,EUR,USER033
100,1000,100016969,2023,KR,20230320,20230320,EUR,USER024
100,1000,100016970,2024,KR,20241223,20241223,EUR,USER043
100,1000,100016971,2024,DR,20240425,20240425,EUR,USER033
100,1000,100016972,2022,AB,20220904,20220904,EUR,USER021
100,1000,100016973,2023,SA,20230523,20230523,EUR,USER029
100,1000,100016974,2022,SA,20221124,20221124,EUR,USER032
100,1000,100016975,2025,AB,20250528,20250528,EUR,USER018
100,1000,100016976,2023,SA,20230310,20230310,EUR,USER044
100,1000,100016977,2025,KR,20250225,20250225,EUR,USER047
100,1000,100016978,2022,DR,20221011,20221011,EUR,USER035
100,1000,100016979,2023,KR,20230629,20230629,EUR,USER032
100,1000,100016980,2023,RE,20230726,20230726,EUR,USER046
100,1000,100016981,2025,AB,20250913,20250913,EUR,USER030
100,1000,100016982,2022,RE,20221225,20221225,EUR,USER039
100,1000,100016983,2025,SA,20250712,20250712,EUR,USER021
100,1000,100016984,2023,RE,20230313,20230313,EUR,USER014
100,1000,100016985,2022,RN,20221201,20221201,EUR,USER024
100,1000,100016986,2024,SA,20240918,20240918,EUR,USER041
100,1000,100016987,2022,DR,20220131,20220131,EUR,USER038
100,1000,100016988,2025,RE,20250217,20250217,EUR,USER011
100,1000,100016989,2025,KR,20250519,20250519,EUR,USER027
100,1000,100016990,2025,SA,20250828,20250828,EUR,USER030
100,1000,100016991,2022,RN,20220815,20220815,EUR,USER049
100,1000,100016992,2024,SA,20241023,20241023,EUR,USER031
100,1000,100016993,2022,AB,20220412,20220412,EUR,USER049
100,1000,100016994,2024,AB,20240216,20240216,EUR,USER044
100,1000,100016995,2025,DR,20251215,20251215,EUR,USER025
100,1000,100016996,2024,KR,20240719,20240719,EUR,USER015
100,1000,100016997,2025,RE,20250221,20250221,EUR,USER011
100,1000,100016998,2024,RE,20240919,20240919,EUR,USER050
100,1000,100016999,2024,RN,20240110,20240110,EUR,USER031
100,1000,100017000,2023,RN,20230129,20230129,EUR,USER040
100,1000,100017001,2023,RE,20231124,20231124,EUR,USER027
100,1000,100017002,2024,RE,20241024,20241024,EUR,USER016
100,1000,100017003,2023,AB,20230720,20230720,EUR,USER019
100,1000,100017004,2023,RE,20230713,20230713,EUR,USER001
100,1000,100017005,2023,SA,20230402,20230402,EUR,USER049
100,1000,100017006,2023,RN,20230310,20230310,EUR,USER024
100,1000,100017007,2023,KR,20230325,20230325,EUR,USER001
100,1000,100017008,2025,AB,20251230,20251230,EUR,USER040
100,1000,100017009,2024,AB,20241207,20241207,EUR,USER018
100,1000,100017010,2023,DR,20230803,20230803,EUR,USER045
100,1000,100017011,2023,RE,20230516,20230516,EUR,USER013
100,1000,100017012,2022,RE,20220508,20220508,EUR,USER040
100,1000,100017013,2025,DR,20250501,20250501,EUR,USER035
100,1000,100017014,2023,RE,20230723,20230723,EUR,USER045
100,1000,100017015,2023,DR,20230828,20230828,EUR,USER045
100,1000,100017016,2023,RE,20230208,20230208,EUR,USER020
100,1000,100017017,2023,KR,20230804,20230804,EUR,USER005
100,1000,100017018,2025,AB,20250723,20250723,EUR,USER043
100,1000,100017019,2022,DR,20220919,20220919,EUR,USER020
100,1000,100017020,2025,RE,20251104,20251104,EUR,USER023
100,1000,100017021,2024,SA,20240311,20240311,EUR,USER009
100,1000,100017022,2024,SA,20240118,20240118,EUR,USER050
100,1000,100017023,2022,RN,20220225,20220225,EUR,USER004
100,1000,100017024,2025,RN,20250827,20250827,EUR,USER003
100,1000,100017025,2024,AB,20240214,20240214,EUR,USER042
100,1000,100017026,2025,RE,20251012,20251012,EUR,USER001
100,1000,100017027,2022,RN,20220421,20220421,EUR,USER027
100,1000,100017028,2025,DR,20250428,20250428,EUR,USER033
100,1000,100017029,2025,DR,20251222,20251222,EUR,USER004
100,1000,100017030,2023,DR,20231001,20231001,EUR,USER049
100,1000,100017031,2025,RE,20250904,20250904,EUR,USER028
100,1000,100017032,2024,RE,20240512,20240512,EUR,USER019
100,1000,100017033,2025,DR,20250607,20250607,EUR,USER035
100,1000,100017034,2024,DR,20240302,20240302,EUR,USER026
100,1000,100017035,2025,RN,20250124,20250124,EUR,USER050
100,1000,100017036,2023,SA,20230831,20230831,EUR,USER014
100,1000,100017037,2024,RN,20240831,20240831,EUR,USER002
100,1000,100017038,2022,RN,20220822,20220822,EUR,USER046
100,1000,100017039,2024,DR,20240805,20240805,EUR,USER036
100,1000,100017040,2022,SA,20220201,20220201,EUR,USER029
100,1000,100017041,2023,SA,20231211,20231211,EUR,USER003
100,1000,100017042,2025,DR,20250406,20250406,EUR,USER035
100,1000,100017043,2025,RN,20250514,20250514,EUR,USER035
100,1000,100017044,2023,DR,20231206,20231206,EUR,USER016
100,1000,100017045,2022,RE,20220321,20220321,EUR,USER030
100,1000,100017046,2024,KR,20240619,20240619,EUR,USER034
100,1000,100017047,2023,AB,20230330,20230330,EUR,USER020
100,1000,100017048,2023,AB,20231013,20231013,EUR,USER016
100,1000,100017049,2024,SA,20241208,20241208,EUR,USER041
100,1000,100017050,2023,KR,20230522,20230522,EUR,USER006
100,1000,100017051,2024,KR,20241023,20241023,EUR,USER050
100,1000,100017052,2024,AB,20241028,20241028,EUR,USER046
100,1000,100017053,2023,RN,20231115,20231115,EUR,USER005
100,1000,100017054,2025,KR,20250618,20250618,EUR,USER025
100,1000,100017055,2024,KR,20241005,20241005,EUR,USER035
100,1000,100017056,2023,KR,20231116,20231116,EUR,USER036
100,1000,100017057,2023,KR,20230420,20230420,EUR,USER008
100,1000,100017058,2025,SA,20250515,20250515,EUR,USER014
100,1000,100017059,2023,AB,20230421,20230421,EUR,USER022
100,1000,100017060,2023,KR,20230615,20230615,EUR,USER044
100,1000,100017061,2024,RN,20241028,20241028,EUR,USER023
100,1000,100017062,2024,RN,20240328,20240328,EUR,USER004
100,1000,100017063,2023,RE,20231015,20231015,EUR,USER015
100,1000,100017064,2025,AB,20250616,20250616,EUR,USER044
100,1000,100017065,2022,RN,20220530,20220530,EUR,USER017
100,1000,100017066,2024,RN,20240525,20240525,EUR,USER017
100,1000,100017067,2025,AB,20250922,20250922,EUR,USER034
100,1000,100017068,2024,RE,20240310,20240310,EUR,USER026
100,1000,100017069,2023,KR,20230405,20230405,EUR,USER032
100,1000,100017070,2025,SA,20250117,20250117,EUR,USER008
100,1000,100017071,2023,RE,20230127,20230127,EUR,USER045
100,1000,100017072,2022,KR,20221202,20221202,EUR,USER041
100,1000,100017073,2023,RN,20230802,20230802,EUR,USER013
100,1000,100017074,2023,SA,20231119,20231119,EUR,USER049
100,1000,100017075,2024,RE,20241210,20241210,EUR,USER018
100,1000,100017076,2024,SA,20240414,20240414,EUR,USER041
100,1000,100017077,2024,KR,20240423,20240423,EUR,USER046
100,1000,100017078,2025,RE,20250127,20250127,EUR,USER031
100,1000,100017079,2024,KR,20241213,20241213,EUR,USER031
100,1000,100017080,2025,DR,20250404,20250404,EUR,USER030
100,1000,100017081,2023,AB,20230130,20230130,EUR,USER023
100,1000,100017082,2023,AB,20230319,20230319,EUR,USER039
100,1000,100017083,2025,RN,20250628,20250628,EUR,USER028
100,1000,100017084,2024,RN,20241104,20241104,EUR,USER047
100,1000,100017085,2024,DR,20241221,20241221,EUR,USER034
100,1000,100017086,2025,RN,20250505,20250505,EUR,USER044
100,1000,100017087,2025,SA,20250503,20250503,EUR,USER047
100,1000,100017088,2022,RE,20220803,20220803,EUR,USER005
100,1000,100017089,2024,RN,20240320,20240320,EUR,USER030
100,1000,100017090,2023,SA,20230216,20230216,EUR,USER028
100,1000,100017091,2022,SA,20220521,20220521,EUR,USER047
100,1000,100017092,2023,DR,20230822,20230822,EUR,USER018
100,1000,100017093,2022,RE,20220609,20220609,EUR,USER044
100,1000,100017094,2023,RE,20231224,20231224,EUR,USER002
100,1000,100017095,2023,KR,20230211,20230211,EUR,USER042
100,1000,100017096,2024,AB,20240130,20240130,EUR,USER036
100,1000,100017097,2023,AB,20230813,20230813,EUR,USER009
100,1000,100017098,2025,RE,20251010,20251010,EUR,USER010
100,1000,100017099,2024,DR,20240831,20240831,EUR,USER039
100,1000,100017100,2022,RN,20220305,20220305,EUR,USER007
100,1000,100017101,2022,AB,20221120,20221120,EUR,USER045
100,1000,100017102,2023,AB,20230331,20230331,EUR,USER009
100,1000,100017103,2022,DR,20220503,20220503,EUR,USER014
100,1000,100017104,2024,RN,20240911,20240911,EUR,USER047
100,1000,100017105,2025,SA,20251031,20251031,EUR,USER003
100,1000,100017106,2025,SA,20250519,20250519,EUR,USER017
100,1000,100017107,2022,RE,20221213,20221213,EUR,USER012
100,1000,100017108,2023,RN,20230410,20230410,EUR,USER023
100,1000,100017109,2024,SA,20241227,20241227,EUR,USER011
100,1000,100017110,2024,RE,20240706,20240706,EUR,USER011
100,1000,100017111,2025,SA,20251015,20251015,EUR,USER021
100,1000,100017112,2025,RN,20250606,20250606,EUR,USER043
100,1000,100017113,2023,DR,20230728,20230728,EUR,USER024
100,1000,100017114,2022,RE,20220221,20220221,EUR,USER037
100,1000,100017115,2025,AB,20250116,20250116,EUR,USER027
100,1000,100017116,2022,KR,20220203,20220203,EUR,USER021
100,1000,100017117,2023,KR,20230308,20230308,EUR,USER041
100,1000,100017118,2022,KR,20220826,20220826,EUR,USER008
100,1000,100017119,2022,RE,20220707,20220707,EUR,USER028
100,1000,100017120,2023,RN,20230426,20230426,EUR,USER044
100,1000,100017121,2025,AB,20251118,20251118,EUR,USER021
100,1000,100017122,2023,DR,20230101,20230101,EUR,USER031
100,1000,100017123,2022,DR,20220703,20220703,EUR,USER048
100,1000,100017124,2024,SA,20240623,20240623,EUR,USER032
100,1000,100017125,2024,RE,20240812,20240812,EUR,USER011
100,1000,100017126,2024,RE,20240401,20240401,EUR,USER016
100,1000,100017127,2022,DR,20220924,20220924,EUR,USER002
100,1000,100017128,2025,SA,20251223,20251223,EUR,USER048
100,1000,100017129,2025,AB,20250514,20250514,EUR,USER032
100,1000,100017130,2024,RN,20241114,20241114,EUR,USER030
100,1000,100017131,2022,DR,20221203,20221203,EUR,USER048
100,1000,100017132,2022,RN,20221003,20221003,EUR,USER035
100,1000,100017133,2024,DR,20240427,20240427,EUR,USER042
100,1000,100017134,2022,RN,20220429,20220429,EUR,USER030
100,1000,100017135,2024,RE,20241202,20241202,EUR,USER020
100,1000,100017136,2024,AB,20240206,20240206,EUR,USER030
100,1000,100017137,2022,RN,20220824,20220824,EUR,USER045
100,1000,100017138,2024,KR,20240317,20240317,EUR,USER008
100,1000,100017139,2024,DR,20240621,20240621,EUR,USER017
100,1000,100017140,2022,DR,20220429,20220429,EUR,USER005
100,1000,100017141,2022,RE,20221001,20221001,EUR,USER021
100,1000,100017142,2023,RN,20231121,20231121,EUR,USER016
100,1000,100017143,2022,SA,20220911,20220911,EUR,USER010
100,1000,100017144,2023,RN,20230403,20230403,EUR,USER015
100,1000,100017145,2024,RE,20240723,20240723,EUR,USER031
100,1000,100017146,2024,KR,20240105,20240105,EUR,USER034
100,1000,100017147,2022,RN,20220211,20220211,EUR,USER039
100,1000,100017148,2022,KR,20220826,20220826,EUR,USER041
100,1000,100017149,2022,DR,20220707,20220707,EUR,USER035
100,1000,100017150,2023,RN,20230405,20230405,EUR,USER008
100,1000,100017151,2023,RE,20231225,20231225,EUR,USER014
100,1000,100017152,2025,RN,20250509,20250509,EUR,USER022
100,1000,100017153,2025,RN,20251030,20251030,EUR,USER045
100,1000,100017154,2025,RE,20250924,20250924,EUR,USER048
100,1000,100017155,2023,RN,20230714,20230714,EUR,USER015
100,1000,100017156,2024,RE,20240801,20240801,EUR,USER015
100,1000,100017157,2025,RN,20250713,20250713,EUR,USER044
100,1000,100017158,2022,RE,20220118,20220118,EUR,USER042
100,1000,100017159,2025,KR,20250707,20250707,EUR,USER045
100,1000,100017160,2025,RE,20250703,20250703,EUR,USER012
100,1000,100017161,2022,RE,20220419,20220419,EUR,USER039
100,1000,100017162,2023,SA,20230205,20230205,EUR,USER009
100,1000,100017163,2022,AB,20221208,20221208,EUR,USER011
100,1000,100017164,2025,DR,20251114,20251114,EUR,USER039
100,1000,100017165,2025,RE,20251120,20251120,EUR,USER044
100,1000,100017166,2022,AB,20220128,20220128,EUR,USER039
100,1000,100017167,2024,DR,20240314,20240314,EUR,USER018
100,1000,100017168,2023,RE,20230515,20230515,EUR,USER036
100,1000,100017169,2022,SA,20221113,20221113,EUR,USER004
100,1000,100017170,2024,DR,20241218,20241218,EUR,USER040
100,1000,100017171,2025,SA,20251226,20251226,EUR,USER039
100,1000,100017172,2023,DR,20230911,20230911,EUR,USER024
100,1000,100017173,2025,SA,20250501,20250501,EUR,USER041
100,1000,100017174,2024,DR,20240612,20240612,EUR,USER039
100,1000,100017175,2022,SA,20221202,20221202,EUR,USER021
100,1000,100017176,2025,SA,20250806,20250806,EUR,USER018
100,1000,100017177,2023,RE,20230103,20230103,EUR,USER021
100,1000,100017178,2025,KR,20250302,20250302,EUR,USER041
100,1000,100017179,2023,SA,20231016,20231016,EUR,USER011
100,1000,100017180,2022,RE,20221205,20221205,EUR,USER031
100,1000,100017181,2024,RN,20240617,20240617,EUR,USER012
100,1000,100017182,2025,SA,20250204,20250204,EUR,USER033
100,1000,100017183,2023,RN,20230505,20230505,EUR,USER016
100,1000,100017184,2025,SA,20251001,20251001,EUR,USER021
100,1000,100017185,2022,SA,20221208,20221208,EUR,USER008
100,1000,100017186,2022,RE,20221003,20221003,EUR,USER023
100,1000,100017187,2025,RE,20250223,20250223,EUR,USER020
100,1000,100017188,2022,RE,20220623,20220623,EUR,USER006
100,1000,100017189,2023,RN,20230812,20230812,EUR,USER023
100,1000,100017190,2023,SA,20230731,20230731,EUR,USER015
100,1000,100017191,2025,KR,20250317,20250317,EUR,USER029
100,1000,100017192,2022,RN,20220911,20220911,EUR,USER015
100,1000,100017193,2022,RE,20220414,20220414,EUR,USER017
100,1000,100017194,2023,DR,20231010,20231010,EUR,USER020
100,1000,100017195,2025,RN,20250928,20250928,EUR,USER009
100,1000,100017196,2025,RE,20250831,20250831,EUR,USER010
100,1000,100017197,2023,SA,20231111,20231111,EUR,USER015
100,1000,100017198,2024,DR,20240529,20240529,EUR,USER011
100,1000,100017199,2023,RE,20230730,20230730,EUR,USER015
100,1000,100017200,2025,SA,20250719,20250719,EUR,USER036
100,1000,100017201,2024,SA,20241211,20241211,EUR,USER045
100,1000,100017202,2022,RE,20220810,20220810,EUR,USER012
100,1000,100017203,2023,SA,20230409,20230409,EUR,USER010
100,1000,100017204,2023,AB,20230806,20230806,EUR,USER006
100,1000,100017205,2025,AB,20250812,20250812,EUR,USER042
100,1000,100017206,2022,AB,20221106,20221106,EUR,USER006
100,1000,100017207,2023,SA,20230219,20230219,EUR,USER047
100,1000,100017208,2024,AB,20240316,20240316,EUR,USER024
100,1000,100017209,2023,SA,20230930,20230930,EUR,USER044
100,1000,100017210,2023,AB,20230415,20230415,EUR,USER001
100,1000,100017211,2025,AB,20251214,20251214,EUR,USER042
100,1000,100017212,2023,RE,20230123,20230123,EUR,USER020
100,1000,100017213,2025,RE,20251021,20251021,EUR,USER015
100,1000,100017214,2025,RE,20250829,20250829,EUR,USER024
100,1000,100017215,2025,RE,20250408,20250408,EUR,USER006
100,1000,100017216,2023,DR,20230721,20230721,EUR,USER035
100,1000,100017217,2022,RN,20220908,20220908,EUR,USER005
100,1000,100017218,2022,RE,20221223,20221223,EUR,USER043
100,1000,100017219,2024,SA,20240818,20240818,EUR,USER023
100,1000,100017220,2024,SA,20240827,20240827,EUR,USER034
100,1000,100017221,2025,DR,20250613,20250613,EUR,USER035
100,1000,100017222,2024,SA,20240723,20240723,EUR,USER021
100,1000,100017223,2023,RE,20230527,20230527,EUR,USER036
100,1000,100017224,2025,SA,20251022,20251022,EUR,USER004
100,1000,100017225,2023,RN,20230503,20230503,EUR,USER032
100,1000,100017226,2023,AB,20230316,20230316,EUR,USER039
100,1000,100017227,2022,RE,20221001,20221001,EUR,USER036
100,1000,100017228,2024,DR,20240831,20240831,EUR,USER024
100,1000,100017229,2023,KR,20230316,20230316,EUR,USER016
100,1000,100017230,2023,DR,20230525,20230525,EUR,USER014
100,1000,100017231,2022,RE,20220119,20220119,EUR,USER021
100,1000,100017232,2023,KR,20230310,20230310,EUR,USER050
100,1000,100017233,2024,RE,20240125,20240125,EUR,USER030
100,1000,100017234,2024,RN,20241221,20241221,EUR,USER011
100,1000,100017235,2024,RN,20240801,20240801,EUR,USER027
100,1000,100017236,2025,AB,20250126,20250126,EUR,USER044
100,1000,100017237,2024,AB,20240412,20240412,EUR,USER036
100,1000,100017238,2022,SA,20221003,20221003,EUR,USER001
100,1000,100017239,2025,DR,20250628,20250628,EUR,USER046
100,1000,100017240,2024,SA,20240809,20240809,EUR,USER011
100,1000,100017241,2023,RE,20231124,20231124,EUR,USER015
100,1000,100017242,2022,KR,20220106,20220106,EUR,USER015
100,1000,100017243,2023,DR,20230427,20230427,EUR,USER046
100,1000,100017244,2022,KR,20221019,20221019,EUR,USER043
100,1000,100017245,2024,KR,20240816,20240816,EUR,USER014
